word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
example,-1.03708,-0.674519,0.350331,-0.589572,1.07534,0.061915,0.453251,-0.490807,-0.876346,-0.398727,0.109757,0.753937,-0.14356,0.72008,-0.007848,0.384957,1.129887,0.167871,-1.050922,-0.00978,1.139306
form,-0.975938,-0.108798,0.712443,-0.493896,0.99568,-0.113454,0.414134,-0.245516,-0.609676,0.497127,-0.105405,0.88634,-0.640284,0.842684,-0.033943,0.328267,0.26859,0.20402,-1.250787,0.430734,1.159333
define,-0.957196,-0.669949,-0.188697,-0.956545,1.593797,0.420058,0.81671,-0.693063,-0.695312,-0.345859,0.545316,0.953564,-0.21586,0.432331,-0.585687,-0.462218,0.833555,0.3556,-1.76412,-0.597409,0.771467
graph,0.011329,-1.445461,-1.009788,-0.262345,1.656351,0.003602,0.904565,-0.68982,1.071312,0.556302,0.526668,0.569292,0.123199,-0.407517,-0.032607,-0.543162,1.768444,-0.249364,-1.796585,-0.753196,1.256974
value,-1.104173,-1.147886,-0.046331,-0.435618,1.218254,0.848844,-0.426196,-0.237948,-1.074878,-0.487254,0.499371,0.836212,0.726033,0.523077,-0.631418,0.015952,1.388324,0.349939,-1.603032,-0.594646,0.853859
problem,-0.786702,-0.122753,-0.516136,-0.404681,0.682612,0.057139,-0.121731,-0.212627,-1.440928,-0.105706,0.250634,0.500437,-0.404681,1.303644,-0.497462,-0.586663,1.357429,0.284642,-1.162527,-0.839125,0.038805
mathematic,0.077726,-0.737755,-1.32962,0.022592,2.10494,-0.89578,0.606677,-0.194021,-0.730992,1.053534,-0.63621,2.270671,0.098863,-1.070826,-0.619511,-0.969407,0.900684,-0.055271,-0.299485,-0.901734,0.120133
order,-1.141706,-0.385315,0.47879,-0.265175,0.08123,0.205748,0.23614,-0.866912,-1.557666,0.348025,0.042054,0.618644,-0.766194,1.22428,-0.108829,0.802631,-0.411785,-0.505975,-0.642609,-0.531822,0.24837
equation,-0.407801,-0.790678,-1.858146,0.304263,1.074156,-0.227784,0.203949,-0.752415,0.334674,0.476138,0.467826,0.874757,-1.308717,-0.828909,-1.392669,-0.108931,2.751698,-0.463596,-2.565238,-0.838298,0.45782
first,-0.40985,-0.432114,0.586154,0.783275,-0.051241,0.176286,-0.285361,0.251467,-1.33426,0.199487,-1.193435,0.542737,-0.545011,0.471872,0.375044,0.438801,-0.703837,0.119165,-0.309144,-0.473539,0.591245
vector,-0.03566,-0.583105,-0.843063,-0.395975,1.291956,0.448207,0.927699,-1.452777,0.482896,-0.008996,0.018197,0.284539,-0.652409,0.124055,-0.842745,-0.307101,1.859277,-0.48379,-2.327786,-0.605855,1.404499
algebra,-0.854736,-1.080204,-2.11298,-0.545315,1.850546,-1.054314,0.891595,-1.385704,0.966204,1.357878,-0.009397,1.489058,-0.303147,-1.190522,-0.273132,-0.48569,1.364817,-0.645905,-1.505274,-1.065302,1.014208
$\mathbb{N}$,-0.983025,0.489226,-0.828511,-0.712783,0.136831,0.063412,-0.207096,-0.729173,0.765033,-0.63354,-0.64589,-0.155543,-0.247307,-0.889033,-0.622357,0.446398,-0.168814,-0.032349,-1.701172,-0.222676,1.958431
field,0.259928,0.446579,0.123752,1.118675,0.791364,0.096767,0.059339,0.121539,-0.601892,0.913048,-0.679895,1.036264,-0.760445,0.886633,-0.586816,-0.367525,-0.145716,0.560718,-1.11735,-0.709713,0.845995
element,-1.631813,-0.193284,0.566608,-0.018983,1.018134,-0.397446,0.810344,-0.787526,-0.367368,-0.204226,-0.040257,0.926225,-0.344831,0.789277,-0.031155,-0.213557,1.608201,0.048498,-0.987261,-0.000396,1.159884
system,0.044799,0.21631,0.426944,0.255917,2.15913,0.442482,-0.050277,-1.400695,-1.209229,-0.842156,-0.604026,0.455897,-0.451847,1.25667,-0.61263,-0.163927,0.787072,0.309867,-1.244974,-0.966152,0.522829
matrix,-0.285074,-0.759336,-0.865389,-0.506972,1.152682,-0.105212,0.460365,-1.06429,0.741242,0.101231,-0.203241,0.351761,-0.382313,-0.037013,-0.418982,-0.096776,1.955007,0.112061,-1.939043,-0.542655,1.291599
mathematical,-0.240216,-0.548624,-0.870094,0.248319,2.152417,-1.022021,0.94038,-0.068189,-0.599441,0.487729,-0.511537,1.725851,0.021615,-0.942186,-0.835607,-0.775842,1.605055,-0.368889,-0.474592,-1.499913,0.18692
method,-0.201277,-0.283302,-0.287108,-0.494637,1.646634,-0.451887,0.531078,-0.379126,-1.039247,-0.505904,0.037552,0.770644,-0.409126,0.995602,-0.638894,0.404299,2.16289,0.384021,-0.854784,-0.984796,0.583853
finite,-1.107779,-0.77017,-1.623322,-0.586194,1.655135,-0.190579,0.525047,-1.347099,0.701242,0.746147,0.620803,0.808737,-0.355632,-0.323075,-0.418537,-0.476991,1.787448,-0.760276,-2.54458,-0.694403,1.327895
result,-0.693259,-0.403066,0.391463,-0.405007,0.32204,1.137038,-0.400602,0.396425,-1.628242,0.594394,-0.362205,-0.055148,-0.859007,1.020063,-0.607372,-0.134172,0.298203,0.356472,-1.328715,-0.859148,0.753202
vertex,-0.356626,-1.823266,-0.595697,-0.42234,0.650762,0.192391,1.135482,-1.953055,1.909458,1.372078,0.48739,0.521951,0.020793,-0.014263,-0.329314,-0.808973,0.814854,0.044285,-1.274349,-0.279481,2.295232
term,-0.964884,-0.537654,0.371053,-0.834867,0.893827,0.432743,0.402419,0.07492,-1.152301,0.141674,0.145778,1.051392,-0.058871,0.780886,-0.133547,0.095031,0.495163,0.415722,-1.349149,-0.636709,0.143805
line,-0.832333,-0.132639,0.418471,1.079023,0.700224,0.167358,-0.859747,-0.810068,-0.282777,-0.154356,0.111722,0.253841,-0.830683,0.972916,0.086008,-0.186804,-0.745347,0.268163,-0.910065,0.551556,1.532135
model,-0.085946,0.044384,-0.310082,0.918264,1.360114,0.507153,-0.004707,-0.554697,-0.653067,-0.930627,-0.761232,0.844215,-0.257303,0.226318,-0.518976,0.283217,1.267549,0.496659,-0.67577,-0.72355,0.74795
real,-0.712805,-0.632176,-0.174836,0.07538,-0.069311,0.477849,0.224459,-0.082119,-0.761797,-0.825302,-0.747802,0.381363,-0.373914,0.571787,0.91319,-0.459197,0.479523,0.675942,-1.243279,-0.145495,0.10139
property,0.153632,-0.935536,0.234769,-0.554521,1.145671,-0.496577,-0.734667,-0.684825,-0.90596,0.052865,0.694028,0.928782,-0.047829,1.219625,-0.135724,0.509153,0.067453,0.486578,-1.985042,0.113603,0.099271
geometry,-0.49705,-0.561276,-1.077362,0.615943,1.829758,-0.997892,0.911207,-1.258918,0.663558,0.492337,0.291531,1.564897,-1.103867,-0.78093,-0.715565,-0.746549,1.767876,0.049983,-0.794213,-0.34173,1.063506
complex,-0.031438,-0.015828,0.081446,-0.351343,1.479358,-0.27604,0.087157,-0.922742,-0.619905,0.225522,-0.468852,0.827188,-0.442237,0.884381,-0.084709,-0.622129,0.610323,0.311751,-1.297969,0.909308,0.975383
linear,0.048863,-1.280347,-0.567506,0.300003,1.185232,0.814242,0.277324,-1.295634,0.510136,-0.699497,0.125173,0.905393,-0.2771,-0.828466,-1.504254,-0.365703,1.700764,0.745347,-2.152617,0.093065,2.11682
polynomial,-0.384569,-2.000975,-2.626606,-0.57767,1.036215,0.524438,0.869815,-0.845317,0.862529,0.863564,0.66486,0.919277,-0.43933,-1.149844,0.130863,0.205454,1.902746,-1.080333,-2.667054,-0.781919,1.102355
algorithm,0.515802,-1.261482,-1.454225,0.078153,1.511194,0.211458,0.922874,-0.776051,0.245201,-0.660209,0.267105,0.241316,-0.032639,0.221495,0.024542,-0.167715,2.061857,-0.570971,-1.636417,-1.428417,0.755945
mathematician,0.735651,-0.929466,-0.672183,0.967048,0.34306,-0.41099,1.252226,0.399983,-0.057817,1.053673,-0.550386,2.428287,-0.735324,-2.236898,-0.662709,0.916427,0.916902,-0.123984,0.353049,-0.508346,-1.364867
definition,-1.129293,-0.796427,-0.115513,-0.739131,1.628751,0.148953,0.631212,-0.480543,-0.556757,-0.456727,0.435101,0.686797,0.361294,0.300884,-0.368963,-0.587361,1.300914,0.268205,-1.534865,-1.135314,0.671507
product,0.142434,-0.02056,0.555967,-0.564693,2.21645,0.393102,-0.873474,-0.530965,-0.412579,-0.996337,-0.647741,-0.064094,0.254189,1.046447,0.507237,1.29516,1.4727,0.949168,-1.499087,-0.342107,0.546303
state,-0.764817,-0.215423,0.814723,-0.080678,-0.005793,0.205992,-0.227744,-0.231729,-1.031114,0.467812,-0.183895,1.238711,0.497474,0.967008,-0.562317,-0.457926,-1.305528,1.132303,-1.260977,-0.629841,-0.352782
sequence,-0.434562,-0.531177,-0.41578,-0.485558,0.290205,-0.353381,0.88243,-0.480972,-0.269054,-0.40486,-0.525713,-0.002708,0.009535,0.458466,-0.129484,-0.431318,1.574369,-0.530857,-1.454727,-0.297534,2.05861
distribution,-0.105766,0.176462,0.678171,-0.94789,1.715768,0.634247,0.221412,0.415814,-0.222254,-1.007402,0.298295,0.081772,-0.133726,0.012521,-0.747118,0.62623,0.661258,0.42884,-2.343549,-0.090343,1.036538
variable,-0.333014,-0.33893,-0.855875,-0.432332,1.444404,0.823173,0.556488,-0.472184,-0.360917,-0.960506,0.661086,0.036229,-0.727576,0.251725,-1.165934,0.128955,1.882066,-0.227023,-1.793762,-0.841514,2.030351
solution,-0.39206,-0.181874,-0.153179,-0.266445,1.647455,0.222713,-0.426466,-0.853984,-0.479342,-0.57508,-0.047931,0.248901,-0.0866,0.861942,-0.344291,0.063073,2.02241,0.448574,-1.862669,-0.556827,-0.10957
square,-0.422456,-1.135711,0.533167,1.02825,0.49481,0.28094,-0.809814,-1.02841,0.442865,0.176547,0.535391,1.143249,0.201654,-0.058122,-0.162109,-0.041493,-0.905786,1.060234,-0.374244,1.091858,1.715172
map,-0.092812,-0.382069,0.610682,0.482878,1.603498,-0.574594,0.561924,-0.889733,-0.455897,-1.081093,0.44621,0.489444,-0.507768,-0.122173,-0.21732,-0.463601,-0.432181,-0.672375,-1.85622,0.22335,0.789509
class,-0.61654,0.165391,-0.209493,0.506148,0.896743,0.555074,-0.341815,-0.216004,-0.920736,0.387963,-0.495522,0.801565,-0.112092,0.454031,-0.532527,0.468746,-0.571476,0.020983,-0.007486,-0.813883,1.115912
integer,-0.931124,-1.980472,-1.617194,-0.644045,1.02137,0.436716,0.323518,-1.500379,1.201818,0.28537,0.721833,0.496344,0.44324,-0.895055,-0.323233,0.217365,1.374238,-1.02871,-2.34059,-1.149387,2.058369
mean,-1.331319,-0.243569,0.372443,-0.660169,0.267176,0.630061,0.282985,-0.115741,-1.072536,-0.082075,0.114652,0.543768,0.14169,0.961805,0.011018,0.297426,0.726915,-0.185144,-0.983335,0.607393,1.174741
proof,-0.937203,-1.29602,-0.245556,-0.437987,0.427046,-0.604158,0.2149,-0.359009,-0.119966,0.093797,0.74854,0.196624,0.175793,0.538545,-0.086835,0.239162,1.427321,-0.078575,-0.907921,-1.216814,0.354252
three,-0.662535,-0.254024,0.424433,0.592821,-0.137174,0.294455,-0.379246,-0.11576,-1.06546,0.443013,-0.776609,0.598384,-0.60412,0.951698,0.088141,0.316578,-0.738792,0.379283,-0.352717,0.0195,1.437763
dimensional,-0.876405,-0.531774,-0.781632,0.483837,1.429081,-0.732087,0.983107,-1.345115,0.688239,0.163942,-0.060831,0.885159,-0.563407,0.224522,-0.347609,-0.81922,2.490101,-0.070989,-1.421211,-0.322425,1.624581
zero,-1.09311,-0.288654,-0.375552,0.100775,-0.021658,0.610273,-0.187442,-0.928563,0.119253,-0.364275,-0.451494,-0.261751,-0.205894,0.43173,-0.269014,-0.460071,1.373987,0.004508,-1.753523,-0.499847,1.136467
algebraic,-1.032146,-0.833878,-2.054062,-0.440286,2.025095,-0.707471,1.152196,-0.847882,0.873489,0.976211,0.087055,1.556197,-0.58875,-1.391847,-0.062588,-0.787594,1.607721,-0.553517,-1.56757,-0.704937,0.566885
formula,-0.62137,-1.114478,-0.589871,-0.075721,0.935127,1.04553,-0.309311,0.21511,-0.170258,0.278985,-0.67322,-0.299185,-0.954243,-0.810505,0.346394,0.400908,1.419696,-0.279787,-1.266472,-0.967903,0.973621
ring,-0.730223,0.097849,-0.271828,-0.098964,-0.214121,-0.256054,0.240793,-0.576724,0.290412,0.616433,-0.820646,0.004361,-1.076282,0.89829,0.644978,0.242709,0.62679,0.023389,-0.993508,0.507247,1.604121
edge,-0.414086,0.198277,0.148435,0.8111,0.632464,0.299505,0.241707,-0.062099,0.572307,0.269557,0.366124,0.486895,-0.931058,1.215449,0.251216,-0.493565,0.130751,0.523497,-1.125546,0.800251,2.039906
sum,-1.243683,-1.330303,-1.034483,-0.393183,0.160382,0.910578,-0.839763,-0.622878,-0.215336,-0.086401,0.488042,0.590272,0.949405,0.085388,0.111178,0.557774,0.806897,-0.151587,-1.323372,-0.316535,0.691853
plane,-0.780513,0.556535,0.211109,1.038042,-0.255926,-0.044778,0.332994,-1.62063,0.341801,0.153158,0.183029,0.016741,-1.380044,1.135297,-0.959598,-0.377453,0.643155,-0.049525,-0.593805,-0.070666,0.993328
analysis,-0.074726,-0.008314,-0.42403,-0.425234,1.589095,-0.494789,0.995349,-0.086337,-1.297762,-0.766855,-0.153059,1.038706,0.024279,0.171588,-1.184273,-0.653525,1.64339,0.301024,-1.504017,-1.267399,0.205642
dimension,-1.131918,-0.309326,-0.430844,0.568901,0.658633,-0.108349,0.531968,-0.828149,0.114637,-0.22131,0.115585,0.782006,-0.017917,0.087564,-0.709704,-0.788481,1.571164,0.032677,-0.981241,-0.124075,1.444419
curve,-0.435457,-0.293298,-0.983815,0.560208,1.10529,0.291125,0.012249,-0.344531,0.735696,-0.057124,1.571115,0.496702,-1.110861,0.323245,-0.941417,-0.928456,0.73935,0.551055,-1.499572,0.413043,1.97937
type,-0.445695,0.494744,0.55568,-0.449875,1.395227,-0.011031,0.321138,-0.758627,-0.722265,-0.673164,-0.057568,0.240352,-0.475172,0.739457,-1.110356,1.165325,0.95179,0.055395,-0.575315,-0.212084,2.078667
operator,-0.480591,0.137748,-0.420767,0.490244,1.415589,0.580803,-0.530919,-1.58065,0.195546,-0.222021,-0.193758,-0.119008,-0.672347,0.696016,0.113231,0.391499,0.435552,-0.159979,-1.321365,-0.988873,-0.152614
prove,-0.845651,-0.576977,-0.172019,0.292909,-0.250198,0.31411,-0.105034,0.253998,-1.04539,0.362343,0.573792,0.297022,-0.454288,1.338968,-0.060131,0.144061,1.220067,-0.425449,-0.743369,-0.664636,-0.13568
probability,-0.111788,-1.406368,-1.130572,-0.395548,0.682651,0.579914,0.354113,-0.111886,-0.745987,-0.047207,0.665726,0.280925,0.076073,-0.068938,-1.407486,-0.663542,2.060658,-0.399318,-1.734132,-1.362816,0.869854
structure,-0.201895,-0.41306,0.598672,-0.267716,2.264037,-0.737148,0.114841,-1.126954,-0.856497,0.46122,0.23424,1.148111,-1.083279,0.691797,-0.28111,-0.256779,0.05278,0.362967,-1.229426,0.847961,1.14054
representation,-1.47351,-0.950584,0.024518,-0.724907,1.467309,0.176019,1.091518,-0.288149,-0.219495,0.171404,0.486489,1.229306,-0.159304,-0.125529,0.24692,-0.574053,0.59813,0.134414,-1.238279,-0.825374,0.146238
series,-1.1021,0.640935,0.351715,1.212292,-0.624613,-0.037472,0.006281,0.496339,-0.409873,-1.153381,-1.873787,-0.123416,0.398597,0.344563,0.735033,-0.382919,-0.032246,0.147084,-0.660277,-0.657647,1.245791
prime,-1.659167,-0.214469,0.215707,-0.142742,-0.474824,1.05219,-0.024954,-0.627969,-0.019564,0.670523,-0.626149,0.371481,-0.415614,-0.09929,0.245408,0.737051,-0.249405,-0.008839,-1.201651,-0.939082,-1.553807
measure,-0.524269,-0.457171,0.208554,-0.363856,0.938571,0.556382,-0.490942,-0.526311,-1.133678,-0.229075,0.951462,0.515274,-0.205613,0.967177,-1.715467,-0.088777,1.014247,1.041751,-1.113712,-0.354252,1.109732
equal,-1.323678,-1.178827,-0.19372,-0.371226,0.487954,1.285892,-0.395967,-0.140388,-0.527815,0.692925,0.603185,0.804822,0.133499,0.396119,-0.557801,0.052785,0.617126,0.617446,-1.204854,-0.789116,1.137166
lie,-0.893698,0.046413,0.295941,0.065181,-0.249074,-0.365731,-0.344105,-0.517549,-0.495997,0.434286,0.628664,0.856678,-0.387679,0.854914,-0.241074,-0.070204,-0.558692,-0.222847,-1.406193,1.47766,0.743447
manifold,-0.716177,-0.228175,-2.179962,0.00345,1.364201,-0.589503,-0.0308,-1.234101,1.459242,0.738374,0.92757,0.821634,-0.768256,-0.433349,-0.474286,-0.077881,1.80102,-0.021768,-1.319371,-0.066862,0.81804
degree,0.267192,-0.078511,-0.926342,-0.336047,1.31343,-0.003834,-0.213471,-0.241281,-1.57941,1.123492,-0.508594,1.856251,-0.058266,0.221067,-1.080669,-0.667337,-0.309469,0.880245,0.031541,-0.405896,0.776938
differential,-0.064815,-0.441529,-1.720292,-0.094955,1.65357,0.221405,0.201649,-0.603676,-0.067529,0.391488,0.361847,0.427849,-1.359768,-0.179414,-1.177833,-0.389205,1.951193,0.084819,-0.993111,-1.172116,1.110659
$\mathbb{C}$,-0.131062,0.446673,-0.556342,-0.390514,0.218516,0.02792,-0.214904,-0.761851,-0.00216,-0.32901,-0.920652,-0.140122,-0.853752,-0.629894,-1.177483,1.22064,-0.644523,-0.017618,-1.324679,-0.933961,1.699583
regular,-0.618809,-0.645771,0.334255,0.368426,0.479744,0.624685,-0.281131,0.367106,-0.280221,0.923768,-0.775491,0.130904,-0.192983,0.818046,0.491928,-0.38934,-0.531866,0.681843,-0.245095,-1.131312,1.447439
second,-0.886271,-0.561844,0.299715,0.76569,-0.694844,0.761514,-0.546673,0.197269,-1.136444,0.580369,-0.922532,0.210223,-0.682392,0.301541,0.109034,0.177985,-0.783911,0.044025,-0.507033,-0.509958,1.19219
triangle,-0.654318,-0.12245,-0.049754,0.066181,0.327359,0.119941,0.79107,-0.615929,1.282077,0.604006,0.31368,0.388658,-0.713542,0.134361,0.09429,-1.191556,0.027855,0.462208,-0.980021,0.579021,1.02165
subset,-0.548862,-1.193195,-1.13453,-1.229766,1.475539,0.783927,0.929256,-1.351863,0.485065,0.124752,0.321798,0.479788,0.439985,-0.012299,0.058722,-0.270989,1.145329,-0.373352,-1.85301,-0.357414,1.458836
circle,-1.092743,-0.098525,0.247793,0.712003,0.344539,-0.432309,0.36324,-0.200946,0.199544,0.504117,0.096791,1.021786,-0.422634,0.351555,0.393299,-0.903069,0.085417,0.4424,-0.412911,0.797375,0.636852
relation,-1.282398,-0.21405,0.298656,-0.858995,0.93636,0.332634,0.6584,-0.326043,-1.355653,0.424741,-0.040072,1.199115,-0.401033,0.100255,-0.322284,-0.480645,0.162715,0.000962,-1.633969,-0.565045,-1.294075
positive,-1.069092,-0.216653,-0.72414,-0.841292,-0.221341,0.666944,-0.144484,0.308477,-0.891382,-0.333062,-0.392594,0.486219,0.533838,0.703578,-0.538442,-0.887618,1.52296,1.020814,-1.403528,-0.61964,0.807661
simple,-1.411598,-0.624085,-0.423596,-0.266139,1.091236,-0.274108,0.439836,-0.458553,-0.325471,-0.559236,0.369386,0.709967,-0.418543,1.118743,0.680405,0.346809,1.722612,0.359352,-0.615798,0.132848,1.785125
topology,-0.201892,-0.695471,-1.839719,-0.120245,1.998738,-0.559885,0.661594,-1.263372,1.122268,0.425922,0.201728,0.765787,-0.418485,-0.504964,0.200896,-0.759877,1.499242,-0.604578,-1.840401,-0.158848,0.741585
category,-0.79646,0.208034,0.050194,-0.503473,1.572257,0.904045,0.006045,0.640501,-0.84662,-0.149758,-0.817431,0.543779,0.344243,-0.178696,0.051277,-0.571946,0.099411,0.428549,-0.503977,-0.638315,1.081671
surface,-0.0114,0.6668,0.354301,0.419063,1.066836,0.069702,0.090132,-0.865521,-0.069765,-0.078213,0.552568,0.251029,-1.610266,1.421681,-1.451652,0.015539,1.64087,0.875959,-1.302705,0.777566,1.970653
constant,-1.09009,-0.485847,-0.927701,-0.14288,-0.002709,0.30419,-0.431604,-0.450522,-0.66662,-0.025398,0.914037,0.288104,-1.232425,0.2663,-1.076024,-0.03089,1.877999,-0.002573,-1.306956,-0.138582,0.518301
application,0.165762,-0.254139,-0.161102,-0.290457,2.395268,0.010454,-0.125943,-1.438629,-0.921219,-1.36326,-0.647486,0.295598,0.070321,0.944191,-0.322297,0.400149,1.433092,0.583599,-1.074435,-1.416676,0.417966
integral,-0.903195,-0.31965,-0.677785,-0.198631,1.645414,0.213803,0.306793,-0.876398,0.031385,0.484434,0.169472,0.587172,-1.032882,-0.286301,-0.141201,-0.561628,1.33619,0.036159,-1.031746,-0.082603,0.412771
coordinate,-0.239779,-0.053174,0.18169,-0.019578,1.486774,0.589277,0.592231,-1.606645,-0.009142,0.289637,-0.082926,0.704803,-0.57743,0.52321,-0.65549,-1.040094,0.351377,0.285279,-1.521201,-0.591473,-0.225808
complete,-0.368599,-0.604454,-0.005137,0.539751,0.648817,-0.689608,-0.747906,-0.686642,-1.367331,0.106055,-0.488595,0.679812,-0.431929,0.480614,-0.015528,0.012688,-0.89969,-0.029673,-0.230277,-0.248467,0.873403
root,-0.774887,-0.081207,0.45946,-0.909107,0.522887,0.105334,0.920282,0.526039,-0.104465,0.272735,0.048348,0.83188,0.140911,0.445416,0.107543,0.223864,0.719868,0.433453,-1.206542,0.695011,1.108521
length,-0.921665,-0.086234,0.220382,0.223012,0.453936,0.679336,-0.053594,-0.064315,-0.209509,-0.309362,0.511523,0.380258,-0.491725,0.459424,-0.998128,0.217853,0.273775,0.450979,-0.721245,0.432079,2.943004
continuous,-0.863458,-0.243285,-0.250826,-0.1369,1.469602,0.019865,-0.441195,-0.947777,-0.51085,0.234968,0.648423,0.193256,-0.809162,0.953392,-0.533008,-0.78397,1.087219,0.160527,-1.088415,-0.042742,1.26139
logic,-0.856378,-0.854064,-0.907308,-0.04932,1.301631,-1.103493,0.982287,-0.811923,0.049612,-0.415567,-0.008328,0.794238,0.321402,-0.240156,-0.028992,-0.782597,1.751969,-0.324435,-0.620893,-1.610827,0.313107
external,-0.030616,0.658282,0.804626,0.164927,0.555901,-0.661318,-0.173901,0.37882,-0.774832,-0.592331,-1.74693,0.323738,-0.081019,-0.960994,-0.199987,0.064286,-1.068602,0.360385,-0.637431,-0.225398,0.596732
side,-0.822854,-0.168671,0.361209,0.563784,-0.02774,0.63735,-0.327321,-0.080105,-0.486167,0.602372,-0.129858,0.14471,-1.323838,1.223153,0.567646,-0.031308,-0.637591,0.369369,-0.646901,0.893828,1.77831
unit,-0.365787,0.615382,0.751072,0.852022,1.088805,0.663895,-0.53069,-1.821648,-0.719899,-0.104397,-0.26142,0.597215,-0.014477,1.064052,-1.637483,0.656366,-0.465782,0.210254,-0.431761,-0.722296,0.824611
equivalent,-0.886927,-0.77865,-0.064553,-0.364208,1.33782,0.968854,-0.399102,-0.804792,-0.614561,0.220616,0.104682,0.664588,0.394282,-0.106161,-0.783976,0.80273,0.693418,-0.023449,-0.42394,-0.615403,1.24565
conjecture,-0.421224,-1.175142,-1.393287,0.06503,0.339615,-0.466711,0.696292,-0.011491,1.234198,0.991346,0.974151,0.837906,-0.205127,-1.034042,-0.298514,-0.402753,1.998645,-0.680719,-1.47673,-0.247201,-0.082486
infinite,-1.303395,-0.952169,-0.568787,0.108986,0.103747,-0.543638,0.605162,-0.650821,0.381585,0.405081,-0.235211,-0.002358,0.291494,0.154785,0.277779,-1.39025,1.729906,-0.924755,-1.714042,-0.360553,1.329073
operation,-0.560307,0.854116,0.928655,0.507001,0.887419,0.264381,-0.525469,-1.515353,-0.882572,-0.1689,-0.305715,-0.305471,-0.838213,1.868631,-0.476164,0.086514,-0.570114,-0.084246,-0.983571,-0.905837,-0.403282
angle,-0.816468,-0.143742,-0.610313,0.915127,0.295731,0.641346,0.528639,-0.792828,0.406676,0.258468,0.770906,0.598295,-1.323617,0.936042,-1.113228,-0.704782,1.16991,0.592134,-0.635081,0.019812,2.292519
random,-0.55735,-0.65977,-0.453316,-0.058643,0.148813,-0.485863,0.560642,-0.04424,0.016477,-0.822287,0.054645,-0.290764,0.174594,0.451733,0.091274,-0.52924,1.525352,-0.250008,-1.628836,-0.914675,1.180603
basis,-0.863901,-0.289839,0.348793,-0.253108,0.988401,0.478432,0.06672,-0.621242,-1.016371,0.273328,0.145852,0.672906,0.034621,0.72699,-0.796869,-0.240254,0.111191,0.198059,-0.708772,-1.015564,0.565671
natural,0.08073,0.445104,0.590986,-0.675396,1.351414,-0.549043,0.20269,0.629463,-1.37026,-0.326394,0.238932,0.877181,-0.322409,0.450386,-0.63816,-0.118341,0.451585,0.148201,-1.686541,0.992889,0.526602
power,-0.928122,0.003773,0.550635,0.879791,0.185416,0.745322,-0.572797,-1.036357,-0.934879,-0.506289,-0.161617,0.368676,-0.195405,1.397742,-0.31638,0.348158,0.472438,0.129255,-0.988845,-0.32339,0.104548
area,0.429467,0.499969,1.144611,0.31074,1.365101,0.535419,-0.58048,-0.466762,-1.231842,0.034918,0.487209,1.145804,-0.096309,1.320492,-0.742271,-0.200403,-1.408654,0.583219,-1.287591,1.738074,0.800338
