word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
form,-0.142491,0.200168,-1.33851,1.284788,0.181067,0.829053,-1.006453,-0.518347,0.632894,0.402534,-0.018277,-1.935578,-0.739709,-0.69337,-0.977578,-2.269865,0.276964,0.109563,-0.00348,0.002241,0.533232,-1.218411,1.081679,-0.085351,1.104476,0.475735,0.47568,-0.557911,-0.137791,0.155685,0.408005,0.015079,-1.043557,1.155871,0.304491,-0.571887,0.949999,0.248448,-0.501915,-0.283514,-0.343287,0.633062,-0.044561
define,-0.597695,0.10485,-1.922272,0.871007,0.538059,0.637193,-0.6707,-0.076355,-0.16497,0.261733,0.203439,-1.866638,-1.130999,-0.424261,-0.438121,-2.124257,0.219234,-0.215528,0.108987,0.602264,0.586595,-1.327963,1.019603,0.417473,0.519969,0.787254,0.797571,-1.160979,0.047381,-0.135647,0.530118,0.202447,-1.191223,0.43139,0.517804,-0.127595,-0.078366,0.186598,-0.374155,-0.942016,0.300592,0.309418,-0.336454
graph,-0.270146,-0.973832,-1.591584,2.335731,-0.297935,0.912147,0.497114,0.609568,-0.062508,-1.011687,-2.847018,-1.060314,-0.638141,0.39927,-1.154738,-2.276317,-0.061614,-1.961137,0.027127,0.454378,0.721283,-1.063981,1.45757,-0.330129,-0.240296,-0.454579,-0.466751,0.210695,-0.582724,0.232086,-0.473616,0.933377,-1.108891,0.117091,0.09581,-0.786754,0.682948,-0.42324,-0.841888,0.261412,-0.550518,0.408162,0.63793
value,0.01968,0.225015,-1.594806,1.760288,-0.417921,-0.124418,0.356353,-0.31947,-0.16731,1.282433,0.313292,-2.104393,-0.772963,-0.01196,0.217424,-2.007866,0.185547,0.479854,1.074884,0.339535,0.024585,-0.211879,0.368877,0.543702,0.292712,0.821071,1.016157,-0.958006,0.047446,-0.631904,0.465406,0.838579,-0.824158,0.779402,0.40193,-0.644198,-0.167349,0.188272,-0.247215,-0.54205,1.593119,0.690433,0.693742
problem,1.678257,-0.200101,-0.655026,1.738865,-0.458345,0.466779,0.481816,0.011428,0.104964,-0.351946,-1.449693,-1.542442,-1.619728,-0.541518,-0.880574,-1.541954,0.002292,0.0123,0.283187,-0.553006,-0.045226,-0.67253,0.878577,0.07121,-0.971593,0.116964,1.514078,-0.856117,-1.013244,-0.268728,-1.226736,0.352501,-0.05623,0.815056,0.245014,0.603393,0.941237,-0.690008,-1.21319,0.001533,0.330578,1.430899,0.630899
mathematic,0.525398,0.33485,-0.325878,0.400464,-0.446183,0.466915,0.617496,0.599183,0.634738,0.134739,0.498446,-1.816683,-0.982366,-1.638915,-0.399097,-2.523891,-0.307109,-0.964838,-0.532022,-0.123369,0.251304,0.433601,0.174476,0.512591,-0.229036,-0.62942,0.115609,-0.324779,0.278023,-0.113968,-0.417461,-0.854237,0.045174,1.747279,-0.372381,-1.278033,-0.399527,-0.458175,-1.851201,0.910572,0.286257,0.618807,-0.63928
order,-1.397131,-1.093512,-1.563114,1.860371,0.546909,0.140964,-0.489832,0.154741,1.058297,-0.110717,0.211874,-1.148316,-1.081303,0.107404,-0.623926,-1.806523,-0.384746,-0.513785,1.156512,1.277317,-0.406362,-1.410814,0.572334,-0.174059,-0.184228,-0.278284,0.063284,-0.777105,-0.000619,0.175018,0.221635,-0.550957,-0.653313,1.297847,-0.266476,-0.230903,1.535424,0.493623,-0.604697,0.170586,0.809386,1.063534,0.126383
equation,0.634883,0.248291,-1.095128,1.148025,0.371052,0.565462,0.581504,-2.080603,0.372747,-0.173412,-0.329507,-0.346208,-1.92937,-0.75252,-1.122488,-1.707129,0.702894,0.849249,0.851107,-0.522777,-0.855412,-0.936732,0.85453,0.87025,0.42133,1.161269,2.072818,-1.188061,-0.348227,0.467252,0.251901,-0.036408,0.023338,1.749934,1.156092,-0.299439,1.251995,-0.061903,-0.685282,0.386811,0.638882,0.628913,-0.600917
first,-0.184932,-0.257266,-1.301552,1.223305,-0.120215,0.265098,-0.328586,-0.033827,0.141849,0.472123,0.670327,-1.571966,-0.4865,-0.451521,-0.288481,-2.41563,0.179373,-0.113775,0.67913,-0.493014,-0.037296,-0.620875,0.249154,0.341409,-0.334675,-0.480772,0.553361,-1.141687,-0.171056,0.61598,-0.190779,-0.126153,-0.190127,1.079696,-0.607365,-0.132058,0.940145,-0.112505,-1.171,0.844951,0.79393,0.207999,0.204467
vector,-0.18901,0.41301,-2.465381,0.866994,0.684412,0.792158,-0.856902,-1.086015,-1.010795,1.12958,0.03396,-1.414153,-1.216462,-1.581659,0.002794,-1.897124,0.11218,-0.531557,0.168901,-0.266684,-0.275895,-1.49186,-0.143749,0.22791,0.633993,1.77524,0.513645,-0.278302,0.587698,-1.07997,1.061508,0.111936,-1.295318,0.968064,0.142,-0.491369,0.375291,-0.533104,0.384721,-0.735095,0.243431,0.250065,-0.46958
algebra,0.001554,1.101606,-1.205584,-0.487606,0.232934,0.364802,-1.087664,0.37663,0.682248,0.009314,-0.078911,-2.148138,-2.595993,-0.199838,-0.299767,-2.309468,-1.2031,-0.795096,0.536134,-0.850397,0.015333,-1.219185,0.132775,-0.051296,0.429739,0.700073,0.206458,0.544039,-0.268638,0.029503,-0.022954,-1.528973,-0.435698,1.686363,0.154853,-0.592373,0.485873,0.037549,-0.997011,-0.890349,-0.221303,-0.987891,-1.10415
$\mathbb{N}$,0.213142,-0.306445,-1.862288,1.386037,-0.333748,-1.096278,-0.847175,-0.105635,0.004243,-0.120091,-0.667387,-1.617135,0.222641,-0.024422,0.077809,-1.972481,-0.059802,0.247939,-0.54168,0.628924,-0.242793,-0.490055,0.702819,-0.44377,1.264578,0.740231,-0.694987,-1.374367,-0.25795,-0.103301,0.530707,0.689781,-2.074645,0.252188,-0.046258,-0.562287,0.758294,0.471239,-1.009261,-1.166847,1.450321,-0.049583,-0.247225
