word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
system,0.48698,-0.143616,-0.028217,-0.04939,-0.362443,0.423341,2.01591,-0.68572,-0.274505,-0.357732,2.574849,-1.168875,0.028357,-1.233898,-0.791491,1.022785,-0.639976,-0.55906,-0.26109,1.207024,-0.37966,0.735806,0.798528,-1.008888,0.33552,-0.757587,-0.128037,-0.887332,-1.510873,-1.173281,-0.057531,0.078626,0.342734,0.304887,0.004945,0.236447
matrix,1.2719,0.532177,0.314757,-1.571136,-0.106321,0.031289,1.787956,0.887423,1.489747,0.402261,0.947833,0.909407,-0.082231,-1.39907,0.53703,-0.415816,0.298049,-1.757296,0.546549,2.193968,1.208053,-0.757479,1.419023,-1.101849,-0.159929,-0.072924,0.435237,-0.930038,-1.593632,-0.002443,0.50977,1.14334,0.888939,0.564562,-0.751377,1.100824
mathematical,-0.853905,-0.207453,-0.598074,-1.23782,-0.687626,0.197483,2.332653,0.244361,-1.408133,0.580915,2.602362,-0.455258,-0.305815,-0.556901,-0.379815,1.478337,-0.25496,-0.283992,0.492657,0.610659,0.96427,1.202197,0.073452,-0.22136,0.071173,0.631124,0.28907,-0.398317,-0.869009,-0.895772,1.726546,-0.092351,0.648178,-0.391104,-0.659809,-1.00709
method,0.198536,-0.513831,0.875394,-0.66919,-1.045367,-0.201766,2.390152,-0.00169,-1.013058,-0.2832,1.59589,-1.397736,0.491417,-1.648735,-1.106447,-0.46205,-0.599629,-0.966097,0.107563,0.933622,0.765487,-0.349285,0.527458,-0.544507,0.522529,-0.059391,0.535602,0.755486,-2.278771,0.226733,0.653875,0.713269,-0.487408,-0.063131,-0.690294,0.374143
finite,0.400034,0.951978,-0.154613,-0.397935,-0.363712,0.294438,1.779694,-0.073889,-0.055983,-0.933782,0.835653,0.0208,0.058227,-1.145634,-0.195984,0.179079,0.970708,-1.438833,-0.275719,0.2555,-1.323224,0.802479,1.142939,-1.247279,0.486335,-0.77178,1.135435,-1.225905,-1.591911,0.358947,1.013809,0.686324,0.626018,0.405667,-0.476361,0.408421
result,0.097739,-0.254388,0.305345,-0.284599,0.117018,0.154337,2.651917,0.400328,0.328025,-0.693037,0.916993,-0.115773,0.585963,-0.653644,-0.485978,0.179741,-0.378089,-1.023515,0.59642,-0.14901,-0.068258,0.070989,1.12149,-0.521447,0.900739,-0.091695,0.678231,-0.035775,-1.539563,-0.233882,1.321497,1.035015,-0.032118,-0.336336,0.372145,0.059639
vertex,-0.02822,0.222445,1.396439,0.658825,0.059951,-1.928424,2.179454,-1.791939,0.738829,-0.842674,0.170652,2.339816,-0.582258,-1.406439,0.83635,0.047446,-0.760509,0.454587,-0.083876,-0.245433,-0.594505,0.48588,2.645006,-0.661176,-0.243006,0.587467,1.475184,-0.145349,-1.045447,-0.355891,1.199704,0.290924,0.506579,1.397734,0.529381,-0.307662
term,0.409961,0.37152,-0.195799,-0.17215,0.945594,-0.395269,2.680417,0.493478,0.063409,-0.316317,1.060737,-0.204156,0.076078,-1.444695,-0.162452,0.15907,0.643303,-0.142793,-0.106154,0.281461,0.194651,-0.356856,1.248768,-0.700106,0.076705,0.038859,-0.055888,-0.170536,-1.658093,-0.997316,0.43004,1.041478,0.343451,-0.728132,-0.326855,-0.07923
line,-0.390448,0.00731,1.714245,0.034248,-0.610986,-0.982692,1.613896,0.738874,0.524842,-0.086352,0.944424,0.051999,0.368418,-1.466819,0.462521,1.237365,0.28053,0.861882,-1.33263,0.116478,-0.84484,1.328777,2.574134,0.074554,0.771029,-0.556985,0.769638,0.656028,-1.1885,-0.623701,0.844537,0.337976,-0.306778,0.062463,0.465093,0.50201
model,0.206417,-0.788918,0.111857,0.834008,-0.162018,0.847633,1.639813,-0.363623,-1.502511,-0.43761,1.641176,-0.273998,-0.411287,-1.673115,-1.70309,0.60629,0.059534,-0.097688,0.883469,0.268415,0.017914,0.227707,1.27292,0.271565,0.793784,-1.353744,0.649708,-0.287399,-1.757006,-0.66794,0.40257,0.248733,1.077936,0.053209,0.896639,0.407661
real,-0.159548,-0.045732,0.2582,-1.309441,-0.070534,-0.029583,1.778294,0.875065,-0.116003,-0.217197,0.757284,-0.63428,0.586561,-1.359455,0.671488,0.608979,1.272518,-0.610901,-0.152611,0.736,-0.519666,0.841073,1.762732,-0.942518,-0.11693,-0.918523,0.19221,-1.529696,-1.486839,-0.541181,1.175387,0.89915,-0.004805,0.237887,-0.220272,-0.220881
property,0.036558,-0.125667,-0.306172,-0.195971,-0.808866,0.422671,1.739302,0.758611,0.51833,-0.841239,0.859512,0.552117,-0.219367,-1.220505,0.143303,0.155959,0.184217,-0.442258,-0.19354,-0.900428,-0.119055,0.401715,1.557111,-1.425535,0.51824,-0.226509,0.781784,-1.228911,-2.119713,-0.211358,0.651254,0.6722,0.426246,-0.821198,0.071556,-0.114135
geometry,-0.320552,-0.292333,-0.14836,0.063891,-1.059451,-0.008708,1.136599,0.055872,-0.651398,0.557747,2.631302,0.227124,0.016222,-1.274234,0.433892,1.444086,0.423382,-0.288371,-0.189791,-0.65735,0.026273,1.651031,1.141851,0.073444,-0.581537,0.32981,-0.367972,0.501327,-1.86637,0.86622,2.05688,1.027388,0.245829,-0.432678,0.085649,0.463993
complex,-0.03361,0.462026,-0.324154,-0.146157,0.070278,0.066855,1.562512,1.131222,-0.617579,-0.102341,1.201013,-0.786585,0.463833,-1.283403,0.874436,1.038532,1.811328,-1.061129,-0.056424,0.577818,-0.300713,0.811972,1.997174,-0.746048,-0.536099,0.001245,0.479877,-0.334438,-1.788267,0.484756,0.856929,0.816255,0.028114,0.362237,0.320468,0.480743
linear,0.683891,0.498679,0.334958,-0.650904,-0.485845,-0.463175,1.780831,0.824496,0.118584,0.458105,1.426253,-0.26522,-0.05031,-1.570512,-0.756959,0.23757,0.00962,-1.004116,-0.027708,0.57889,0.64035,0.621816,1.690968,-0.695995,-0.261337,-1.106375,0.403176,-1.12959,-2.510032,0.641435,-0.069918,0.459548,0.55364,0.136343,-0.219321,0.066431
polynomial,-0.070071,0.861773,0.449743,-1.752487,0.360692,-0.575477,2.823023,0.536123,1.034583,-0.763798,1.68513,-0.473742,0.190738,-0.935966,0.854032,-2.154683,0.678236,-0.753136,0.678064,0.411997,-0.510837,0.483518,1.25042,-0.646958,-0.017305,0.05111,-0.727876,-0.699269,-1.778395,1.046626,-0.467768,0.803045,0.547275,-0.01476,0.131206,-0.454199
algorithm,0.241903,-1.107277,1.147683,-1.419906,0.021865,-0.510152,2.570076,-0.536939,-0.025031,-0.449124,1.546918,-0.4772,0.050532,-0.684501,-0.60503,-0.695933,-1.223089,-1.337426,0.582259,0.613371,0.040721,-0.769259,0.759015,-0.20059,1.59396,-0.034074,0.392926,-0.022504,-2.467017,1.363586,-0.538908,0.297116,-0.489157,1.617692,-0.444051,-0.231152
mathematician,-0.834119,0.431817,-0.515818,-0.092764,0.576655,0.331897,1.778354,-0.001099,-1.451271,1.857518,1.383883,-0.63128,1.408173,-0.87989,0.275975,1.821073,-0.845045,0.185206,0.489574,1.262734,0.063738,0.753165,-0.643668,-0.786305,0.90353,2.25072,0.079571,-0.284533,-1.233369,1.272981,1.807895,-1.156834,0.416648,-1.180679,-0.369199,-1.138837
definition,0.147773,-0.295851,-0.526338,-0.619556,-0.138614,-0.128311,1.991344,0.84028,0.022049,-0.834844,0.719185,0.56369,0.240175,-1.155854,-0.266522,0.604721,1.045193,-0.222395,-0.057028,-0.327166,-0.129071,0.576462,1.105533,-0.850269,0.634327,-0.385601,0.210098,-0.614374,-2.273371,-0.254641,0.692833,0.974499,0.435947,-0.228531,-0.098537,-0.414501
product,-0.013323,0.355124,-0.124872,-0.595572,-0.092671,0.122161,1.657617,0.646693,0.676236,-0.406912,-0.21456,0.382002,-0.21037,-0.517604,0.02072,0.937448,1.547809,-0.094156,-0.093191,0.965234,0.608457,0.172242,2.513649,-0.878728,0.787034,0.307815,-0.00476,-1.242004,-1.782947,-0.047823,0.412491,1.202823,0.063839,-0.359431,-0.903894,1.323822
state,0.895017,0.457002,-0.56222,0.331855,0.304932,0.451862,2.67739,0.081766,-0.182571,0.388818,0.944546,-0.146197,-0.429643,-0.67427,0.666645,0.643387,-1.25774,-0.981669,-0.163227,1.08787,-0.190944,1.389372,-0.368517,-1.203908,1.462127,-0.644879,0.991549,-0.012484,-1.008538,-0.496812,0.734309,0.089147,1.362543,-0.03436,0.431752,-0.262495
