word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
square,-1.856512,-0.162285,0.020227,0.213488,-0.320674,0.17653,-1.320619,1.160397,-0.572185,-0.023472,0.093702,0.414994,-0.115986,-0.403722,-0.096692,-0.460638,-0.009804,0.321206,-0.07697,-1.345117,0.7879,-1.251125,-1.277385
map,-0.681582,-0.340977,-0.411459,1.803137,-0.440917,-0.25848,-0.518044,-0.195583,-1.075448,-1.290103,-0.352372,0.149576,-0.611483,-0.119563,0.950159,0.296317,0.04711,-0.952837,0.385488,-1.104896,1.21211,0.091756,-0.568104
class,-0.153972,0.830766,-0.534185,0.640853,-0.605164,0.159022,-0.455713,-0.232498,-0.456143,0.677205,1.294261,-0.285959,-0.1362,-0.263213,-0.203386,0.025083,-0.09897,-0.015609,0.49377,0.963654,0.696496,-0.540734,-1.643547
integer,0.670052,0.974987,-1.001018,0.727617,-0.749983,-0.162451,-1.639557,1.515911,-0.718734,0.070667,1.462481,-0.741,-1.984758,-1.112584,0.96957,-0.701439,1.90238,-1.217363,0.046781,-2.014052,-0.357053,0.290033,0.103418
mean,0.17293,-0.598578,-0.279291,1.052674,-0.47657,0.330502,-0.388295,-0.060198,-0.58477,1.052056,0.728174,-0.786985,-0.348126,-0.594425,0.720214,-0.305341,-0.586659,0.195967,0.045107,-0.808412,-0.273799,0.802449,-1.401789
proof,0.554748,0.604365,-0.088724,0.275643,-0.001183,-1.096852,-0.308285,0.193373,-0.952382,0.937631,0.748822,0.305299,-0.31,-0.644772,0.421038,-0.571811,0.952702,-0.891321,-0.181773,-0.961357,-0.046751,1.201896,-0.272345
three,-0.681043,0.001453,-0.051665,0.070714,0.116513,0.202628,-0.499867,0.45262,-0.358892,0.481203,-0.011382,-0.362989,-0.130832,-0.020957,-0.273906,-0.321483,-0.134272,0.409872,0.840674,0.024401,0.676949,0.174838,-2.327473
dimensional,0.866634,1.342403,0.140314,1.070493,0.958386,0.351178,-1.436561,0.624969,-1.296905,0.079762,0.472511,0.061877,-1.392524,-0.78693,1.300715,-1.105407,0.576812,-1.510474,-1.000437,-1.389291,1.518266,0.788537,-0.333902
zero,0.995707,0.831738,0.53173,0.566167,-0.168024,0.238172,-0.432998,0.520708,-0.725759,-0.166955,0.663618,-0.741644,-0.348562,-0.382164,0.842599,-0.710229,0.666674,-0.600887,-0.157181,-1.418363,-0.263037,0.336527,-1.507584
algebraic,0.541708,1.435611,-1.25173,0.927686,0.02596,0.192171,-1.922856,0.7063,-1.047057,-0.282125,1.171832,-0.399575,-1.066237,-1.445803,1.042254,-1.54437,1.129237,-1.74783,-0.962171,-0.104942,1.220521,0.672573,1.199027
formula,0.34659,1.416746,-0.296241,0.31326,-0.586968,0.014291,-1.208927,0.48538,-1.071719,0.032422,0.275325,-0.904336,-1.124055,-0.252624,0.284685,-0.938749,0.857366,-1.256978,-0.222788,0.364035,-1.114571,0.558079,-1.053125
ring,0.101568,-0.253674,0.268903,0.239018,0.90967,0.498821,-0.720353,0.562647,0.353924,0.341685,0.041935,-0.667966,-1.023068,-0.209923,0.775009,-0.826688,0.588896,0.067167,-0.22588,-0.3222,0.571836,0.884081,-1.633538
edge,-0.599858,-0.880123,0.702596,1.228775,0.539597,1.301688,-1.310038,0.316988,-0.276717,-0.289897,0.246422,-0.06893,-0.79859,0.02094,-0.341387,-0.553349,0.242678,-0.271337,-0.257455,-0.995177,0.765862,0.299813,-1.410844
sum,0.116365,0.476359,-0.331068,-0.13753,-1.279062,-0.190148,-0.655948,0.977142,-1.160794,0.833674,0.970892,-0.709697,-0.292944,-0.510151,0.975241,-0.99229,1.046263,-0.255021,0.05504,-1.297575,-0.591811,0.122682,-0.610763
plane,-0.021715,0.977873,1.46372,0.600273,0.295804,0.25192,-0.593162,-0.377074,0.613749,-0.099908,0.216141,0.043397,-0.44921,-0.207248,0.582141,-0.204076,0.085715,-0.674333,-0.131812,-1.382026,1.635685,0.513528,-1.510459
analysis,1.511016,1.045978,-0.84136,1.468309,-0.677836,0.222769,0.44067,0.119452,-1.972787,0.006436,0.203923,0.185813,0.080624,-0.734099,0.119353,0.00609,0.120635,-1.192124,-0.426923,-0.433564,1.040027,0.99929,-0.294383
dimension,0.482748,1.278133,0.11215,1.043374,0.312729,0.257309,-0.965253,0.076627,-0.995724,0.308824,0.825352,0.146771,-0.566305,-0.878639,0.640118,-0.97659,0.085573,-0.623184,-0.382195,-1.413132,0.776496,0.259168,-0.747823
curve,-0.850672,0.364457,0.972021,1.285241,-0.432209,1.106933,-0.954619,0.371014,-0.602215,-0.591402,0.750763,-0.003684,-1.087264,-1.021272,-0.36761,-1.043455,0.602692,-1.340435,-0.658939,-1.2757,0.880318,0.336001,-0.351632
type,0.169264,0.471246,-0.451303,1.774282,-0.183369,0.054562,0.118702,-0.473675,-0.675405,0.788911,0.656233,0.028853,-1.535777,-0.691816,0.440298,0.809091,-0.121514,-0.493328,-0.930118,-0.284702,0.54748,0.196093,-2.136822
