word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
mathematic,-0.029096,1.248375,1.091781,-0.300935,-1.234817,0.19568,0.909372,-0.793522,-0.899912,-0.906345,0.023839,0.738888,-0.371268,-0.702663,-0.498109,0.153351,-0.508206,-0.549157,0.698045,0.48302,-0.707983,1.604525,-1.102389,0.808999,0.161508,-0.16288,2.065076,-1.29098,-0.416461,0.131091,0.301834,-0.158542,-0.240369,0.108008
order,0.021703,1.301947,0.188326,-0.227512,0.883785,-0.664462,0.594492,0.358363,-0.075224,0.224605,1.38141,0.536881,0.024781,-0.054515,-0.245281,0.716808,-0.282959,0.258548,-0.076423,-0.369567,-0.748365,0.498767,0.153642,-0.468365,0.312504,-0.485606,-0.708388,0.095862,1.023686,0.369619,-0.351311,0.085413,-0.213896,0.390094
equation,-0.252358,2.825078,1.402897,0.402449,1.039156,0.085452,0.131135,-0.336846,-0.123161,-0.149315,-1.600008,0.998295,-0.063304,-1.118606,0.088935,0.38816,0.209387,0.268802,0.244015,-0.545642,-0.131114,1.495255,-1.06379,0.913202,-0.890381,0.620395,0.851393,-0.66144,-1.360153,1.47281,0.226645,0.713872,-0.330793,-1.082656
first,0.078551,0.573301,-0.371795,-1.105487,-0.051192,-0.59646,0.713576,-0.308444,-0.35734,-0.796721,0.619248,0.274815,-0.486054,-0.258058,-0.334295,0.411297,-0.396773,0.038308,-0.242238,-0.308962,-0.185006,-0.077771,0.658,-0.814758,0.022971,-0.138059,0.271974,0.225652,0.757711,-0.225537,-0.662327,-0.129839,-0.647135,-0.308432
vector,-0.025944,2.179304,0.298879,0.185548,1.246103,0.290317,-0.139578,0.785401,0.403465,0.251965,-0.679794,0.559229,0.334527,-1.07521,-0.859132,0.478069,-0.391404,0.003984,0.954605,-0.246025,0.946071,1.146521,-1.094605,-0.093821,-0.468508,0.462913,0.713194,-0.313137,-0.720297,0.680243,0.738697,1.120998,0.15825,-0.213519
algebra,-0.680171,1.120995,1.00294,0.680229,-0.772058,0.319916,0.086147,-0.412422,-0.961174,-0.202606,-0.893583,1.007097,-0.106989,-0.641565,-0.669174,0.652974,-0.180525,-0.148902,0.813273,-0.670506,0.007303,1.490348,-1.852558,0.648083,-0.105386,0.86776,1.701787,-0.979257,-1.169375,0.491211,1.155912,0.906715,-0.476966,0.673652
$\mathbb{N}$,-0.485071,0.77114,-0.581369,0.739033,1.197739,0.119101,-1.041757,-0.609845,-0.338175,0.156402,-0.44764,0.131516,-0.660364,-1.154606,-0.611123,1.345678,0.227296,-0.17788,0.280163,0.206858,0.918826,0.281431,0.29698,-0.273474,-0.083324,0.829834,-0.085861,-0.202532,-0.737767,0.138898,-0.605229,0.116378,-0.026152,0.259053
field,0.137828,1.091693,-0.873407,-0.611684,0.285789,-0.126205,0.616062,-0.380105,0.143539,-1.116642,0.060397,0.841934,-0.232534,-0.509783,-0.303903,0.297915,-0.055894,-0.224569,0.24441,-0.273736,0.24279,0.709973,0.003699,0.747306,0.609592,-0.577922,0.777602,-0.542986,0.913198,0.781406,-0.642672,0.656954,0.042883,-0.245515
element,0.449847,2.419226,-0.760817,0.079897,0.284544,-0.837361,-0.504104,-0.394693,-0.359015,0.123038,0.166087,0.179629,0.032677,-0.041142,-0.187395,0.642102,-0.418794,0.479401,-0.102705,-1.079643,0.039361,0.945247,0.335714,0.587144,0.300459,0.321948,0.117133,-0.736194,0.245548,-0.748866,0.65222,0.597298,0.711423,0.29693
system,0.076523,2.08909,0.007909,-0.619376,0.664084,0.223215,1.673746,0.322589,0.352028,-0.244022,0.322569,0.107989,-0.346321,-0.832378,-0.309085,0.14201,-0.654747,0.289679,0.528678,-0.074395,1.047697,1.755563,0.716648,-0.291812,-0.158676,0.292335,0.080956,-0.71488,0.638033,0.071091,0.20931,1.143037,1.036714,0.43401
matrix,0.356915,2.019637,-0.622863,0.498019,0.556367,-0.292177,0.041817,0.368828,-0.275946,0.098024,-0.64896,0.493008,0.13069,-0.690922,-0.281724,1.363974,0.280736,-0.086221,0.733067,-0.479719,0.470316,0.643277,-0.560494,0.151591,-0.481345,1.237473,0.503262,-0.331321,-1.004422,0.681001,1.285719,0.772207,0.160429,-0.021079
mathematical,0.174268,1.941823,0.835141,0.156726,-0.62802,-0.111615,1.151049,-0.98723,-0.231155,-0.758737,-0.381733,0.484447,0.295458,-0.8376,-0.708541,0.146087,-0.483712,-0.161475,0.75838,-0.106677,-0.748401,1.317539,-1.226445,0.791768,0.070226,0.374453,1.947019,-1.49043,-0.764857,0.08165,0.69983,0.253356,0.142489,-0.557978
method,0.291158,2.232895,0.136824,-0.132679,0.360273,-0.543014,1.048893,0.696728,0.194006,0.085516,-0.427985,0.59629,-0.320648,-0.467267,-0.219315,0.636879,-0.684142,0.25296,1.056353,-0.348654,-0.562638,0.780517,-0.552807,0.747868,-0.395224,0.698367,0.62385,-1.599601,0.14823,-0.344563,0.01891,0.604388,1.200568,-0.335695
finite,-0.338268,2.215672,0.871702,0.796439,0.360763,-0.208602,-0.526408,-0.129745,-0.315692,0.103745,-0.925214,0.919202,0.253768,-1.045847,-0.602634,0.479331,-0.341864,0.694898,0.961076,-0.772735,0.043385,1.345791,-0.883101,0.626301,-0.384531,0.537694,0.929892,-0.571218,-1.255104,0.872367,0.578809,1.248556,0.200891,0.242348
result,-0.050269,1.659393,-0.82322,-1.231937,0.437668,-1.417689,0.814151,-0.277595,0.415747,0.172913,-0.15287,0.448889,-0.212743,-0.322166,0.173814,0.295679,-0.561853,0.195599,0.502255,0.179625,-0.859127,0.090586,0.465751,-0.391511,-0.035982,0.277869,-0.363549,0.494572,0.169075,0.917823,-0.684772,0.813036,0.239182,-0.423629
vertex,-0.061784,1.386685,-0.256525,1.230517,0.038678,0.099854,-0.504216,0.641273,0.641517,0.159417,-0.432827,0.09135,-0.19918,-0.075246,-0.307608,0.366323,-0.903518,-0.153118,-0.059889,-1.076565,0.934313,1.026858,-1.623171,-0.420607,-0.471974,0.448306,0.736487,0.388697,-1.668821,1.315148,1.133463,1.116345,-0.231275,0.714391
term,0.211269,1.685676,0.218971,-0.630881,0.37607,-0.56688,0.567128,0.003702,-0.234692,-0.08806,-0.414481,0.241562,0.097056,-0.524357,0.489992,0.389439,-1.020922,0.443156,0.095167,-0.254286,-1.057124,0.888365,-0.016775,-0.096045,0.444276,0.289622,-0.263595,-0.051476,0.641668,0.177929,-0.108517,0.025987,0.686214,0.334573
line,-0.018988,1.208123,-1.007971,-0.326219,0.209887,0.059058,-0.047562,-0.232469,-0.263532,-0.971676,0.252296,-0.162586,-1.220215,-0.240128,-0.107858,-0.20271,-0.564071,0.730767,-0.615675,-0.442846,0.894376,0.561064,0.458744,-0.674218,-0.523448,-0.564125,-0.943623,-0.251316,-0.110027,0.248887,-0.551804,1.199306,0.065639,0.236893
model,-0.241468,1.285441,0.261077,-0.761163,0.715893,-0.683224,0.925186,0.209501,-0.399932,-0.09281,-0.600117,0.16883,-0.122509,-0.890054,0.116863,0.606527,-0.1922,-0.343056,-0.453558,-0.158203,1.245714,1.260511,0.327385,-0.47508,-0.219979,-0.077731,0.511599,-0.96512,0.261622,-0.336499,1.099517,0.740265,0.704483,-0.313722
real,0.69781,0.910203,0.864781,-0.356976,0.295922,-1.169856,-0.08849,-0.401372,0.14203,-0.782201,0.142668,0.30223,-0.674369,-0.726976,-0.540412,0.135099,-0.199993,-0.108601,0.172973,-0.497627,-0.017444,-0.236277,1.009691,0.023892,-0.264021,0.257211,0.052392,0.560123,0.255693,-0.066466,0.487224,0.028705,1.028211,-0.448769
property,1.260146,1.816297,0.076751,0.249917,0.264007,0.270596,0.960484,-0.009439,-0.013293,-0.485543,0.045812,1.053726,-0.546098,-0.707537,0.249246,0.774061,0.512274,0.338943,-0.904688,0.062351,-0.833496,0.312315,-0.303998,-0.163961,0.063888,0.235148,-0.50463,0.277716,0.402503,0.809055,0.321817,0.579346,1.597115,0.401786
geometry,-0.12132,2.173943,0.135229,0.246121,-0.473922,-0.304315,0.432414,-0.241396,0.185651,0.228385,-1.163582,0.199187,-0.164634,-0.032786,-0.802393,0.385078,0.485184,0.121132,-0.031131,-0.882448,0.288708,1.682985,-1.216894,0.556602,-0.312653,-0.170692,1.102125,-1.381315,-1.139661,0.204724,0.96841,0.767995,-0.137809,-0.2634
complex,0.615553,2.025087,-0.847113,0.074559,-0.238679,-0.354721,0.361489,-0.511631,0.03594,-0.109153,-0.42508,0.191155,-1.209672,0.030468,-0.632077,0.502386,0.243897,0.4089,-0.147777,-0.011204,0.351797,0.668672,-0.275596,0.425979,0.26287,-0.042584,0.434989,0.358016,0.35947,-0.237289,0.564789,1.050995,1.038609,0.605669
linear,-0.171357,2.450213,-0.63564,0.150576,-0.376966,0.373664,-0.95207,0.122331,0.898621,0.480734,-1.241327,0.559369,-0.319645,-0.934293,-0.012685,0.399256,-0.844645,-0.447407,-0.34659,0.194481,0.847833,1.999246,-0.628692,-0.6908,-0.833876,0.957661,0.430003,-0.846269,-0.887792,1.117762,0.758324,0.960225,0.084306,-0.785572
polynomial,-0.656496,1.365245,1.057908,0.49878,0.412908,0.119424,-0.648219,0.110375,-0.690583,-0.249746,-0.791447,1.530013,-0.262879,-1.259046,-0.247693,0.577932,-0.326116,0.583847,0.831262,-0.660329,-0.025483,0.707791,-2.394946,0.377833,-0.542435,0.943846,1.097303,-0.174134,-2.118909,1.31585,1.590325,0.856401,-0.12595,-0.238544
algorithm,-0.189776,1.64604,0.494422,0.398796,0.190909,-0.11558,0.501509,1.090701,-0.05685,-0.519672,-0.326358,0.634889,-0.160078,-0.86907,-0.576847,0.103414,-1.237214,1.005688,1.758031,-0.401926,0.685904,0.534297,-1.23998,0.380998,-0.760135,1.5744,1.139243,-1.056975,-0.664935,0.818669,1.152071,1.355909,0.241591,-0.725676
mathematician,0.346973,0.053268,1.071388,0.601726,0.095688,0.444625,1.174915,-1.823599,-0.183789,-0.471916,-0.746418,1.076038,-0.214521,-0.281248,0.884934,-0.061064,-0.630774,-0.182299,-0.091201,0.417727,-0.031725,0.052097,-1.296711,0.472717,0.424368,-0.769175,1.142285,-1.458706,-0.142422,-0.501164,1.70112,-1.14356,-1.882134,-1.797652
definition,-0.214075,1.902601,0.751512,-0.094961,0.378934,-0.168499,0.073029,-0.233127,0.066197,-0.026626,-0.654784,-0.095412,0.599136,-0.806742,0.145709,0.131285,-0.921602,0.070116,0.43959,-0.442806,-0.702591,1.347601,-0.178206,-0.546797,0.315312,0.856518,-0.07509,-0.660076,0.130376,-0.323401,0.240586,1.120807,1.371479,0.22549
product,0.855047,1.569918,-0.296961,-0.259332,0.50112,0.136569,1.825939,0.701696,-0.065408,0.389388,-0.168269,-0.377496,-0.42526,-1.506338,0.403048,0.833234,-0.295055,-0.123199,-0.413488,-0.568686,0.65185,-0.22173,0.982046,0.021024,-0.833338,1.13524,0.661761,-0.045442,0.196041,-0.423367,-0.060067,0.351432,2.239679,0.473685
state,0.555804,0.568399,0.094751,-0.35072,0.16459,-0.144877,0.509519,-0.523975,-0.093238,-0.859797,-0.112419,0.374237,-0.444765,-0.304135,-0.334396,0.507818,-1.078124,0.249834,-0.54225,0.355213,-1.009867,0.461331,0.812107,-0.102957,1.408463,0.22602,-0.24711,0.153339,1.069518,1.156046,-0.36588,0.461974,0.365821,0.576947
sequence,-0.121106,2.084628,-0.796013,-0.053139,0.860374,-0.955431,-0.546439,0.438164,-0.581875,-0.286835,-0.534035,0.463108,-0.212843,0.289801,-1.20535,0.902638,-0.468202,0.56989,0.771122,-0.061271,0.463777,0.422207,-0.775715,-0.417002,-0.119503,1.275003,0.835309,0.423544,0.041788,-0.686791,0.198917,1.262701,0.084531,-0.460765
distribution,-0.324812,1.672052,-0.532331,-0.202519,0.678038,0.836051,0.298532,1.136079,0.331579,0.725165,-0.987442,-0.825375,0.237515,-1.584915,-0.656434,0.754743,-1.099723,0.258249,-0.237452,0.095391,-0.010249,0.481981,-0.25144,-0.983083,-0.320488,0.012009,0.124226,0.44658,0.266743,0.674899,-0.163139,0.579399,1.267218,-0.711074
variable,-0.690433,2.35233,0.209517,-0.03592,1.075093,-0.19918,-0.22938,0.704186,-0.04019,0.73519,-1.103952,0.677847,0.498652,-0.942481,-0.561697,0.427525,-0.870053,-0.125218,0.344933,-0.609229,0.877936,1.664026,-1.173474,-0.641005,-0.4626,0.432223,0.390418,-0.098196,-0.374066,0.17605,-0.178407,0.903161,1.044173,-0.389149
solution,0.385844,2.045894,0.428107,0.062369,0.870506,0.224941,0.87205,0.199833,0.540143,0.322227,-0.096786,-0.217617,-0.558255,-0.831222,0.265275,0.534978,-0.307246,-0.086681,-0.069739,-0.529023,-0.084903,0.876483,0.55051,0.956465,-0.91894,0.943134,0.611781,-0.173692,-0.163173,0.628424,0.318442,0.63093,1.453099,0.102341
square,0.630288,0.709359,-1.025359,0.088271,-0.999438,0.355067,-0.901026,-0.014738,0.34924,-0.571633,0.27879,0.386437,-1.243798,-0.230205,0.019263,0.474066,0.160477,-0.187774,-1.788509,-0.376441,0.491699,0.173702,-0.064434,-1.292642,0.538804,-0.610768,0.048371,-0.464033,-0.436105,0.812629,0.207246,1.175702,0.208414,0.056684
map,0.043458,1.733457,-0.559069,0.964404,-0.349132,0.779284,0.181029,-0.795227,0.611285,-0.642566,0.560011,-0.031896,-0.215813,-0.42693,-1.099251,-0.057407,-0.285622,1.173644,0.368032,-0.280255,0.390823,0.230847,-0.554833,-0.99441,0.238407,0.078355,-0.240368,-0.625244,0.610034,0.283999,0.384961,0.9644,0.992826,-1.213212
class,-0.745708,0.327956,-0.422405,-0.784979,0.504688,-0.553174,0.602257,-0.555367,-1.063434,-0.359149,0.568743,0.810105,0.019685,-1.143803,-0.111845,0.382097,-0.670904,-0.595481,-0.526668,0.0575,0.62662,0.875416,0.084506,-0.275563,0.28339,-0.733804,0.194281,-0.257442,0.566028,-0.1032,-0.272951,0.607268,0.318839,0.930213
integer,-0.373225,1.473405,0.624924,0.649546,0.583013,0.174721,-1.229276,0.424078,-0.195631,-0.003425,0.046628,2.00688,-0.137299,-1.417873,-1.181753,0.942362,-1.299796,0.806937,0.574646,-0.682937,0.409457,0.917333,-1.172163,-0.527546,-0.23412,1.592994,0.752061,-0.387657,-2.019241,0.979879,0.635301,0.803569,-0.041545,0.12051
mean,0.005447,1.962021,0.387839,0.286951,0.167122,-1.003507,-0.687807,0.383041,-0.073021,0.319216,0.17417,0.23855,-0.235036,-1.161341,0.335412,0.057264,-0.540726,0.384304,-0.013726,-0.384563,-0.45143,0.409119,0.132033,-0.110837,0.11177,-0.030175,-0.2951,0.16136,0.351082,-0.531438,-0.955038,0.491832,0.56878,0.592137
proof,0.327991,1.060396,0.892873,0.484488,0.269261,-0.796194,0.270574,0.309685,0.512873,-0.203213,0.033778,0.568763,0.439162,0.006659,-0.180586,0.109661,-0.057346,-0.318131,-0.186659,-0.940502,-1.181087,-0.041373,-0.263313,0.057968,-0.090821,0.961653,0.155376,-1.05397,-0.268474,-0.140727,-0.161856,0.894359,0.692372,0.146028
three,-0.047144,0.773001,-0.803464,-0.730946,-0.058864,-0.841077,0.154098,0.197555,-0.239616,-0.612816,0.470971,0.270277,-0.698936,-0.122813,-0.332383,0.583319,-0.210291,0.013836,-0.505561,-0.438507,0.037354,0.005323,0.26672,-0.868315,0.155242,-0.430423,0.064133,0.170047,0.632734,0.06324,-0.907032,0.503092,-0.378305,0.109384
dimensional,0.568064,2.710609,-0.21616,0.680452,0.121461,-0.827725,-0.179551,0.360899,0.329563,-0.14997,-0.398279,0.122062,0.24235,0.030997,-0.857193,0.771843,0.371099,-0.003786,0.406904,-1.138593,0.473582,1.380873,-0.818213,0.447029,-0.382359,-0.059412,1.142954,-1.04721,-0.863372,0.390357,1.413703,1.2708,0.375743,-0.592343
zero,0.308127,1.583684,0.425602,0.023582,0.974851,-1.022345,-0.567957,0.1578,0.016858,-0.120509,-0.205837,0.407541,0.341795,-0.581816,-0.127638,0.569838,0.086528,-0.063986,0.14681,-0.321622,0.56971,0.508136,0.84303,-0.328777,-0.437268,0.597237,0.268833,-0.005935,-0.672562,0.865495,-0.184396,1.080487,0.32283,-0.320697
