word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
state,0.521704,1.095347,-0.287059,0.82901,0.244931,1.834419,-0.241239,-0.256868,-0.524122,2.28087,0.450783,0.291416,-0.618401,1.04309,1.702223,-0.117359,-0.139187,-0.51852,-0.377711,0.232565,-1.238095,1.274276,0.864799,0.158459,0.934406,0.47076,-0.140071,-0.032526,-0.835699,0.243851,-0.596643,0.010303
sequence,-0.447779,0.153997,-0.44945,1.08811,1.052866,1.342344,-0.55892,-0.504646,-0.746351,2.21378,-0.69456,0.401561,-0.931561,2.457041,0.129588,0.325059,0.379108,-0.003327,0.600552,-0.223785,-0.791104,-1.538109,0.738698,-0.762005,0.630448,-1.009372,-0.417243,-0.317947,-0.465898,0.484867,0.709978,-0.487841
distribution,0.137831,-0.153184,0.032443,0.259931,0.366686,3.226606,-0.581858,-0.297323,-1.136047,2.73471,-1.708276,0.789178,-0.369274,-0.147915,-0.466428,0.121308,-0.273571,1.627515,0.544995,-1.637752,-0.261534,0.272075,0.935749,0.203385,0.344319,-0.389937,-1.779457,0.175031,-1.066864,0.407483,-1.03051,0.033741
variable,0.430194,0.392779,-0.554346,1.725506,0.587677,2.279724,-0.123758,-0.785408,-0.924383,2.435589,-0.861742,1.496864,-1.06739,0.593623,0.287338,-0.532469,0.771207,0.796952,0.912242,-1.071806,0.909056,0.426665,0.768983,0.72536,-0.132355,-0.642271,0.016255,0.332532,-0.617359,-0.199934,-0.421199,-0.065932
solution,0.1384,1.318417,0.044368,-0.201717,0.236095,0.830064,-0.51902,-0.657141,-1.003424,2.681641,-0.600129,1.130486,-0.280102,1.641587,0.998054,0.413483,0.786311,-0.41532,0.155945,-1.538872,-0.179578,0.331733,0.610027,0.782114,-0.19058,0.727301,0.789558,-0.149893,-0.173318,-0.644428,0.496352,0.449614
square,-1.767158,0.738617,-0.364285,-0.316641,-0.0759,1.737338,-1.52349,0.001128,-0.983881,2.692182,-0.976449,0.270121,0.876357,0.638833,-0.044256,0.178737,-0.055228,-0.3146,-0.338496,-1.603785,0.94221,0.134477,0.324052,-0.856907,0.656141,-0.5768,0.432988,-0.988013,-0.174599,0.514501,1.201104,0.085357
map,-0.825727,-0.514087,-0.151199,0.540106,0.838995,1.479077,-0.672283,-1.638209,0.27366,1.299929,-0.11901,0.419817,-0.500737,1.162667,0.636277,-0.150015,-0.208076,-1.738814,1.507252,-1.005997,-0.525534,-0.057633,0.480697,0.987815,1.79792,-0.605721,-1.116781,-0.16322,0.034067,0.191343,1.206371,0.973215
class,0.284497,0.770162,-0.011749,0.547072,0.094558,1.010235,-0.338393,-1.018389,-1.222819,1.863998,-0.447913,0.24587,-0.903078,0.392299,0.465404,-1.635587,-0.490045,-1.702737,1.072555,-0.338745,-0.993361,-0.305462,0.805228,0.019767,1.290358,-0.072917,0.609094,0.303429,0.367042,-0.952212,0.368335,0.195985
integer,-0.525134,1.274891,-0.170611,-0.466543,-0.052804,0.972627,-1.04739,-0.793244,-1.672456,2.242367,-0.858581,0.310908,-1.421569,1.703992,0.65695,-0.188977,0.302314,-0.105434,1.064322,-0.853838,-0.047825,-0.441093,1.036801,-0.672249,0.565968,-1.327794,1.34985,-0.332286,0.246241,0.137198,1.178667,-0.986865
mean,0.016598,0.711887,0.063037,0.548534,0.252244,1.827037,-0.57689,-0.281799,-0.966266,2.26496,-1.31518,0.641974,-0.21182,0.249285,0.320605,-0.270412,-0.082159,0.045753,0.360765,-0.879744,0.398425,0.400962,0.929139,0.606359,1.057665,-0.933464,-0.436471,0.279915,-0.886527,0.371534,0.773636,-0.329464
proof,0.679076,1.405601,-0.221622,0.825893,-0.502084,0.628125,-0.250004,-1.305091,-0.529331,1.734298,-1.541854,-0.26649,-0.145792,2.088351,1.229887,0.104854,-0.449794,0.755018,-0.722225,-0.342127,-1.183379,0.309021,-0.516022,-0.202019,1.520365,0.042117,0.605994,0.397843,0.502647,-0.281667,1.397753,0.559426
three,-0.043774,1.57406,-0.688001,-0.017628,-0.208273,1.495906,-0.044783,-0.279075,-1.115866,2.487311,0.153248,0.712526,0.875215,0.712513,0.775951,-1.282065,-0.29089,-1.013946,0.163105,-0.916674,0.578693,-0.165706,-0.33211,-0.111219,0.757749,-0.341508,0.669036,-1.046614,-0.249201,0.645792,0.105936,0.54001
dimensional,-0.412438,0.5151,-0.844882,-0.322242,0.127456,0.951431,-0.623823,-0.777179,-1.331221,2.050714,0.65998,0.457897,0.35493,1.080189,-0.05179,-0.843583,-0.060494,0.10812,0.853662,-1.180436,0.283453,-0.501948,0.71915,0.801293,2.554203,1.09192,-0.285235,-1.428902,-0.395572,0.098178,-0.057737,0.160364
zero,0.135209,0.832622,-0.30367,-0.563002,0.22915,1.505133,-0.448036,-1.3e-05,-0.958609,2.537268,0.016363,0.353651,-0.986615,1.678412,0.973395,0.274905,0.589332,0.051364,0.821804,-0.553463,0.573961,0.112818,0.441388,0.521615,1.324514,-1.209015,-0.086107,0.390807,-0.847236,0.710349,0.773926,-0.82681
algebraic,0.860445,1.730194,0.007517,0.416363,0.473524,0.131866,-0.826876,-2.433925,-0.168042,1.818573,-0.233446,-1.146281,-1.386163,1.122748,-0.149041,-1.095693,0.061506,-0.704615,1.280261,-0.60697,-0.390819,-0.783819,0.08147,0.305429,1.973562,0.461268,0.791038,0.284474,0.401023,0.054454,0.305912,0.268428
formula,-0.503965,0.863754,-0.728707,0.365353,-0.596451,1.752961,-0.327261,-1.035975,-0.961132,1.953995,-1.677092,-0.257562,-0.670284,1.039899,0.746232,-0.070978,1.021459,0.531284,0.22881,-0.096259,-0.021842,0.578996,0.580372,-0.699643,1.024304,-0.351849,0.621045,0.813443,-0.459596,-0.139513,1.124923,1.900625
ring,1.25253,-0.14699,-0.551576,-1.021139,-0.630499,1.284656,-1.122416,-1.410946,-0.222746,2.185334,0.136027,-0.294148,-0.623193,1.293296,-0.725352,-0.559763,0.212817,-0.509078,2.007189,0.176103,-1.106336,-0.316094,-0.370307,-0.511602,2.248833,-1.295361,0.279138,0.01389,0.437664,0.816609,0.179358,-0.888588
edge,-0.739897,0.171575,-1.557789,1.320996,-1.157977,0.661172,1.403635,0.663705,-0.594268,2.511358,0.527046,0.423802,1.394974,1.161456,1.603924,-0.263409,-0.374585,-1.316469,0.446872,-2.484921,-0.436723,-1.232179,0.53264,-0.317861,0.478533,-0.502148,0.511681,-0.955768,-0.531051,1.201193,0.895645,-0.487365
sum,-1.014416,0.533789,-0.195531,-0.128167,0.365713,1.698145,-0.526519,-0.17162,-1.499596,2.549017,-0.763056,0.292406,-0.399403,1.100729,0.347534,0.153737,1.014455,0.182921,0.549357,-0.616343,0.304273,-0.330025,0.379722,-0.980226,1.50173,-0.965188,0.406026,0.422282,-0.090907,0.015714,0.870699,-0.324567
plane,-0.474423,1.400544,-0.300878,-0.013779,-0.649536,0.805151,0.103796,-1.152434,-0.375198,2.079985,-0.138245,-0.08347,0.736255,1.051775,-0.216176,-0.4722,-0.099802,-0.87546,0.273685,-0.836216,0.862542,-0.692939,0.994889,1.712639,1.562249,-0.097398,0.117564,-1.758828,-0.211015,1.444479,0.600921,1.540523
