word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
example,-0.075192,1.604681,1.179806,-0.464254,0.382623,-0.151708,0.327869,-0.203152,0.040734,-0.687326,-0.107334,-0.426564,0.748256,0.110565,0.006301,-0.553424,0.366432,-0.791259,0.621822,-1.011478,-0.537056,-0.269785,0.190463,0.404779,-0.220417,-0.1455,-0.241226,-0.047726,-0.221881,-0.458659,0.234719,-0.107995,0.646737,0.029021,0.201201,0.260239,0.368308,-0.196483,0.629367,-0.600261,-0.150759,-0.880736,-0.087885,0.14603,0.224301
form,-0.887108,0.680056,0.907011,0.010815,0.41838,-0.258249,0.310614,-0.089034,-0.248292,-1.147162,-0.279382,-0.761485,0.494977,0.43414,-0.344788,-0.080561,0.288235,-0.212027,0.511758,-0.722345,-0.47816,-0.393559,0.055656,0.482652,0.033957,0.343041,-0.425217,-0.816895,-0.301936,0.211039,0.766889,0.507458,0.128314,-0.127072,0.114673,-0.000317,0.388204,-0.049822,0.609008,-0.251399,-1.047442,-0.775448,-0.317909,0.073182,0.140489
define,-0.010362,1.569208,1.199323,-0.86274,0.170011,-0.268648,0.098186,-0.44815,-0.256638,-1.120075,-0.451294,-0.197421,1.067887,0.499531,0.155622,-0.405338,0.648853,-0.272599,0.143434,-0.846034,-0.560604,0.183986,0.697874,0.941411,-0.544243,0.464006,0.179449,0.161758,-0.823078,-0.541725,0.186217,-0.518855,0.328731,0.057754,0.531639,0.453744,-0.394446,-0.164885,0.869787,0.208274,-0.489514,-1.122474,-0.291449,0.421468,-0.031197
graph,0.839307,0.88587,0.245717,-1.139576,0.160153,-0.507539,0.5214,0.023488,-0.051438,-0.573881,-1.678846,0.016142,1.247914,0.961361,-0.181279,-0.155896,2.792678,-0.440587,-0.77861,-0.483606,-0.301161,1.265466,0.335541,0.913938,-1.077596,0.594696,0.941195,0.192981,-1.011506,-0.328624,-0.132793,-0.566031,0.678057,0.956459,0.27414,0.957015,0.539553,-0.061422,0.122275,0.161421,0.954479,-1.67382,-0.537497,-0.323722,-0.139133
value,0.362593,2.367935,0.773263,-0.093533,-0.029512,0.305137,0.414781,-0.208932,0.01571,-0.940529,-0.640412,-0.179125,1.215706,0.483596,0.605399,-0.428785,0.01217,-0.749615,0.323687,-1.258963,-0.506529,-0.202818,0.148491,-0.241735,-0.515514,0.001303,-0.02493,1.172361,-0.767225,-0.5573,0.419151,-0.550332,0.618331,0.035801,0.218964,0.802829,-0.402275,0.568163,1.203829,0.569973,-0.219153,-0.923501,-0.00398,-0.505221,-0.109466
problem,-0.361951,1.137875,1.661054,-0.635737,-0.324316,0.642055,-0.114078,-0.149932,0.058533,-0.915934,0.200994,-0.063067,-0.084174,0.021203,0.42963,0.696593,0.715749,-0.706413,0.029649,-0.138045,0.076419,-0.094605,0.461248,0.197491,-0.004273,-0.298749,-0.113105,0.419697,-0.197066,-0.663885,-0.370273,-0.178551,0.656654,0.449844,0.040793,0.01941,0.122183,-0.50124,0.571744,0.290979,0.826529,-1.636406,-0.04014,-0.682045,-0.190897
mathematic,-0.020838,1.435214,1.063008,-0.214823,0.206591,0.117147,0.397351,-0.393384,1.662762,-0.033009,-1.527962,0.289281,-0.258523,0.807319,-0.063014,0.091668,0.945376,0.527893,-0.321048,-0.42109,-0.121528,0.599885,0.165138,1.471415,0.496277,-0.213487,1.070394,0.236833,0.216467,0.895121,-1.223699,-0.18848,0.630535,0.281536,-0.218792,1.260039,-0.478617,-0.708508,0.788999,0.872521,0.287566,-1.239757,-1.272941,-0.670759,-0.938712
order,-0.736022,0.73771,1.022976,-0.284705,0.412664,0.194723,-0.243324,-0.576931,-0.26113,-0.901713,-0.387822,0.10547,-0.546026,-0.790085,-0.250088,-0.094757,0.460903,0.107332,-0.109833,-0.362279,0.132498,0.17047,-0.276833,0.264407,0.470787,0.341618,-0.330306,0.198294,-0.609224,-0.544735,0.949823,0.07484,0.868008,-0.063588,0.457677,0.338048,-0.537238,0.071464,0.304949,-0.340959,-0.729877,-0.306173,0.668621,-0.262851,0.688853
equation,-0.104116,0.38374,0.667026,0.115831,-0.000233,0.294544,0.683359,-0.195185,-0.333301,-0.871717,-1.776683,0.240399,0.433845,0.27689,0.227389,-0.147903,1.636197,-1.51153,0.656074,-0.390053,-1.352963,1.078093,1.047902,1.573774,-0.278399,0.638139,0.164927,1.330754,-0.963196,0.555886,-0.387788,-0.583126,0.53455,-0.28724,0.200769,0.384317,-0.519476,-0.650591,1.677218,0.146212,1.406855,-1.984606,-1.086662,-0.854474,-1.385111
first,-0.25971,0.110117,0.296529,0.281323,0.471216,0.012081,-0.351265,-0.09981,0.780856,-0.958932,-0.610557,-0.583938,-0.723734,-0.201599,-0.75325,0.560374,-0.196375,-0.474538,0.002255,-0.316248,0.903883,-0.527842,-0.359336,-0.145685,0.563534,0.084756,0.267911,-0.244078,0.115134,-0.542835,0.477059,0.13239,0.435795,-0.393836,-0.174796,0.201937,-0.068817,-0.130405,0.06111,-0.369932,-0.576094,-0.199026,-0.199982,-0.221054,-0.076636
vector,0.060778,0.138778,0.830275,-0.519507,0.121179,-0.799923,0.102778,0.021929,-0.611554,-0.485624,-1.434678,-0.166824,1.525114,0.108662,0.438156,-0.183781,1.281154,-1.05182,-0.404844,-0.732498,-0.726114,0.237449,0.548153,1.215495,-0.569206,1.284745,-0.257015,0.536415,-0.841664,0.232658,-0.116049,-1.503766,1.842781,0.385991,0.579534,0.871926,0.053892,-0.853944,1.076498,0.351154,0.294322,-1.992004,-0.258309,0.177173,-0.258702
algebra,0.021012,0.725627,0.916287,-0.962301,0.756589,-0.679425,1.007422,-0.502563,0.509371,0.55278,-1.661452,-0.210085,-0.101406,1.126785,0.142283,0.157324,1.776067,-0.789062,-0.460963,-0.543222,-1.479782,0.981816,0.370397,2.223533,0.048481,0.427906,0.413825,0.466225,-0.979252,1.522316,-0.338731,-0.46362,1.303852,0.922015,0.266444,1.275765,-0.277391,-0.793647,0.716745,0.647251,0.313537,-1.017887,-0.678976,-0.47216,-0.409181
$\mathbb{N}$,1.201551,0.201814,-0.443128,0.214815,0.045354,-0.447363,0.217496,-0.011861,-0.503608,0.521906,-0.79037,-0.814719,0.521988,-0.043093,0.257803,0.384073,0.806319,-1.173274,0.497346,-0.480765,-1.00794,-0.131,-0.002969,0.800449,0.524598,0.579399,-0.606496,0.122397,-0.773479,0.10491,0.98205,-0.88381,0.419889,-0.556048,0.800351,0.065078,-0.1705,-0.332782,0.323749,0.000804,-0.997509,-1.189479,-0.525527,-0.24387,-0.043408
field,0.127593,-0.364276,0.696774,-0.471771,-0.064635,0.468167,-0.418582,-0.670595,0.79762,-0.739534,-0.780403,-0.269459,-0.149026,-0.024025,-0.015633,0.030744,-0.095041,0.248377,0.4927,-0.216435,0.932112,0.260999,0.17852,0.540505,0.050062,0.397141,0.577412,-0.397382,-0.049623,0.381584,0.462596,-0.238612,0.930944,0.07031,0.125887,0.620208,0.348886,0.338201,1.397077,0.082042,-0.472842,-1.542053,-0.115632,-0.65871,-0.533948
element,-0.57701,1.13593,1.089582,-0.395153,-0.085828,-0.449947,0.822416,-0.457428,0.172512,-0.18444,-0.542022,-0.631377,1.068258,0.242118,-0.546097,-0.161932,0.372831,-0.56216,0.790159,-1.020547,-0.981169,-0.35837,0.432175,0.265664,-0.212742,0.618836,-0.168739,-0.317621,-0.187186,-0.365194,0.806199,0.936406,0.33088,0.508919,0.670358,0.415991,0.522934,-0.465177,1.207855,-0.504851,-0.618098,-0.974168,0.466267,-0.155404,0.035813
system,-0.164808,0.826798,1.551648,-0.193631,0.190894,-0.225106,-0.37628,-0.291993,-0.246144,-1.037361,0.096933,-0.071556,0.623326,0.641555,-0.069454,-0.011762,0.096614,-0.388208,0.174333,-0.866127,1.045337,-0.089407,0.131553,0.490163,-0.40473,0.392497,-0.122156,0.326739,-0.541643,-0.19504,-0.573306,0.540996,0.354062,-0.287542,0.498222,0.327039,-0.091792,-0.589636,0.480848,-0.54385,-0.683625,-2.194595,1.164737,0.603161,-0.750753
matrix,-0.244145,0.204269,0.451426,0.300093,-0.01637,-0.260575,0.619704,0.206361,0.051333,-0.329953,-1.047676,-0.530658,1.28264,0.592585,0.05138,0.096548,1.306267,-1.151127,0.08382,-0.583262,-1.140716,0.670406,-0.200036,1.225886,-0.892488,0.5339,-0.102168,0.922499,-1.059731,0.220431,0.433874,-0.4874,1.302713,0.903668,0.458533,0.129543,0.681142,-0.807982,0.918964,0.380784,-0.193812,-1.642821,-0.237615,-0.374517,-0.080167
mathematical,-0.150799,1.473865,0.608129,-0.346139,-0.046567,0.202899,0.261131,-0.397906,1.741704,-0.097969,-1.698863,0.58287,-0.064758,0.577799,0.032884,-0.382996,0.964779,0.183985,-0.093953,-0.668841,-0.632628,0.745217,0.57519,0.929001,0.001497,-0.176155,0.633825,0.290566,-0.082322,0.213967,-1.448757,-0.17765,0.936175,0.517889,0.087776,1.039289,-0.229689,-0.58815,0.72655,0.404664,0.624043,-1.87189,-0.914527,-0.632929,-1.170424
method,-0.111533,1.081684,1.585077,-0.510844,-0.165133,-0.323832,-0.028959,-0.034429,0.24106,-0.906481,-0.285454,0.003137,0.755351,-0.435491,-0.11347,0.018073,0.378009,-0.526831,0.940132,-1.281214,-0.389132,0.564483,0.07202,0.911599,-0.688834,-0.774316,0.122519,0.750045,0.044164,-0.435603,-0.640792,0.311376,0.90345,0.01949,0.212434,-0.238837,0.15663,-0.439104,0.661371,-0.119465,0.537668,-2.125189,-0.029585,-0.648933,-0.58189
finite,-0.087367,1.105391,0.713907,-1.14667,0.597014,0.284283,0.642432,-0.462429,-0.631953,-0.168693,-1.062084,-0.080765,0.972342,1.106312,0.345831,0.083266,2.048532,-1.226956,0.195936,-0.394388,-1.265084,0.842737,0.605015,1.799116,-0.403779,0.718608,0.155832,0.697507,-1.117485,0.382151,0.302539,-0.306784,1.424564,1.022715,0.333007,1.524845,-0.182998,-0.455415,0.904583,0.383105,0.191668,-1.466925,-0.757498,-0.337184,-0.384759
result,-0.54706,0.52152,0.500344,-0.520264,-0.206458,0.734842,-0.59522,-0.440281,0.174145,-1.936968,-0.040416,-0.377182,0.350126,-0.379818,-0.269422,1.059327,-0.005538,-0.594277,0.22606,-0.136396,-0.004457,-0.322229,0.053875,-0.530556,-0.060276,-0.230855,0.374775,0.219493,-0.591216,-0.760088,0.788276,-0.250566,0.128318,0.109461,0.089244,-0.154714,-0.010112,-0.021918,0.119998,-0.50339,-0.107781,-1.378255,-0.294793,-0.501676,-0.4299
