word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
algorithm,0.680912,0.115379,1.649208,0.500467,-0.194695,1.371274,-0.389422,0.403437,-0.620093,1.402417,0.399792,0.709537,-0.885228,-1.03216,-1.31269,-0.960886,0.119172,-1.764478,-0.640814,0.824067,-0.102732,1.509377,3.547467,0.133266,-0.822448,-0.162525
mathematician,-2.511279,-0.76413,1.166074,-0.118668,0.375205,0.850068,2.198263,-2.155413,0.863984,1.067194,-0.510144,0.113352,-1.650319,-2.327541,0.220511,-0.37561,1.852047,-0.735436,0.584809,1.17314,-0.41192,0.350179,0.204068,0.720708,0.881086,-0.644561
definition,-0.942054,0.50356,-0.384857,0.03577,-0.713223,0.013604,0.727455,-0.072083,0.579323,-1.095397,0.08608,-0.835486,-1.106495,-0.655842,0.290894,-0.504583,-0.41997,-0.852309,0.284648,1.435308,0.475434,0.372917,2.965691,-0.254827,-0.389917,0.820131
product,-1.380818,0.285619,0.061417,-0.960332,-0.370004,-0.776632,0.753199,1.447976,0.617735,-1.22445,-0.306514,-0.282015,-1.105054,-0.215346,-0.097589,-0.121576,-0.384055,-0.228946,0.996535,0.680541,-0.147838,0.961506,3.101558,0.9917,-0.86913,1.284682
state,-1.116907,-0.024543,-0.272257,0.527483,0.109675,0.243068,1.774917,-0.106909,1.444327,1.5107,-0.939356,-1.190738,-0.789109,-0.861493,-1.056645,0.156998,0.103097,-0.932767,-0.050263,0.377908,0.486459,0.352025,2.158462,-0.928564,0.014402,0.032118
sequence,-0.471492,0.387678,1.044516,0.134479,0.952168,0.845615,0.073236,0.201356,0.842809,-0.211165,0.132243,-0.615875,0.112007,-0.97381,0.754081,-0.099783,-0.032217,0.415686,-0.141046,1.601575,-0.117905,1.277726,3.415308,-0.956047,0.060417,1.438327
distribution,-0.653695,0.294116,0.780796,1.126384,1.136133,0.458096,0.04682,0.125388,1.47363,-0.431352,-0.832477,-0.127137,-1.55495,-1.481349,0.767469,-1.56678,-0.227068,-1.616852,0.476929,-1.406125,0.850844,0.332208,2.082313,-2.135164,-0.562022,2.108175
variable,-1.157363,1.428499,0.947718,1.057138,0.471579,0.053449,0.119014,-0.141854,0.250293,-0.263485,-0.807666,-0.799606,-0.845263,-1.554478,-0.387026,0.107325,-1.498445,-1.825033,0.420681,0.301994,0.469197,-0.191321,2.383907,-1.151378,-0.224619,1.767513
solution,-0.767438,0.296144,0.547574,0.090598,0.053674,1.062101,-0.68189,0.215606,0.363279,0.800569,-0.270074,-1.541718,-0.523816,-0.647494,-0.724663,-0.843129,-0.387154,-2.0356,0.136466,0.433594,0.808064,-0.553851,3.100634,0.404909,0.356696,-0.413766
square,-1.677518,0.309338,0.475869,-0.608273,0.5305,0.083537,-1.179967,1.060941,0.119975,0.608523,-0.806536,0.433437,-0.963853,-0.021507,0.688561,-0.762447,0.694694,-0.941728,1.409543,-0.435729,-0.323939,0.557635,3.245743,0.330504,0.654936,0.933101
