word,1,2,3,4,5,6,7,8,9
generate,0.160422,-0.140777,-0.680326,-0.913876,0.099859,-2.85204,1.027402,1.115879,-0.144009
coefficient,-0.723246,1.456526,-1.715037,0.755062,0.011633,-2.409582,1.348159,0.671675,-0.51331
standard,0.180974,-1.017146,-0.75271,-1.365214,0.966185,-2.136357,1.051548,0.350759,-0.035486
identity,-0.972564,0.25156,0.113736,-0.583114,0.806544,-1.082089,0.126834,1.423971,1.364367
four,0.956557,-0.315255,1.25351,-0.93843,0.920365,-0.449286,1.603043,0.300421,-0.387658
rule,0.385174,-0.166241,0.151246,0.392395,1.603238,-0.547397,1.165169,1.293358,1.506096
topological,-0.779148,2.359986,-2.038147,-0.236958,0.82538,-2.249646,-0.168346,0.163866,-0.530586
computer,-0.994487,-1.311397,-1.071369,-2.156988,0.330043,-1.276153,0.360067,0.70955,-0.442816
derivative,-0.552779,0.703717,-1.181959,-0.172254,-0.137863,-2.355379,0.541572,0.335299,0.025226
symmetry,-0.651108,2.150478,-1.305215,0.229207,0.348705,-2.455118,0.07928,0.039577,-0.820975
compact,0.068318,0.480386,-0.818782,-0.658043,0.472506,-2.118172,0.414431,-0.214404,-1.222483
factor,-0.326923,0.120293,-0.674123,-0.416421,-0.471564,-2.29808,1.424167,1.696772,1.000101
family,0.679392,0.654812,1.306435,-0.573595,0.00757,0.590668,1.27165,0.207351,1.454196
transform,0.069675,0.594304,-0.083697,-0.669225,0.602674,-1.449448,-0.15563,0.721559,0.196318
convex,0.341845,2.620836,-0.725015,0.51724,0.082093,-2.610967,-0.312115,-0.182005,-1.239433
domain,-0.20259,0.333128,-0.945283,-0.208535,0.751012,-1.991491,0.41496,0.074738,0.637151
subgroup,-0.442814,1.360931,-0.950519,1.017848,0.033005,-2.00726,-0.084226,-0.998964,0.405401
construct,1.972658,0.747879,-0.044161,-1.080427,0.905847,-1.12125,0.224816,-0.216638,0.184258
axiom,-1.36956,1.495982,-2.14648,0.84102,0.996603,-1.594824,-0.077428,0.641979,-0.272604
construction,1.944511,-0.186389,-0.269649,-1.062222,0.989463,-0.848149,0.620094,-0.32918,0.537139
therefore,0.590446,0.570867,0.073833,0.150002,0.894588,-2.121478,0.857295,1.539982,1.097097
compute,-0.973498,-0.097137,-2.055064,-1.097425,0.258025,-2.317707,0.500248,0.361461,-0.455158
normal,0.331997,0.369527,-0.040126,-0.538911,-0.347865,-2.009772,0.986531,1.025412,0.072931
distance,0.723301,-0.134665,0.249044,-0.279538,0.394792,-1.523187,1.151903,-0.072929,-0.236963
notation,-1.350096,1.43794,-1.108079,-0.122736,0.953749,-2.060836,-0.079168,-0.180107,-0.439899
parameter,-0.788204,1.048411,-1.964835,-0.313622,0.212402,-3.173439,1.225682,0.936389,-0.22006
euclidean,-0.571849,2.710466,-1.779098,-0.158742,0.746328,-2.566551,0.173355,-0.110604,-0.812864
symmetric,-0.581105,1.983353,-1.521574,0.441286,0.917272,-2.671871,0.251039,0.055156,-0.886501
metric,-0.381698,0.546771,-1.832234,-0.054545,0.063294,-2.248417,0.885592,0.084067,-0.2665
test,0.241005,-0.657914,-0.661216,-0.738137,0.0307,-1.257132,1.62529,1.407762,-0.239301
bundle,-0.452849,0.665383,-0.695007,-0.391472,0.21171,-2.135908,0.082391,0.297476,-1.464229
center,0.784927,-1.261055,0.198466,-1.730114,-0.515916,-0.170629,1.15395,-0.410199,0.726047
symbol,-0.381731,0.572006,0.451043,-0.339701,0.968668,-1.937047,-0.296601,-0.254801,0.548317
projective,-0.659759,2.452404,-1.847594,0.472282,0.454029,-2.223495,-0.153286,-0.092847,-0.814233
sphere,-0.292022,1.167253,-0.369917,-0.475805,0.879713,-2.016333,-0.396357,0.123341,0.173446
interval,0.053516,0.933387,-0.525289,0.371033,0.589711,-2.381573,1.235963,0.490881,-0.777797
single,-0.362941,-0.331844,1.714241,-1.240666,0.442355,-0.994583,1.626568,0.609923,-1.356547
geometric,-0.469418,2.052461,-0.871613,-1.296893,0.68603,-2.53038,-0.749267,-0.39458,-0.155471
ideal,-0.239509,0.902292,-0.079569,-0.615868,0.831024,-1.619473,-0.419527,1.035925,0.805925
dual,0.140663,-0.457282,-0.73414,-0.463068,0.545345,-1.605923,0.6939,-0.047102,-0.839072
module,-0.592714,-0.28255,-1.593999,-0.751168,0.602172,-2.365337,0.545688,0.141964,-1.389997
invariant,-0.663884,2.550816,-2.219155,0.272297,0.755076,-1.968865,0.300521,0.200972,-0.48498
$\mathbb{Q}$,-1.339572,0.127788,-0.197137,0.115051,-0.140253,-0.938707,1.31228,0.044671,-0.963425
index,-0.566798,0.143313,-1.349934,-0.967861,-0.00762,-1.687196,1.232317,-0.341002,0.724536
information,-0.113797,-1.013334,-0.824653,-1.559328,0.619519,-1.390668,0.76542,0.995965,1.174828
transformation,-0.738699,0.801661,-0.975436,-0.982627,0.605744,-1.714362,0.157136,0.585984,0.653529
extension,1.067323,-0.392434,-0.885388,-0.985646,0.301753,-1.262549,0.674296,-0.207738,-0.039039
direct,-1.249031,-0.188475,0.996618,-1.040299,0.468942,0.440618,0.658506,0.923711,0.019868
uniform,0.794695,0.310366,-0.360817,-0.498419,0.680905,-1.415142,0.165864,0.493523,-0.588436
path,0.697472,0.468919,0.323986,-0.613147,0.323013,-1.577043,0.174031,0.576416,-0.028504
negative,-0.87788,0.548825,-0.053755,-0.279175,-0.134208,-2.168395,1.027534,2.157294,0.570436
image,-0.561945,0.545203,0.485493,-1.73261,0.578629,-1.705571,0.150869,0.26437,-0.06213
member,0.340852,-1.04887,0.569604,-1.055616,0.650911,1.115493,0.97855,0.698937,1.532424
inverse,-0.808851,1.896608,-1.926821,0.321705,0.430514,-2.38764,0.831013,0.413901,-0.427641
step,0.180815,0.098162,0.309784,-0.663702,0.425354,-0.960649,0.738413,1.472477,-0.256929
independent,0.218217,-0.969822,-0.111099,-1.113936,0.626516,-0.059209,0.945359,0.721815,1.143852
arithmetic,-1.263331,1.589983,-2.067359,0.007904,0.818179,-2.066533,0.122169,0.161854,-0.033189
