word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
vertex,0.745699,-0.889012,-0.412908,2.114289,0.350676,1.330302,0.105004,1.346627,-0.04794,1.034007,0.064061,0.403058,1.129996,0.800208,1.67937,-0.235999,-1.268223,-0.57624,0.077392,-0.079735,-0.026684,0.221566,-0.696457,-0.148408,1.077814,1.745459,-0.031662,-0.436968,1.22266,-0.084083,0.60895,0.224983,-1.013361,0.431669,-0.024025,1.570818,0.830118,1.162356,-0.23986,-0.13747,-1.338298,-1.365211,-0.084012,-0.124297,0.745454,0.174063,-0.018755
term,0.758865,0.172495,-0.015485,0.566658,0.168958,-0.559413,-0.141433,0.512303,-0.368517,0.78872,0.182263,-0.057201,-0.238409,-0.420083,-0.91146,-0.001673,0.402061,0.091379,0.85219,-0.222085,-0.089774,-0.430862,0.265862,-0.016114,0.577795,0.631792,0.019976,0.355529,0.6309,-0.493755,-0.211485,-0.139293,-0.041311,-0.139428,-0.243672,-0.369877,0.059095,0.402506,0.149254,-0.467443,-0.644569,-0.496005,-1.06571,0.615082,-0.238441,-1.221673,-0.305005
line,0.166437,-0.358301,-0.463655,0.103319,0.584971,0.780481,-0.066569,0.074625,0.195339,0.099711,0.885376,-0.222546,0.422431,-0.196941,-0.931867,-1.268668,0.037863,-0.240252,0.000697,-0.103365,0.12966,-0.745791,-0.600138,-0.715963,0.104078,-0.138454,-0.413646,-0.861511,0.946813,-0.507274,0.915618,0.85505,0.132561,-0.358803,-0.18557,0.719704,0.008201,1.253213,0.375724,0.126069,-0.150485,0.280506,-0.176474,0.515651,0.234121,-0.47343,-0.310819
model,0.339242,-0.310024,-0.12817,0.607024,-0.465179,-0.486076,1.297931,0.981337,0.800697,-0.370564,0.809213,0.166838,-0.164615,-0.170968,-1.362758,0.286855,-0.661603,0.450952,0.132717,0.464099,-0.542325,-0.216545,0.813233,-0.003102,0.849944,0.785183,0.222469,-0.711474,0.151816,-0.053725,0.173675,0.652581,0.11799,0.313267,0.257486,-0.190523,-0.472355,1.193007,-0.118343,0.066713,-1.137565,-0.421294,-0.384385,0.034104,0.106972,-0.43526,-0.038716
real,1.328212,-0.504653,0.072143,0.217185,-0.488909,-0.592781,-0.17757,0.164228,0.382976,0.793586,-0.108355,-0.139634,0.374683,-0.076985,-1.360716,-0.92631,-0.227251,-0.042314,0.573394,-0.155906,-0.140608,0.354308,-0.171531,0.628021,0.15326,0.174158,0.329317,-0.075196,0.294898,-0.289071,0.804714,-0.329326,-0.216814,-0.35519,-0.033767,-0.244771,0.19874,0.49954,0.270387,-0.027603,-0.982218,0.075618,-0.706232,-1.357465,-0.020054,-0.246487,0.113141
property,0.808381,-0.026425,-0.241798,0.904548,-0.648781,0.655572,-0.052672,0.431482,0.399958,1.133916,-0.247124,-0.11804,0.150249,-0.236606,-1.187396,-0.503827,-0.167686,-1.066211,-0.011308,-0.285248,-0.537538,-0.279376,-1.063483,0.72497,0.606986,0.777724,0.288821,0.25215,0.365587,-0.408665,-0.035864,0.294557,0.527914,-0.554982,0.066504,-0.32113,0.119499,0.17812,-0.352214,-0.005181,-1.378229,-0.095342,-1.595634,1.167996,-0.362942,-0.389158,-0.113205
geometry,0.028156,-1.772444,-0.673293,0.984779,-0.425879,-0.55243,-0.32903,1.257072,0.347435,0.293911,0.697062,0.30412,-0.387304,-0.392612,0.674017,0.75319,-0.750302,-0.364063,0.191696,-0.606839,0.589738,-0.286686,0.300129,-0.025104,2.068893,0.89212,0.005212,-0.898778,0.153329,-0.729479,0.763457,0.771532,0.474925,0.612362,0.453886,1.148382,0.363054,0.601927,-0.564706,-0.619084,-1.444796,-1.190681,-0.553884,0.149778,0.279749,0.062633,-0.215442
complex,0.506381,-0.677594,-0.371366,0.734678,-0.097599,-0.271407,0.459802,0.661649,-0.374386,0.321108,-0.00766,-0.516141,0.741605,0.025538,-0.971649,-0.020955,-0.036668,-0.414229,0.038863,-0.535218,-0.139923,0.011251,-0.952579,0.487528,1.03639,0.486606,-0.789724,-0.267507,-0.187965,-1.006772,0.939154,0.159928,-0.165623,0.14406,0.039915,0.228154,0.023435,0.871233,-0.531171,0.451366,-1.546623,0.656026,-0.382183,1.145256,0.467837,-0.315022,-0.272269
linear,0.157416,-0.979263,-1.454664,1.130829,-0.920022,0.098291,0.496787,1.248047,0.950328,1.134198,-0.074073,-0.056644,0.671835,-1.078014,-0.295982,0.643849,-0.587063,0.046415,0.851328,-0.962139,0.410552,-0.561068,0.113496,0.488122,1.100936,0.803718,0.177395,-0.302685,0.393329,-0.452017,0.561309,0.321036,-0.284422,-0.112547,-0.212547,1.682824,0.838415,1.70298,0.320899,0.56131,-0.694721,-1.6004,-0.092814,0.35495,0.8355,-0.167067,0.306445
polynomial,1.499966,-1.333613,-0.602555,0.781411,-0.03478,0.189243,-0.332419,0.971669,0.562421,2.125591,0.663471,1.383159,-0.2773,0.490138,0.686999,0.725121,-0.599482,0.353737,0.996299,-0.927214,-0.012792,1.797966,-0.280395,0.761789,0.572098,0.987308,0.413558,-0.327331,-0.198492,-0.640211,0.322397,0.480035,-0.433642,1.009951,0.39777,0.90318,1.510812,0.228626,-0.189643,-0.922735,-2.235984,-2.193763,0.025107,0.22053,1.043021,-0.330283,1.254082
