word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
infinite,0.911703,0.525303,0.203747,-0.043766,0.232124,0.382128,0.698285,-0.043369,-0.775364,0.230503,0.573405,0.206048,-0.334578,0.566791,-0.31898,-0.89056,0.112117,0.054389,-0.167486,0.146819,0.232567,-0.423908,-0.138305,0.129779,-0.212866,-0.072016,0.182637,0.059485,-0.082045,-0.114686,-0.122931,0.146308,-0.056262,0.17875,-0.102209,-0.416421,0.801716,-1.137654,0.353961,0.052485,0.260356,-0.005283,-0.045739,0.755507,0.222033,-0.134524,-0.370047,-0.47818,-0.301636,-0.363756,-0.16481,-0.183234,0.291002,0.360715,-0.324478,0.332859,0.148521,-0.178437,-0.698847,0.403346,-0.33448,0.226638,-0.416753,-0.164015,0.38904,-0.293934,0.10881,-0.225372,0.594055,-0.133074,-0.077029,-0.398101,0.082271,0.536162,0.161954,0.079226,0.192262,-0.529155,0.167738,-0.062287,0.191917,-0.335795,0.437506,0.260154,-1.547708,-0.326381,-0.833351,-0.506923,0.677822,0.191603,0.201116,0.316287,-0.097394,0.388809,-0.481243,-0.485303,-0.457235,0.619336,-0.089208,0.279762,0.09246,-0.274366,0.314413,-0.314618,0.722678,-0.074742,0.860122,-0.440518,0.341214,-0.189746,0.14051,0.119833,0.13862,0.092644,0.207772,-0.355824,0.128922,-0.157795,0.955515,-0.024767,0.621934,0.145817,-0.381561,-0.028286,0.143709,-0.035887,-0.184647,-0.094198,0.611093,1.132946,-0.143486,0.061422,-0.065212,-0.204108,0.047489,0.225296,0.162615,-0.595048,0.269284,0.207788,-0.029696,0.381505,-0.708776,-0.673342,0.174822,0.729536,-0.352293,0.327185,-0.577162,-0.368383,0.318614,-0.065499,-0.390667,0.411295,0.243714,0.624353,-0.281539,0.474757,0.207071,-0.572871,-0.286726,0.058495,-0.100319,-0.090763,-0.019754,-0.348693,0.115609,0.732605,-0.230529,0.070375,-0.119419,0.267343,0.2127,-0.007017,-0.189927,0.380059,-0.249274,-1.069069,-0.018995,0.242382,-0.096959,-0.42391,0.431166,0.309558,0.40969,0.112361,0.690068,-0.417174,0.150467,0.207912,-0.108041,-0.216772,-0.034685,0.233614,-1.003065,-0.257355,-0.169565,0.139786,0.067304,-0.073753
operation,0.161378,0.201519,-0.181679,0.319282,-0.418517,-0.176994,0.330153,-0.482534,-0.335371,-0.156182,0.208896,-0.533172,-0.194192,-1.034582,-0.040227,0.025808,-0.262141,-0.25129,-0.006783,-0.03825,0.004937,0.686574,0.066424,-0.392032,-0.482699,1.326419,-0.321031,-0.197779,-0.428314,0.155249,-0.04074,-0.50098,0.233124,-0.132765,0.094252,-0.36674,-0.261511,-0.087321,0.14523,0.638578,-0.556235,0.105405,0.108999,0.115894,0.417491,0.150154,0.257513,-0.402229,0.222476,-0.643806,0.796148,-0.242573,-0.342496,0.036916,0.346023,0.075904,0.41335,-0.22043,-0.09925,-0.150345,0.549936,0.292775,0.120417,-0.104114,0.01693,0.564391,-0.233675,0.352769,0.35184,-0.220641,-0.405317,-0.102187,-0.251648,-0.043692,-0.28169,0.366272,0.077768,0.092417,0.808118,-0.215379,0.229871,-0.533013,-0.42324,0.281064,-0.900353,0.394279,0.183243,-0.12033,0.231041,-0.217237,0.319656,0.026396,-0.246285,-0.230522,-0.422182,0.234043,-0.213044,-0.437229,-0.287268,-0.33077,0.104551,0.030789,-0.232179,0.408826,-0.040998,0.088272,0.038216,-0.042945,-0.270729,-0.131604,-0.050105,0.223197,0.20692,0.135676,0.303489,-0.353511,-0.100844,0.138303,-0.745736,0.524674,0.228035,-0.109775,-0.497145,0.572221,-0.152323,-0.200358,-0.274625,-0.070709,0.100019,0.13185,-0.263635,0.123708,-0.2556,-0.090718,-0.319385,0.15247,0.100514,-0.470238,0.851472,1.742621,-0.060627,-0.359968,0.17553,0.064522,-0.117694,0.294099,0.105683,0.192249,-0.095368,0.3534,0.186104,0.012739,0.295875,-0.720335,-0.033717,0.329684,0.40321,-0.659554,0.325306,-0.349005,0.140198,0.14743,0.093735,0.215946,0.163987,-0.148561,-0.225087,-0.032241,-0.146375,0.369522,-0.13285,0.104626,0.008297,-0.427669,-0.098981,0.303613,0.0067,-0.194638,0.44482,-0.037592,0.220059,-0.277982,0.813438,-0.169027,-0.343962,-0.617778,-0.191553,-0.381894,-0.567157,-0.08604,-0.214962,-0.205207,0.101934,-0.180899,0.067698,0.377209,0.642143,0.257551,0.27437,0.09954
angle,0.255895,-0.66222,-0.281979,0.257062,0.724679,0.193229,0.139683,-0.156669,-0.319763,-0.123078,-0.668975,0.384538,0.583232,-1.191864,-0.298243,-0.840516,0.050489,-0.192174,-0.535238,-0.956036,-0.452126,-0.486842,0.43998,-0.265805,0.001377,1.090343,0.417025,0.481402,-0.369188,-0.612592,0.177789,-0.03033,-0.011033,-0.539837,0.620417,-0.254268,0.411732,0.464679,0.426622,-0.069864,0.514476,0.220689,0.189903,-0.059921,0.020182,0.041907,-0.340137,0.463622,0.218589,-0.615233,0.100229,0.021959,0.214206,-0.057155,-0.289138,-0.130358,-0.420335,-0.142044,-0.629125,-0.220531,-0.641418,-0.319994,0.079492,-0.196584,-0.037518,0.077606,-0.093398,0.049079,-0.068038,0.252569,0.430418,0.312792,-0.072566,0.297034,0.326685,0.595565,0.459657,0.350311,0.429054,0.492743,0.320208,-0.396483,-0.028827,0.206758,-1.407137,-0.201351,0.130177,-1.284294,-0.32693,0.183837,-0.04031,-0.615183,0.565654,0.0919,-0.327582,-0.101934,0.912724,0.233454,-0.10808,0.350352,0.210259,0.35626,-0.489501,0.006279,-0.141308,0.096928,-0.255163,0.510724,0.829621,-0.641262,-0.45382,0.26691,0.039192,-0.916531,0.175504,0.577426,0.276913,0.170615,-0.513186,0.073188,0.487419,0.399075,-0.94117,-0.300439,-0.47954,-0.383071,0.332343,0.206283,0.405247,0.026158,-0.597692,0.07637,0.313249,-0.356301,-0.070738,-0.665309,-0.372923,-0.368156,-0.163851,0.150147,0.053301,-0.428049,-0.12573,-0.09787,-9.1e-05,-0.119839,-0.307918,0.140899,0.322712,-0.200454,-0.296669,0.511706,0.444704,0.998463,-0.29507,-0.105051,-0.0002,0.244204,0.154696,0.019856,-0.165541,-0.880332,0.945856,-0.138736,0.136856,0.115945,0.221613,0.409628,-0.072528,-0.188941,-0.187934,-0.13116,0.004722,-0.163634,0.726873,1.163771,-0.07965,-0.02137,-0.122278,-0.301793,0.244223,-0.26446,-0.252427,-0.531658,0.086208,0.338481,0.244311,0.053545,0.370475,-0.403126,0.336965,-0.055443,0.068441,0.621507,-1.740618,0.360391,-0.485681,0.004516,-0.182975,0.219816
random,0.156769,0.075635,-0.257301,-0.307968,-0.207602,0.360688,-0.189384,0.110948,-0.24438,0.159178,-0.082582,0.573073,0.336438,0.202722,-0.213371,-0.683806,-0.240707,-0.018349,-0.379745,0.018308,-0.194334,0.181746,0.216439,0.0674,0.57953,0.406061,0.139539,0.738854,0.682133,-0.767242,-0.724252,0.325558,-0.268534,-0.012653,-0.263075,-0.609438,0.768542,-0.566234,-0.687318,0.050867,0.647911,-0.022057,-0.129062,0.239942,-0.037868,-0.375201,0.25096,-0.396066,0.613175,-0.016327,-0.198713,0.305682,-0.513732,0.335762,-0.099542,0.523524,0.284853,-0.374677,0.020292,0.266373,-0.28186,-0.383457,-0.127094,-0.64641,-0.297815,-0.362803,-0.221465,-0.297905,0.030987,-0.234715,0.709137,-0.150153,-0.511735,0.260004,0.46021,0.007032,-0.21565,-0.8559,1.039572,0.07851,0.022309,-0.563665,0.054129,0.427089,-1.264913,-0.213356,-0.173414,-0.192631,-0.155943,0.125515,-0.230308,0.169832,-0.77514,0.152835,-0.112315,-0.138549,-0.234581,0.120829,-0.197114,-0.020949,0.071202,-0.362188,-0.104232,-0.205115,0.417542,-0.104696,0.674695,-0.133266,-0.433315,-0.292223,-0.554719,0.288171,-0.763123,0.35567,0.459019,-0.50101,-0.044773,-0.144208,0.801112,0.48028,-0.360097,-0.028593,0.148593,-0.153136,0.641231,0.522071,0.24757,-0.395896,0.69882,0.048947,-0.015408,-0.092903,-0.464791,-0.069996,-0.165762,0.839249,0.290244,-0.077043,0.491874,-0.39015,-0.150423,-0.396449,-0.654338,-0.177035,0.582389,0.67567,-0.056743,-0.211488,-0.92469,0.743758,0.045113,-0.033978,-0.2835,0.352774,0.055284,-0.046992,0.022689,0.371602,0.875773,-0.280942,0.441789,-0.054344,0.336133,0.167717,-0.075443,-0.130034,0.176024,0.10413,-0.111909,-0.126375,-0.323817,-0.311205,-0.21332,-0.569213,-0.006361,0.183024,-0.277253,-0.033842,0.015181,0.103953,0.154564,-0.29027,0.749187,-0.381677,-0.217562,0.17707,0.592626,0.080939,-0.229885,0.21482,0.305699,-0.361721,0.712405,0.063387,-0.833853,-0.042992,-0.204268,0.406862,0.095047,0.128866
basis,0.162218,0.351644,-0.342729,-0.098539,-0.142159,-0.308564,0.173441,-0.833444,-0.086868,0.267877,-0.071442,0.046939,-0.057721,-0.296311,-0.156272,0.091263,-0.093864,0.124582,-0.170565,0.206576,-0.219769,0.149309,-0.162152,0.428402,0.157476,0.240779,-0.204385,-0.309602,0.310213,-0.261821,0.090365,0.189734,-0.267753,-0.231518,-0.106294,-0.891752,-0.121662,-0.243854,-0.081637,-0.145063,-0.529639,-0.556244,-0.74039,0.072205,-0.114981,0.081672,-0.354396,-0.28199,0.133564,0.133859,0.906901,-0.089237,-0.509343,0.182545,-0.132745,0.453245,0.210233,-0.112768,-0.248766,0.538466,0.225683,0.676392,0.051388,0.331582,-0.088858,-0.358764,-0.009229,-0.066211,0.145583,-0.276797,0.369732,0.006669,-0.209943,-0.112546,-0.1476,-0.111717,0.550201,0.383789,0.157044,0.040444,0.414949,-0.57949,-0.081646,-0.122969,-0.497816,-0.10808,0.058055,-0.333095,-0.098932,-0.264271,0.551878,-0.075173,-0.236922,0.293041,-0.186736,0.026026,0.113507,0.082678,-0.520289,-0.014003,0.402021,-0.137117,-0.430622,-0.190578,-0.360137,-0.014134,0.375461,-0.037532,-0.193656,-0.250939,-0.07374,0.413363,0.211642,0.310973,-0.186216,0.351511,-0.498122,0.303961,-0.298838,0.108741,-0.076729,0.08323,-0.182212,-0.056774,-0.053922,-0.068148,-0.437154,-0.127446,0.194832,-0.215389,-0.15731,0.058276,0.368671,0.340264,-0.368476,0.541766,0.102189,-0.342884,0.622886,0.613774,0.202595,-0.107497,0.001727,-0.028317,0.307249,0.187862,-0.001323,-0.045125,0.046327,0.139059,0.063337,-0.060593,0.176042,0.458327,0.112007,0.114958,-0.052529,-0.300266,-0.019358,-0.033641,0.482625,0.131776,-0.150952,-0.001337,0.044568,0.066716,0.374784,-0.173193,-0.011703,-0.345205,-0.176586,0.108797,0.091887,0.106775,-0.278584,0.44338,-0.064443,0.221096,-0.069311,-0.043815,0.015242,-0.00903,0.32174,0.110258,-0.210046,-0.150287,-0.026517,-0.150258,0.120145,-0.234624,0.018767,-0.154945,0.033153,0.393037,-0.530099,0.134555,-0.393468,-0.094908,-0.140501,-0.067545
natural,0.147488,-0.199979,-0.441116,-0.622727,0.15612,-0.378783,0.182078,-0.662102,-0.288353,0.126405,-0.292169,-0.206197,-0.423429,-0.031577,0.177487,-0.229063,-0.277751,0.403386,-0.049165,-0.375683,0.148608,0.597238,-0.226868,-0.278993,0.258738,0.597008,0.056542,-0.177057,0.094234,-0.082461,-0.077307,-0.380474,0.341176,0.595441,0.680772,-0.042607,0.209199,-0.184092,-0.014483,-0.064362,0.048931,0.107219,-0.630596,0.307644,0.632043,-0.055064,0.386082,-0.123275,-0.325309,0.115116,1.037344,0.052067,0.464755,0.330521,0.315983,0.629875,-0.201613,0.102483,0.283637,0.507921,-0.151124,0.581973,-0.22914,0.166137,0.076462,-0.535313,-0.139591,-0.114475,-0.06476,-0.516402,0.662117,-0.032538,0.570646,-0.330106,0.349519,0.121207,0.108118,-0.184032,0.270651,-0.067609,-0.05789,-0.566357,-0.748322,-0.625386,0.016466,-0.339604,-0.319441,-0.137254,-0.508108,-0.184509,-0.206321,-0.133748,0.526628,0.090073,0.5854,0.323288,-0.295294,0.241673,-0.012485,-0.396109,-0.021801,0.158975,0.244035,0.236071,-0.17812,-0.513793,-0.138586,-0.207568,-0.009847,-0.343865,0.256809,0.151019,-0.069821,0.152057,-0.340609,-0.091701,0.303922,0.007146,0.115245,0.371067,0.308155,-0.229942,-0.148328,0.03212,0.068988,0.348044,0.245515,-0.444298,-0.068952,-0.113155,-0.688074,-0.515541,-0.52982,-0.294655,-0.271733,0.786477,-0.514828,-0.07996,-0.020244,0.579452,0.199217,0.091772,0.034822,-0.232569,0.240462,0.283004,-0.278578,0.393578,-0.196488,-0.281597,0.328247,0.161478,-0.256994,0.727358,0.076204,0.044458,-0.481654,-0.004195,0.038837,0.308966,-0.305653,-0.151699,-0.525628,-0.306027,0.60647,0.061489,-0.0548,0.293026,-0.121986,-0.268402,0.301948,0.065367,-0.251725,-0.256882,0.068019,-0.077351,0.081208,-0.258619,-0.068887,0.100439,0.265042,0.395903,-0.362245,-0.2185,-0.059722,-0.034266,0.750656,0.497947,-0.055818,-0.003033,0.113338,0.422185,0.044343,-0.037625,-0.822566,-0.27409,0.438054,-0.402741,0.049782,-0.35799
power,-0.65086,0.198903,-0.322161,-0.128867,0.195603,0.180998,0.003234,0.197024,-0.257334,-0.016693,0.003678,-0.259392,0.237893,0.064991,-0.185299,-0.283732,-0.534866,-0.251128,0.220273,-0.002259,0.852744,0.000157,0.030908,-0.236103,0.411858,0.704956,0.454958,-0.479065,-0.067248,0.430654,0.105103,-0.274331,0.376436,0.076755,0.236568,-0.334153,-0.407193,-0.47517,0.133043,-0.246262,-0.312951,-0.032972,-0.313192,-0.134243,0.303483,0.351798,0.3894,-0.146947,0.569919,0.126487,0.373396,0.034072,0.872446,0.045249,-0.252619,0.547118,0.042436,0.263246,0.601536,0.172904,0.281525,0.341531,-0.435538,-0.231536,-0.375694,-0.063622,-0.37229,-0.154215,0.00951,-0.082683,-0.169067,-0.331955,0.59617,0.67265,0.158401,-0.572686,-0.174578,-0.236544,0.561491,-0.183283,-0.022668,-0.291799,0.700742,0.492024,-1.206386,-0.133808,0.345636,0.128781,-0.481361,0.183818,0.558128,-0.054187,0.042016,-0.009427,0.192368,0.43398,-0.066443,0.038043,-0.158751,-0.016087,0.242187,-0.428638,0.172005,-0.310253,0.191838,-0.559345,0.35114,-0.184991,0.087861,-0.061886,0.333797,-0.103827,-0.354126,0.181031,-0.017093,0.087309,0.254163,0.335923,-0.280262,0.279705,0.203042,0.301542,-0.229275,0.138304,-0.133765,0.224246,0.145407,-0.665964,0.098903,0.373228,-0.064512,0.234397,0.778497,-0.009129,0.200338,0.072996,-0.009916,-0.276906,0.299492,1.672475,0.496301,0.014071,0.777357,-0.288692,-0.301272,0.067983,0.02014,-0.218078,0.560155,-0.359773,-0.015829,0.014786,0.194257,0.120694,-0.012272,0.621297,-0.013383,0.096038,-0.001973,-0.151674,-0.57256,-0.023457,-0.460818,-0.216,0.199106,-0.024854,-0.171262,0.232015,-0.682986,-0.361592,0.03111,-0.339503,0.250148,0.151413,0.202261,0.810433,-0.342291,-0.415363,0.565201,0.316445,-0.039138,-0.618125,-0.17536,-0.262579,-0.117531,0.115487,0.419105,-0.079012,0.28101,0.023877,0.255284,0.375033,-0.21973,-0.264796,0.281046,-0.143667,-0.038239,-0.115506,0.376148,-0.562573
area,-0.246151,0.223142,0.025362,-0.087128,-0.172549,-0.179922,-0.048129,-0.119464,-0.23442,-0.094262,-0.178081,0.106287,0.266561,-0.417119,-0.047545,-0.235196,-0.040243,0.244798,0.063019,0.191549,-0.143572,0.388378,-0.169094,0.054302,0.096741,1.398983,0.149078,-0.035037,-0.459442,-0.075719,-0.127427,-0.093013,0.102472,-0.236459,0.967005,-0.155515,-0.037591,-0.005644,-0.223004,-0.192322,-0.320576,-0.279499,-0.202777,0.342228,-0.239087,-0.146905,0.030553,0.234494,0.072292,0.086193,1.565582,-0.027523,0.026295,0.717751,-0.018008,0.000624,0.1939,0.030888,0.155152,0.012432,0.409049,0.257465,0.348582,0.043436,0.005246,0.002772,0.23683,0.440846,-0.092945,-0.067657,0.63951,0.339845,0.234335,-0.048339,0.181995,0.477333,0.440403,0.028363,0.441306,0.074533,0.04069,-0.053862,-0.320653,-0.480584,0.940812,0.104277,0.168887,-0.377402,-0.206758,-0.22206,-0.282186,-0.267181,-0.135703,-0.550583,0.104393,0.135202,-0.284059,0.14936,-0.029009,-0.314647,0.339621,-0.011006,0.31895,-0.326596,-0.183557,0.121842,0.037487,-0.013698,0.254808,-0.074535,0.235146,-0.419401,0.425542,0.073209,-0.03512,0.19689,0.157371,0.151224,-0.819662,0.033534,0.147741,0.165981,-0.481159,0.569466,0.017948,0.256137,0.288352,-0.385335,-0.074782,-0.002871,-0.330846,0.045504,-0.809848,-0.179534,0.29507,0.314015,-0.222457,-0.113782,-0.420223,0.858519,-0.322329,-0.247917,0.020151,0.202615,0.632869,0.655662,0.557977,0.303909,-0.023884,0.237326,0.441723,0.169357,0.315635,-0.106007,0.137766,-0.629777,0.22724,-0.216104,-0.226678,0.058546,-0.220274,0.011122,-0.243231,0.20426,0.322359,-0.039737,-0.068169,0.004544,-0.021389,-0.020173,0.206015,0.00383,-0.212891,0.382504,-0.095753,0.599618,0.36177,0.531557,0.197948,-0.365737,-0.07413,0.403139,-0.067624,-0.461768,0.144669,-0.319487,0.87053,-0.29571,-0.240976,-0.165749,0.560523,0.015937,-0.158036,0.155509,-0.060628,0.346139,0.294251,-0.123352,-0.255194,0.140373
open,-0.036142,-0.024947,0.126835,-0.066094,-0.476874,-0.062228,0.167657,-0.510124,-0.300175,-0.343947,0.182097,-0.379764,0.292856,-0.793885,-0.142069,-0.977229,0.10847,0.205453,0.319971,-0.044885,0.031147,-0.018183,-0.524166,-0.092531,0.070226,0.346992,0.11689,0.050992,0.117326,0.073069,-0.271562,-0.499946,0.248138,0.273936,0.35254,-0.343631,-0.049214,-0.035575,0.339347,-0.118513,0.122698,-0.028641,0.055654,0.199177,-0.305228,-0.366861,0.001377,0.121025,-0.070142,-0.214468,0.66167,-0.347389,-0.152597,-0.051459,0.430804,-0.079256,0.030582,0.498533,-0.235725,-0.288617,-0.237335,0.630908,0.001861,-0.270269,0.133018,0.203855,0.344637,-0.263087,-0.121829,0.370261,0.028501,0.056094,-0.194448,-0.529194,0.251152,0.465378,-0.064576,0.130289,0.600004,0.198563,0.154349,-0.488836,-0.198244,-0.088151,-0.117247,-0.432059,0.152512,0.113632,-0.293378,0.000341,0.343463,-0.065939,-0.058702,0.218263,0.072834,-0.002913,-0.360757,-0.229145,-0.295873,-0.858399,-0.051575,-0.410151,-0.305428,-0.435544,-0.298978,0.092328,0.076926,-0.673161,0.004209,0.041989,-2.6e-05,-0.415616,0.351329,0.486986,-0.233596,0.144937,-0.352296,-0.198868,-0.433745,-0.124919,0.276454,0.18807,0.092024,0.427389,-0.415545,0.192048,-0.218021,0.106119,-0.462184,-0.143718,-0.242633,0.19892,-0.141376,0.109424,-0.072969,-0.300785,0.297268,-0.095498,0.168067,-0.44819,-0.704625,-0.073304,0.209355,0.191025,0.324863,0.165079,0.594321,0.072395,0.009194,-0.318752,-0.178548,0.043578,0.286018,-0.303101,0.408583,-0.369693,-0.149933,-0.236547,-0.170711,0.00952,-0.321403,-0.371658,0.202052,0.172865,-0.162203,-0.094245,-0.240364,0.415795,0.118055,-0.18702,0.025873,0.189889,0.089548,0.122477,-0.165027,0.501404,0.194346,0.322147,-0.042738,-0.093933,-0.646095,0.342921,-0.071399,0.425599,-0.549068,-0.23302,0.343294,0.003834,-0.018499,-0.053689,0.276161,-0.00661,-7.7e-05,-0.17156,0.346272,0.214931,0.253911,-0.135538,0.184296,-0.239743
solve,0.026361,0.653341,0.308958,0.372483,-0.263125,-0.070196,0.226181,-0.247834,-0.588397,-0.149272,-0.296598,0.064148,-0.42368,-0.115945,0.140982,-0.917168,-0.327975,-0.106262,-0.284321,0.443313,-0.385252,-0.115379,0.736995,0.17423,0.095509,0.579404,0.340097,-0.31399,-0.244987,-0.301348,-0.492109,-0.192313,-0.461007,-0.296555,-0.465139,-0.759212,0.461192,-0.599572,-0.411182,-0.011751,-0.352804,-0.107716,-0.503317,0.285359,0.014569,-0.321663,0.159269,-0.586072,-0.058841,0.159444,-0.042252,0.488797,0.209268,0.091688,-0.003427,0.268557,-0.24276,-0.25413,-0.57434,-0.288201,-0.002843,0.362459,-0.226039,-0.031637,0.455187,0.073965,-0.398551,0.27466,-0.102767,-0.455812,0.577959,-0.458233,-0.243096,0.073997,0.212166,-0.581232,0.177546,0.293726,0.825501,0.075871,0.297092,-0.434619,0.289466,-0.18109,-1.021154,-0.43759,0.184815,-0.144457,-0.16462,0.085397,0.259376,0.022102,0.293444,0.073232,-0.788901,-0.246355,-0.41608,0.007318,0.267547,0.013334,0.26631,0.040071,0.553381,0.332741,0.147204,-0.957708,-0.112265,-0.31657,-0.245469,-0.507487,0.207183,0.376413,-0.747879,-0.086494,0.361728,-0.072312,0.249469,0.490785,0.75572,0.122801,0.504316,0.39046,0.404698,-0.460044,-0.030074,-0.02074,-0.202128,-0.190327,0.298654,0.081477,0.686705,-0.044323,0.13692,0.185196,-0.009527,-0.215251,0.218547,-0.015409,-0.176953,0.292776,-0.213434,-0.395078,-0.420458,-0.467393,-0.28936,0.442193,-0.133551,0.620164,0.115537,0.576369,0.233027,-0.255384,-0.818932,0.246908,0.067438,0.473463,0.282022,-0.219067,-0.659229,-0.208282,-0.481418,0.205991,0.086095,0.036462,0.246635,-0.466624,0.406248,-0.058614,0.546688,-0.132814,0.345378,0.034344,-0.067274,-0.060761,0.179301,0.166643,-0.270507,-0.096246,0.061811,0.471814,0.043552,-0.042658,1.076239,-0.331608,-0.173009,0.246159,0.638677,-0.297787,-0.592295,0.317869,0.350893,0.265961,0.233222,0.581123,-1.053952,0.097589,-0.270215,0.164262,-0.11586,0.133706
pair,0.352235,0.038986,-0.184715,-0.308479,0.074017,-0.191116,0.069469,0.061552,-0.452929,-0.338411,-0.058053,0.362976,0.138903,-0.506713,-0.061562,-0.313512,-0.167948,-0.765515,-0.508878,-0.185814,-0.409067,-0.261183,0.1271,-0.005084,0.193348,0.86456,0.437784,0.213633,-0.18993,-0.410277,0.558621,0.365211,-0.083743,-0.158886,-0.124033,-0.028501,-0.170932,-0.103106,0.126801,0.100607,0.164308,-0.279249,0.245589,0.288912,-0.268737,0.167615,-0.212464,0.093101,-0.415494,0.165316,0.096322,0.227823,-0.441341,-0.566764,-0.423911,-0.328705,-0.056491,0.116828,-0.082224,0.373718,-0.388168,-0.142816,-0.148562,-0.59931,0.191017,-0.293583,-0.292954,-0.094424,-0.27553,0.271312,-0.022028,0.081096,-0.104972,-0.0384,0.213353,0.037838,0.180114,0.428328,0.356655,0.533241,-0.506066,-0.030741,-0.026324,0.275424,-0.962518,-0.505648,0.065362,0.157289,-0.085692,0.002964,0.192399,0.290842,-0.313136,0.004393,0.023807,0.557622,-0.405939,0.152844,-0.485285,-0.51248,0.537585,-0.588958,-0.49781,0.061559,0.182754,-0.28012,0.237953,-0.257594,0.119493,-0.175533,-0.235102,0.041547,-0.199371,0.096196,-0.600537,0.421468,-0.360099,0.167399,0.166134,0.360424,0.127201,0.074574,0.020961,-0.209672,-0.190748,0.158793,-0.060428,0.202435,-0.103144,-0.546882,-0.368367,0.340636,-0.469927,0.164726,-0.376787,-0.134035,0.207669,-0.309925,0.388805,-0.728436,-0.108523,-0.634465,0.172825,0.173063,0.871379,-0.547128,-0.310038,0.033154,0.074523,-0.306913,0.062132,0.108964,-0.132446,-0.23833,-0.150069,0.026985,0.034585,0.205172,-0.03666,-0.426915,0.237771,-0.417278,0.865897,0.10639,-0.332687,0.22475,0.08404,0.011767,-0.314021,-0.277572,0.293724,0.130833,-0.215726,-0.10391,0.005403,0.969211,-0.399758,0.325638,-0.49186,-0.027188,0.42058,0.038075,0.282624,0.312486,-0.540385,0.140744,0.098218,-0.221422,0.079758,-0.363464,0.700703,0.203593,0.256408,0.058533,-0.807234,0.066102,-0.52947,-0.03407,-0.238592,-0.10095
hold,-0.233624,-0.216749,-0.191821,-0.193193,-0.205344,-0.00621,0.082501,-0.305034,0.385737,-0.292099,0.125281,0.236191,-0.041651,-0.485179,0.372582,-0.074826,0.179038,-0.349651,0.05107,0.19158,0.301589,0.265601,-0.558571,-0.079217,0.18437,0.022476,-0.121547,0.012775,0.243762,0.239675,-0.237832,-0.205724,0.278822,0.18594,-0.263095,-0.557705,-0.158283,-0.117267,0.549847,0.048402,-0.142575,-0.21652,-0.406702,0.14782,-0.032781,0.126977,-0.401295,0.46281,-0.146571,-0.193346,0.942729,-0.015481,-0.35964,-0.413329,0.248189,0.10886,0.133351,-0.011876,-0.215094,0.038069,-0.07978,0.352865,-0.360663,-0.286539,0.03749,0.243878,-0.364393,-0.343699,0.013865,0.189901,-0.004512,-0.083241,0.303219,-0.005318,0.279793,0.118408,0.154561,-0.159703,0.260194,-0.180803,0.029594,-0.227815,0.320343,-0.210134,0.067311,-0.117874,0.229314,-0.325124,-0.321087,-0.24572,0.560241,-0.025823,-0.09992,-0.013245,-0.190219,-0.218886,0.055803,0.146102,-0.321045,-0.263606,0.579442,-0.127882,-0.298598,-0.12732,-0.038748,-0.435671,0.538159,-0.396435,0.024534,-0.122574,0.29719,0.284545,0.345709,0.027969,-0.138881,0.103727,-0.247143,0.372915,-0.734021,-0.314552,0.191798,0.056925,0.163662,-0.18373,-0.283425,-0.183606,0.519106,0.148188,0.261965,0.088475,-0.0915,0.159749,0.105694,0.177375,-0.093286,0.402501,0.145769,-0.079246,0.140415,-0.060342,-0.218014,-0.090844,-0.002722,0.270033,0.069213,0.211502,0.516475,0.042638,0.338682,-0.355435,0.087971,-0.075737,0.63996,-0.168027,0.190792,-0.352141,-0.180736,0.031832,-0.068975,0.143482,0.06177,-0.330996,0.355058,-0.149354,-0.065217,-0.028098,0.157357,0.330352,0.014617,-0.195112,-0.344042,0.161664,0.258316,0.233265,-0.237316,0.326098,0.269981,0.127345,0.231025,0.511308,-0.23575,0.311692,-0.2332,0.114121,-0.434837,-0.061342,-0.074273,-0.201869,-0.235237,-0.235621,-0.008435,0.010096,0.013352,-0.33157,0.683087,-0.410935,0.01417,-0.574954,0.417612,-0.309326
