word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
algebra,-0.77273,-0.359449,-1.290976,-0.647775,-0.190993,-1.34304,-1.530937,-0.05929,-0.098026,-0.283815,-0.185684,1.029659,-0.042409,0.800521,-1.93119,-0.660371,-1.467194,0.745996,-0.111833,-1.645425,1.298869,-1.189358,0.402753,-0.10511,0.326622,0.324513,0.958473,-1.321716,-1.153337,0.509476,-1.5539,-0.894052,-0.018391,-0.35987,-0.464202,0.863892,0.785113,-0.483235,0.842941,-0.080259,0.96963,-0.741518,-0.300495,0.546452,0.522727,0.965734,1.23826
$\mathbb{N}$,-0.193105,0.280821,-0.148318,0.662918,-0.033828,-1.107963,-1.764055,0.641367,-0.42945,0.058978,-0.138639,0.410283,-0.905547,-0.22126,-2.666642,0.738653,-0.572196,0.393014,0.25033,-0.363555,-1.036162,-1.1021,-0.429086,-0.828699,-0.78758,0.582169,-0.325562,0.56395,-0.213635,-0.596113,-0.171712,-0.515566,2.077614,-0.121557,-0.633959,0.143467,-0.173058,-0.105075,-0.199917,-0.133328,-1.182659,0.073838,0.102744,0.113471,1.507707,0.740715,1.602939
field,0.157813,0.194718,-0.785401,-1.498961,-0.279518,-0.778386,-1.167411,0.212836,0.352112,-0.111914,0.181996,0.850176,0.575265,1.299914,-2.048978,0.301177,0.109823,-0.004307,0.233086,-0.219148,1.061778,-2.103163,-0.10564,-0.845839,0.3981,0.091045,1.399291,-1.270702,-0.012416,-0.564327,0.042605,-0.411804,0.280699,-0.314603,-1.11303,0.47336,-0.054139,0.086682,0.76908,-0.303898,0.766892,-0.688296,0.494976,-0.594776,1.631974,0.448555,1.177469
element,-0.034944,-0.235461,-0.385581,-0.134177,0.558087,-1.018361,-0.594332,0.214018,-0.184086,-0.241396,-0.116654,1.151642,-0.512447,0.769081,-2.044211,-0.273306,-0.660867,-0.659051,0.19173,-0.666712,0.488864,-1.536664,0.765095,-0.622394,-0.204238,0.570919,0.099989,-0.327848,-0.653402,0.417444,-0.147889,-0.982914,1.690369,0.896313,-1.09618,0.832594,-0.220485,-0.598231,-0.263335,0.181049,-0.577578,0.1329,0.304076,-0.120442,1.073635,0.782685,1.555783
system,0.058301,-0.19434,-0.300036,-2.035531,-0.808184,-0.154997,-0.616533,-0.194636,-0.832962,-0.673781,-0.705049,1.008149,-0.466555,0.357745,-1.763501,1.408173,0.497825,0.210573,0.508724,-0.637221,0.849434,-1.853116,1.242079,-1.019357,0.476525,0.327713,0.165051,0.101232,-0.430695,0.054414,0.496091,-1.327177,-0.381395,0.562454,-1.283332,-0.243609,-0.117283,-0.175157,0.402956,0.256326,0.087434,0.468264,0.917721,0.919884,1.252889,0.260151,-0.009063
matrix,-0.718471,0.475393,-1.866468,-0.933971,0.108846,-0.881524,-0.112337,-0.4432,0.029863,-0.369114,-0.488034,-0.000979,-0.119136,-0.124468,-2.850451,1.012613,-1.624568,-0.236582,-1.093794,-0.267619,-0.340544,-1.953383,-0.512212,0.166153,-0.791899,0.407526,-0.772844,-0.504965,-1.606575,0.478391,-0.582324,-0.255631,0.82396,0.204551,-1.404536,-0.500066,0.095894,-0.545872,0.464914,0.481637,-0.199386,1.226414,-0.180079,0.734169,0.123369,1.033559,1.389436
mathematical,0.543637,0.134422,-1.191159,-0.951532,-0.64625,-0.627876,-1.032493,0.403377,-0.941651,0.326574,-0.823749,0.430062,0.33718,1.244438,-1.710692,0.623506,0.101128,-0.816902,-0.135826,-1.310798,1.198654,-0.473097,0.862162,-1.405754,0.629394,0.046686,0.833441,-0.898893,-0.492258,0.400605,-0.489139,0.973557,-0.466787,0.495889,-0.06135,-0.159259,0.190927,-0.30171,-0.238482,-0.429031,1.113422,0.775919,-0.254517,1.278092,2.227575,0.51725,-1.322557
method,0.058362,-0.042347,-0.166805,-0.106094,-1.32366,0.269486,-0.579187,-1.341989,-0.28394,-0.922511,-0.88087,1.016636,-0.220365,1.341993,-2.123952,1.680802,0.055768,-1.039004,-0.422375,-0.237774,0.431942,-2.472379,0.712235,0.399548,-0.298628,0.683677,-0.095921,0.398664,-0.002829,0.676289,-0.317578,0.516918,-0.687139,-0.442663,-0.121788,0.156378,-0.362756,-0.933915,0.695001,0.257586,-0.146585,-0.19646,-0.162103,1.515814,1.247063,0.697721,-0.275345
finite,-0.145568,0.316265,0.309617,0.034325,-0.088001,-0.74435,-1.636425,0.409405,-0.092788,0.269855,0.102652,1.002032,-0.699237,0.603458,-1.881331,0.015126,-0.771398,-0.542332,0.452705,-1.354419,0.539882,-1.566701,0.863786,-0.080721,0.420028,0.994439,0.193763,-0.452942,-0.010473,0.113176,0.269986,-0.483726,0.834169,-0.217676,-0.650726,0.512085,-0.072492,0.180461,0.810958,1.021203,0.362989,-0.153687,0.867999,0.252433,0.973676,1.699793,1.596274
result,-0.436098,-0.567566,-0.147834,-0.177999,-0.624257,-0.078071,-1.058862,0.071729,0.040317,0.282428,-0.716279,0.216939,0.432734,0.913266,-2.395745,0.369747,-0.538276,-0.121759,-0.400298,-0.217134,0.432513,-1.299933,0.371264,0.357039,0.380361,0.931444,0.693515,0.213983,0.230836,0.211331,0.008361,0.398221,0.036524,-0.014889,-0.8674,0.067851,-0.036185,-0.102309,0.485318,0.093937,-0.822421,0.728386,1.117484,0.864488,1.387068,0.429949,0.606665
vertex,-1.454221,-0.547317,1.4096,0.881826,0.66862,-0.17432,-0.47488,1.056517,-0.39869,0.259703,-1.018751,0.203097,-0.582605,0.464017,-1.987749,-0.030154,0.301255,0.386318,-1.010753,-1.14383,-1.320906,-1.253007,1.297354,-1.281284,-0.689375,-0.508625,0.782462,0.779642,-0.186284,0.821364,0.083689,-0.111197,1.261869,0.855954,-2.252102,-0.244611,1.101622,0.873666,0.412719,0.792671,-2.24124,0.233193,-0.620438,-0.620302,1.199322,1.20582,0.42778
term,-0.227224,0.091841,-0.140519,-0.354338,-0.095053,0.49967,-0.884581,-0.182839,0.284026,0.20149,-0.522137,-0.021238,-0.305421,0.573436,-2.981701,-0.017547,-0.076715,0.077092,0.456405,-0.023265,0.311303,-1.726043,0.96621,0.321833,0.459367,-0.32659,0.276894,0.054312,-0.759766,0.076346,-0.236109,0.181965,0.461348,-0.233172,-0.620056,0.190855,-0.332355,-0.011765,-0.445492,-0.134488,0.499716,0.471043,0.177593,0.327142,1.702991,0.471588,0.897924
line,-1.046073,-0.854922,0.86561,-0.690846,0.987363,0.129482,-0.215161,-0.162149,-0.425257,-0.237416,1.141202,-0.732801,-0.796381,1.207459,-2.130912,0.351994,-0.16951,0.504531,-0.624311,-0.690157,0.43296,-1.6278,0.467969,-1.214181,0.113387,1.315996,0.512337,0.781909,0.379247,0.326353,-0.388127,-0.067248,0.339198,-0.138809,-1.767873,0.62946,0.408301,-2.1e-05,0.190167,0.18767,-0.848042,-0.065944,-0.459587,-0.355545,1.910068,-0.212539,0.27219
model,-0.782076,-0.064399,0.240932,-0.451095,-1.607036,-0.618074,-0.006731,-0.592707,-0.311314,-0.215043,-0.919818,-0.086807,0.254394,0.687675,-2.100909,0.742597,-0.482271,1.054503,1.216182,-0.072543,0.997998,-1.143765,1.565327,-1.222909,0.656357,0.702257,-0.006767,-0.504811,-0.160104,0.199921,1.315629,-0.57343,-0.082218,-0.237136,-1.091817,0.578778,-0.215623,1.07794,0.634016,0.839697,0.28526,-0.095656,0.301457,1.343408,1.454107,0.529322,-0.270557
real,0.167292,0.182366,-0.146881,-0.981039,0.368723,-0.053402,-1.544611,-0.416427,-0.244427,0.99834,0.577693,0.146296,-0.988861,-0.125222,-2.349006,0.605141,-0.878916,-0.249993,0.153426,-0.233413,0.350728,-1.272601,0.233706,-1.145488,0.220757,1.430463,0.322064,-0.535444,-0.109685,0.186545,-0.368249,-0.028795,0.104181,-0.018042,-1.406378,0.80851,0.401474,-0.212635,0.767318,-0.140757,0.675499,0.415898,-0.145052,0.688565,1.297849,0.881639,1.344269
property,-0.581516,0.022475,-0.309373,0.13885,-0.683189,0.08525,-0.360692,0.291921,-0.001625,0.521647,-0.033039,0.315151,0.217269,0.698023,-1.877045,-0.199399,-0.557185,0.00587,-0.240363,-1.426167,0.356804,-1.518937,0.644174,-0.200228,1.17284,1.327179,0.584397,-0.036247,-0.607425,0.533053,0.286678,0.18974,0.713839,0.4633,-1.175898,0.427366,-0.542753,0.098045,0.612812,-0.147305,0.036669,0.608575,0.878379,-0.278623,1.281149,0.42205,1.280142
geometry,0.163663,-0.575743,-0.246025,0.194058,-0.513145,0.005471,-1.531292,-0.766432,-0.571809,0.761521,1.193661,0.770153,0.812338,1.353672,-2.162634,1.054197,0.46408,1.180185,-0.213132,-2.295372,0.573723,-0.849005,0.18406,-1.279689,0.497787,0.584713,0.82377,-1.367502,-0.40948,0.045433,-0.255409,0.779295,-1.028389,-0.326387,-0.694863,-0.15413,0.532822,-0.005155,-0.121689,0.162452,0.426125,-0.671738,-0.569905,0.070483,1.45696,0.108574,0.261776
complex,0.085035,-0.174822,-0.772294,-0.590574,-0.500638,-0.50175,-1.655592,-0.166849,0.475522,0.537815,0.291061,0.182149,-0.758972,-0.140172,-2.32033,1.417751,-0.962064,0.179224,-0.321384,-0.404003,-0.04318,-1.259162,0.59734,-0.849436,0.783138,0.76053,0.423875,-0.813528,0.506157,0.365754,-0.759332,-0.25441,-0.381511,0.006515,-1.265211,0.195625,0.073905,-0.129801,0.265133,0.310776,0.611254,-0.21357,-0.472436,-0.299407,1.399311,0.545325,1.412239
