word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
proof,-0.648517,-0.324477,0.112373,-0.088218,0.905089,-0.128021,1.424311,-0.262776,-1.817288,0.266497,0.558082,-0.162348,0.888356,-0.080849,-0.595368,-0.808178,0.057274,0.047558
three,-0.532533,-0.753009,-0.052435,1.853628,0.814818,0.827263,0.59022,0.587967,0.575031,-0.277965,0.320373,0.455062,-0.228909,0.497961,-0.311941,0.231519,0.622018,-0.472203
dimensional,-0.49325,-0.310053,0.356608,0.72536,1.749419,-0.619989,2.036718,0.143138,-1.996855,-0.637494,-0.398323,-1.386237,0.87835,-1.567098,-0.917724,0.676495,-1.04233,-0.776526
zero,-0.392831,0.211357,-0.010468,1.017518,0.891904,0.567053,1.212944,-0.23572,-1.578073,-0.690768,0.409636,0.16564,-0.135667,-1.28882,-0.64162,-0.261059,-0.154203,-0.609886
algebraic,-0.006047,-1.3472,-0.486403,-1.112004,1.569925,-0.867253,2.133463,0.124118,-1.411475,0.470991,-0.072602,-1.325092,1.211888,-1.563177,-1.100738,0.4716,-1.132284,-1.277553
formula,-0.967012,-0.679131,0.353005,0.240951,0.469237,0.3126,1.130504,-0.52397,-0.805326,0.82253,-0.322563,0.949281,0.080261,-1.355106,-1.010389,-0.127498,-0.131099,-1.389482
ring,-0.4975,0.091286,-0.126285,1.463961,1.192558,0.784818,1.022864,0.697773,0.009551,-0.425849,-0.459861,0.012178,0.315025,-0.45678,-0.83819,0.295666,-0.755788,0.124865
edge,-0.375786,-0.18634,-0.011625,2.139875,1.320963,0.846808,1.209745,0.41093,-0.131607,-0.148084,-0.888098,-1.000659,0.337892,-0.604122,0.460335,0.562459,-0.015062,-0.267908
sum,-0.265328,0.039771,-1.04323,0.270971,0.391692,0.586153,1.400336,0.067392,-1.654922,0.949411,0.95561,0.441933,0.285293,-0.917313,-0.665578,-0.214809,0.829421,-0.489727
plane,-0.37249,0.8908,0.750148,1.422608,2.322453,-0.296505,0.912292,0.213817,-0.612058,-1.37198,-0.098091,-0.012212,-0.197694,-0.42335,-0.3434,-0.014765,0.110408,-0.023012
analysis,0.019064,-1.619912,0.035341,0.491986,0.788534,-0.680666,-0.039806,-1.570114,-1.992887,-0.614439,0.727203,-1.042848,0.842845,-0.505664,-0.853748,-0.408878,-0.346497,-1.106553
dimension,-0.46086,-0.528642,0.336747,0.659447,1.290014,-0.094583,1.497536,0.006161,-1.672638,-0.549832,0.318919,-0.832735,0.136844,-0.7892,-0.392882,0.620787,-0.168269,-0.420389
curve,0.11572,-0.09741,0.530126,1.106859,2.123973,0.188062,1.872264,-0.488436,-0.827557,0.482329,-0.670766,-1.091071,0.140523,-1.593859,0.312128,0.522577,0.370562,-0.255599
type,-1.02774,-0.628984,-0.329267,1.448971,1.453541,0.472,-0.052579,-1.16757,-1.295758,-0.680639,-0.465025,-0.04557,0.655168,0.3635,-0.940657,1.016486,0.54349,-0.268951
operator,-0.623951,-0.048564,-0.536574,0.446963,1.036187,-0.867792,0.757115,-0.007368,-0.826571,-0.918716,-0.798265,0.354651,0.437559,-0.710126,-0.824935,-0.946752,0.773995,-0.933568
prove,-0.106128,-0.074743,0.658205,1.222931,0.703866,-0.183605,0.724373,-0.117261,-1.166447,0.578571,0.730102,0.526353,0.334953,0.557765,-0.388456,-0.99914,-0.155567,-0.258335
probability,0.458783,-0.479983,0.269679,-0.064246,1.533205,0.162294,1.156429,-1.395533,-2.401901,0.822635,0.969933,-0.368538,0.262023,-1.295187,-0.486067,-0.244231,-0.235086,-1.365132
structure,-0.409847,-1.378882,-0.961092,1.994841,1.691952,-1.42628,0.967498,-0.576554,-0.223123,-0.039308,-0.3255,-0.742175,0.767063,-0.210412,-0.31079,0.913322,0.59255,-0.342288
representation,-0.859095,-1.396319,-0.946602,0.25865,0.796226,-0.59825,1.50585,-0.470862,-1.13752,0.249921,0.631988,-0.453974,0.869534,-0.103534,0.333049,-0.345755,-0.651838,-0.822816
series,-0.841833,-0.478358,0.809153,1.265164,-0.892249,1.514276,0.405225,0.335267,0.006159,-1.649901,0.144918,-0.456892,-0.744373,-0.001951,-0.56786,-0.161507,-0.201919,-0.781092
prime,-0.989952,-0.07225,-0.765083,-0.11078,0.440274,-0.23932,0.076409,0.378266,0.236711,-0.532348,1.170616,1.472143,0.330685,0.214961,-0.107684,-1.174351,-0.579456,-1.011572
measure,0.028167,-0.740294,0.181654,1.506993,1.737306,-0.094944,0.252945,-1.241535,-1.902833,0.193198,0.810973,0.125641,0.582119,-0.635803,0.166326,-0.006117,1.164697,-0.145592
equal,-0.507486,-0.86485,-0.351413,0.772352,1.250768,0.633197,1.164593,-0.034119,-1.381002,0.787232,1.090679,0.754817,0.457273,-0.671776,0.300743,-0.136889,0.483525,-0.643914
lie,0.338847,0.060813,-0.657014,1.748214,1.191833,-0.168565,0.946878,0.221485,0.485108,0.104294,0.716498,-0.396708,0.101497,0.405418,-0.000627,0.653312,0.457366,0.601178
manifold,0.166906,0.007773,0.009242,-0.259871,1.861277,-0.842642,1.954432,0.281805,-1.366605,0.408948,-0.713691,-0.692505,1.095424,-1.988911,-1.073816,0.34628,-0.165388,-0.183449
degree,0.993545,-2.558053,-0.302394,0.736103,1.028873,-0.692836,-0.156946,0.342638,-0.408121,0.229286,0.729252,-0.237843,0.121751,-0.53149,-0.228077,0.414809,0.751328,-0.830499
differential,0.17233,-1.251809,0.573683,-0.038305,1.947506,-0.56746,0.904335,-0.716005,-1.75547,0.470692,-0.496677,-0.217648,0.547674,-1.461978,-0.983689,-0.061991,-0.074635,-0.913631
$\mathbb{C}$,-0.547514,-0.206645,-0.597815,-0.115755,1.654432,1.293382,0.084867,-0.842455,0.421829,-0.927885,-0.155398,0.175165,0.265133,-0.70216,-1.450452,0.580004,0.835685,-1.054761
regular,-0.550934,-1.311824,0.145044,1.06101,0.614403,1.085035,0.896114,0.634703,0.071511,-0.214555,-0.246509,0.624856,-0.348724,-0.249224,0.569526,-0.597377,0.662618,-0.686947
second,-0.319144,-0.764785,0.410602,1.286655,0.599367,1.116902,0.5108,0.550308,0.746059,-0.16085,0.83717,0.912364,-0.714748,0.291539,-0.402136,-0.044372,0.591171,-0.989281
triangle,-0.084062,0.003035,-0.251292,0.48093,1.332364,0.136324,1.448978,0.424728,0.013415,-0.421079,-0.405145,-0.730293,-9.4e-05,-1.208788,0.773729,0.445828,-0.670768,-0.155542
subset,-0.484774,-0.20156,-1.747997,0.072904,1.36269,0.05573,1.920096,-0.442069,-2.216639,0.294212,-0.09158,-0.550669,0.570227,-1.158996,-0.241996,0.227716,-0.437099,-1.164495
circle,-0.368906,-0.677436,0.035799,1.118305,0.47837,-0.396753,1.191793,0.708957,0.124395,-0.308763,0.119515,-0.79479,0.130845,-0.02993,0.402455,0.365864,-0.281041,0.174283
relation,-0.33811,-1.289061,-0.95554,0.642464,0.758645,-1.407076,0.396454,-0.813155,-0.43178,-0.2304,1.658227,0.283877,0.348823,0.179387,0.250844,-0.796136,-0.759633,-0.873327
positive,0.251645,-1.256344,0.012511,1.354024,0.204981,0.994005,0.476742,-0.558601,-1.915265,0.098213,1.22691,0.114799,0.046385,-0.979417,-0.331466,-0.538784,-0.828837,-0.182139
simple,-1.049811,-0.630183,-0.312689,1.662603,0.598855,0.194477,1.857905,-0.189116,-1.808607,0.35298,-0.520031,-0.350015,0.689129,0.003299,-1.009789,0.029563,-0.316806,0.091834
topology,0.049679,-0.475447,-0.604698,-0.570033,1.341045,-0.926049,1.817282,-0.034878,-1.414405,0.083734,-0.778721,-1.279036,0.971685,-1.607976,-0.980269,0.208111,-0.534589,-0.925557
category,-0.631214,-1.979098,-0.442794,0.769007,0.001022,0.411479,0.410133,-0.659258,-0.527598,-0.295535,-0.060706,0.195766,-0.203443,-0.601994,0.365186,0.158088,-0.041464,-0.838632
surface,-0.252677,0.240868,0.704968,2.648578,2.508587,-0.11203,0.444934,-0.976974,-1.130041,-0.391716,-0.673074,-0.324444,0.853275,-1.005152,-0.386396,0.928818,0.225339,0.388313
constant,0.175579,-0.092338,0.553116,1.022311,1.538654,-0.36424,1.251905,-1.033366,-1.387732,0.612937,0.720082,0.180363,-0.008843,-0.844443,-1.137754,-0.292556,-0.224177,-0.033373
application,-0.815168,-1.17874,-0.636121,1.012585,0.363515,-0.791343,0.023011,-0.930875,-2.517205,-1.05757,-0.699805,-0.172569,0.862547,-0.80667,-1.317557,-0.624231,1.141062,-1.068155
integral,-0.471992,-0.91437,-0.145379,0.349346,1.330603,-1.182593,1.383538,-0.192277,-1.028345,0.203511,-0.193377,-0.088272,0.491519,-1.276111,-0.365098,0.262039,-0.54788,-0.723292
coordinate,-0.109808,-0.474485,-0.803381,0.690894,1.714684,-1.439689,0.460011,-0.395931,-0.936888,-1.038529,0.244254,-0.187876,0.238332,-1.071249,0.487472,-0.504516,0.120297,-0.951563
complete,-0.124398,-1.07384,-0.101495,1.051442,0.445994,-0.409692,0.806783,0.369035,0.223803,-0.441952,0.320983,-0.19317,-0.333912,0.434922,-0.671706,0.119625,1.428599,-0.515371
root,-0.461867,-0.756858,-0.755589,1.273224,0.557713,0.561179,0.613132,-0.462353,-0.688844,0.375431,0.452453,-0.61235,1.043595,-0.262839,0.275085,0.51425,-1.007225,0.108413
length,-0.649718,-0.336243,0.133984,1.723762,1.577257,1.523284,0.945507,-0.581051,-0.852925,0.021096,-0.132295,-0.223932,-0.023118,-0.295213,-0.034314,1.439176,0.786804,-0.175165
continuous,-0.205538,-0.61195,-0.003969,1.449439,1.726889,-0.670458,1.271535,-0.723483,-1.452511,-0.079848,-0.317032,-0.218894,0.012549,-0.76242,-0.161566,0.02355,0.326739,0.091194
logic,-0.352529,-1.188727,0.323132,-0.961674,0.52229,-0.704094,1.433465,-0.071839,-2.294562,-0.399525,0.110011,-1.28849,0.411337,-0.190211,-0.779415,-0.378558,-0.680603,-0.827223
external,-0.526644,-1.53993,-0.110016,0.534592,-0.570373,0.294972,-0.477827,-0.385747,1.334405,-1.342834,0.411532,-0.413553,-0.279898,-0.110037,-0.529261,0.786546,0.391173,-0.780402
side,-0.403178,-0.335481,-0.035522,2.579524,1.028868,0.601279,1.050078,0.829173,0.786975,0.135587,-0.43592,0.452587,-0.396739,0.149243,0.091677,0.412101,0.327236,0.002474
unit,-0.591318,-0.326701,-0.275018,1.201835,1.712494,-0.391558,-0.658324,-0.188131,-0.782207,-1.515307,0.120445,0.440587,0.044977,0.348977,-0.087614,0.309997,1.885115,-0.641168
equivalent,-0.874611,-0.737228,-0.725127,0.3664,1.093186,0.163337,0.613707,-0.360966,-1.484006,0.312759,0.487154,0.743746,0.400192,-0.320674,-0.318439,0.630868,0.910318,-0.801584
conjecture,0.592829,0.112465,0.255147,-1.149854,1.128496,-0.49906,1.317978,0.322996,-1.225423,1.242713,0.607365,-1.091723,1.219557,-1.242139,-0.590294,0.019875,-1.114006,-0.616481
infinite,-0.274775,0.167046,0.203796,0.296561,0.927724,0.149119,2.16456,0.29738,-1.968608,-0.490377,0.506647,-1.003652,-0.241605,-1.045038,-0.282915,0.23472,-1.113296,-0.434118
operation,-0.522703,0.02662,-0.225092,1.623268,1.333427,-0.920525,-0.411529,-0.277218,-0.176643,-1.829312,-0.272451,0.754589,-0.205948,0.464662,-0.013451,-1.216988,1.126286,-0.349521
angle,-0.107555,-0.028348,1.112431,1.431752,2.467766,0.494449,1.343804,0.305495,-1.283177,0.05849,-0.443622,-0.311892,0.00583,-0.886368,0.05091,0.689857,-0.0375,-0.227566
random,-0.199878,0.048473,0.099345,0.470038,0.441752,0.708399,1.261993,-0.82021,-1.743762,-0.417849,0.206273,-0.829728,0.195534,-0.572428,-0.548526,-0.547722,-0.493356,-0.455754
basis,-0.388643,-1.257493,-0.329474,0.833472,1.305574,-0.20753,0.474285,-0.503459,-1.066105,-0.409672,0.718982,0.277864,0.251593,0.208033,0.14143,-0.320105,0.433306,-0.595448
natural,0.077439,-0.938587,-0.531002,2.036173,0.542406,-0.65087,0.132674,-1.702762,-0.256929,0.059608,0.500499,-0.903817,0.873783,-0.223754,-0.056182,0.589572,0.017598,0.004547
power,-0.569277,0.166864,0.134914,1.973065,0.65562,-0.347925,0.080182,0.24197,-0.972364,-0.902443,0.72582,0.563902,-0.060318,0.255068,-0.31611,-0.523143,0.909519,-0.571846
area,0.44718,-0.523254,-1.234595,3.052873,0.910168,-0.666875,-0.32921,-0.451856,0.680214,-0.17015,0.311669,-0.411633,0.185778,0.202562,1.084093,0.7861,1.749391,-0.285297
open,-0.37837,-0.994696,-0.417613,1.973713,-0.015529,-0.066405,0.52316,0.468461,0.752589,-0.559746,-0.380238,0.167872,-0.291228,-0.089706,-0.051618,-0.25814,1.040011,-0.160744
solve,0.223673,-0.098263,0.163275,0.889225,0.656181,-0.776114,0.778056,0.004699,-2.016117,0.08032,0.431119,-0.22795,0.512314,-0.449702,-0.772525,-0.865309,-0.55467,-0.678597
pair,-0.450002,-0.101725,0.204734,1.641349,1.438114,1.210078,0.69998,0.68223,-0.403719,0.390465,-0.399842,0.489671,0.264071,-0.459959,-0.924709,0.555834,-0.350065,-0.369612
hold,-0.409339,-1.120109,-0.277091,1.327816,0.189941,-0.084569,0.307551,0.646595,0.67626,-0.097569,0.743282,0.848427,-0.400316,0.565062,0.211703,-0.602706,0.739789,-0.544001
limit,-0.126489,-0.728833,-0.649948,1.550124,0.668427,-0.026048,0.072302,-0.607581,-0.990066,-0.468631,-0.051692,0.299767,0.305305,-0.305021,0.060768,-0.580111,1.219159,-0.549099
special,-0.736648,-1.039812,-0.491991,1.078563,-0.090038,0.375925,0.162801,0.523379,-0.114616,-1.431157,0.098506,0.130566,-0.016205,0.222327,-0.361545,-0.640192,0.247233,-0.318366
generate,-0.480649,-0.118157,-0.123159,1.760332,0.747901,-0.114793,0.490048,-0.972413,-2.364417,-0.402057,0.084708,-0.028991,0.453014,-1.287639,-0.402512,-0.192761,0.789843,-0.314614
coefficient,-0.064002,-0.401419,0.337926,-0.084064,2.069026,-0.025227,1.207311,-0.665562,-1.861775,1.311176,0.094135,0.47441,0.543887,-2.242676,-0.667236,0.268896,0.02042,-1.363608
standard,-1.470088,-1.387835,-0.530903,0.8865,0.456949,0.140314,0.356219,-0.364895,-1.706908,-0.720185,-0.473964,0.388644,0.390346,0.077317,-0.353263,-0.058446,1.370854,-0.951738
identity,-0.303666,-0.685676,-0.846286,0.923716,0.021296,-0.351803,0.765974,-0.273296,-1.26358,-0.137969,1.433239,-0.383452,0.496683,0.230492,0.070811,-0.771759,-1.282659,-0.425733
four,-0.588131,-0.83034,0.059025,1.702326,0.840637,0.895755,0.556626,0.618073,0.558196,-0.351373,0.150767,0.403608,-0.309383,0.389945,-0.231319,0.303622,0.898319,-0.598436
rule,-0.676203,-0.411152,-1.052564,0.619397,0.761784,-0.090223,0.698999,0.173062,-0.751291,0.365221,1.491382,0.906062,-0.078573,1.224257,0.21214,-0.832584,0.093394,-1.099564
topological,0.18414,-0.311055,-0.843996,-0.475447,1.857468,-1.111235,2.380391,0.178444,-1.747651,0.068566,-0.225444,-1.256525,0.968831,-1.714516,-0.660169,0.068468,-1.020123,-0.469211
computer,-0.700425,-1.096857,0.281953,0.843901,-0.809595,-0.693752,-0.436582,0.396913,-2.050544,-1.534249,-0.438166,-0.768698,0.455234,-0.462793,-1.160738,-0.471926,0.4517,-1.574321
derivative,-1.127504,-0.055494,-0.83703,0.0792,0.853414,-0.016988,0.58964,-1.274015,-1.808543,0.319702,-0.19823,0.445591,1.216672,-1.245673,-0.964171,0.270416,-0.139841,-0.662208
symmetry,0.039577,-0.399556,-0.007591,-0.173252,2.076591,-0.345446,1.610369,0.345893,-1.759646,0.106415,0.055172,-0.835569,0.356273,-1.508094,-0.410237,1.249839,-1.046894,-0.165762
compact,-1.51949,0.243924,-0.093675,0.637114,0.828457,-0.188835,1.215356,-0.180567,-1.074807,-0.548518,-0.909437,-0.066845,0.787715,-1.325074,0.01407,0.38098,0.534451,-0.335462
factor,0.52758,-1.083616,-0.340485,1.516769,1.146413,0.332204,-0.229951,-1.621849,-2.072962,0.097713,0.659961,0.34105,0.238179,-0.698028,-0.460759,-0.369391,-0.30365,-0.6053
