word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
value,-0.049964,-1.424139,-0.390061,-0.176407,-0.356428,0.02412,0.882126,0.449936,0.773913,1.446579,0.680585,0.433625,1.877615,-0.899554,-0.18369,1.126717,0.184648,0.221103,-1.073051,-0.927036,-1.382099,-0.495857,0.119749,1.584863,0.600204,-0.663324,0.185004,0.867485,-0.496146,1.338601,-0.033265,1.934595,-0.899563,-0.741853
problem,0.802761,-2.561059,-0.149643,0.117471,-1.903823,-0.508673,0.009603,0.875532,0.34601,1.629503,0.135519,1.268759,0.642963,1.412141,0.290723,-0.429291,1.076166,0.794586,-0.928315,0.244436,-0.283926,0.273137,1.330868,0.487848,0.466999,0.020102,-0.639297,-0.353484,-0.393814,1.058909,1.542799,1.144979,-1.503497,-0.231949
mathematic,0.343203,-3.656234,0.687583,-0.326453,-0.822708,0.318831,0.85759,-0.212998,0.200336,-0.504713,0.399411,-0.921678,0.540168,0.000939,0.260535,0.291183,1.564745,0.470325,0.190014,0.055749,0.167642,0.039179,0.243195,1.095395,0.027379,-1.851298,0.187094,-1.454916,0.197612,0.455164,0.971201,0.571785,-0.181708,-0.307009
order,0.431345,-2.203288,-0.462717,0.552167,-0.256007,-0.891602,-0.077578,0.158014,1.175369,1.287535,1.61289,-1.318264,1.348766,0.093858,0.001575,0.120551,1.125218,1.057231,-0.229421,-0.197427,-0.359285,-0.475244,0.562533,0.967804,0.522171,1.037038,1.323919,-0.525492,-0.048279,1.737432,-0.479371,1.081871,-1.179726,0.042431
equation,0.906432,-2.2789,-0.707408,0.197921,0.230415,0.290062,-0.948561,0.460725,0.514374,2.475193,-0.590158,0.57806,1.711977,0.641779,0.983969,0.773935,1.698879,0.241176,-1.065463,-0.0127,-0.824669,0.760327,-0.018028,0.187427,0.273289,-0.83021,1.06737,0.265229,-0.313194,1.310715,2.39689,1.296091,-0.01669,-0.356829
first,0.908732,-2.990929,-0.320261,0.183655,-1.159553,0.066105,0.332819,0.395813,0.749479,0.858002,0.837401,-0.066646,1.52604,-0.130337,-0.10403,0.844909,0.432768,0.897461,0.068337,-0.07115,-0.562854,0.049775,0.193051,0.818797,-0.168218,-0.435562,-0.182421,-0.3215,-0.054813,1.28619,0.348381,0.982841,-0.083451,0.401956
vector,0.270601,-1.820859,0.0147,-0.021146,1.246717,0.011823,0.398655,0.415622,-0.230753,1.926264,-0.121979,-0.2631,2.384695,-1.717255,-1.083589,-0.508024,1.282361,-0.219068,-0.040029,-0.7719,-0.975584,-0.210539,-0.554868,0.089712,0.894341,-0.677619,1.096854,0.958929,-0.673448,1.148431,0.785169,1.482133,-1.068149,1.081131
algebra,0.815119,-2.8695,1.275359,0.126713,1.074375,1.044611,0.320045,0.704006,0.000966,-0.410917,0.958233,-0.44606,1.336942,-0.946867,-0.466954,0.061207,2.165575,0.676239,0.643349,-0.544595,1.246738,0.276301,0.242109,-0.025458,0.588349,-0.41251,1.874123,-0.395548,-0.134048,0.573847,1.087195,0.800613,-1.035292,0.797857
$\mathbb{N}$,0.071702,-1.679147,-0.067081,-0.12455,0.048808,0.06855,0.245517,-0.894054,1.238141,0.495064,0.656304,1.064812,1.320802,0.054057,-0.33928,0.363429,0.167758,0.725958,-0.692692,-1.730255,-0.632847,0.237406,-0.247461,1.064724,0.737347,0.668579,1.429845,0.684451,-1.176383,0.906135,-0.611421,2.018982,-1.53616,0.493805
field,0.350782,-1.986511,-0.061941,0.888642,0.548865,0.753366,1.032509,0.325156,-0.249612,0.802455,0.120756,0.036492,1.455624,0.351708,0.292481,-0.94236,1.978694,0.585765,-0.417082,-0.607172,-0.076992,0.182048,0.188562,1.34427,0.336084,-1.605123,1.460847,-0.072446,0.551066,1.356988,1.224029,1.167952,-0.853969,0.561776
element,0.402848,-1.926943,0.250825,0.861102,1.48312,-0.482047,0.722761,0.682808,0.96018,0.374022,0.951799,-0.363013,1.533089,-0.046507,0.035074,0.268649,0.698508,0.889169,0.010903,-1.152422,-0.434177,-0.154433,0.342567,0.583849,0.824377,0.342588,0.459109,0.252352,-0.459894,1.162044,0.029503,1.454687,-1.55481,1.006934
system,-0.214615,-2.526337,0.884219,0.623275,0.310508,-0.933772,-0.14156,0.129232,-0.625118,1.751003,-0.027094,-0.217439,0.976882,0.275646,0.763598,0.16491,0.729738,0.865614,-0.746179,-0.147557,0.296031,-0.531113,0.86538,0.882761,0.228125,-0.670657,-0.195661,0.397287,0.589212,2.265463,0.62702,1.45554,-0.230602,0.125207
matrix,1.535332,-2.088786,1.384836,0.451196,0.973661,-0.397486,-0.002172,0.695964,0.012287,0.907875,0.86793,-0.03178,1.580077,-2.091053,0.707442,0.284073,1.047836,0.679161,-0.725579,-0.990037,-0.955218,0.42696,0.501013,-0.114034,0.513046,0.221136,1.382908,1.09931,-2.028549,0.98048,0.107302,0.91538,-1.050016,-0.164029
mathematical,0.25506,-3.650434,0.429307,-0.43685,-0.735429,-0.0238,0.606617,0.689001,0.962781,0.382532,0.091623,-1.240124,-0.136834,-0.409424,0.881647,0.407994,0.757666,0.255088,-0.366365,0.083228,0.442433,0.138661,0.76291,1.256333,0.490361,-1.569634,-0.45671,-1.270697,0.547739,0.911538,1.54382,0.721106,-0.175963,-0.427071
method,1.1663,-2.234185,0.510993,-0.471641,-0.426148,-0.679559,0.344374,1.062133,0.040666,1.556296,0.362885,0.084623,1.251152,0.511645,0.677395,0.566059,0.901142,0.196389,-0.123575,1.615028,-0.287394,-0.296177,0.177563,0.453462,-0.762057,0.421604,0.18839,0.713539,-0.473996,1.688061,1.382305,1.402944,-0.932593,-1.885714
finite,0.25001,-1.463355,0.980629,0.532477,0.41217,0.24471,0.709676,0.214815,0.249024,0.330282,0.486889,0.27044,1.341022,0.462149,-0.310163,0.385139,1.059825,0.661791,0.154917,-0.718755,0.037746,-0.097587,1.126886,0.781688,0.226417,0.283429,1.475314,-0.659955,0.12009,1.379206,0.241441,1.829875,-2.329515,0.343588
result,0.975356,-1.876772,-0.302313,0.40302,-0.657589,0.326194,0.43139,0.381431,0.114834,1.135136,0.341969,0.444452,1.725176,-0.517202,-0.155091,0.424884,0.493223,0.756038,-0.170716,-0.48735,-0.237308,0.109181,0.220439,1.04256,-0.449972,0.40056,0.039592,-0.758647,-0.338141,1.431034,0.607636,1.182037,-0.892652,-0.742066
vertex,-1.080337,-2.790801,-0.903629,0.261919,-0.328801,-0.563398,-0.482735,0.495177,0.675266,1.645389,0.674979,-0.636877,0.113715,0.513545,-0.502238,-0.900812,-0.413465,0.088331,-0.039601,-1.49382,-1.57249,0.132664,0.365556,0.551381,0.012208,1.983342,0.720303,-0.809372,-1.959643,0.842791,-1.288054,1.15761,-1.665291,0.626604
term,0.325243,-1.606032,-0.325638,0.074618,-0.045931,-0.018782,-0.065945,0.059925,0.516875,1.272965,1.547662,0.066439,1.729729,-0.247431,0.043319,0.930496,1.279826,-0.002226,0.141719,-0.311657,-0.824307,0.182533,0.309902,0.998197,0.811486,-0.539854,0.449284,-0.013586,-0.266262,1.221822,0.620051,1.270218,-0.474483,-0.309248
line,-1.177777,-2.810212,-0.665991,-0.264767,0.93309,1.051557,0.468436,-0.278817,-0.064115,1.40241,-0.349577,-0.309701,1.470281,0.077682,-0.921433,0.312725,0.761604,-0.020191,0.220819,-0.613354,-0.888087,-0.574456,-0.451151,0.14278,-0.764303,0.693192,-0.722407,0.4473,-0.535057,0.866829,0.154538,1.267733,-1.17805,0.430197
model,-1.378068,-1.753383,1.047487,0.29442,-0.730459,0.620056,-0.428044,0.68138,-0.068403,1.425193,0.107261,1.029588,0.835949,-0.174397,-0.003545,-0.581532,0.562296,1.203322,-0.2245,-0.276409,0.16361,-0.927292,0.006476,0.378019,0.742735,-0.113179,0.281437,-0.713841,0.81257,2.390813,0.614004,1.598302,-0.315811,-1.333218
real,-0.069878,-1.479971,0.50578,-0.740227,0.824827,0.057438,0.931974,-0.003933,0.372927,1.068301,0.006672,-0.265705,1.852941,-0.342211,0.096051,1.217362,1.258525,0.348664,-0.507551,-1.050267,-0.153378,-0.452878,0.066861,0.734087,0.027335,-0.902341,0.416806,0.050791,-0.383032,1.418463,0.541677,1.090431,-2.077143,0.56971
property,0.262467,-1.807602,0.064249,1.040211,-0.07054,-0.108352,0.477327,-0.045088,0.107947,0.640157,0.140283,-0.221789,1.912107,-0.705408,-0.079222,0.439578,1.168021,0.277107,0.188544,-1.179332,-0.607385,-0.002749,0.828574,0.41982,0.490213,0.582863,0.587686,-0.938196,0.408313,1.06405,0.698223,0.748266,-2.22581,-0.631852
geometry,-0.041661,-3.221037,-0.191481,-1.379538,-0.1457,0.983343,-0.214488,-0.78457,0.009212,0.666688,0.221849,-0.569072,0.474135,-0.349141,0.512911,-0.93999,2.230342,0.184647,0.272705,-0.156256,0.202874,-0.461775,-0.178461,0.144629,-0.82269,-0.3987,0.235155,-1.29953,0.541567,1.279782,1.506786,0.503578,-1.121816,0.225869
complex,0.475851,-1.640534,0.464193,-0.94076,0.580543,0.599922,1.195249,-0.347339,-0.317941,1.189283,0.229209,-0.465598,0.48175,-0.208088,0.473686,0.667207,1.3004,-0.059629,-0.078339,-0.867623,-0.579853,-0.439429,-0.627237,0.517988,0.283771,-0.484571,1.464813,-0.122933,-0.143648,1.605032,0.90055,1.247486,-1.894276,0.543263
linear,0.249119,-1.974019,0.907419,-0.176988,-0.079036,-0.266402,0.054345,0.71457,-0.336003,1.268303,0.053816,-0.276784,1.466015,-0.664025,-0.024986,-0.134301,1.70306,0.367562,-1.011746,0.110163,-0.840499,-0.427209,0.539151,0.151928,0.920188,0.001708,1.132252,0.644286,-0.346324,1.032237,1.30109,0.989033,-1.659917,0.126461
polynomial,0.562978,-1.624204,0.266652,0.080161,-1.169682,0.164131,-0.302822,0.668736,0.380733,0.18292,0.410133,1.094567,2.017108,0.095766,1.419512,1.139322,1.77314,-0.32995,-0.785931,-0.262877,-0.709644,0.707501,0.112345,1.870232,0.303392,0.17377,1.981833,1.338747,-0.757441,0.508692,0.669189,0.727878,-1.975966,0.686685
algorithm,0.877994,-2.362685,1.473808,-0.475653,-1.500628,-1.049841,0.599779,0.966925,-0.74923,0.768767,0.198965,1.380813,1.54841,0.62016,0.320742,-0.334143,-0.037916,0.521731,-0.524746,1.166123,-0.161573,0.259381,0.69552,1.20757,-0.111092,2.020822,0.442776,1.149431,-0.785584,0.781423,0.616769,1.518307,-0.956393,-1.12485
mathematician,0.23652,-2.962608,1.032318,-1.027307,-1.293679,0.097755,1.890875,-0.957736,0.945729,0.802968,0.787074,-1.5702,0.417896,0.337852,1.052715,-0.182743,-0.448731,0.963278,0.247754,1.108728,-0.459547,0.139272,-0.749122,1.484542,-0.128661,-1.436369,-0.056328,-0.924374,-0.160396,0.409039,1.707246,-1.020035,0.39221,0.85173
definition,0.269521,-1.816982,0.109628,-0.117036,-0.144563,0.129452,0.302962,-0.093297,0.026768,0.885812,1.003357,0.02454,1.843391,-0.756427,-0.572651,0.901773,0.636834,-0.360073,0.341655,-1.006873,0.083307,-0.120514,0.365636,0.711848,0.537486,-0.006001,0.636406,-0.6791,0.373984,1.137875,0.79405,0.81025,-1.565972,-0.118323
product,0.16021,-1.589205,-0.516486,-0.063682,0.60488,-0.046326,1.592327,0.088828,0.223131,1.021035,0.628759,0.150219,1.505908,-1.944055,-0.390989,0.596407,1.730794,0.592651,1.247831,-1.015594,-0.228586,0.408574,0.390625,0.305404,0.532389,-0.021253,1.571596,0.451147,-0.398597,1.269862,-0.117334,0.770726,-0.87232,0.584163
state,0.116584,-2.236738,0.950393,1.019488,-0.551243,0.412037,0.456934,-0.175782,0.22491,1.141111,0.021686,-0.50634,1.611172,0.829992,-0.785564,0.531709,-0.548785,0.907521,-0.629218,-0.409291,-1.154178,0.738948,0.590265,0.684963,0.497661,-0.473666,0.853433,-1.121552,0.570587,1.062643,0.528459,0.83178,0.220017,0.133966
sequence,0.389038,-0.633183,1.097774,-0.568747,-1.026959,0.373781,1.118101,-0.880311,1.152078,1.028223,0.580908,-0.06829,1.180521,-0.543186,0.030101,1.582579,0.279658,1.0321,0.400108,-0.76501,-1.221457,0.39024,0.638892,1.151111,0.698624,1.249874,0.799425,0.03689,-0.169713,1.22758,-0.002579,1.588354,-1.610306,0.577009
distribution,-0.967465,-0.733778,0.82236,0.869152,-0.860618,0.903948,-0.827536,-0.272953,1.062351,0.797549,0.821873,1.566397,1.492165,-1.447606,-0.019857,0.762663,0.038236,0.300648,0.268739,-0.343532,-2.203001,-0.573388,-0.247967,0.809297,0.476688,-1.142183,0.97974,-0.120648,-0.672181,1.222185,0.740555,1.550175,-1.031306,-2.374509
variable,-0.81625,-1.209434,0.530459,0.13584,0.128629,0.26833,-0.630498,1.548137,0.968197,1.377691,0.102806,0.178918,1.897718,-1.080585,0.050756,1.265925,0.573344,0.243421,-0.648653,-0.362695,-0.99745,-0.488253,-0.120246,1.119312,1.250054,-1.071772,0.370738,0.293838,-0.559581,1.685656,0.22609,1.438065,-0.60607,-0.475527
solution,0.822128,-1.713064,-0.771949,-0.026992,-0.601117,-0.452518,-0.142687,0.760434,0.309433,1.854819,-0.284638,0.507668,1.442794,1.076264,0.428542,0.637299,0.996496,0.807802,-1.236032,-0.311593,-0.740465,0.259919,0.044138,0.462235,0.03056,-0.014073,-0.061429,0.026092,-0.627998,1.269317,1.566409,1.111827,-1.28603,-0.446736
