word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
geometry,0.727371,-1.276442,-0.208354,-0.221451,0.520031,1.0215,0.66213,-0.311099,-0.005268,-1.111702,-1.177485,0.551599,0.114268,-0.279278,0.976309,-0.629285,-2.006157,1.107541,0.352775,-0.547614,0.614275,-0.487017,0.620142,-0.070596,-0.221248,0.257742,0.217275,-0.185475,1.110364,0.422163,-0.772312,0.743433,0.241485,-1.136522,-0.039814,-0.166991,0.48808,0.025494,2.839447,0.115968,-0.312248,0.26372,0.736299,-0.278519,-0.208413,-0.209116,-1.02936,-1.369011
complex,0.837003,-0.608177,-0.19548,0.027309,0.203674,-0.406572,-0.384457,-0.394655,-0.64482,-1.375753,-0.207763,-0.644906,0.422354,-0.372464,0.206671,0.237116,-0.906819,1.333768,-0.047053,-0.49876,0.806521,-0.295753,-0.297233,-0.790915,0.070044,0.217666,-1.1501,0.03093,0.751862,0.943879,0.267394,0.455915,1.402028,-1.048943,-0.347514,0.362162,-0.776993,-0.159334,2.940633,0.077997,-0.822389,-0.155526,1.311582,0.203468,0.546436,0.146751,-0.483874,-0.564453
linear,1.556021,-0.601257,0.270316,-0.624209,0.380488,-0.304909,-1.194624,0.252843,-0.661207,-0.437287,-0.479734,-0.634655,0.301512,0.411241,-0.654034,-0.119313,-0.740704,1.220861,-0.044116,0.397686,0.349735,0.121836,0.517387,-0.378533,0.465876,0.396508,-1.781494,-0.257178,0.044361,0.965334,-0.320446,-0.865593,0.706012,-0.942977,-0.22791,0.156566,0.419175,-0.981118,2.469165,0.907102,-0.448965,0.945137,0.314835,-0.429053,0.113635,0.092208,-0.944905,-0.808103
polynomial,0.733125,-0.110718,0.899807,-0.205661,0.36754,-1.411921,-0.527108,1.211722,-0.476706,-0.888398,-1.378921,-0.394281,0.962134,-0.718574,-0.366508,0.621672,-0.289026,1.215562,0.986094,-0.367528,-0.087972,0.206518,-0.567742,-0.023872,0.576141,0.372871,-2.128257,0.308871,0.607094,-0.454596,-0.929068,-1.266452,-0.389331,-0.847635,1.314901,0.953109,-0.305775,0.148434,2.618686,1.294251,0.00959,1.078961,0.52996,0.968715,-0.274862,-0.112066,-0.445614,-1.018259
algorithm,1.637748,0.53014,1.088319,-0.007556,0.550266,-0.093437,-0.514387,0.21911,-0.233634,-0.339413,-2.380107,0.043206,0.515118,0.173484,0.587802,-0.330364,0.758832,1.119377,0.603613,0.451078,0.228148,0.521621,-0.697003,-1.130583,0.48524,-0.339935,-2.006694,-1.225602,-0.341829,0.339098,-1.191576,-0.781894,-0.983481,0.403622,0.574379,0.887848,0.949804,-0.449206,1.541599,-0.222673,-0.27266,0.784634,0.075401,-0.820399,1.131003,-1.024864,-0.486476,-0.877664
mathematician,1.101401,-0.468632,-1.529195,-0.622226,2.200018,0.228745,2.310547,-1.117599,0.994534,-0.785055,-0.56746,0.806912,-0.220627,-0.344322,0.281321,-0.742363,-0.395175,-0.69927,-0.698289,0.539119,-0.385399,-0.540673,-0.775932,-0.530954,-0.755991,0.144155,-0.712114,0.26396,0.453166,0.712508,-0.400162,0.033658,0.534299,0.355022,0.620112,1.39072,-1.049737,0.050157,2.534836,0.109177,0.827694,0.658236,0.437832,-1.27604,0.395701,1.248116,-0.92773,-1.146962
definition,-0.639382,-1.022829,0.298558,-0.328452,0.326403,-0.152892,-0.68476,0.016288,-0.584368,-0.639798,-0.384961,-0.792451,0.454325,-0.01979,-0.133132,-0.64757,-0.382817,0.778493,-0.165631,0.355376,0.450408,0.219528,0.536937,-0.626916,0.05841,-0.20465,-1.356441,-0.569538,0.046375,0.150998,-0.422531,0.441527,0.112564,-0.433294,0.84885,0.053853,0.396327,-0.038329,3.026395,0.217437,-0.613009,-0.28728,0.809563,0.051287,0.177756,-0.012671,-0.310074,-0.34987
product,-0.489553,-1.082138,-0.899809,-0.081777,-0.812357,-0.114809,-0.917174,-0.109429,-0.171078,-0.411206,0.31888,-0.742545,0.723937,-0.500458,-0.35392,0.309938,-0.248577,1.389115,-1.250444,0.171167,0.495522,1.064185,-0.465973,-0.494481,0.020077,-0.907179,-1.354751,-0.393037,0.546957,-0.175567,-0.238768,-0.113026,0.101808,-1.067522,-1.105647,0.297871,-0.801652,-0.512017,3.264455,-0.438656,-0.435307,0.465059,0.267994,0.286961,0.80248,-0.577269,0.395854,-0.858088
state,0.969857,-1.076665,-0.437234,0.332787,-0.095879,0.256867,-0.178995,-0.573861,0.996235,-0.4158,0.171923,-0.621824,0.522508,0.120135,0.057523,0.193144,0.035308,0.336905,0.646008,0.071126,-0.488673,-0.037742,0.456818,-0.94087,-1.136979,0.765676,-1.558911,-0.714342,-0.14048,0.462257,0.715481,-1.301544,0.73414,1.740001,0.835039,0.34402,-0.216425,0.413172,2.813825,0.377118,0.657812,0.096865,0.251287,-0.371909,-0.017976,0.19739,-0.572714,-0.565274
sequence,0.067919,-0.301202,0.084073,-0.455446,0.746541,-0.918777,-0.801527,0.67557,0.078565,-0.955242,-0.166826,-2.510146,1.278632,-0.349166,0.4437,0.208303,0.077882,1.097168,-0.523707,0.98169,-0.290545,0.449729,-0.822122,-0.1815,0.221095,0.31077,-0.826092,0.433986,0.61294,0.142416,-0.167874,-0.001333,0.011155,0.740736,0.516395,0.272268,0.024633,0.50749,2.812114,-0.278439,-0.223773,-0.6386,1.207398,0.567926,1.265947,-1.280538,-0.680404,-0.208883
