word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
line,0.82498,0.626144,-0.489177,-0.541653,-0.522579,0.240833,1.211939,0.133765,-0.83479,1.339011,0.348822,0.045445,-0.053008,-0.436565,1.004239,0.00374,0.551257,0.284067,-0.911375,-0.426395,-0.666435,-0.560972,-0.528487,-0.721791,-0.178221,0.174072,-0.012396,0.80235,0.434621,-0.070728,0.326716,0.000511,-0.406655,0.071367,0.11689,0.469947,0.059859,-0.650334,-0.788505,0.807491
model,1.042804,0.018962,-0.154694,0.473849,0.301854,1.025964,-0.142407,-0.30343,-0.389371,1.061031,-0.488193,-0.510833,0.815236,-1.089812,0.204098,-0.322955,0.803093,0.163171,0.715613,0.294303,0.043951,-0.381883,-0.423387,0.592371,0.111358,-1.137039,0.151517,0.354213,-0.124934,0.899897,0.192553,0.115286,-0.951282,0.799267,0.030414,0.3975,-0.305823,-0.292716,-0.434476,1.236648
real,1.058695,0.454133,0.722845,-0.676888,0.177223,0.49928,-0.239896,-0.49229,0.152615,1.159268,-0.078734,-0.228725,-0.57231,-0.86905,-0.179886,-0.412984,-0.328684,0.678385,0.108895,0.566106,0.630197,0.463836,-0.288748,-0.660895,0.246043,-0.476704,-0.532219,-0.419281,-0.351255,0.275694,0.045261,-0.198965,-0.778917,-0.76814,0.237029,0.194162,-0.003558,-1.117803,-0.211208,0.572276
property,0.889929,-0.161709,-0.482114,-0.169877,0.434894,0.24909,0.041134,-1.051029,0.72007,1.885973,-0.638074,-0.025552,-0.850488,-0.558042,0.184478,-0.559233,-0.533063,0.961319,0.547959,-0.472587,-0.296809,-0.728676,-0.523122,0.062244,0.57255,-0.689926,-0.287774,0.10208,-0.005168,-1.027425,0.795539,-1.06056,0.512004,-0.315449,-0.915483,0.085956,-0.194675,-0.841154,-0.194796,1.062002
geometry,1.433485,-0.216098,-0.63667,-0.519614,0.559823,-0.511693,0.539913,-1.090875,0.521617,-1.321746,-0.654267,-0.728305,0.42352,-1.108521,0.635743,-1.062991,0.44786,1.182916,0.5502,0.50983,-0.53498,0.504326,-1.128106,0.983374,0.775218,-0.171485,0.690567,0.691545,-0.371537,0.02584,0.229934,-0.484375,-0.938275,0.347276,-0.672598,0.135015,-0.334957,-0.211211,-0.610188,1.925991
complex,0.845679,0.614799,-0.688231,-0.388017,0.074962,0.396053,-0.147023,-0.589345,0.613459,0.791846,-0.107568,0.00057,0.322806,-0.75404,0.008595,-0.752624,-0.193645,1.049084,0.014692,-0.60419,-0.845667,-0.810101,-0.599623,-0.085824,0.399806,0.429719,0.195722,0.019785,-0.17782,-0.909286,0.221906,-1.034874,-1.461283,0.27969,-0.247759,0.544406,0.192079,-0.608941,0.244429,1.166643
linear,1.436534,0.7625,-0.204588,-0.442053,0.99099,0.02515,0.330216,-1.002095,0.039924,-0.413168,0.744617,0.032961,0.388277,-1.875653,0.701039,0.202932,-0.266104,0.405676,0.328112,0.739843,-0.675337,-0.469404,-0.730625,0.52862,1.195592,0.205118,0.524835,0.576159,-0.574634,0.940277,-0.128348,0.179745,-0.469404,0.325376,-1.678007,0.766905,-1.001849,-0.937389,-0.403648,2.098761
polynomial,1.877867,-0.135637,0.494135,-0.465821,0.942108,-0.421337,-0.016697,-0.322978,-0.569283,-1.379796,-1.421789,1.093453,0.823865,-1.938537,0.434501,-1.139534,-0.696749,2.698744,0.154949,0.802999,-0.104957,0.047674,0.993336,0.902678,0.751175,0.947561,0.342087,-0.07028,-0.881367,0.87446,-0.06082,-0.793498,-0.11963,-0.850358,-1.387112,-0.153001,-1.283185,-0.985348,-0.674147,1.953408
algorithm,1.928716,-0.593273,0.446918,-0.022614,0.447918,-0.24591,-0.479379,1.279835,0.48705,-0.213839,-0.464497,-0.147042,0.511802,-1.929076,0.806769,-1.29925,-0.047909,1.266019,0.23416,0.49656,0.009749,-0.369538,-0.52857,0.882874,-0.412013,0.988237,0.662815,-0.488033,-0.624612,1.688978,-0.369751,-0.664991,-0.265166,-0.582035,-1.298478,0.528162,-1.53673,-0.642255,-0.288081,2.03224
mathematician,1.785198,-0.450759,-0.780401,0.175118,1.838608,-0.032136,0.142777,0.224103,0.625129,-1.626732,-1.542031,-0.811029,0.417418,0.21005,0.387674,-0.934394,-0.011794,0.771706,0.269813,0.388621,0.399897,0.620858,-0.926801,0.210448,0.608585,-1.512489,1.174704,0.548457,-0.80047,0.441915,-0.012104,0.448488,-0.658823,-0.565673,-0.744514,-0.416439,-1.376195,0.504188,0.33319,-1.843333
