word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
method,-0.018382,-0.421956,-0.387494,0.513785,0.218374,-0.90785,0.654909,0.928741,0.67976,-1.079259,1.494976,-0.382379,-0.563252,0.841319,-0.182082,-1.447991,-1.057726,-0.116356,-0.345861,0.697931,-0.769035,-1.039161,-0.871153,0.433984,-0.720519,0.3604,-0.18711,-0.865394,-0.422118,0.227137
finite,-0.897696,0.576951,-2.327599,0.730993,1.470294,0.639996,0.339534,1.160992,0.738265,-1.424078,1.308564,0.464683,-0.068714,0.356341,-1.660002,-1.312074,-0.907643,1.057418,0.613909,0.499437,-0.003833,-0.574683,-0.087043,0.425194,-0.177371,1.419046,-0.102464,-0.692697,-0.020608,1.572408
result,-0.469353,-0.907691,-0.050712,-0.100436,-0.242529,-0.442699,-0.706842,0.207195,0.704861,-0.098162,1.396222,-0.475702,-0.630872,0.372746,-0.104986,-0.200741,-0.285373,0.351165,0.631175,-0.609649,-1.045235,-0.463999,-1.667656,1.02298,0.305621,0.192656,-0.286351,0.564051,0.172336,0.268475
vertex,-0.684054,0.236308,-2.580477,0.440632,1.580657,0.455184,-0.149172,0.773999,0.85642,-0.136244,1.378653,0.26318,0.671336,0.292133,-2.076201,-1.401561,0.854205,0.833036,0.436891,-0.857122,0.015325,-0.333141,1.000576,0.393239,-0.291701,-0.702428,0.521117,-0.135221,-0.668921,1.757814
term,0.26941,0.432537,-0.368191,0.059044,0.345172,-0.600972,0.349248,0.031632,0.384225,-0.894093,1.443741,0.112831,-0.232246,0.348171,-0.038469,0.117363,-0.828425,-0.061387,0.243851,-0.210593,-0.971929,-0.192579,-1.264275,1.047043,0.21483,0.34197,-0.106307,-0.214476,-0.09033,0.360615
line,0.266621,0.010574,-0.395803,-0.423065,1.184649,1.531443,-0.264213,-0.862594,0.016642,0.508929,0.938319,-0.275583,-0.853316,0.030545,-0.31912,-0.938178,0.15836,0.74451,0.402849,-0.897711,-0.525176,-0.802282,-1.28425,-0.126169,0.374266,-0.269403,-0.055499,-0.377005,0.139392,0.102084
model,-0.845087,-0.08191,-0.861952,-0.121861,0.495196,-0.245313,0.31052,0.317678,-0.742551,-0.103715,1.264045,-0.118329,-0.729054,0.362119,0.501932,-0.595672,-0.663804,1.617372,-0.743636,-0.168555,-1.231451,-0.414675,-0.18324,0.077679,0.144931,0.358102,0.12029,-1.169483,-0.257679,0.218914
real,-0.38593,-0.248037,-0.055509,-0.221744,0.839043,-0.508804,0.473138,0.860003,0.186094,-0.009475,0.903452,0.042325,-0.066678,-0.916682,-0.212745,-0.351797,-0.358012,0.804779,0.142801,0.280291,-0.991402,0.204834,-1.380832,-0.363625,1.129761,0.309163,-0.102963,-0.207091,-0.026421,0.493635
property,0.252004,-0.011225,-0.999185,0.13279,0.917805,-0.107679,0.490181,-0.419073,1.377693,-0.51087,1.414791,-0.481275,-1.066211,0.635723,-0.723192,-0.150978,-0.92387,0.58578,0.377869,-0.003713,-0.577379,1.133633,-1.212967,0.107415,0.11957,-0.049382,-0.290185,-0.805321,-0.668415,0.337252
geometry,-0.884948,-0.334789,-1.356113,0.088409,1.140947,0.598181,0.18723,1.093819,0.323787,-1.381103,1.495347,-0.034372,0.723303,0.343982,-1.74156,-1.541204,-1.168022,1.245117,-0.308468,-0.172742,-0.093575,-0.736199,0.520981,-0.200465,-1.001073,0.685906,0.694295,-0.511907,-1.011237,-0.174746
complex,0.061732,-0.294058,-0.23795,-0.285743,0.566293,0.494833,0.014317,-0.262479,0.244708,-0.877013,1.734612,-0.917144,-0.777409,-0.219533,-1.292601,-0.640748,0.115971,0.943973,-0.457115,0.435859,-0.473428,-0.121036,-0.870717,0.154759,-0.160241,0.347998,0.207458,-0.923852,-0.731427,0.62626
linear,0.264865,-1.256997,-2.536462,1.034839,1.554945,0.974116,-0.05581,1.083273,-0.058506,-0.241454,1.822202,0.188706,-0.273004,0.393825,-0.163178,-0.979171,-0.395064,1.259838,-0.228375,-0.918626,-0.574012,-1.056676,0.12367,0.415287,-0.820473,0.078097,0.228598,-0.185857,-0.969655,0.717394
polynomial,-1.499264,0.251325,-2.630556,2.015569,1.584092,0.111007,0.76642,0.961936,1.083156,-1.980751,0.908827,0.87196,0.344353,0.112825,-1.216656,-1.096535,-0.315542,0.99834,1.52759,0.079745,0.250168,-0.624702,-0.002157,-0.2505,-0.200065,1.063096,0.099341,-0.146296,-0.35863,1.770923
algorithm,-0.487967,-0.797408,-1.766192,2.119794,0.426846,-0.349168,0.502421,0.73896,0.90845,-1.418474,0.822981,0.644297,-0.251154,0.478416,-0.479628,-2.603992,-0.257854,0.118378,-0.391461,0.093336,-0.572255,-1.361093,-0.039821,-0.13529,0.290861,0.701138,-0.152724,-0.853133,0.044507,1.310342
mathematician,-1.532218,-0.776393,0.584774,1.879449,0.354276,0.335348,1.528202,0.175862,0.432281,-1.390556,0.055651,0.120614,2.103314,0.205964,-0.027254,0.575114,-1.791206,1.036714,-0.665139,-0.472297,0.437009,0.13818,0.660735,-0.225955,-0.099955,0.032151,2.032467,-0.462306,-0.238717,0.416123
definition,0.173354,0.425126,-1.66881,-0.095935,1.110383,-0.317011,-0.171963,1.145075,0.455638,-1.202804,1.678533,0.447597,-0.36295,0.206428,0.036939,-0.724885,-1.271921,0.209745,-0.068876,0.210693,-0.837647,-0.280007,-0.447619,0.93458,0.227176,0.575599,0.270213,-0.512419,0.241663,0.454609
product,0.052595,-0.244126,-1.127451,-0.208878,-0.320484,-0.547647,1.448294,0.672677,0.671441,-0.026866,1.931799,0.114186,-1.344421,0.503563,0.559257,-1.088455,-0.087699,1.190457,-0.063328,0.962277,-0.675846,0.586249,-1.42476,-0.183898,-0.229066,-0.113207,-0.832926,-1.270074,-0.152431,0.088718
state,0.48842,0.82372,0.151044,0.223423,0.191429,0.127955,0.058813,-0.944744,0.530258,-0.211441,1.00766,-0.688421,0.178206,-0.111865,-0.026952,-0.012639,-0.866388,0.351077,-0.521443,-0.513763,-1.091096,0.764083,-1.024896,1.092533,0.710397,-0.015975,-0.641161,0.875439,0.012301,0.327999
sequence,-0.055211,-0.456943,-0.612066,0.51668,0.402558,0.015056,-0.806746,0.796792,-0.068354,-0.742493,1.807526,-0.177777,-0.58958,-0.453365,-0.592822,-1.222878,0.030506,0.29541,0.83276,0.842644,-0.988996,-1.302597,0.199545,-0.199648,0.310087,0.281946,0.391934,-0.560029,-0.601066,2.310967
distribution,1.098016,-0.532172,-1.755528,0.706724,-0.336952,-0.551091,-0.205193,-0.095813,0.488486,0.096201,1.790195,1.090414,-0.938679,-0.245585,0.238431,-0.543811,-0.848216,1.124332,0.429968,-0.168251,-0.433342,-0.18182,-0.751746,0.657701,-0.997077,0.249745,-0.184342,-0.43981,0.192539,0.350161
variable,-0.334228,0.037823,-2.1349,0.919127,0.985047,-0.508777,-0.543066,0.966458,0.077477,-0.528607,1.514556,0.427079,-1.395473,0.267505,0.317726,-0.809659,-0.660596,0.971409,0.697201,0.440697,-0.678666,-1.528091,-0.309193,0.814283,-0.666115,0.608297,0.142319,-0.618503,-0.244881,0.689457
solution,-0.299151,-0.534418,-1.452199,0.512036,0.32897,-0.537965,0.842531,1.095819,0.332902,-0.490133,1.316388,-0.221821,-0.699651,0.375053,-0.248163,-1.196352,-0.721838,0.347825,-0.133414,0.389436,-0.382523,-0.03916,-1.499167,0.632666,-0.251408,0.540116,-0.81698,-1.002777,-0.598559,-0.133435
square,0.504162,0.402532,-0.533978,-0.476359,1.427015,1.638971,-0.246508,-0.365584,1.316115,0.822416,1.267594,-0.448845,0.420124,0.103092,-0.231775,-0.335312,0.4857,1.160662,-0.253017,-1.314405,-0.652914,0.378558,-0.044012,-0.508442,-0.315577,-0.177655,0.353793,-0.091834,-0.60343,0.201799
map,1.318201,-0.480657,-0.877629,0.384473,1.220139,0.402895,-0.826564,-0.67084,0.679513,-0.41973,1.274081,0.186822,-0.838951,-0.278231,-0.339301,-1.605195,-1.023544,0.61708,-0.015978,-0.192621,0.120269,0.193286,-0.489286,-0.382997,0.346127,0.114984,1.508176,-0.518854,-0.137611,0.58782
class,-1.160301,1.013825,0.209605,-0.18205,0.696402,0.000223,-0.030334,-0.78317,-0.168076,-0.43472,1.018688,-0.578828,-0.476342,0.475267,0.566288,0.034755,-0.189885,1.652871,0.023107,-0.038605,-0.752067,-0.497716,-0.167379,0.671404,0.181892,0.043957,-0.128155,-0.292062,1.025814,0.228077
integer,-0.569475,0.459167,-2.274745,1.491661,1.856503,0.941498,0.501984,1.257361,0.929709,-1.563693,1.236268,0.483042,0.346224,0.064498,-0.011879,-1.822681,0.097792,0.945878,1.43029,-0.012244,-0.23024,-0.662912,0.269738,0.403156,-0.015053,0.344082,-0.07355,0.13608,-0.411815,1.866319
mean,0.773323,0.345093,0.302133,0.007022,1.339191,0.023154,0.050594,0.613187,0.270332,-0.016782,1.239715,0.479471,-0.424589,0.319369,-0.101763,-0.136975,0.165673,0.060163,0.891137,0.376053,-0.920837,-0.454104,-1.086457,1.243676,-0.238884,0.575881,-0.18719,-0.532349,0.404588,0.417158
proof,-0.606649,0.370971,-0.569103,-0.017562,0.660651,-0.242581,0.250349,1.315057,1.47414,-0.517895,0.647523,0.28278,0.075372,0.475808,-0.524395,-1.189192,-1.197535,-0.159941,0.692679,0.494961,-0.865384,0.080039,0.045408,0.301313,0.173952,0.440344,-0.099437,-0.333558,-0.035216,0.289639
three,-0.044055,0.32848,0.876767,-0.182528,0.526123,0.286411,-0.571792,-0.479015,0.171347,0.564315,0.990999,-0.378298,-0.012112,0.490694,-0.174427,-0.338408,0.302898,0.850268,0.531816,-0.115049,-1.106281,-0.39178,-0.864614,-0.038277,0.154576,-0.366544,0.182851,0.404477,0.176438,0.258964
dimensional,-0.848713,-0.452701,-1.796475,-0.070435,1.399675,0.121166,0.405357,1.301696,0.335638,-0.118499,1.940533,-0.330342,0.201097,0.244268,-1.900661,-1.672833,-0.820836,0.882736,-0.091651,0.402529,-0.156936,-0.900906,0.15888,-0.14421,-0.417056,0.833594,0.946853,-0.714712,-0.785809,0.632445
zero,-0.625812,-0.266624,-1.537597,0.28692,0.801078,0.136389,-0.042873,1.285578,0.006416,0.803348,1.164296,-0.227946,-0.289652,0.077154,-0.226558,-0.686852,-0.34189,0.566735,0.640834,0.263955,-0.604954,-0.227925,-0.640223,0.302854,0.670903,0.959316,-0.337012,-0.105234,0.101375,1.005242
algebraic,-1.211508,-0.097534,-1.685671,0.167347,1.557765,0.407228,0.880042,1.297,0.646443,-2.562704,0.96638,0.275161,0.748207,-0.154974,-1.635586,-1.215659,-1.231253,1.474163,0.003526,0.001916,0.314822,-0.348443,0.510103,-0.106801,-0.473014,1.141809,0.38643,-0.492192,-0.05881,1.090306
formula,-1.817926,-0.421443,-0.973549,-0.35745,0.255652,0.07973,0.232296,1.441311,0.254885,-1.01045,1.020688,0.510295,-0.246925,0.41563,0.407446,-0.12031,0.085274,1.945684,1.308111,0.298306,-0.536456,-0.035953,-0.7722,-0.125555,0.045531,1.099852,0.262173,0.15618,-0.225441,0.096989
ring,-0.117509,-0.123456,-0.300366,-0.35086,0.595904,0.595978,0.158752,0.802533,-0.142058,0.795679,0.691852,0.00868,-0.130512,0.373833,-1.620797,-0.406873,0.328988,1.01922,0.990157,0.641301,-0.482168,-0.594043,-0.804629,-0.129497,-0.154928,-0.090914,0.458013,0.06278,-0.026076,0.779384
edge,0.903618,-0.252643,-1.013475,-0.657607,0.928457,0.753971,-0.005528,-0.487326,0.15639,0.861493,0.857022,0.065486,-0.361643,0.169574,-1.37678,-0.716493,0.665542,0.512559,0.17561,-0.455897,-1.023209,-1.356936,-0.790669,-0.151557,-0.445241,0.437018,0.541748,0.209351,-0.152683,0.142316
