word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
$\mathbb{N}$,0.206892,0.509508,0.754213,0.04688,0.226685,-0.482296,-0.611457,1.121229,-0.535366,-0.213201,-0.267407,-0.397132,-0.286694,0.872955,-0.20934,0.553511,-0.562372,1.476544,-0.510729,1.061576,-0.669667,0.730032,0.528986,-1.078604,-0.498764,0.205043,-0.686526,-0.489631,-0.176015,-0.247014,0.006452,-0.208238,0.198847,-0.590746,-0.281656,-0.543187,-1.100126,-0.348176,-0.805059,-0.292604,-0.087791,0.587145,-0.842487,0.083745,-0.028488,-0.227163
field,-0.466903,0.787917,-0.120544,-0.105306,-0.014254,-0.015267,-0.865056,-0.272228,-0.001298,-0.775522,0.362188,0.321977,0.096487,-0.830508,0.294397,0.111225,-0.023649,-0.355436,-0.74895,0.230727,-1.978419,0.810039,0.205218,-0.58189,-0.34358,0.270047,-0.061286,0.389109,0.31073,0.47053,-0.243866,0.216279,-0.705643,-0.488697,-0.666501,-0.30631,-0.570946,0.684635,0.073695,-0.415584,0.639326,0.592126,0.242012,-0.229999,0.055684,0.308448
element,-0.509642,0.108462,-0.219123,-0.208904,-0.929747,-0.739121,-0.746662,0.840296,0.063074,0.357016,-0.269483,0.505956,0.111588,-0.212935,-0.101537,0.19256,-0.35163,1.749293,-0.440357,0.221416,-1.712304,0.166008,0.252042,0.770759,0.500719,-0.722265,-0.003198,-0.470915,0.4005,-0.352049,0.040189,0.279268,-1.048498,-0.642168,-0.551686,0.632327,-0.573017,-0.155042,0.131792,0.001242,0.682809,1.15833,0.143562,0.180227,0.071146,-0.155264
system,-0.728379,-0.226133,0.089216,-0.765573,0.347883,0.698777,-0.290726,0.551997,-0.080448,0.631188,-0.157333,0.829682,0.359376,0.051071,0.054329,0.572983,0.070735,0.429814,-0.167225,-0.681298,-3.022925,0.244888,0.29283,0.138682,0.262899,-0.32773,0.008003,-0.397416,0.098856,-0.303213,0.044484,0.112265,-0.672394,0.03512,0.919,-0.018118,0.017363,0.316198,-0.264737,-1.161403,0.193293,0.493451,0.003274,-1.092889,0.162896,-0.045728
matrix,-0.143172,0.402684,-0.272204,0.079492,-0.14734,-1.035167,-0.25869,1.191012,-0.284806,-0.512156,-0.400322,-0.286409,0.481403,0.178244,-0.259778,0.38461,-0.620725,2.253757,0.448936,-0.037461,-1.815193,0.415208,0.32735,-0.782653,-0.612248,-0.829562,-0.093629,-0.071308,-0.862476,0.010108,-0.958104,0.953599,-0.339618,0.244043,-0.438687,0.902823,-1.335332,0.109314,-1.032965,-1.197562,0.33446,0.92882,0.151867,0.156128,-0.124943,-0.063918
mathematical,-0.507913,0.172289,-0.774106,0.147144,0.24875,0.539271,-0.57152,0.930629,-0.331137,-0.723145,0.370324,0.109125,1.325225,0.905142,0.399897,0.392116,-0.193136,-0.236355,0.037376,-0.601967,-1.514987,1.110834,-0.516436,-0.103617,-0.320888,-0.649273,0.180625,-0.384089,1.114406,0.936428,-0.234378,1.072409,-0.665695,-0.014984,0.200714,1.489987,-1.196779,1.422489,-1.185947,-0.496853,1.030307,0.946821,0.082773,0.725091,-1.22436,0.246757
method,-0.774487,0.446834,-0.626636,0.136679,-0.063214,0.204638,0.515048,0.732867,0.034959,0.235354,0.196334,0.779203,0.128136,0.056213,0.111878,0.267081,-0.662897,1.154191,0.473362,-0.547623,-2.532568,0.904209,-0.209487,0.228518,-0.448277,-0.63755,1.276152,-0.524828,0.601105,0.443422,-0.37597,0.382013,-0.228834,-0.197463,0.277164,0.338705,-1.046675,0.851173,0.063767,-0.66495,0.234263,1.033907,-0.258943,-0.149079,-0.826393,-0.395586
finite,-0.077516,-0.174846,-0.258894,-0.55519,0.718846,-0.62119,0.062827,1.2155,-0.816797,-0.353744,-0.122451,-0.747339,0.56098,0.116489,-0.444746,1.085772,-0.241977,2.136965,0.044334,0.142459,-1.869234,0.513534,0.174556,-0.468033,-0.200528,-0.548547,-0.446204,-0.198129,0.058046,0.629134,-1.696763,1.425807,-0.949907,-0.333988,-0.37275,1.668563,-1.114137,0.536483,-1.36894,-1.054103,1.277807,0.583033,-1.059329,0.943392,-0.44607,-0.310854
result,0.284462,0.499358,0.778876,0.06737,-0.369862,0.357123,0.035763,0.61862,0.281314,0.160461,-0.497479,0.623208,-0.066783,-0.891137,0.667936,-0.109957,-0.096272,0.887766,0.164384,-0.180035,-1.287756,0.261978,0.090708,0.006428,-0.608227,-0.884855,0.309327,0.380879,0.258812,1.337113,-0.39082,0.083456,-0.470175,-0.057282,-0.318574,-0.994344,0.252436,0.382546,-0.358469,-0.149492,0.519766,0.287569,-0.484897,-1.105718,0.249907,0.042686
vertex,-0.071904,-0.601013,0.897828,0.270674,-0.022649,-1.169492,0.473469,1.200114,-0.662297,-1.660451,-0.465799,-0.692498,1.074276,0.61614,-0.357685,2.046815,-0.295335,2.238228,-0.843252,-0.78967,-0.825059,-0.405315,-0.18354,-1.525186,0.118054,-0.683024,-0.296732,-0.697385,-1.17685,1.115551,-0.405418,1.596596,-0.047312,-0.22612,-0.729381,1.35951,-0.458566,-0.504024,-0.674803,-0.908865,-0.244477,0.798558,-0.270918,0.383927,0.335675,-0.042931
term,-0.363812,0.201993,0.556281,-0.024326,-0.12087,-0.063643,-0.340214,0.925832,0.13517,0.411332,-0.117397,0.730171,-0.227549,-0.548501,0.451673,-0.059147,-0.315675,0.652788,-0.073458,-0.023066,-1.103242,0.466106,0.430375,0.27937,0.205643,-1.176047,0.031234,-0.024144,0.251111,0.755766,-0.353039,0.001544,-0.326793,-0.266469,0.611841,0.671217,-0.305367,0.827947,0.229745,-0.198545,0.676096,0.17578,-0.305813,-0.491068,-0.134449,-0.346649
line,-0.104708,-0.071781,0.64087,-0.377794,0.025863,-0.195489,-0.534759,0.752054,0.62827,0.281267,-0.280454,-0.5961,0.009084,-0.379115,0.705605,0.921439,0.390586,0.948635,-1.574166,-0.484124,-1.037179,-0.470412,0.582507,0.295443,0.302555,0.003836,0.217458,-0.285851,-0.246042,0.020592,0.028449,-0.107275,-0.528636,-0.746769,0.243569,-1.35932,0.24001,-0.299393,-0.20723,-0.982486,-0.032634,-0.268329,0.358563,0.013815,0.260836,0.06235
model,-0.063554,-0.185626,-0.340489,-0.335943,-0.080789,0.781039,-0.650365,1.158799,-0.356443,0.997902,0.928357,0.123551,0.253232,0.479554,-0.40747,-0.282499,-0.386783,0.29161,-0.808828,-0.275383,-2.101417,-0.229853,0.483351,-0.206138,-0.305665,-0.875978,-0.301521,0.020134,-0.721473,-0.22203,-0.05078,0.599431,-0.282841,0.153274,0.183674,-0.038347,-0.042256,0.243178,-0.252361,-0.57216,-0.240738,1.258979,-0.011737,-0.28099,-0.236164,-0.120208
real,-0.431864,0.238629,0.082741,-0.067711,0.035072,0.16208,-0.887645,-0.12674,0.333656,0.509685,-1.016221,-0.178394,-0.111622,1.028457,0.151228,-0.59983,0.305762,0.82723,-0.619509,-0.029609,-0.856772,0.742926,0.500225,0.072319,0.179994,-0.566027,-0.38187,0.252158,-0.406819,0.66505,-1.685296,0.422142,-0.214472,-0.420755,0.295921,0.044509,-0.064385,0.565846,-0.466867,0.273259,0.324843,0.828136,0.478177,-0.078352,0.101845,0.346125
property,-1.54699,-0.356097,-0.380262,0.158583,-0.167035,-0.485739,-0.786176,0.421765,-0.187494,-0.260082,-0.553697,0.62202,-0.251631,-0.839784,0.145119,0.231557,-0.292869,1.024663,0.255365,-0.26778,-1.200936,0.216495,0.919795,-0.807189,0.563674,-1.067685,0.113667,0.123299,-0.130129,0.860597,-0.80402,0.68038,-0.027024,-0.097663,1.440573,-0.570687,0.078691,0.661134,0.17969,-0.604476,0.627142,0.797686,-0.198789,0.614078,0.1439,0.230435
geometry,-0.244088,-0.17928,-0.319776,0.06674,-0.1223,-0.042749,-0.038058,1.519843,-0.269104,-1.153868,0.800125,-0.165892,1.193025,0.886085,-0.999446,1.576047,-0.002497,0.30832,-0.148944,-0.868309,-1.740558,0.466106,0.466235,0.011206,-0.426903,-0.763667,0.493683,-0.369045,0.278265,0.561359,-0.403878,0.779927,-0.923483,-0.169913,-0.591003,0.832516,-1.113686,0.47049,-0.853033,-0.84966,0.695621,0.880876,0.087155,1.64239,-0.741026,-0.239152
complex,-0.251189,-0.028374,-0.079181,0.519401,-0.64829,0.00955,-0.861722,0.175152,-0.403362,-0.282374,-0.411678,0.878197,0.42399,-0.188314,0.057431,0.39968,0.167423,0.903324,-0.501112,0.245939,-1.960401,0.210573,1.011654,-0.526396,0.420455,-0.91338,0.309432,-0.685312,0.771885,0.035911,-0.539552,0.659058,-0.603506,-0.570792,-0.2121,-0.158929,0.306179,-0.380019,-0.116561,-0.761795,0.194574,0.646104,0.090246,0.899439,0.177363,-0.176193
linear,0.488865,-0.095757,0.264778,-0.555219,-0.340312,-0.742119,-0.502415,1.376104,-0.578305,-0.608853,-0.146234,-0.064805,1.458488,0.279311,-0.375418,1.665677,0.338988,1.411195,-0.041467,-0.936237,-2.283751,1.418679,0.896159,0.131196,-0.652088,-0.116681,-0.355533,-0.045142,-0.976257,0.644141,-0.349983,1.267688,0.082021,-0.166663,0.112981,0.146211,-0.761057,-0.045199,-0.658603,-0.959971,0.208705,0.422847,0.044911,0.359504,-1.090123,-0.969195
polynomial,0.176304,0.98808,-0.669656,0.408099,0.488375,-0.400452,0.238522,0.981458,-1.372383,-0.264745,0.002555,-1.41011,1.05926,0.210565,-0.413733,1.149585,-0.98872,1.723677,-0.204646,0.768394,-0.661389,1.240346,-0.071319,-0.951888,-0.697335,-0.270709,0.230299,-0.267215,-0.67264,1.775074,-2.039087,1.448355,-0.703275,-0.062525,-0.421979,1.961122,-1.450096,0.251327,-1.108282,-1.957693,-0.083773,1.20504,-1.213322,0.842765,-0.67748,-0.647101
algorithm,-0.014232,0.208042,-0.442109,0.156479,0.542818,0.536142,0.947303,1.064605,-1.100365,0.219029,-0.418301,-0.254752,1.155188,0.799971,0.695317,0.505943,-0.848437,1.471706,-0.146912,-0.615583,-2.40407,0.976492,-1.069461,-1.239077,-0.595749,0.284913,1.408632,-0.715239,-0.547238,0.954853,-1.167694,1.600701,-0.02806,-0.141689,-0.152554,1.38836,-0.941261,0.490641,-0.295051,-1.419428,-0.14801,0.707502,-0.336242,-0.373152,-0.713664,-0.279433
mathematician,-0.82153,-0.357911,-0.606084,-0.511343,-0.027272,-0.225113,-0.199964,1.368666,-1.485825,-0.862973,0.987769,0.243256,0.332616,0.946882,0.236075,-0.064235,-0.059307,-2.046483,-0.938204,-0.663914,0.711372,1.257255,-0.340688,-0.504068,-1.284686,-0.625691,0.358125,0.732352,1.31592,0.388582,-1.216276,0.877572,-0.578838,0.538421,-0.057511,1.000776,-1.230197,0.969579,-0.617167,-0.124996,-0.17422,0.309995,1.002579,0.661429,-1.873923,0.198177
