word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
algebra,-0.778565,-0.096131,0.572916,-1.625411,-1.513308,-0.944352,-0.692332,0.272617,-1.727017,-0.481408,-0.331084,0.456376,0.6323,-1.330233,1.392772,-0.834536,-0.271515,-0.688024,-0.604445,-0.479007,-0.721578,0.504397,-0.59467,0.34118,-0.010885,1.685267,0.645885,1.341052,-0.425194,-0.293996,0.629475,-0.020359,-0.208249,0.187847,0.680586,-0.645749,-1.024768,1.01529,-0.36189,-0.76793,-0.203747,0.013746,-0.231006,0.751402,-0.175915,0.501605,-0.398806,-0.68277,-1.329279
$\mathbb{N}$,-0.88362,0.148296,0.579627,-0.096181,-0.602557,-0.758158,-0.182203,0.282654,0.126299,0.840068,0.601473,0.054824,-0.785011,0.178591,0.015769,-0.03371,-0.492512,-0.191531,-0.512835,-0.673905,-0.590246,-0.23277,0.97068,0.619226,-0.13832,0.274005,0.262063,-0.447666,1.080571,0.919425,0.379,0.564829,-0.068251,1.213094,0.955031,0.357399,-0.62741,0.685445,-0.826884,0.209083,0.348689,-0.6802,0.037741,-0.282509,-0.103361,-0.118755,-0.458406,-0.430235,-0.535097
field,-0.336349,0.153078,0.552991,-1.018521,-0.268625,-0.384124,-0.338752,0.175764,-0.381332,0.57745,-0.719815,0.414346,0.517018,0.53432,0.616121,0.218064,0.289451,0.021068,0.33148,-0.559269,0.20285,-0.178142,-0.254673,0.672045,-0.015855,-0.138586,-0.128664,0.475405,-0.813567,1.031211,0.275113,-0.548645,0.70445,-0.135857,0.198803,0.433089,-0.392495,-0.232658,0.629826,-0.268226,1.092067,-0.600437,-0.788015,-0.369423,-0.030091,0.45638,0.965767,-0.385614,-0.704112
element,-0.397398,0.513382,-0.247187,0.113059,0.370406,-0.371629,0.341302,-0.126185,-0.187951,0.91925,0.036664,0.313473,-0.322414,0.130708,-0.686673,-0.028457,0.515178,-0.167224,0.170673,0.200663,-0.562416,0.306178,0.102715,0.699994,-1.037046,1.245084,-0.245931,0.26282,0.295916,0.277787,0.75588,-0.243979,1.109868,-0.147235,0.839309,-0.478572,-0.088146,0.78181,-0.11898,-0.442129,-0.038353,-0.310659,-0.611929,0.300818,0.267541,-0.1116,1.278848,-1.509673,-0.707946
system,0.039617,-0.401228,0.209984,-0.341011,-0.255118,-0.856962,0.397611,-0.28292,0.463295,0.90652,0.067726,0.259294,-0.180793,0.405348,0.391255,0.200111,0.147137,-0.569671,0.069642,-0.10557,0.280942,0.033713,-0.060026,-0.014265,-0.055589,0.679201,-0.52124,0.179334,-0.506716,0.774612,0.208723,-0.321802,0.22489,-1.163114,-0.370255,0.114932,-0.835128,-0.013123,-0.019701,0.573801,0.505206,-0.910838,-0.652742,0.399476,0.314666,-0.004462,0.275486,-2.906403,-0.591084
matrix,-0.751483,-0.155321,-0.277192,-0.881546,-0.472263,-1.740718,-0.22447,0.120554,-0.546849,0.161684,0.242209,0.208135,-0.654145,-0.671752,0.158949,-0.218774,-0.631927,-0.841902,-0.280775,-0.070603,-0.810375,0.385488,0.220839,1.088815,-0.626812,0.870269,0.08885,0.667836,0.209924,0.599513,1.425043,0.004451,0.508009,-0.065939,0.479578,-0.874151,-0.957208,0.103224,-0.307468,-0.613536,0.772773,-0.178121,0.271027,-0.276077,0.287866,-0.106469,-0.053347,-1.285197,-0.475316
mathematical,-0.731731,0.080033,1.136902,-1.030103,-0.414585,-0.774711,-0.953445,0.431605,-0.802029,0.469324,-0.529595,0.187769,0.444157,-0.882794,0.971418,-0.202035,0.316463,-0.194838,-0.022235,-0.634615,-0.768661,-0.115495,-0.356647,0.991124,0.181517,1.367588,0.018263,2.013635,-0.609838,-0.578315,0.842868,-0.124138,0.539644,-1.059045,-1.148917,-0.341908,-0.813583,1.126077,0.512461,-0.180808,0.014509,-0.159263,-0.210647,-0.105759,-0.327744,-0.078809,0.250164,-1.034309,-0.899643
method,-0.806807,-0.006395,0.309343,-0.10811,-0.181306,-1.034729,-0.062252,-0.254515,0.63912,0.323994,-0.151066,-0.46737,0.431898,-0.024117,0.62423,-0.398095,-0.166273,-0.709753,0.403554,-0.530998,0.136173,-0.142338,0.675682,1.124683,0.203893,1.604755,0.047314,0.682274,-0.48251,-0.130701,0.386873,-0.28796,0.964601,-1.022359,0.018465,-0.581609,-0.67103,0.959524,0.496214,-0.344137,0.549017,-0.462447,-0.220496,0.258555,-0.061951,-0.063286,1.177618,-1.809634,-0.267301
finite,-1.122666,-0.435453,0.973587,-1.044501,-0.585084,-1.831695,-0.278166,-0.315754,-1.079397,-0.195705,-0.26806,0.275659,0.105235,-1.043386,0.539819,0.170071,-0.238592,-0.631447,-0.163718,-0.058717,-1.498776,0.112224,-0.429005,0.154402,-0.404634,1.856882,0.630298,0.286732,-0.282975,0.411932,1.180498,0.679039,0.230213,-0.46028,0.246532,-0.754497,-0.47627,0.315717,-0.119552,-0.432292,0.022474,-0.590919,-0.065572,-0.185334,-0.709841,0.017779,-0.22134,-1.860297,-0.367414
result,-0.293196,0.041504,-0.008836,0.363216,-0.036487,-0.348121,0.104916,0.217273,0.586156,0.9932,0.892111,0.934673,0.312631,0.058966,-0.271259,-0.316943,0.284503,-0.436602,0.661657,-0.329151,0.047811,-0.268464,0.619291,0.088397,0.015879,0.350691,0.271736,-0.290441,-0.82444,-0.043069,1.004032,-0.518637,0.326404,-0.026723,-0.01303,0.291106,-0.879886,-0.365939,0.531819,-0.309463,1.257372,-0.614647,-0.297616,-0.62684,-0.488832,-0.095132,0.85555,-0.750659,0.860514
