word,1,2,3,4,5
$\mathrm{e}$,0.434968,-0.647097,0.217694,0.084772,0.580312
fundamental,0.851518,1.436193,-2.049101,-0.811537,0.850816
game,1.680462,0.451101,1.859892,-0.27583,2.279807
polytope,-2.199799,-0.040715,-0.308035,-1.927837,-0.775859
smooth,0.428164,1.64027,1.138734,-2.321433,-0.827333
partial,0.84447,0.505354,-0.269417,-1.067167,0.139123
extend,2.047636,-0.230288,0.373424,-1.269523,-0.205042
multiplication,-0.783275,1.259506,-1.233515,-2.561799,-0.019011
boundary,1.701383,-0.495106,-0.287114,-1.276835,-0.753381
local,2.85989,-0.213839,-0.165805,-0.111885,0.113077
node,0.047879,0.887232,-0.646485,-2.904998,0.379846
develop,1.866563,0.947943,-0.290592,-0.822705,0.843216
difference,1.640342,1.478052,-0.76888,-1.523119,0.415088
statement,1.51888,1.849921,-1.498976,0.151533,0.982472
tensor,-1.198154,1.288495,-1.403075,-2.340105,-0.524372
discrete,-0.236037,1.305916,-1.287091,-2.399872,0.614327
variety,1.671497,1.265934,0.173314,-1.082987,0.156904
generalize,-0.865351,1.584413,-1.362205,-1.694593,0.090085
sample,0.592905,1.601386,0.462754,-1.597708,0.766311
statistic,1.138918,-0.96377,-0.496166,-0.364826,2.078164
axis,0.799006,0.297578,-0.132389,-2.232882,-0.810821
hyperbolic,-1.583973,1.136982,-0.78981,-2.192949,-0.653097
rotation,0.063525,0.788534,0.083179,-2.313603,0.446265
Hilbert,-1.300808,1.125553,-1.518623,-1.017162,-0.404697
digit,-0.043257,0.224524,-0.058886,-2.477022,0.496815
intersection,0.416265,-1.62747,0.852865,-1.544845,-0.451604
addition,2.188304,0.482141,0.102339,-0.759282,0.615233
expression,1.020896,2.189094,-1.301446,-1.144281,0.179426
Student,2.074921,-0.28984,-0.575863,0.58511,1.141049
approximation,-0.679765,1.521252,-1.493768,-2.085076,0.25573
$\mathbb{Z}$,-0.380412,0.02867,0.631469,-0.617336,0.698434
mathematics,-0.58217,-0.44264,-1.732702,0.682931,1.366137
code,1.097638,-0.041587,-0.601522,-1.50587,1.298949
rank,1.749518,-0.662634,0.058464,0.067003,1.082247
characteristic,1.482584,1.400994,-0.606497,-2.087391,-0.655436
