word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
matrix,1.667736,0.12279,-0.447319,0.029591,0.217018,-0.203728,-0.809915,0.502345,-0.436988,-1.16385,0.545066,1.135493,-1.435075,1.282162,-0.172116,0.075893,0.658663,0.42765,0.235601,0.064645,0.959337
mathematical,1.527398,-0.182891,-1.080866,-0.136433,-0.3219,-0.987266,-1.115661,0.132648,-1.083179,-0.395329,1.989145,2.129135,-0.906196,-0.912714,0.293195,-0.153863,0.374693,-0.743716,0.093643,0.303462,0.359887
method,2.224821,-0.051223,0.159097,-0.710468,0.212761,-0.449688,-0.553654,0.32022,-0.486083,0.101216,1.092888,1.538787,-0.495048,0.549655,-1.135422,0.439251,0.422448,0.023475,1.037385,-0.00462,0.735179
finite,2.080439,0.603009,-0.761446,0.391931,0.761358,-0.608882,-1.671306,0.705789,-0.744291,-1.119032,0.985939,0.740803,-1.206717,0.87373,-0.280578,-0.505678,0.806317,0.422541,-0.235896,0.53231,0.916146
result,-0.336489,0.040826,0.30133,0.005091,0.208609,-0.050327,-0.15331,0.075141,-0.924316,1.101241,1.367068,0.393204,-0.150149,1.480748,-1.412944,-0.105634,0.488773,1.372593,0.780443,0.320515,0.283071
vertex,1.313253,0.841485,-0.700432,0.863489,-0.333426,-0.331188,-0.499266,0.613888,-0.000399,-1.691803,0.385889,-0.312816,-1.299562,1.08043,0.17589,0.128244,-0.025465,0.755436,-0.364124,0.030084,1.639793
term,0.783614,-0.051996,0.107203,0.293601,0.052288,-0.260679,-0.808627,0.624839,-0.379833,1.689862,0.64674,0.692547,-0.157386,0.412807,-0.984536,0.28827,0.431213,0.685978,0.71419,0.200846,0.715771
line,-0.083165,0.759076,0.383821,-0.2981,0.592335,-0.539226,0.361256,0.300755,-0.586372,0.9111,0.154659,-1.230732,-1.483343,1.265904,-0.027861,-0.404642,-0.097744,-0.003809,1.014794,-0.280256,0.72041
model,0.828123,-0.655771,-0.121034,-0.749143,0.418846,-0.850841,-0.326001,0.587057,0.321559,-0.035822,1.244555,0.975456,-0.816654,0.954263,-0.384813,-0.540703,0.100438,-0.762718,1.220272,0.072341,0.539009
real,-0.133892,-0.833783,0.640939,-0.561861,0.142249,-0.062251,-0.333961,0.36908,0.481195,0.650425,-0.244698,0.733415,-0.933532,0.271922,-1.020979,-0.690107,-0.140628,0.675573,0.76047,0.157837,0.287589
property,1.332489,0.772541,0.870905,0.186986,0.665481,0.030234,0.467452,0.476088,-0.496094,1.603725,0.285326,0.837347,-0.101777,0.591778,-0.166983,-0.304646,0.56109,0.37645,0.5204,-0.694374,1.360965
geometry,1.554461,0.334585,-1.070037,-0.282186,0.106718,-1.359795,-0.937585,0.387216,-1.219118,-1.167641,1.121965,0.787564,-1.554215,0.241051,-0.016865,0.221628,0.030376,-0.765622,-0.028196,-0.335717,0.95089
complex,1.174045,0.642974,-0.501909,-0.697682,0.361036,-0.770683,-0.196335,-0.437243,-0.108747,0.988278,0.322514,0.516389,-1.259776,0.71487,-0.229001,-0.115139,-0.268267,0.629782,0.617119,-1.071095,1.107894
linear,0.815222,0.298535,-0.162618,0.360061,-0.515281,-0.631495,-1.164742,0.483194,0.006744,-1.068139,1.123261,0.875616,-1.593276,2.539296,-0.009705,-0.679546,0.693937,-0.526316,0.471571,-0.483107,1.951734
polynomial,1.560917,-0.008184,-0.926578,1.623197,0.675334,-0.497865,-1.177216,1.181632,-0.712062,-2.177012,1.102279,0.642942,-0.597929,0.132946,-0.118812,-0.75082,1.419267,0.299237,-1.216937,0.339505,1.761807
algorithm,2.051945,0.07755,-0.210747,0.057823,0.273397,-0.878388,-0.462878,0.890523,0.145977,-1.549626,1.155228,1.560897,-0.817442,0.45878,-0.750092,-0.871855,0.365263,0.237113,0.16685,0.834641,1.031838
mathematician,-0.797169,-1.030623,-2.037392,0.495887,-0.605721,-0.968053,-0.068631,1.085687,-0.628035,-0.338205,0.496515,1.956125,0.445994,-1.462933,0.50487,0.080658,0.357599,-2.268195,-0.640343,-0.598455,0.293284
definition,1.748736,0.265186,0.580994,0.215444,-0.206807,-0.23504,-1.635249,0.361907,-0.177111,0.43636,1.135016,1.05448,-0.624977,0.64856,-0.57785,-0.051113,0.196707,0.338934,0.921966,0.797983,0.703141
product,1.997977,-0.964341,1.154943,-0.248683,0.769126,-0.488512,0.440886,0.149041,0.396558,0.481717,0.46443,1.411611,-0.046873,1.631554,0.044671,-0.061796,-0.168027,0.572478,1.955365,-0.587747,0.199268
state,-0.386992,0.378483,0.483285,-0.216676,-0.364278,0.523579,-0.238448,0.916666,-0.121382,2.758503,0.753202,0.297581,-0.336007,0.484103,0.025295,-0.081778,-0.091233,0.431229,0.093189,0.278534,0.679645
sequence,1.179324,0.39573,-0.414694,-0.559049,-0.149197,0.302213,-0.655905,-0.438671,0.209403,-0.813894,0.31567,0.825221,-1.835918,1.061194,-0.987216,0.129725,0.876675,0.491997,0.997404,0.503628,0.749305
distribution,1.124432,0.327463,0.686472,0.630243,-0.056157,-1.248096,-0.45717,-0.376469,0.366309,0.727653,0.275333,1.05359,-0.105872,2.299862,-0.157615,0.267427,0.853749,0.165248,1.059824,0.136766,0.293418
variable,1.738954,0.524214,-0.003355,0.217305,0.249501,-0.943636,-0.929392,0.194795,-0.047031,-0.993084,1.249478,0.744305,-0.763368,1.936598,-1.282491,-0.098845,1.169576,0.003216,0.945167,0.597895,1.064738
solution,2.169511,-0.308223,0.388226,-0.483662,0.734127,-0.380444,-0.69022,0.792442,-0.589735,0.235857,0.697987,1.354459,-0.018434,1.347223,-0.479595,-0.446653,0.079654,0.515805,0.704557,-0.613281,0.288283
square,-0.496887,0.454066,0.617257,0.424396,-0.414433,-0.082086,0.285774,0.190276,-0.251827,0.846428,0.232267,-1.402696,-1.334163,0.786628,0.755072,-0.498855,-0.363159,-0.862103,0.83542,-0.967283,1.744915
map,0.618582,1.867877,0.393818,0.015567,0.084055,-1.227772,-0.378836,-0.272944,-0.245018,0.709587,-0.144224,0.851784,-1.027355,0.557601,0.383467,-0.797921,-0.000958,-0.50207,1.121626,0.46749,0.534987
class,-0.170861,-0.179905,-0.514906,-0.30018,0.239631,0.02381,0.452586,0.11738,0.02703,0.972979,1.710459,-0.333128,-0.452113,0.278777,0.004209,0.143333,0.296372,-0.416209,1.27297,0.510228,0.228219
integer,1.607594,0.687851,-0.258021,1.376146,0.550799,0.160005,-1.178067,1.234848,-0.288756,-1.828671,0.849559,0.154325,-1.220576,1.042788,0.447466,-0.077184,1.374878,0.398271,0.191614,1.077632,1.684543
mean,0.804111,0.138817,-0.302672,0.202275,0.109508,0.274448,-0.939309,-0.12001,0.069584,1.034743,-0.099446,-0.467971,-0.505093,0.805838,-1.27028,-0.083199,0.567507,0.613093,1.394791,-0.180275,0.605509
proof,1.438859,0.111344,0.670556,0.198152,-0.361063,0.785571,-0.336485,0.641087,-0.737551,-0.253963,0.298953,0.296389,-0.012129,0.036144,-0.99442,0.371993,0.20563,0.224964,0.707568,0.304122,0.303549
three,-0.872949,-0.015064,-0.114145,-0.310106,0.119515,0.25967,0.737864,0.081787,-0.373181,1.155148,0.492075,-0.589669,-1.164469,0.55496,-0.538692,0.148483,0.273153,0.300074,1.338955,-0.046011,0.491095
dimensional,1.961312,0.378637,-0.8202,-0.616789,-0.313544,-0.891862,-0.804744,0.489609,-0.896764,-1.255916,0.406613,0.926525,-1.874894,0.780383,-0.772734,-0.128299,-0.073431,-0.075094,0.620949,-0.144162,0.596749
zero,0.593763,-0.010911,0.135869,-0.560703,0.405936,0.504664,-0.704157,0.612434,-0.23845,-0.595665,0.423137,0.193871,-1.14709,1.66973,-0.594721,-0.657289,0.12324,0.722542,0.450549,0.350759,-0.087339
algebraic,1.675099,-0.010166,-1.249844,0.61387,0.121226,-1.35677,-1.473985,0.585244,-0.825377,-1.553557,1.516263,1.179196,-1.374114,-0.593629,0.419911,0.195577,0.448443,-0.303185,-0.451301,0.268209,1.133753
formula,-0.072708,-1.194832,-0.253969,0.594077,1.006268,-0.43846,-0.193691,0.179038,-0.815347,-1.110862,1.000479,0.758175,-0.454699,1.091074,-0.307812,-0.446423,0.628488,0.605294,1.061448,0.143892,-0.021992
ring,0.142056,0.04153,-0.639316,-0.555648,0.318816,0.109752,0.573075,-0.019329,-0.317238,-0.213805,-0.533768,-0.352149,-1.502806,1.088774,-0.659002,0.67023,0.29604,0.798249,0.628172,-0.534765,0.24654
edge,0.512719,0.381586,-0.210431,-0.123202,-0.490054,-1.223738,0.355626,-0.060064,-0.337522,0.507253,-0.116297,-1.013474,-1.968506,1.404632,-0.70424,-0.111369,0.077832,0.216592,0.483745,-0.299922,0.562104
sum,0.950915,-0.558877,0.433016,0.841297,0.711016,1.192498,-0.829103,0.742972,-0.150944,-0.064755,0.666715,-0.245067,-0.049904,0.645978,-0.341212,-0.777859,1.057355,0.275585,0.575473,-0.024532,0.960899
plane,0.122406,1.170144,-0.363481,-1.642909,-0.099834,-0.354866,0.136544,0.853304,-0.67415,-0.268808,0.215165,-0.66714,-0.610497,1.405958,-1.123886,0.081772,-0.742143,-0.353226,0.43734,-0.020976,-0.007877
analysis,1.620393,0.154682,0.043387,-0.78379,-0.230601,-0.731706,-1.310557,0.190376,-0.231178,0.562398,1.413366,2.262415,-0.656657,0.621517,-0.701473,-0.163025,0.719125,-0.349618,0.352704,0.570901,0.479568
dimension,1.080066,0.28515,-0.340979,-0.439163,-0.211524,-0.109097,-1.254645,0.372455,-0.578512,-0.438702,0.670937,-0.035113,-1.510576,0.807045,-0.640695,-0.259456,0.133645,-0.545232,0.754787,0.102398,0.620779
curve,0.95142,0.927883,0.572039,-0.042018,-0.191653,-1.245958,-0.40512,-0.20362,-0.755747,-0.44063,0.866362,-1.023574,-1.519112,1.581729,-0.758596,-0.296327,0.410439,-0.512317,-0.477052,-0.163481,1.26667
type,1.189775,0.655453,-0.203603,-0.553543,0.222056,-0.43568,-0.055126,-0.289704,0.217814,0.096899,0.814096,0.34461,-0.42605,1.675931,-0.558647,0.960318,0.47295,-0.517393,2.171491,0.003017,0.681025
operator,1.020773,0.079245,0.300032,-0.599914,1.336903,-0.69906,0.334659,1.291405,-0.183182,-0.055594,0.814512,0.116396,-0.051396,0.946722,0.093497,-0.534664,-0.596743,0.194242,0.819497,0.390927,-0.150088
prove,0.580786,-0.103442,-0.065369,-0.140511,-0.090109,0.444118,0.118938,0.617402,-0.975865,0.65255,0.410386,0.109242,0.229747,0.130167,-2.000524,-0.558827,0.332002,0.333081,0.807252,0.12558,-0.105642
probability,1.288426,0.390957,-0.158108,0.342482,-0.348031,0.173021,-1.219418,0.406919,-0.904454,-0.869211,1.802452,1.248502,-0.320945,1.033935,-1.349821,-0.901791,1.084257,0.192797,-0.189083,0.474791,0.931647
structure,1.043163,1.435875,-0.19402,-0.156299,0.568611,-1.397378,-0.183335,-0.294879,-0.951001,1.332342,0.535872,0.46711,-1.296422,0.631797,0.074826,0.410188,-0.053786,0.451585,0.879996,-0.864256,1.621953
representation,0.919854,0.034273,0.054062,0.830226,-0.097938,-0.937242,-1.394997,0.621936,-0.461846,0.841866,0.623958,0.617032,-0.778474,-0.31979,-0.407112,0.429058,0.077302,0.619928,0.73792,0.706236,0.944397
series,-0.587942,-0.824493,0.312331,-0.855631,-0.304669,0.665103,0.023069,-0.035056,0.473958,0.291002,-0.202089,0.102701,-1.996972,0.679528,-0.19648,-0.491515,-0.031819,-0.199176,1.364536,1.001053,-1.234694
prime,-0.903234,-0.589739,-0.484047,0.128447,1.085612,0.275341,-0.812773,1.995385,-0.390856,1.312406,-0.199782,0.25633,0.459058,0.307208,0.016425,0.326851,-0.219213,0.86173,0.255648,0.365803,-0.511787
measure,1.120157,0.616746,0.783821,-0.259719,-0.308899,0.142601,-0.658729,0.165352,-0.763291,0.737313,1.694294,0.285845,0.163806,1.656767,-1.112961,-0.032402,0.270027,-0.139059,0.753401,-0.322653,1.245183
equal,0.340411,-0.418536,0.136599,0.976869,-0.083251,0.40014,-0.872318,0.77575,-0.843594,0.7474,1.457741,-0.381356,-0.344814,1.048085,-0.709469,-0.059332,0.684535,0.567585,0.543362,0.055703,1.175978
lie,-0.084226,1.171644,-0.182972,-0.283972,0.22623,0.144245,-0.163384,-0.207274,-0.584443,1.612455,-0.727101,-0.960919,-0.783365,0.609144,-0.540431,-0.333741,0.517297,-0.094921,0.257022,-0.883242,0.651811
manifold,2.032882,0.145938,-0.753159,0.168251,0.905654,-0.921941,-0.47503,0.713799,-0.895439,-1.449926,0.579914,-0.475883,-0.618317,0.829086,-0.069932,-0.16491,0.366172,-0.432513,-0.657869,-0.579949,0.584694
degree,0.162859,-0.114176,-0.575423,-0.699913,-0.174595,-0.143608,-0.107417,-0.53477,-0.226525,1.412334,2.493938,0.624374,-0.659985,-0.334938,0.087496,0.224762,0.130829,-0.123929,-0.113837,-0.441676,1.417007
differential,1.324047,-0.041298,-0.224354,-0.370146,0.351823,-0.907413,-0.428828,0.268162,-1.003724,-1.141456,2.085513,0.671169,-0.423337,1.078686,-0.963201,0.385833,0.514474,-0.223314,-0.062246,0.043872,0.948903
$\mathbb{C}$,-0.551432,0.61902,-0.241675,-0.483304,1.225298,0.025186,0.332263,0.279687,0.457462,-0.229805,0.930326,0.466405,-0.663808,1.889812,0.748474,0.920649,1.338192,-0.46776,0.591434,0.63252,0.288897
regular,-0.722663,-0.666227,0.417476,0.141669,-0.385237,0.234348,0.82428,-0.088186,-0.449966,0.692277,1.242824,-0.408651,-1.151543,0.395318,-0.268467,0.161941,-0.28195,0.962206,1.042475,0.592663,0.194899
second,-1.707383,-0.355059,-0.068694,0.093101,0.198269,0.694469,0.405248,0.230604,-0.606824,0.820307,0.667233,-0.251767,-1.054898,0.578234,-0.519905,-0.21052,0.44135,0.355438,1.063831,0.25999,0.220996
triangle,0.058029,0.356388,-0.252965,-0.086139,-0.371229,-1.015575,-0.364842,0.122865,-0.140797,-0.201401,-0.304393,-0.78009,-1.282472,0.715813,0.103563,0.392396,-0.608322,0.479758,-0.551397,0.062092,0.378161
subset,1.74154,0.362521,-0.452747,0.623312,0.078385,-0.644736,-1.148425,0.158374,0.890181,-0.963452,1.012715,0.68069,-0.548736,0.709884,-0.335069,-0.095884,0.205393,0.742167,0.793823,0.837851,1.664326
circle,0.184854,0.054746,-0.150266,-0.120253,-0.468238,-0.457812,-0.546762,0.076587,-0.693951,0.891669,-0.341246,-0.487852,-1.48214,-0.207962,-0.186772,0.034432,-0.422809,-0.094031,0.375723,-0.543545,0.346263
relation,0.106253,0.21979,-0.300833,-0.102061,0.486724,-0.601141,-1.655087,0.622832,-0.446997,2.179429,0.413554,1.227021,0.220148,-0.149795,-0.640643,-0.00363,0.047799,0.739459,0.252627,0.298302,0.09465
positive,0.838769,-1.118005,0.554488,-0.547836,-0.52175,0.798888,-1.457821,-0.079144,-0.027142,0.672086,1.010091,0.443821,-0.751895,1.070838,-1.448563,-0.314927,0.744444,0.624479,-0.070627,0.221056,0.352573
simple,1.760456,-0.293769,0.259497,-0.090437,0.486233,-0.523402,-0.595049,0.269246,-0.268026,-0.183533,0.102345,-0.195598,-1.49664,0.3961,-1.370364,0.543817,0.467117,0.06008,1.570466,-0.107086,1.192827
topology,1.935301,0.403766,-0.979344,0.004334,0.486941,-1.548589,-0.756068,0.417955,-0.204959,-1.642297,0.723413,1.026193,-1.102632,0.395881,0.221071,-0.375847,0.249562,0.219006,-0.486857,0.076877,1.08816
category,0.015587,-0.797683,-0.054968,0.055056,-0.09841,-0.575019,-0.808015,-0.85077,0.32229,0.748592,1.459536,0.292638,-0.661734,0.553885,-0.143979,-0.122312,0.224806,0.3275,1.24869,0.458961,0.106486
surface,1.291482,1.026074,-0.260213,-1.180807,-0.146885,-1.03605,0.139099,-0.161714,-0.910684,0.078807,0.580475,-0.116175,-0.977025,2.667324,-1.302649,0.409554,0.097536,-0.380471,0.923723,-1.098917,0.750206
constant,0.784637,0.264972,-0.064206,-0.42511,0.73462,0.002096,-1.174515,0.516392,-1.323563,-0.133663,0.622674,0.119418,-0.278402,1.194173,-1.71264,-0.200067,0.991233,-0.13631,0.038442,-0.3405,0.528232
application,2.10032,-0.095113,0.863781,-0.996083,0.85665,-0.524564,-0.24348,0.798474,0.326445,0.031371,1.62889,1.740894,-0.42958,1.044246,-0.075999,-0.232675,-0.401029,0.318354,1.708157,0.334087,0.803158
integral,1.070198,0.072978,-0.718771,-0.303772,0.573973,-1.205791,-1.134665,0.46451,-0.868995,-0.233074,0.784266,0.335317,-0.696824,0.350572,-0.224551,0.204176,-0.362719,0.336451,0.085514,-0.353913,0.621686
coordinate,0.816465,0.987673,-0.265603,-0.562668,0.191955,-1.009885,-0.786255,0.82211,-0.213073,0.734017,1.119681,0.774758,-0.296781,0.88942,0.046016,-0.331751,-0.8958,0.783072,-0.075672,0.135017,0.633406
complete,-0.454227,0.575518,0.42783,-0.600785,0.68009,0.319455,0.474711,-0.219124,-0.66936,0.947155,0.784322,0.197536,-1.108514,-0.325895,0.043286,-0.300316,0.074099,-0.346808,1.153389,-0.044252,0.68529
root,0.914837,-0.257914,-0.283782,0.386141,-0.620688,-0.467217,-0.812575,-0.181938,0.086375,0.97832,-0.540689,0.332378,-0.918613,0.834605,-0.611238,0.735427,0.627978,0.468771,0.456959,-0.255737,0.497815
length,0.13871,0.485669,0.129407,0.09973,-0.44378,-0.11716,-0.24427,-0.528834,-0.30486,0.011025,0.764458,-1.1773,-1.395376,2.068438,-0.815533,0.409253,0.775495,-0.481772,1.414948,-0.129939,1.022124
continuous,1.36122,0.810386,0.226321,-0.579719,0.239403,-0.655415,-0.674375,-0.100841,-1.132631,0.157804,1.177006,-0.297763,-0.933073,1.003848,-0.855029,0.020909,-0.279393,0.489693,0.700736,-0.354154,0.777765
logic,1.905352,0.090758,-0.260561,-0.142956,0.253532,-0.18909,-1.612483,0.926755,-0.504291,-0.842924,0.803167,1.214006,-1.547739,-0.595461,-0.043529,-0.196561,0.245185,0.012234,0.170418,1.00634,0.549986
external,-1.105098,-0.106116,0.231901,-0.41292,0.37582,-0.398602,-0.093618,-0.836906,0.379521,1.108654,0.27322,0.974946,-0.937582,0.366433,1.249817,0.215665,0.21549,-0.479385,0.965996,0.298028,-0.57656
side,-0.631734,0.287609,-0.1076,-0.175628,0.322172,-0.414351,0.750498,0.02018,-0.733463,0.861653,-0.122021,-1.368911,-1.477842,0.97211,-0.90753,0.210633,-0.087292,0.685808,0.944289,-0.415696,0.650018
unit,0.254208,1.158217,-0.194865,-1.02349,0.376949,0.167331,0.219397,0.912442,-0.071293,1.011339,1.561043,-0.296768,0.034008,1.557545,0.33979,-0.051904,-0.716338,-0.699414,1.716107,0.070501,0.262903
equivalent,0.659145,-0.131948,-0.29651,0.504043,0.283834,0.318051,-0.758975,0.219934,-0.178523,0.178722,1.433544,0.023377,0.047938,1.018452,0.174955,0.075597,0.469963,-0.113695,1.661928,-0.034014,0.940031
conjecture,1.319869,0.302568,-0.936386,1.142213,-0.371654,-0.179718,-1.093787,0.471974,-0.978598,-1.239685,0.007654,0.834406,-0.018493,-0.298741,-0.53668,-0.66457,0.67425,-0.409269,-1.039586,-0.063036,0.535372
infinite,1.379364,0.502629,-0.59794,-0.13593,-0.13561,0.571336,-1.434847,-0.021216,-0.788075,-1.052826,-0.162679,0.315188,-2.066404,0.554607,-0.593229,-1.037399,0.347124,0.94222,0.073233,0.504941,-0.236493
operation,0.415854,1.285097,0.36996,-1.523849,0.780117,-0.314649,0.686974,1.062154,-0.599489,1.366677,0.734766,0.224953,0.337263,1.077241,-0.257588,-0.223914,-1.054316,0.321233,1.135856,0.45553,-0.596516
angle,0.5672,0.605335,-0.485131,-0.396289,-0.527179,-0.757195,-0.13736,0.526059,-1.13342,-0.762468,0.864365,-0.824414,-1.581819,1.787262,-1.341248,0.400491,0.176256,-0.320782,0.121797,-0.270143,0.971999
random,1.263362,0.263605,0.598045,-0.144163,-0.256466,0.246264,-0.660228,0.192507,-0.170303,-0.783882,0.210098,0.844081,-1.287279,0.614837,-0.91627,-0.300752,0.586287,0.233217,0.463304,0.834656,0.140973
basis,0.564841,0.434843,0.132631,-0.040857,-0.13689,0.145778,-0.687485,0.37286,-0.423423,1.162591,1.412221,0.448313,-0.260403,0.536179,-0.510988,0.337692,0.06281,0.324367,0.985349,0.470118,0.665339
natural,1.001348,0.62863,0.112365,-0.302153,-0.100494,-1.057065,-0.411875,-1.109894,-0.309344,1.714495,0.093118,1.030664,-0.381243,0.779731,-0.589133,0.007158,0.812677,-0.072523,0.667537,-0.669069,0.383374
power,0.390254,0.390969,0.084107,-0.844685,0.510556,0.207054,-0.138554,1.208441,-0.392903,1.090966,0.365757,-0.127479,-0.38349,1.212274,-0.957631,-0.805308,-0.442757,0.096533,1.350263,-0.052894,0.010772
area,0.208616,1.466464,0.219793,-0.254469,-0.045224,-0.977755,0.560552,-0.672096,0.170479,2.803505,0.376223,-0.62134,-0.269143,1.280732,0.070959,-0.900359,-0.260916,-0.06532,0.839006,-1.086844,1.178219
open,-0.449247,-0.102548,0.750441,-0.455171,0.634896,-0.456187,0.849743,-0.22629,-0.235686,1.389337,0.253859,-0.3811,-1.130687,0.293896,0.11029,-0.286462,-0.461669,0.528629,0.92568,-0.446506,0.37919
solve,1.511752,-0.23063,-0.327882,-0.76363,0.174674,0.087528,-0.657482,0.79323,-0.167152,0.012585,0.680589,0.76212,-0.383471,0.073602,-1.410817,-0.882868,0.092138,0.397654,0.256404,0.177106,0.29026
