word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
define,-0.932027,0.481286,1.434608,-0.237586,0.094355,1.123444,0.244996,-0.963394,0.763919,-0.57741,0.232143,-0.54012,0.692189,-0.409236,-0.10883,-0.364581,-0.006096,0.901136,0.341789,0.488774,1.155142,-0.497113,-0.462954,0.445391,0.15095,-1.003056,0.707537,0.064033,-0.348669,-0.025446,0.507606,-1.235133,0.455168,-0.821501,-0.210392,-0.0728,-0.069408,0.14761,-0.222209,-0.236608,0.494052,0.700706,-0.017092
graph,-0.302884,0.138786,1.090608,0.667533,-0.529061,1.809104,1.003609,-0.272267,-0.148732,-0.091918,0.254282,-0.213946,0.114509,-1.677012,0.943627,0.263273,0.962716,1.144355,0.206861,-0.27001,1.537636,-0.796559,-0.156984,-0.134001,-0.996553,-1.751379,0.372063,-0.151949,0.25223,0.91399,-0.056987,-1.05707,1.036142,-1.71039,0.350028,0.213384,0.232676,0.356696,-1.264049,0.74854,-0.085708,1.023922,-0.520986
value,-0.083716,0.383294,1.369232,-0.552968,0.547687,1.302716,0.259255,-1.175764,0.503767,-1.50896,0.135334,-0.347547,0.489464,-0.409208,-0.370089,-0.495058,-0.296785,1.193364,0.925324,-0.138523,0.347265,-0.375753,-0.667721,0.684427,-0.427795,-1.359127,0.898373,-0.923097,-0.22231,-0.053819,-0.25025,-1.076975,0.293642,-0.377429,-0.317689,-0.881823,-0.879684,-0.349059,0.402696,0.111194,0.542117,0.201159,0.214959
problem,-0.416457,0.494274,0.495224,-0.489059,0.082049,1.452191,0.12722,-1.271496,0.460286,-0.651822,-0.110408,0.528883,-0.153613,-0.146215,-0.230954,-0.216406,0.013371,0.249856,0.551717,-0.747629,0.66158,-0.870362,0.064273,0.185141,-0.40535,0.574601,0.455118,0.032261,0.63712,-0.468803,0.602012,-1.511288,-0.034322,-0.737938,0.288904,-0.549811,-0.631085,0.257515,-0.158286,-0.174618,-0.007935,0.051105,-0.450658
mathematic,-0.670417,-0.310143,1.112035,-0.416308,0.326842,1.31514,-0.172142,-0.68896,1.38001,0.64117,0.881639,-0.207673,-0.654287,-1.618161,-0.240971,-0.207387,0.642195,0.825266,-0.35087,0.006418,0.180386,-1.114348,-0.22543,-1.018321,-0.849316,-0.483013,0.548451,-0.5842,0.63735,0.132003,0.242954,1.067001,0.092845,-2.084418,0.580667,-0.02774,-1.365998,-0.191042,0.098072,-0.391427,-0.155938,0.740344,-0.36631
order,-0.039157,0.469205,0.80425,0.0176,0.483413,0.128868,-0.698472,-1.181315,0.024742,-0.227777,-0.093275,-0.46785,0.3981,1.398925,0.398474,0.60354,0.019805,0.412178,0.545109,1.120204,0.921667,-0.55339,-0.185356,0.074231,-0.563049,-0.046716,0.335883,-0.355529,0.233164,0.224215,-0.090137,-0.650393,0.155642,-0.393737,0.201534,-0.349502,0.046102,0.451567,0.349675,-0.677409,0.266718,-0.450494,-0.528366
equation,0.117984,1.103344,0.514577,-0.310444,0.66018,1.780946,0.403989,-0.320398,0.614783,-1.078178,-0.120956,-0.831936,0.548376,-1.910687,-0.144388,0.304481,1.611182,0.820518,0.002573,-0.050357,1.128281,-2.022115,-0.38273,-0.852335,0.015214,-0.902521,0.528019,-0.39877,0.050687,-0.446119,-0.11981,-0.938284,0.019394,-1.620551,0.888057,-0.289871,-1.490367,-0.336369,-1.581191,0.263489,1.096183,1.12425,-0.231841
first,0.22178,-0.237928,0.056895,-0.113905,-0.559451,0.471206,-0.434443,-0.372379,0.609537,0.040745,-0.114974,-0.062867,-0.34834,1.763519,0.135038,0.191987,-0.249676,0.193996,-0.101941,0.73377,-0.017806,-0.695045,0.094874,0.172843,-0.118238,0.293418,0.22417,-0.484313,-0.15356,0.552975,-0.175638,0.114424,0.016611,-0.067899,0.297961,-0.08754,-0.841522,-0.395521,0.081211,-0.128242,-0.496914,-0.16792,-0.732568
vector,-0.596965,1.270672,1.09826,0.088509,-0.134104,2.006005,0.031186,-0.488184,0.671523,-1.064025,-0.185515,-1.190071,0.617174,-1.56491,0.080042,0.201447,0.288275,0.276952,0.217201,-0.119058,2.190041,-0.457989,0.429391,-0.385604,0.739911,-1.009203,0.282681,-0.227729,-0.033826,0.635013,-1.00299,-0.893061,0.509829,-1.179733,-0.092893,-0.498062,-0.328812,0.233816,-1.372356,0.0308,0.239278,0.518904,-0.656926
algebra,-1.113331,0.325344,1.855814,-0.344032,0.049416,1.65278,0.676192,-0.237309,0.688691,0.294978,0.209673,-0.837791,0.213425,-2.233591,0.704786,0.394485,0.429557,0.498529,-0.965017,0.433985,1.664246,-1.184731,-0.036921,-1.54033,-0.2003,-1.078426,-0.111235,-0.230234,1.21747,0.110974,-0.145357,0.307135,1.405245,-1.605135,0.810408,-0.442067,-0.888012,0.366963,-0.836732,-0.011645,-0.242294,0.84914,-0.087807
$\mathbb{N}$,-0.328979,0.640089,0.806503,-0.241674,-0.056524,1.094693,1.251948,0.387417,-0.741077,-0.878676,0.461923,-1.716861,0.684749,0.556894,-0.294799,0.375544,-0.294341,0.388178,-0.301145,0.628858,0.306287,-0.250473,0.18432,-0.203797,0.385985,-0.698494,-0.319416,0.079765,-0.102468,-0.175677,-0.984718,-0.180981,0.035636,-0.271715,-0.538759,-0.306566,-0.425817,-0.068729,-1.597017,-0.11298,0.182809,0.287537,-0.036623
field,-0.558475,0.395584,0.728094,-0.013041,0.51772,1.229667,-0.529898,-0.214542,1.019226,0.234631,0.381115,-0.001493,-0.832315,1.304555,-0.537281,0.216033,0.092139,0.079513,-0.514587,-0.483707,0.535361,-0.880626,0.166436,-0.323991,-0.359936,-0.192779,0.834574,-0.139639,-0.19761,0.264855,-0.646094,0.132242,0.402998,-0.952363,-0.107173,0.353867,-0.708606,0.541038,-0.312276,0.129792,0.739777,-0.081739,-0.532501
element,-0.204319,0.67716,0.593623,-0.347517,-0.009083,0.335755,0.469094,-0.370674,1.005068,-0.251523,0.3666,-0.97544,0.023581,0.07539,-0.112279,0.100499,-1.123172,0.288414,-0.54035,0.158905,1.274759,-1.054169,-1.156001,0.196402,-0.650299,-1.270463,0.322653,-0.155929,-0.623724,-0.488609,0.402034,-1.396198,0.53999,0.220021,0.020574,-0.275674,-0.265244,0.082985,-0.419049,-0.605351,-0.093261,0.124342,-0.583297
system,-0.090382,1.006659,0.692851,-0.252614,-0.45195,1.365844,-0.788037,-2.090393,0.917776,-0.952315,0.686516,-0.76375,-0.896763,0.334576,0.08761,-0.623574,-0.830867,-0.205172,-0.250637,-0.09779,0.641999,-0.1236,-0.345932,0.374732,0.378097,-0.129599,0.170942,-0.007782,-0.800728,0.056221,0.445216,-1.215592,-0.150434,-0.886856,0.435813,0.17877,-0.156812,-0.225769,-0.161503,0.391021,0.450814,0.294451,-0.487137
matrix,0.179544,1.079941,1.349745,-0.186639,-0.817005,1.269543,0.379991,-0.230044,0.317547,-0.754377,0.06835,-0.806374,0.355371,-1.398984,0.312763,0.539792,0.179494,0.68618,-0.622334,-0.362305,1.454096,-1.150628,-0.04046,-0.131795,-0.46797,-1.481796,-0.322556,0.18951,0.043341,-0.020984,-0.306854,-0.505765,0.7266,-0.623424,-0.493114,-0.762607,-0.541988,0.116393,-1.236154,0.389242,0.501385,0.548293,-0.728856
mathematical,-0.601519,0.007698,0.920836,-0.125055,0.34819,1.458537,0.481674,-0.780141,1.489801,0.285725,0.775032,-0.324274,-0.615299,-1.914201,0.117679,-0.543792,0.800396,0.785944,0.094695,-0.47429,0.088564,-1.478994,-0.663836,-0.453723,-0.432284,-0.49203,0.291826,-0.936316,0.198232,-0.446139,0.145177,0.366784,0.473817,-1.952396,0.539214,0.238168,-1.198351,0.099816,-0.080058,-0.291732,0.054973,0.491532,-1.107629
method,-0.396958,0.895591,0.950285,-0.162259,-0.450162,1.077988,0.149175,-1.343016,0.475111,-0.546238,0.567857,-0.696817,-1.119254,-0.768719,-0.236128,-0.752363,0.742961,0.630841,-0.320343,-0.460259,0.826761,-1.353066,-0.730035,0.426721,-0.382707,-0.295686,0.626579,-0.661225,0.118684,-0.680069,0.339494,-1.473118,-0.602527,-0.718524,-0.135052,-0.20235,-0.584735,0.661542,-0.377347,0.093492,-0.121941,0.053683,-0.675516
finite,-0.60606,0.569906,1.754013,0.099848,0.237129,2.18528,0.765838,-0.437857,0.599432,-0.973843,0.337139,-0.948847,0.673456,-1.712667,-0.292372,0.862094,0.787327,0.756756,-0.198398,0.127542,1.632889,-1.057542,-0.343672,-0.815193,-0.446399,-1.017666,-0.129229,0.174335,0.595467,0.433302,0.210021,-1.147166,1.424281,-1.106675,0.578499,-0.503921,-0.425172,0.26373,-1.161206,-0.220317,0.344774,1.222529,-0.483076
result,0.348167,0.345769,0.376984,-0.354536,-0.41024,1.006222,-0.131525,-0.698199,0.422707,-0.553999,-0.386628,0.380625,0.0687,1.177132,-0.114853,0.493924,0.091586,0.492113,0.209539,0.12341,-0.234578,-1.163653,0.1411,1.243014,-0.013149,0.405036,1.2929,0.007614,0.110562,-0.203213,-0.23478,-1.447494,0.064387,-0.484312,-0.211145,-0.113983,-0.262033,-0.050922,-0.307132,0.058374,0.292487,0.06002,-0.80914
vertex,0.327437,1.064148,1.503211,0.280912,-0.152763,0.828851,0.354721,0.028338,-0.3981,-0.541394,0.092819,-0.539115,1.112871,-1.284482,1.100557,0.605923,0.284988,1.415472,0.082071,0.231322,1.862576,-0.170326,-0.302965,-0.701065,-1.287553,-1.880669,0.573785,0.35329,0.039514,1.089643,-0.509234,-0.384398,1.375577,-0.966192,0.265488,-0.152458,1.097456,-0.321772,-1.971173,1.13103,-0.702885,1.230392,-0.658653
term,-0.437453,0.187484,0.499757,-0.654384,0.008927,0.79267,-0.41536,-0.779016,0.275404,-0.593595,0.06767,-0.060126,0.314962,0.195132,0.054155,-0.17017,0.001505,0.797238,0.160941,0.763133,0.790766,-0.847381,-0.417405,1.110648,-0.06402,-0.249142,0.748574,0.0973,-0.315285,-0.475138,0.475169,-0.861799,0.18321,-0.537307,0.11033,-0.140691,-0.641218,-0.17804,0.566404,-0.342887,0.155606,-0.094098,-0.085076
line,0.008087,0.402678,-0.099177,-0.442886,0.100864,0.729309,0.183439,-0.947268,0.660497,-0.36565,0.161357,-0.392157,0.447844,2.074407,0.453161,0.12134,-0.452784,0.507027,-0.208306,-0.157239,0.544404,0.123781,0.047307,-0.685404,-0.127989,-0.424578,0.421537,0.52428,-0.421493,0.22545,0.517482,-0.592919,-0.194391,0.106049,0.289757,0.265615,0.099022,-0.333292,-0.585806,1.103794,-0.719873,1.195903,-0.144544
model,-0.144472,0.287078,0.692595,-0.084027,-0.724283,0.818791,0.05548,-0.675466,0.227201,-1.164912,0.433479,-0.162642,-0.550417,-0.134933,0.117033,-0.936454,-1.090953,-0.37977,0.189658,0.06474,0.348888,-0.739998,0.366293,-0.836043,0.191223,-1.224872,0.000917,-0.159586,-0.476724,0.292866,0.182874,-1.385039,-0.496907,-0.712314,0.106121,-0.033448,-0.749308,-0.366757,-0.135738,0.064925,0.484966,0.306911,-0.865073
real,0.161493,0.933608,0.17991,0.528941,-0.420927,0.993207,0.626915,0.017441,0.943427,-1.036132,-0.309252,-0.056446,0.710081,0.641094,-0.366942,-0.557394,-0.713315,0.504556,0.652349,-0.22141,1.04821,-0.192031,0.106743,0.391338,-0.422765,-0.133964,-0.190779,-0.292563,0.431702,0.119743,0.288704,-0.081567,0.819233,-0.689792,-0.12243,-0.493584,-1.117992,-0.255481,0.375037,-0.305126,0.116978,-0.021617,-0.022087
property,-0.151687,1.303532,0.993003,-0.583423,0.949744,0.344643,0.146044,-1.323316,-0.103734,-1.046975,-0.414073,-0.222776,-0.127917,0.619246,0.381804,-0.490952,0.24255,0.191898,0.373646,-0.102805,0.999849,-0.682702,-0.174188,1.14251,-0.304203,-1.353508,0.459886,0.132925,0.535495,-0.110208,0.593763,0.268542,0.699052,-0.438002,0.068214,-0.4897,-0.583134,0.066069,0.411613,0.448824,0.948296,0.730499,-0.409983
geometry,-0.308726,0.343025,1.037571,0.063315,0.555038,0.731061,0.349787,-0.502332,0.690219,-0.389365,0.496689,-0.351692,0.32228,-1.668409,0.324763,-0.558891,0.480682,0.27394,-0.509887,-0.219068,1.173443,-2.007827,-0.647861,-1.577951,-0.36164,-0.89676,0.445171,-0.354815,0.335143,-0.161955,0.367997,-0.302932,0.182727,-1.378001,0.277416,0.534454,-0.31967,-0.087041,-1.291095,0.342139,-0.415373,1.23497,-1.12506
complex,-0.214263,1.32994,0.590012,-0.850933,0.486451,0.808098,0.387291,-0.310844,0.399434,-0.253589,-0.063819,-0.618982,-0.597245,0.326533,-0.505323,-0.322484,-0.906671,-0.423406,-0.412534,-0.291604,1.184578,-0.642754,-0.232333,0.673465,-0.66904,-0.852843,0.845428,0.154115,0.059515,0.039843,0.659166,-0.22859,0.680357,-0.514834,-0.371765,-0.05398,-0.077446,0.148435,-0.432868,0.145642,-0.227445,1.236652,-1.126711
linear,-0.215344,0.736451,0.747893,0.135321,-0.568096,1.663777,-0.14183,-1.3787,-0.19061,-0.214709,-0.282766,-0.821679,0.476926,-1.172076,0.054388,-0.210788,0.140759,0.882685,0.369447,-0.924782,1.497617,-1.117465,-0.816818,-1.082412,0.196445,-1.188102,0.914161,0.154171,-0.025172,0.42939,-0.568601,-0.645382,0.354082,-0.809947,-0.507881,0.302472,-0.365996,-0.829589,-1.781222,0.399653,0.111035,1.643316,-0.255227
polynomial,-0.589665,0.656458,1.00813,-0.365836,-0.307432,1.934502,0.539253,0.375777,-0.151015,-1.057148,-0.040355,-1.065415,0.287353,-2.532555,-0.713979,1.099418,1.820257,1.357586,0.65824,0.431982,1.647383,-0.783276,0.245515,-1.06932,0.138985,-1.4153,0.135112,-0.642497,1.372435,0.811798,-0.783405,-0.888869,1.523467,-1.613533,0.238855,-0.9422,-0.881422,0.978598,-0.781227,0.071174,-0.499974,1.202655,-0.685796
algorithm,-0.361996,0.842962,0.460749,0.289974,-1.536634,2.069723,0.611901,-1.09642,0.022927,-0.349024,0.255039,-0.775306,-1.018869,-1.793984,-0.242595,-0.014473,1.249258,1.400854,0.181891,-0.728409,1.173991,-0.583598,0.025204,-0.523892,-0.193818,-0.48514,-0.246877,-0.985426,0.242764,0.368514,-0.333905,-1.73256,0.594618,-1.619046,0.176621,-0.483645,0.054454,1.008657,-0.499356,0.976032,-0.289854,0.923124,-0.294178
mathematician,-0.922889,0.36097,-1.111835,0.781776,0.10637,0.506673,-0.161834,0.264368,-0.077316,1.602584,-0.022457,0.597015,-0.075365,-1.046422,0.204153,-1.472325,1.808646,0.324884,-0.489139,0.623499,-0.75505,-1.448701,0.001424,-1.461991,-0.051939,-1.234003,-0.058472,-0.744134,0.05075,-0.313969,-0.158081,0.769808,0.441536,-1.814118,0.792654,-0.081939,-1.812278,0.245653,0.077343,-0.880512,0.309226,0.442993,-0.834631
definition,-0.843429,0.08343,1.349865,0.034677,0.083224,1.39805,0.494479,-1.240217,0.782214,-0.710656,0.035028,-0.445702,0.48359,-1.003562,0.135395,-0.608806,-0.241319,0.93169,0.490137,0.563189,0.918689,-0.911006,-0.234132,0.25629,0.397772,-0.74404,0.666326,0.214947,-0.098718,-0.041645,0.549191,-1.172699,0.397906,-0.744616,0.329288,0.176026,-0.179475,0.298258,-0.03057,-0.172537,0.27879,0.35176,-0.096345
product,0.210135,0.85636,1.35972,-0.081165,-0.119265,1.776345,-0.419387,-0.894275,-0.454594,-2.014241,-0.235582,-0.795156,-0.248282,-0.024645,0.377064,-0.728863,-1.103451,0.439884,-1.079867,-0.824215,0.496112,-0.21445,-0.252896,1.007637,0.295013,-1.02633,-0.213924,-0.649084,0.274522,0.098461,0.775803,-0.439663,-0.443679,-0.078611,-0.197589,-0.002486,-1.193965,0.094367,0.223887,0.561899,0.168782,-0.285401,-0.583189
state,-0.28751,0.123119,0.511667,-0.22368,0.696352,0.079556,0.438571,-1.210667,-0.048489,0.024311,0.024491,0.64316,-0.566596,1.619188,-0.434124,-0.160389,-0.399605,1.068106,-0.508859,0.600004,0.390971,-0.632488,-0.111702,0.949416,0.053053,0.336088,0.58948,0.660865,-0.66115,-0.111796,-0.098701,0.182127,0.789954,-1.177771,0.353375,-0.162007,-0.335305,-0.015807,0.687219,-0.034531,0.750782,0.005615,0.227383
sequence,-0.312666,0.110598,0.655652,-0.382317,-1.029341,1.381326,0.739024,-0.058252,0.510187,-0.127436,-0.299063,-1.314445,-0.53669,-0.591068,-0.472246,-0.012852,0.209766,0.365611,0.214384,0.392791,1.41918,-0.644834,0.460511,0.711906,-0.580951,-0.74575,0.31911,-0.035969,-0.333043,0.284027,-0.251224,-1.17881,0.720554,0.161522,-0.080064,-0.397398,-0.070399,-0.234809,-1.600306,-0.069688,-0.675868,0.302561,-1.322409
distribution,-0.119364,-0.266533,0.715123,0.050058,0.255033,1.881835,-0.711517,-0.683948,-0.550853,-1.214555,-0.11335,-1.266002,0.357609,0.041631,0.404306,-0.338114,0.430965,1.068962,0.514186,-0.711806,1.270912,-0.485495,0.010407,1.179763,0.613082,-0.501586,-0.247752,0.154179,0.047348,0.598882,-0.218135,-0.670494,-0.423517,-0.811561,-0.787056,0.64099,0.039574,-0.839192,0.052614,-0.059663,0.231676,0.963149,-0.216162
variable,-0.675036,0.493011,0.823674,0.157674,-0.014503,1.676743,-0.286745,-0.450717,0.864425,-1.806198,0.229004,-1.55791,-0.01098,-1.131772,-0.124004,-0.097017,0.631825,0.704731,0.908981,0.385855,1.017159,0.154839,-0.36148,0.19372,0.12526,-0.943163,0.482677,0.264864,-0.425448,0.319477,-0.662579,-2.093114,-0.009504,-0.741925,-0.0868,-0.067734,-0.397061,-0.440231,-1.045147,-0.144688,0.483251,0.737171,-0.509026
solution,0.615768,1.227785,1.240568,-0.196324,0.351763,1.322137,-0.250928,-1.064674,0.084458,-1.177319,-0.133904,-0.392411,0.18785,-0.593388,-0.146193,-0.432239,-0.324943,0.943154,-0.460346,-0.867167,0.76999,-0.776563,-0.614665,0.556863,0.341117,-0.545227,0.07484,-0.68698,0.046981,-0.148356,0.695634,-0.906721,-0.497669,-0.881774,0.506849,-0.133665,-0.741971,0.413976,-0.481543,0.217391,0.346372,0.277734,-0.022525
square,0.142769,0.158908,0.349516,0.223299,0.423356,0.118894,0.351528,-0.638204,-0.379365,-0.60168,0.368223,0.50362,0.627803,1.4599,-0.222633,-0.352906,-0.481277,0.486507,0.374121,-0.025824,0.684884,-0.586858,-0.717644,-0.73735,-0.515813,-2.163062,0.505115,0.324702,0.205765,0.746723,-0.90608,0.865653,0.536823,0.046808,-0.68309,-0.092147,-0.029338,0.108465,-0.623895,0.720083,-0.726202,1.596483,-0.481264
map,-0.214509,0.241787,0.269292,0.639623,0.663932,1.09748,0.869026,-1.359508,1.323049,0.475484,-0.563564,-1.173161,-0.084558,0.854865,0.165402,-0.355837,0.451921,-0.03351,0.603384,-0.267351,1.097575,-0.029947,-0.305782,0.43305,0.40729,-1.347287,-0.129737,-0.399115,-0.544039,-0.369251,0.329699,0.03264,0.838596,-0.730663,-0.45129,0.409946,0.21355,0.393046,-0.795898,0.561786,0.001697,0.891877,-0.530502
class,-0.553223,-0.149147,1.369744,-0.573512,0.101463,0.809451,-0.178463,-0.184597,0.607743,-0.014828,0.651194,-0.391651,-0.50439,1.192801,0.355766,0.190178,-1.027363,-0.101907,-0.178816,0.848268,-0.034424,0.102364,0.503995,-0.682457,-0.130213,-0.82198,0.962529,0.025675,0.374534,0.430048,-0.344751,-0.727779,-0.104678,-0.432585,0.421717,-0.296142,-0.611219,-0.313568,0.357369,-0.357536,0.031139,-0.239765,-0.307421
integer,-0.422247,0.933504,0.646219,0.157907,-0.370615,1.871621,1.49566,-0.904913,-0.055431,-1.125374,0.285913,-1.287968,0.361796,-1.652023,-0.217738,1.102716,0.961287,1.55517,0.209475,0.558801,1.228072,-0.17259,-0.230949,-0.47601,0.145614,-1.801612,0.4569,-0.673204,0.63046,0.913819,-1.411022,-0.753589,1.546309,-1.046956,0.034357,-1.061553,-0.656506,0.167576,-1.065179,0.220472,-0.644379,0.829029,-0.164499
mean,-0.828899,0.428893,0.543503,0.217648,0.351355,1.166768,0.02424,-0.599921,0.149167,-0.409397,0.368222,-0.852656,0.819332,0.492584,-0.490231,0.083955,-0.077251,0.750385,0.429962,0.663064,0.801946,-0.024491,-0.834564,0.685046,-0.39192,0.236755,0.791529,-0.354155,-0.310558,-0.218973,0.404619,-1.070557,-0.134019,0.569962,0.057766,-0.802779,-0.451245,-0.296046,0.191492,0.046451,0.065293,0.351784,0.110577
proof,-0.697609,0.338221,1.217199,0.348045,0.389418,0.782723,0.737252,-0.974792,0.163393,-0.981394,-0.561851,-0.010175,0.386996,-0.815453,0.263921,-0.60063,0.736451,0.921579,0.361098,0.122804,0.699016,-0.945142,-0.436427,-0.072781,-0.322576,-0.209764,0.201813,-0.57102,0.493228,-0.285832,-0.068576,-0.614591,0.708766,-0.118482,0.733437,-0.497558,-0.378687,0.464175,-0.183579,0.158737,-0.19197,-0.267199,-0.671552
three,0.135541,-0.172,0.590502,-0.019936,-0.259602,0.431974,-0.600744,-0.232724,0.496417,-0.131816,0.174167,-0.045205,-0.136018,1.869086,0.188471,0.262638,-0.238357,0.021682,-0.156026,0.935866,0.56281,-0.62826,0.009482,0.163084,-0.719988,0.016368,0.620363,0.123336,-0.274745,0.463893,-0.201435,-0.150396,0.098986,0.406289,-0.075117,-0.139387,-0.200813,-0.535129,-0.444496,0.189293,-0.714132,0.117618,-0.606819
