word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
first,-0.591961,-0.323789,-0.33723,1.121909,0.114062,-1.528227,0.990959,0.1119,0.345045,0.209439,0.182744,-0.142249,0.083509,0.368417,0.023056,-1.202244
vector,0.187246,0.973615,0.047013,-0.710754,0.656596,0.088142,0.693087,0.732579,1.160522,-2.221101,0.986902,-0.262604,1.407228,-0.767974,0.577999,1.320821
algebra,1.429028,0.341469,0.081014,-0.821697,0.816222,0.482296,1.04421,0.978437,1.993414,-1.432106,-1.600512,0.013239,0.559295,-1.442914,1.341913,1.080522
$\mathbb{N}$,-0.479786,0.632309,-0.807391,0.822603,-0.543314,0.153216,0.514278,0.19011,0.966383,-2.028951,0.725924,0.717711,0.069656,-0.132617,-0.411502,0.398312
field,-0.260208,0.608031,-0.078032,0.439944,0.748803,-1.728751,1.559301,1.011049,0.008875,-0.006707,0.460861,-0.635805,0.168545,-0.603361,-0.133363,-0.066916
element,-0.007816,0.760107,0.063138,-0.440965,-0.126326,-0.69272,0.654903,0.594604,1.53018,-0.661762,1.134038,-0.823482,1.586565,0.05994,1.139184,-0.64656
system,-1.520269,0.096689,0.026117,-0.952853,0.568424,-1.452611,1.170261,0.784336,0.416783,-1.230528,0.686984,-0.702467,1.94184,-1.063983,0.520605,-0.161783
matrix,0.39687,0.883549,0.059119,-0.638641,0.562628,-0.212113,0.672907,0.698862,1.627049,-1.898572,0.649586,0.35087,1.027309,-0.616846,0.716859,0.912501
mathematical,1.118785,0.62147,0.194808,-0.413155,0.780204,-0.357978,0.558821,1.222471,1.650163,-0.566123,-1.082221,-0.72227,1.368972,-2.122022,0.753587,0.037974
method,-0.220279,0.811189,0.001744,-0.78796,0.599859,-1.19554,-0.313283,1.242612,1.323643,-0.771861,0.673622,-0.079345,2.261668,-0.92802,0.976262,0.257156
finite,0.794044,0.553885,0.247163,-0.739303,0.959291,0.59407,0.683139,0.715824,1.442389,-1.834781,0.410732,0.077393,1.171628,-0.824902,1.710288,0.917051
result,-0.797458,0.588567,0.076499,1.020355,1.017705,-1.593209,0.767002,0.040255,-0.643896,-0.334143,0.722692,0.131519,1.139262,0.105469,1.324528,-0.145603
vertex,0.644391,0.503472,-0.317321,-1.331405,0.760407,0.517677,1.304818,-0.056043,1.232778,-1.725059,0.285833,-0.142619,-0.262228,0.296433,1.33725,1.490571
term,-0.581156,0.496196,-0.293574,0.248237,1.305541,-1.123037,-0.36236,0.519493,0.367848,-0.175973,0.624678,-0.378321,1.049767,-0.322911,1.428949,-0.679944
line,-1.149037,-0.189484,-0.449292,-0.382051,-0.330914,-1.124935,1.98656,0.575628,0.108756,-0.001179,1.034175,-0.066234,-0.168672,0.57023,0.633701,-0.371525
model,-0.364068,0.114426,-0.189746,-0.381237,0.121108,-1.19614,0.777291,0.540072,0.998256,-1.167299,0.315976,0.223891,1.524487,-0.910025,0.114731,-0.081622
real,0.087473,-0.368326,0.520579,0.243228,0.411987,-1.176061,-0.091159,-0.118777,0.440572,-0.849209,1.181143,0.344363,0.294846,-0.129316,0.437302,-1.260239
property,-1.703194,-0.136431,-0.305986,-0.777289,1.274652,-0.716846,-0.094416,1.310695,0.59752,0.19926,0.955863,0.489429,0.326668,-0.665707,1.088806,-0.062896
geometry,0.8902,0.957574,0.657529,-0.994732,0.195355,0.095377,1.503608,1.298079,1.875907,-0.65885,-0.102331,-0.344751,1.063383,-1.036202,0.864134,0.839501
complex,-1.005252,0.841503,0.578946,-1.012807,0.121746,-1.082724,0.765807,1.072112,0.803989,-0.861449,0.54891,-0.721639,0.065094,-0.358651,1.002392,-0.190309
linear,-0.093513,1.23679,-0.834883,-0.420852,0.018596,-0.047773,1.534005,0.768731,1.179963,-2.214578,0.629639,0.62371,0.477878,-0.924948,1.733059,1.043141
polynomial,1.457928,0.443159,0.156832,-0.651155,1.85253,0.890703,0.404163,0.476462,1.970052,-1.363154,-0.470682,1.203997,0.769448,-0.404073,1.64481,1.832293
algorithm,0.948923,0.098848,-0.21131,-1.509261,1.396095,-0.415724,0.476587,0.494108,1.250044,-1.930729,0.188287,-0.054081,1.683099,-1.005229,0.580385,1.048671
mathematician,0.951821,0.793492,0.716495,1.122756,1.103826,0.584223,-0.342572,0.414326,2.064122,0.927107,-1.970028,-0.429939,0.133074,-0.871978,-0.993102,0.196235
definition,0.112904,0.549767,-0.798787,-0.506783,0.82877,-0.396664,-0.074481,0.358417,0.53919,-1.204651,0.568016,-0.451181,1.684883,-1.278559,1.763772,-0.391404
product,-1.842499,0.647252,-0.143321,-1.343234,0.009857,-1.863749,-0.425951,-0.316747,0.749357,-0.929713,0.966952,1.042643,1.657781,-1.03972,-0.056273,-0.2789
state,-1.049101,-0.466977,-0.413695,0.908272,1.197154,-1.313438,0.13968,0.812102,-0.888582,-0.135447,0.284512,-0.748391,-0.149861,-0.565677,0.806931,-1.120967
sequence,0.725186,0.743689,-0.478495,-0.189815,-0.257639,-0.721068,0.248295,0.903772,1.246239,-1.838947,1.052575,-0.434011,1.126066,0.104916,0.799596,0.326432
distribution,-1.231605,1.754926,-1.199218,-0.538635,0.508837,-0.48352,0.099593,0.079411,0.283074,-0.895396,1.28069,0.17618,0.845166,-1.248356,0.520497,0.069957
variable,-0.01247,1.353468,-0.744519,-0.525958,0.622041,-0.275017,0.793079,0.651407,0.824975,-1.720008,1.296586,0.155426,1.756344,-0.604011,1.334691,1.12895
solution,-0.913653,0.41658,0.669099,-0.904733,0.842803,-0.865442,-0.270357,0.480303,0.635811,-1.02758,1.089805,0.50941,1.880167,-1.148658,0.660743,0.100417
square,-0.955861,-0.209781,-1.088335,-0.358721,-0.631396,-0.318061,1.63628,0.35172,0.062908,-0.119584,0.381375,0.351857,-1.104411,0.249691,1.125677,-0.398636
map,-0.917319,0.34048,-0.766879,-0.752304,0.186395,0.563763,1.204862,0.929418,0.934387,-0.102924,0.857271,-0.971719,0.304345,-0.912597,0.225458,-0.611123
class,-0.771457,-0.054415,-0.850056,0.394718,0.167811,-1.276895,1.078719,0.098364,0.00851,-0.230889,-0.373102,-0.306241,0.646189,-0.175986,0.355099,-0.20361
integer,0.699341,-0.121347,-1.514314,-0.563661,1.25456,0.913039,0.921782,0.336779,1.754907,-2.3556,0.49222,0.601172,1.009374,-0.111345,1.534,1.310931
mean,-0.668248,0.577898,-0.533465,-0.097817,-0.110294,-0.946496,-0.279061,0.329425,0.494844,-0.57458,0.998245,-0.439799,0.633433,0.8045,1.678326,-0.5588
proof,0.39112,-0.433466,-0.63028,-0.511259,0.414177,-0.143212,-0.653786,0.382095,0.324066,-0.16369,0.775025,0.281331,1.55889,-0.106375,1.070639,0.099187
three,-0.59675,-0.11276,-0.545012,0.809355,0.01358,-1.552113,1.258583,0.223353,0.188449,0.045146,0.576795,-0.100729,0.040291,0.728087,0.430201,-0.808934
dimensional,0.955291,0.903795,0.694266,-1.313706,0.165099,-0.065547,1.217266,0.957649,1.892519,-1.294292,1.175576,-0.494239,1.505988,-0.628101,0.808249,0.566044
zero,0.28627,-0.052292,0.188792,0.077421,-0.037264,-0.380405,0.74066,0.183763,0.122548,-1.910717,1.436117,0.429025,1.106137,0.115074,0.643297,0.161627
algebraic,1.528617,0.85247,0.465308,-0.925989,1.051332,0.503005,0.865881,0.494367,2.282387,-1.270868,-1.290162,-0.112845,0.870473,-1.517034,1.21946,0.94156
formula,0.093167,0.590722,0.11545,0.486527,0.537609,-0.508038,1.01502,-1.068622,1.051642,-0.754832,0.248023,1.268362,1.302479,-0.31981,0.691291,0.259584
ring,-0.032899,0.481294,0.349473,0.054155,-0.475525,-1.146001,0.792373,0.398731,0.799202,-0.687159,1.038568,0.118359,0.101196,1.252186,0.033378,0.257399
edge,0.275469,1.127861,-0.443423,-0.832016,-0.168468,-1.298036,1.589561,0.395633,0.489675,-0.216618,1.535227,-0.308301,-0.439656,0.667139,0.444688,0.238385
sum,-0.255166,-0.634825,-0.622296,-0.228949,0.599524,-0.117832,-0.56753,-0.000446,0.506703,-0.982669,0.346141,1.368765,0.608935,0.173785,1.700077,0.155086
plane,-0.225181,-0.087279,0.541504,0.102403,-0.244842,-0.163005,1.525512,0.923142,-0.203743,-0.463007,1.911702,-0.579802,1.336275,0.863803,-0.126242,0.554484
analysis,0.135303,0.896132,-0.279584,-0.085875,0.888518,-0.841309,-0.290493,1.480183,0.781891,-1.245092,0.385016,-0.652319,1.917974,-1.952301,0.68038,-0.099466
dimension,0.681079,0.328224,-0.283925,-0.396334,-0.33133,-0.235594,0.975646,0.762371,0.788616,-1.102492,0.862892,-0.222308,1.133201,-0.233281,1.244057,0.006791
curve,0.464159,1.061569,-0.336434,-0.826217,0.322572,-0.126302,2.106898,1.170343,0.012755,-0.567037,1.393516,0.396121,-0.098575,-0.317002,1.453258,1.128952
type,-1.331408,1.315413,-0.976165,-0.339159,-0.64821,-0.917093,0.56875,0.729999,0.909538,-0.866342,0.700523,-0.152741,1.8057,0.07219,0.455772,0.497391
operator,-1.202706,-0.62916,0.319577,-0.836482,0.627333,-0.51334,0.973664,-0.18353,0.294384,-0.622116,0.642703,0.111521,1.585482,-0.379936,-0.607506,0.318493
prove,0.184039,-0.289481,0.077963,0.253874,0.783886,-0.988978,-0.227855,0.409595,-0.065633,0.5394,0.962796,-0.080301,1.57756,0.67672,0.899473,-0.20255
probability,0.971563,0.683465,-0.247222,0.196782,1.352264,0.202221,0.343793,0.954969,0.200087,-1.557795,0.565982,0.429135,1.712839,-1.030035,2.020991,1.031723
structure,-1.507083,0.947893,0.260411,-0.85085,0.393487,-0.998415,1.404612,1.475583,1.384248,-0.006939,0.565374,-0.741823,0.115388,-0.584088,1.370913,-0.1985
representation,0.255601,0.388218,-0.396623,-0.278297,1.35806,-0.169655,0.101831,0.051156,1.149925,-0.494433,0.187715,-0.876393,0.861862,-0.874734,1.67218,-0.869221
series,0.800423,-0.445832,-0.701915,0.678776,-1.082923,-1.478672,0.778396,-0.326123,0.135125,-1.012412,1.021567,-0.131219,0.35131,0.035198,-0.908018,-1.492064
prime,-0.741409,-0.547186,0.460338,1.211276,1.154376,-0.313553,-0.45247,-0.994709,0.105387,-0.078203,-0.253004,-0.543393,0.925286,0.543018,-0.313877,-0.855076
measure,-0.914685,0.653655,-0.528839,-0.021441,0.501982,-0.687545,0.603521,1.130331,-0.447018,-0.615919,0.909156,0.410209,1.580316,-0.743285,1.876708,0.477999
equal,-0.135085,0.345656,-0.779863,0.426187,1.084386,-0.693566,0.60102,-0.003787,0.02492,-0.641311,0.398744,0.698756,0.959463,-0.131671,2.195955,0.004579
lie,-0.966083,0.126742,-0.265911,0.090747,-0.288854,-0.566836,0.387521,1.322285,-0.01667,0.536874,0.9476,-0.481061,-0.681068,0.866493,1.00018,-0.390643
manifold,0.539881,0.42563,0.637193,-1.593916,0.56352,0.493538,1.067181,0.685229,1.370337,-0.633094,0.118025,0.687684,0.708695,-0.236424,0.635548,1.840948
degree,-0.648623,0.148204,0.068758,0.314859,0.616896,-1.492587,0.78071,1.325173,-0.03809,-0.331339,-1.072505,-0.12661,-0.05535,-1.291386,1.462642,-0.251369
differential,0.528133,1.040809,0.39425,-0.406513,0.615641,-0.550251,1.091571,0.876417,0.640973,-0.977017,-0.256604,0.647601,1.828783,-0.888521,1.115097,1.551637
$\mathbb{C}$,-1.107305,0.433311,-1.160779,1.350826,0.206932,-0.267404,1.224987,0.605725,0.872205,-1.391982,0.089967,0.530788,0.430867,-0.311338,-0.876273,0.766367
regular,0.092359,-0.165259,-0.612412,0.335717,0.283634,-1.79895,1.508675,-0.671807,-0.476033,-0.208453,0.286328,0.157072,0.165778,0.034632,0.57356,-0.544012
second,-0.316927,-0.309982,-0.574259,1.610144,0.202185,-1.293972,1.421242,-0.179093,-0.097159,-0.104648,0.307802,0.314856,0.05415,0.789501,0.472479,-0.80513
triangle,0.587362,0.760451,0.329907,-0.695949,0.051163,-0.08827,1.221128,0.077645,0.17854,-0.545324,0.869086,-0.607369,-0.827528,0.16227,0.196175,0.155813
subset,0.061256,0.769313,-0.695968,-1.182635,0.830783,-0.163865,0.114169,-0.008665,1.026778,-2.139792,0.113361,-0.458872,0.860159,-0.383177,1.3837,0.652769
circle,0.433748,0.215387,0.191714,-0.428317,-0.383545,-0.676804,0.815279,0.499812,0.547563,0.347853,0.514142,-0.701418,-0.311383,0.31549,0.683504,-0.91789
relation,-0.772432,0.363209,0.547595,0.755645,1.545964,-0.22346,-0.540304,0.320261,0.102861,-0.064677,0.082859,-1.174836,1.099856,-0.831474,1.165679,-1.359491
positive,0.812793,0.471757,0.107568,0.472942,0.216746,-1.648032,-0.591753,0.529281,-0.302654,-1.477865,0.881214,0.531805,0.901288,-0.434745,1.570649,-0.264932
simple,0.291955,0.499964,-0.352438,-1.173524,-0.050101,-1.134218,0.254975,0.555424,1.771067,-0.565416,1.310458,0.426217,1.267816,0.399694,1.491246,-0.159504
topology,0.735652,0.628811,0.603702,-1.442638,0.912021,0.254462,0.904015,0.640915,1.568091,-1.661488,-0.266313,-0.457973,0.658056,-0.98655,0.655598,1.263142
category,-0.207295,0.783617,-0.502058,0.230135,-0.145164,-1.250618,0.515035,-0.459556,-0.039261,-0.86105,-0.065084,-0.05504,0.596641,-1.022902,0.876402,-0.992212
surface,-0.963692,1.634307,0.340187,-0.623112,-0.422142,-0.972174,1.593689,1.493936,0.365867,-0.520109,2.054898,-0.063085,1.130603,0.181389,0.758393,1.090285
constant,0.162509,0.461526,0.668296,0.380139,0.666204,-0.009767,0.46514,1.206476,0.60857,-0.277359,1.300968,0.936632,1.537793,-0.004931,1.433608,0.588662
application,-1.184778,-0.156792,-0.206842,-1.282783,0.637442,-1.403729,0.224785,0.506969,0.989401,-1.631894,0.541502,0.271131,2.34571,-1.570959,0.362246,-0.024598
integral,0.070904,0.683151,1.014427,-0.621922,0.459654,-0.160655,0.955005,0.278776,1.171425,-0.674498,0.042154,-0.430134,0.89431,-0.644874,1.14322,0.201298
coordinate,-0.895792,0.24116,0.84332,-0.419997,1.262838,-0.054959,0.850835,0.497582,0.015336,-1.060028,0.546865,-0.998441,0.868142,-0.928299,0.648574,0.037329
complete,-0.954195,-0.857345,-0.399315,0.205329,-0.118132,-1.026025,1.333315,1.171393,0.526979,0.331382,-0.159969,-0.033842,0.250147,-0.141644,0.487465,-0.794959
root,-0.022471,1.511689,-0.509232,-0.130714,0.035905,-0.983159,-0.631411,0.482813,0.747214,-0.427407,0.841804,-0.532554,-0.074457,0.089813,1.070052,-0.408026
length,-0.277861,1.192113,-1.447817,0.071322,-0.743179,-0.78174,1.613426,0.641116,0.262024,-0.731045,1.293031,0.398083,0.474741,0.611257,1.307413,0.413403
continuous,-0.490603,0.536788,0.322074,-0.952554,0.00644,-0.687689,1.126696,1.012021,0.073566,-0.328862,0.921778,-0.11548,1.280913,-0.344788,1.642357,0.407169
logic,1.387233,-0.472273,-0.194336,-0.952323,0.694545,-0.021321,0.153273,0.816775,1.64108,-1.407497,-0.311729,-0.482801,1.721885,-1.186276,0.76457,-0.095262
external,-0.845211,0.312231,-0.587675,1.121319,-0.740291,-0.941233,0.835665,0.262107,0.481314,-0.417033,-0.36856,-0.22392,-0.385513,-1.091973,-0.91005,-1.470779
side,-0.573185,0.369194,0.105649,0.183168,-0.237947,-1.61642,1.706122,0.120794,0.18605,0.36792,1.122308,-0.059541,-0.470131,1.366292,0.833851,-0.39007
unit,-2.231027,-0.455204,-0.784027,-0.026836,-0.077358,-0.597548,1.39876,0.663466,-0.586673,-0.645637,0.32008,-0.718181,1.676681,-0.143975,0.066439,0.193581
equivalent,-1.141294,0.248924,-0.983626,0.05995,0.070507,-0.334198,0.550889,-0.083864,0.491582,-0.835064,-0.192447,0.44548,1.408257,-0.271674,1.430288,0.213081
conjecture,1.550383,0.375783,0.35441,-0.405989,0.939841,1.16071,-0.444364,0.754369,1.149387,-0.189876,-0.270116,-0.278895,0.463482,-0.242129,1.098502,1.05689
infinite,1.746278,-0.08582,0.426908,-0.511404,-0.195002,0.371866,0.559943,0.636502,0.700091,-1.622686,1.200222,-0.472185,0.674057,-0.045956,1.162462,-0.093013
operation,-1.949986,-0.792945,0.430961,-0.165749,0.495336,-0.847404,1.055952,0.42708,-0.894348,-0.019246,1.090212,-0.959188,1.75394,-0.169542,-0.711246,-0.304644
angle,0.748914,0.911258,0.103343,-0.331685,0.158303,-0.632196,2.226885,0.927015,0.533797,-0.762614,1.463204,0.081409,0.799725,0.670084,1.217659,1.144378
random,1.087707,0.044675,-0.574007,-0.395873,0.309232,-0.298512,-0.036215,0.548019,0.591643,-1.234527,1.44353,0.073164,1.129649,-0.417551,0.437143,0.079699
basis,-0.685579,0.129571,-0.56014,0.2031,0.730967,-0.808915,0.482276,0.579328,-0.140091,-0.532073,0.228527,-0.446462,1.327993,-0.490915,1.21931,-0.44729
natural,-1.132711,1.692231,-0.166568,-0.22998,0.116826,-0.785396,-0.256413,1.466477,0.430062,0.154042,1.100104,-0.444473,0.069305,-1.004768,0.978257,-0.566751
power,-1.07231,-0.744716,0.06829,0.007005,0.210627,-1.019433,0.641357,0.408401,-0.095419,-0.596334,1.218357,-0.280225,1.432631,0.507638,0.555841,-0.491396
area,-2.607178,0.622266,-0.392214,-0.668944,0.133795,-1.24191,0.960312,1.25878,-0.772869,0.343481,0.991266,-1.017897,-1.016357,-0.073144,1.032447,-0.53564
open,-1.143568,-0.418047,0.046183,-0.357581,-0.022204,-1.699991,1.322924,0.089261,0.121951,0.20451,0.628665,0.049528,-0.302847,-0.102867,0.148228,-1.131302
solve,0.562849,-0.340551,0.72737,-0.579915,0.891123,-0.81918,-0.40632,0.840217,0.615591,-0.838314,0.696906,-0.257055,1.617653,-0.275347,0.836661,0.023128
pair,0.042434,0.79107,-0.193003,0.313936,-0.144557,-1.469215,1.043315,0.030165,0.82525,-0.721441,0.764587,0.371633,0.427182,1.307173,0.379855,0.606319
hold,-0.896908,-0.597035,-0.078038,0.714027,0.603164,-1.346718,0.823036,-0.300655,-0.267302,0.484376,0.02982,-0.174199,-0.024595,0.310034,0.660778,-1.326477
limit,-1.237829,0.088186,-0.337493,-0.400487,0.549739,-1.259146,0.555712,0.419942,-0.52846,-0.539517,0.705905,0.130901,0.928307,-0.48294,0.699626,-0.070062
special,-0.411427,-0.708349,-0.330641,0.155775,-0.04369,-1.662138,0.245164,-0.108478,0.134218,-0.667703,0.440442,-0.387251,0.786699,-0.07456,-0.314485,-1.042384
generate,-0.747923,0.450177,-0.123056,-0.798708,0.08391,-0.880324,0.339676,0.571244,0.105918,-1.395257,1.596781,0.676194,1.616496,-0.678273,1.224899,0.21156
coefficient,0.419642,1.393513,0.372812,0.28264,1.291908,0.333457,1.23819,0.227885,0.609522,-1.33256,0.248375,1.28188,1.302721,-0.904422,1.922259,1.68412
standard,-1.053253,-0.049425,-1.114609,-0.750845,0.164936,-1.288935,1.002191,-0.198502,0.629024,-0.888469,0.106494,0.205124,1.953292,-0.873639,0.722054,-0.453569
identity,0.335653,0.129184,0.049878,0.077769,0.784173,-0.699337,-1.334548,0.264178,0.562065,-0.68021,0.678899,-1.048098,0.758382,-0.123083,1.148329,-1.315206
four,-0.565946,-0.150111,-0.690004,0.736454,-0.174242,-1.481833,1.558502,0.258662,0.100843,-0.028093,0.547471,0.022034,0.014566,0.69808,0.401847,-0.642465
rule,-0.727144,-0.680635,-0.644831,0.89799,1.51357,-0.520917,-0.042891,-0.22823,0.261004,-0.001569,0.049018,-0.755117,1.153112,0.699721,1.531878,-0.963053
topological,1.086725,0.864439,0.967626,-1.46063,0.972901,0.958281,0.593146,1.040579,1.513827,-1.490313,0.15851,-0.482965,0.743444,-0.897686,0.872736,1.447194
computer,-0.125474,-0.79471,-0.051143,-1.183379,-0.100319,-1.731572,0.409435,0.192705,0.968982,-1.497524,-0.119544,-0.373076,1.876385,-1.446119,-0.783152,-0.693637
derivative,-0.908983,1.004965,-0.278718,-0.410287,0.404369,-0.070462,-0.406059,-0.196911,1.232505,-1.299395,0.370018,0.577029,1.822004,-0.476045,0.469365,0.849138
symmetry,1.116803,1.061315,1.127851,-0.467487,0.554588,0.495494,1.001068,0.977518,1.634439,-1.532617,0.424698,-0.197335,0.513088,-0.361515,1.66274,1.033399
compact,-0.408971,0.640435,-0.372495,-1.127428,-0.275856,-0.200574,1.283592,-0.550416,0.628109,-0.686994,0.830145,0.43056,1.19676,-0.300763,0.137447,0.219766
factor,-0.328023,1.045708,0.093244,0.221547,0.692789,-1.402583,-0.31943,0.983725,-0.27594,-1.341097,0.56683,-0.097121,1.630364,-0.617957,1.464318,0.548467
family,-1.410591,0.106458,-1.409345,1.013925,0.207107,-0.916451,-1.055212,0.90576,0.276536,0.376899,0.230079,-0.082041,-0.876142,0.631116,0.319358,-0.652993
transform,-0.224896,0.320085,0.977445,-0.706405,-0.104264,-0.477758,-0.038176,0.674908,0.742718,-0.433066,1.011507,-0.480567,0.565311,0.11847,0.737982,-0.371732
convex,1.379707,2.263925,-0.540785,-1.534213,0.667094,-0.244793,1.75078,0.088544,1.077382,-0.289734,0.370295,-0.049546,-0.178917,0.267527,1.756996,1.87293
domain,-1.300656,0.120276,-0.021177,-0.539928,0.842163,-0.08848,-0.097157,0.592574,1.581022,-1.458314,-0.109124,-0.754415,1.183408,-0.064046,0.89837,0.331091
subgroup,-0.239242,2.024231,-0.33353,-0.184906,0.668998,0.878358,-0.063457,-0.103432,0.527806,-1.304361,-0.548186,-1.305112,-0.482027,-0.087082,1.123129,0.890568
construct,-1.416704,-0.352976,-0.167064,-1.253132,0.154017,-0.559885,1.289823,1.324297,0.924084,0.76478,0.753292,-0.438077,0.046034,0.115692,0.747694,-0.256485
axiom,1.530071,-0.23485,0.603571,-0.976177,0.819734,1.053926,0.068086,-0.027577,0.483464,-1.13551,-0.465287,0.069915,1.055959,-0.896566,1.105538,0.670779
construction,-2.121201,-0.624228,0.040128,-0.840196,0.269787,-0.700159,1.276948,0.888063,0.393726,0.783618,0.6254,0.068692,0.424991,-0.270111,0.570486,-0.518913
therefore,-0.873781,0.38062,0.041982,0.120282,0.892568,-0.803255,-0.258755,0.65064,0.466539,-0.443857,0.814704,-0.122612,1.425706,0.693858,2.118056,0.019324
compute,0.183687,0.036957,-0.111296,-1.455899,0.614146,-0.658013,0.688763,0.360736,1.045442,-2.06263,-0.044177,-0.29895,1.540656,-1.53669,0.523787,0.369255
normal,-0.471786,0.891187,0.234455,-0.181498,-0.035013,-1.509765,0.470708,0.885643,-0.097034,-0.979126,0.435661,0.133209,0.71191,0.165136,1.472117,0.640798
distance,-0.534643,0.585894,0.069002,0.217392,-0.296392,-0.774588,1.751162,0.536197,-0.308671,-0.524464,0.652059,-0.0914,0.293215,0.026674,1.208009,0.153177
notation,1.118899,0.57721,-0.704857,-0.740774,0.229757,0.288968,0.938271,-0.107398,2.400948,-1.151953,-0.764273,0.111716,1.27893,-0.528802,1.345051,0.386725
parameter,0.273006,0.509953,0.055931,-0.586384,1.088391,-0.035654,0.91726,1.085591,1.120431,-2.107951,0.93607,0.411832,2.012744,-1.033827,1.516098,1.185634
euclidean,1.56988,0.46163,0.436966,-1.27467,1.107283,1.08419,1.499906,0.756432,1.580009,-1.205826,-0.018768,-0.211002,0.4929,-0.566246,1.722047,1.308775
symmetric,0.833234,0.737591,0.655657,-1.314701,1.145497,0.742706,1.233037,-0.024713,1.334989,-1.652129,0.685792,0.040523,0.827618,-0.109038,1.459838,1.470458
metric,-0.1292,0.619678,-0.660757,-0.800062,0.155848,0.242932,0.493626,0.06758,0.118078,-0.911156,0.228571,0.886987,1.406007,-1.408612,1.243779,0.671713
test,-0.308156,-0.054355,-0.409335,0.336854,0.392301,-1.892327,0.637892,0.598497,-0.491564,-0.834375,0.23515,0.072886,2.087697,-0.213355,0.135533,0.70478
bundle,0.15321,0.353586,-0.612516,-1.572795,-0.518651,-0.577042,0.111787,-0.434792,1.173605,-1.431183,0.61297,0.424857,0.849106,0.373435,0.424087,0.651766
center,-1.037443,0.147364,0.131376,0.050007,0.140864,-1.482771,1.212412,0.941359,-0.755206,-0.627154,0.089368,-0.486398,-1.075459,-1.342562,0.029524,-0.853219
symbol,-0.072808,0.856652,-0.743176,-0.664735,-0.126816,0.184141,0.155499,-0.562428,1.181125,-0.517004,0.394561,-1.198064,0.629318,0.280073,1.26928,-0.83043
