word,1,2,3,4,5,6,7,8,9,10,11,12,13
measure,-1.038617,-2.92206,0.756259,0.174024,1.252548,-0.052266,-1.155874,0.327646,0.702282,0.530213,0.313957,-0.040501,1.546872
equal,-1.273065,-3.322835,0.049145,0.516349,-0.092106,-0.0378,-1.024869,-0.615697,-0.875771,1.40302,1.349463,0.446712,0.762015
lie,-0.871821,-3.213461,0.212975,-0.47989,0.301144,-0.719094,-1.340033,0.883239,0.336713,0.64132,0.527276,-0.146315,-1.955949
manifold,-0.498654,-2.605378,-0.129556,-0.202198,0.599462,-0.361399,-2.021863,1.417881,2.636214,1.148079,1.25458,-1.012552,-1.136327
degree,-0.914439,-3.023585,1.25634,1.208743,-0.384895,-0.716272,-0.980817,0.310698,-0.116195,0.339013,1.562475,-0.505449,0.45325
differential,0.553391,-3.076505,0.769932,0.373851,1.1779,-1.184469,-1.529585,1.135686,1.508495,0.079213,-0.482282,0.515787,0.219084
$\mathbb{C}$,0.046517,-3.06651,0.568562,-0.03603,0.386797,-0.222206,-1.323283,-1.564854,-0.845831,0.491827,0.767983,-0.965109,-1.070655
regular,-0.471305,-3.443832,-1.648537,0.922833,0.166575,-0.422567,1.317931,-0.461617,1.074615,0.867942,1.955355,-0.253934,-1.298556
second,-0.569267,-3.245578,0.160575,0.709594,0.036351,-1.243819,-0.665334,-0.123672,-0.164923,0.311922,0.043494,-0.189371,0.652445
triangle,-1.171321,-3.080045,-2.298785,1.509239,-0.475046,0.248824,-0.213163,-0.294581,-0.524962,1.755805,0.638278,0.605789,-0.350593
subset,-1.767199,-3.328762,1.215898,-0.415713,1.064755,0.099532,-0.19426,-1.998081,0.733046,0.781419,1.417341,-0.733551,-0.779354
circle,-1.537673,-2.96375,-1.798683,1.737947,-0.141163,0.436208,-1.507092,-0.41462,0.550948,1.227628,0.075814,0.409553,-0.764906
relation,-0.177111,-3.337453,0.239426,-1.258034,1.117348,-0.682459,-0.298394,0.016812,-0.017147,0.558583,0.464855,-0.20266,-0.194488
positive,-0.978887,-3.446561,0.961768,-0.137312,0.386721,-0.210306,-0.928535,0.042345,-0.493073,1.560845,0.928236,0.43676,0.89186
simple,-0.491361,-3.08696,-0.658894,-1.189677,0.316815,-1.661035,-0.76901,-0.537271,0.542579,0.987377,0.646007,0.376171,0.223688
topology,-0.737114,-2.855737,0.358638,0.14665,1.624914,-0.366929,-0.209405,-0.253974,2.62493,0.010022,0.481962,-1.030034,-1.313011
category,-0.862558,-2.407222,0.46437,-1.516602,1.350037,-0.943126,-0.647484,-0.815312,1.048293,-0.613549,0.319445,-0.521885,-2.303889
surface,-0.891916,-2.515665,-1.365814,0.710591,0.217223,0.083639,-1.902041,0.914351,1.713462,1.445152,0.713701,0.417508,-0.59615
constant,-0.223168,-3.164995,0.381861,0.407972,0.589182,-0.027103,-1.396824,-0.051782,-0.062831,1.561404,-0.059085,0.330653,1.435222
application,0.52605,-2.73673,-0.226409,0.220799,0.838663,-2.018458,-1.006331,-0.182745,1.303153,-0.687661,0.065337,0.247864,0.822904
integral,0.121858,-3.324466,0.64214,0.480644,1.050947,-0.235462,-1.163244,0.30587,0.443833,1.523156,-1.105852,0.885231,0.509718
coordinate,0.172396,-2.955356,-1.27064,0.550074,0.906447,-0.055289,-2.652299,0.184647,-0.45634,0.556538,0.283483,1.120042,-0.527311
complete,-1.205097,-2.818008,0.914429,0.270319,0.048326,-1.153164,0.092868,-0.700662,1.514036,0.529049,0.81269,-0.898009,-0.165344
root,-0.296245,-2.866787,0.521907,-0.190283,-0.638242,-1.230679,-0.20092,-0.833613,-0.928607,1.336898,0.566042,1.290722,0.034186
length,-0.75306,-2.929832,-0.937209,0.805659,-0.020361,-0.07746,-1.141671,-1.497291,-0.431305,0.929674,1.204659,0.513753,0.659324
continuous,-0.821732,-2.920162,1.589385,-0.19088,1.545983,0.351901,-1.464392,-0.997119,1.219258,1.031006,0.035512,-0.005976,0.351212
logic,0.203305,-3.097598,0.221855,-0.335907,1.992591,-1.431681,1.658205,-0.298863,0.742316,-1.190022,-0.762548,-1.575756,0.531745
external,0.991054,-2.714393,-0.412229,1.753191,0.315438,-1.713014,0.348621,0.237677,1.399737,-0.976603,0.508231,0.484188,-0.120108
side,-1.522777,-3.09543,-1.458326,1.10379,-0.536846,-0.05465,-0.707061,-0.759149,-1.281902,1.376959,0.26455,0.468175,-0.051724
unit,-0.662524,-2.878196,-0.095471,0.484302,0.50336,-0.305651,-1.850847,-0.096655,-0.876689,-0.126124,1.074307,0.822856,0.07235
equivalent,-0.935368,-3.058864,-0.002091,-1.207086,0.581824,-0.64562,-0.414863,-0.42146,0.28394,1.3579,0.373923,-0.440781,-0.003347
conjecture,0.01824,-2.162549,-0.006744,-0.094046,-1.094774,-1.413369,0.482219,1.078966,2.029139,2.644261,0.089511,-0.698269,0.34427
infinite,-1.235546,-3.231452,0.197139,-0.191315,0.767823,-0.584518,0.538854,-0.547382,0.502036,0.948039,0.860689,0.53356,0.106524
operation,-0.612036,-2.83213,0.60922,-0.958867,0.703259,-1.845871,-0.532903,-1.173825,-0.591546,-0.672502,0.161944,0.934802,-0.43374
angle,-1.318921,-3.274072,-2.306991,1.108931,0.59486,0.938632,-1.234628,0.042288,-1.384977,0.891741,0.320066,-0.012807,0.444043
random,-0.385309,-2.227006,0.949932,-0.314025,0.685728,-0.970528,-1.215677,-1.108379,0.489408,0.417325,1.062914,0.597328,2.005466
basis,-0.30714,-2.726456,0.812514,-0.711591,0.462044,-1.027737,-1.095795,-0.18036,0.046848,0.630538,0.437763,0.955943,-0.202451
natural,-0.990916,-3.196943,0.608643,-0.620881,1.19228,-0.98513,-0.272286,-0.506465,0.07965,-0.070571,-0.099805,-0.308174,-0.021923
power,-0.431113,-2.79382,0.72344,-0.412653,0.090407,-1.137462,-0.538497,-0.191972,-0.722632,0.543847,0.660404,0.890967,0.897312
area,-1.387095,-2.858292,-1.37884,1.272152,0.66263,-0.577364,-0.744048,-0.048352,0.590752,-0.029728,0.38019,0.304631,0.727738
open,-1.254262,-2.452926,0.371109,0.462425,0.515426,-0.506755,-0.945463,-1.804221,1.23681,-0.308801,0.692156,-1.024724,-1.027906
solve,0.021409,-2.264826,-0.36344,-0.155304,-0.3967,-2.053759,-0.84477,-0.842407,0.919407,1.036222,-0.379003,0.47438,1.34836
pair,-1.202785,-2.587348,-0.197399,-0.210095,-0.513855,-0.745778,-1.157468,-0.831343,-0.354311,0.942763,1.405171,0.56268,-0.316829
hold,-1.10017,-2.880516,1.413864,0.498166,-0.119489,-1.021427,-0.369454,0.196337,0.010613,0.171216,0.145215,-1.203447,0.514586
limit,-0.91901,-2.869991,0.684505,0.051148,1.161174,-0.096229,-0.820217,-0.802699,0.312608,0.778564,-0.155283,-0.282613,1.042015
special,-0.427259,-2.864876,-0.091366,-0.305374,0.421313,-1.427083,-0.906969,0.41573,0.79718,0.420641,0.360839,0.38602,0.104349
generate,-0.340947,-2.752393,0.172522,-0.865561,0.31408,-1.088913,-0.729672,-0.88979,0.333162,0.7783,0.990897,0.677643,-0.656531
coefficient,0.364534,-2.741135,0.96953,-0.633819,0.179657,-0.987852,-1.303154,0.148409,-0.84472,1.496431,0.355701,1.204924,1.243953
standard,-0.001241,-2.853475,0.107369,-0.433867,1.00193,-1.382857,-0.828171,-0.089835,-0.062429,-0.660761,0.569211,0.407616,0.826366
identity,-0.26405,-3.387532,0.282499,-0.863983,0.362779,-0.701312,-0.396621,0.501346,-0.987997,1.312836,-0.886071,0.579847,-1.092767
four,-1.493012,-2.717378,-1.313572,0.79556,-0.923176,-1.520731,-0.731871,0.478642,-0.083583,0.400078,1.296037,0.260134,-0.241992
rule,-0.224726,-2.465221,-0.491818,-0.680236,0.38757,-1.317496,-0.138426,-0.773055,-0.467707,0.720223,-0.515784,0.282188,1.163641
topological,-1.143733,-2.905215,0.268934,-0.724637,1.536999,-0.620149,-0.532506,-0.053047,2.356807,0.368782,0.754858,-0.668905,-1.039736
computer,0.24455,-1.916261,0.041941,0.285771,0.395083,-3.066326,-0.36117,-0.959756,1.212504,-1.866685,-0.408481,0.574496,0.626148
derivative,-0.385347,-2.940945,0.976126,0.219869,1.410321,0.282629,-2.012331,0.294817,-0.130833,1.002338,-1.162387,0.579035,0.910936
symmetry,-0.024527,-2.567369,-2.500212,-0.635122,0.091997,-0.94532,-1.07753,1.460797,0.142263,0.247755,2.163653,-0.305961,-0.725036
compact,-1.261553,-2.866984,0.863858,-0.494404,0.992804,0.383595,-0.507203,0.029151,1.746348,1.47594,1.318434,-0.592387,-1.225289
factor,-0.006128,-2.318277,0.126709,-1.077138,-0.098508,-1.388679,-1.14821,-0.346623,-0.688638,0.915312,1.06208,0.40797,1.040767
family,-1.367718,-2.245335,0.463614,0.798254,-0.265886,-0.850868,-0.170045,-0.107113,0.593849,0.491625,0.923958,0.301431,-0.59667
transform,1.053926,-2.487035,-0.023895,-0.112985,0.944119,-0.768325,-2.036862,-0.391236,0.198227,1.083305,-1.083537,1.687596,0.244306
convex,-1.405092,-2.781996,-0.466164,1.097951,0.977637,0.599954,0.632444,-0.783191,1.93714,1.252378,2.038464,0.354173,-0.033822
domain,-0.868023,-2.69875,0.37929,-0.463122,1.007206,-0.329841,-0.553976,-1.000269,0.973266,0.775834,0.273697,0.60377,-0.252368
subgroup,-0.414476,-2.49219,0.912757,-1.426261,-0.021466,-0.690706,-0.247429,0.630406,0.411303,1.018561,2.422121,0.01663,-1.943348
construct,-0.46312,-2.642296,-1.260584,-0.246094,-0.114824,-1.226698,-0.436149,-0.785939,0.741779,1.105377,0.564208,0.451538,-0.568495
axiom,-0.722501,-2.956005,-0.280593,-1.258666,0.923329,-0.612586,1.204159,0.121914,-0.075863,0.875123,-0.153739,-2.415293,-0.07001
construction,-0.251204,-2.653282,-1.652833,-0.444506,0.21917,-1.472523,-0.238742,-0.628837,1.082624,0.834947,-0.0811,0.274956,-0.896081
therefore,-1.040246,-2.872911,0.215998,-0.43329,-0.031896,-0.731949,-1.228467,-0.94508,-0.178278,1.321836,0.530856,-0.459433,0.440291
compute,0.315204,-2.40624,0.337565,-0.354393,-0.129956,-1.73298,-1.241596,-1.383085,0.000628,0.794175,-0.152273,0.918682,1.070261
normal,-0.914955,-2.719849,1.026681,0.006288,0.676228,0.069212,-0.815707,-0.045125,0.206572,0.929519,0.837087,0.699656,0.361732
distance,-0.884115,-2.353599,-0.810462,1.296905,0.302979,0.305781,-1.996457,-0.888237,0.457936,0.895283,0.686052,0.385269,1.046672
notation,0.341013,-3.060809,-0.49467,-0.722563,0.374235,-1.859958,-0.012187,0.312811,-1.305186,-0.01652,-0.64164,0.539068,-0.213717
parameter,-0.059342,-2.4966,0.08033,-0.434511,1.045972,-0.319448,-1.894311,-0.552574,0.018185,0.563432,0.899647,0.202599,2.081703
euclidean,-0.673783,-3.230459,-1.317695,0.258624,0.80456,-0.221296,-0.691548,0.476629,1.133284,0.971297,0.522822,0.117333,-0.944639
symmetric,-0.480062,-2.770962,0.577738,-0.960166,0.573404,-0.510781,-0.517352,0.120093,0.285084,1.035564,1.351195,1.247536,-0.765183
metric,-0.581993,-2.318499,0.308608,-0.16759,1.064772,0.449202,-1.971897,0.992622,1.633847,1.193996,0.337114,-0.185493,-0.158197
test,0.240179,-1.474164,0.674826,-0.542248,-0.448246,-1.591242,-0.740552,-0.58248,0.270203,0.975545,0.34433,-0.471126,2.698143
bundle,-0.278351,-1.984206,0.503828,-0.994026,0.32284,-0.221855,-3.200468,0.620958,1.030692,0.904788,0.388435,-0.474974,-2.161286
center,-0.881961,-2.374435,-0.71525,1.867354,-0.240163,-0.361501,-1.777584,0.121877,0.151111,-0.281602,1.021265,0.93406,-0.927111
symbol,-0.18742,-3.090688,-0.587342,-0.766659,0.561124,-1.214835,0.045421,-0.355303,-1.789335,-0.162527,0.30062,0.421794,-0.460427
projective,-0.489293,-2.809257,-0.423871,-0.550698,0.721002,-0.232758,-1.013807,0.643542,1.25188,1.08664,0.671837,-0.115418,-1.823743
sphere,-1.057815,-2.366593,-1.668085,0.967356,-0.123792,0.31832,-1.576772,0.256301,0.983202,1.357066,0.913975,-0.033886,-0.85253
interval,-0.895726,-2.624997,0.080146,0.673882,1.003374,0.284667,-0.683901,-1.827279,0.133036,0.635215,0.800721,0.074357,1.200342
single,-1.108788,-2.240776,-0.461011,-0.431132,-0.014122,-1.319599,-1.510564,-1.286368,-0.128592,0.016631,1.067319,0.664225,0.45597
geometric,0.024267,-3.036193,-0.798415,-0.139343,1.145429,-1.173363,-0.467619,0.650811,1.327581,0.148196,0.168638,0.073697,0.164535
ideal,-1.004618,-2.355105,1.232767,-0.779339,0.18936,-0.376211,0.010337,-0.218253,0.465823,1.415086,0.892314,0.659901,-1.349657
dual,-0.673586,-2.611393,-0.677419,-0.235045,0.71194,-0.132829,-0.005281,0.347292,0.933719,0.848407,1.801932,0.922457,-1.196829
module,-0.087877,-2.131633,1.333378,-2.064029,0.471668,-1.24894,-0.779165,-0.504748,0.39256,0.491327,0.559996,0.164835,-2.393353
invariant,0.082975,-2.431727,0.489031,-0.737676,0.365072,-0.542569,-1.634635,1.291475,0.926882,1.177905,0.978926,0.117514,-0.685663
$\mathbb{Q}$,1.021792,-2.87966,0.298352,-0.451359,0.412521,-0.119255,-0.521671,-0.686901,-1.044101,1.333276,1.269367,0.077056,-0.276905
index,-0.102972,-2.467063,0.585483,-0.330999,0.185204,-0.966857,-0.712731,-0.323191,-0.354717,0.084064,1.088242,0.896417,0.114736
information,-0.136867,-1.744599,0.035025,-0.479138,0.461656,-2.184798,-1.40257,-0.672023,1.036627,-1.100754,0.578132,-0.309379,1.719576
transformation,0.179685,-2.746675,-0.334988,-0.415173,1.02452,-0.580668,-2.016669,0.678421,0.066438,0.616882,-0.231647,0.512073,-0.681187
extension,-0.250564,-2.792949,0.98661,-1.006922,0.753524,-0.791514,-0.169615,-0.000648,0.977806,0.994219,0.13858,0.149497,-0.64288
direct,-1.074028,-2.252578,0.145483,-0.348932,0.555021,-0.714569,-1.00697,-1.410412,1.087917,0.23298,0.659733,0.50733,-0.714547
uniform,0.193351,-2.665819,-1.227013,1.063219,0.615491,-0.173302,0.494315,-0.029604,1.566632,0.459942,3.0269,-0.21912,0.319048
path,-0.906549,-1.622244,-0.136432,0.507123,-0.185538,-0.624428,-1.778844,-1.996835,1.142151,0.91682,0.362873,0.04404,0.182257
negative,-1.019677,-2.917055,0.630077,0.037004,0.225716,-0.252773,-0.975089,0.036326,-0.899896,1.251253,0.623562,0.590603,1.280178
image,0.079125,-2.134112,-1.068685,-0.194608,0.946016,-0.793551,-1.553811,-1.627606,0.369938,-0.458486,0.682509,0.700365,-1.04371
member,-1.380098,-1.945832,2.383072,0.934724,-0.577356,-2.027831,0.306879,0.756282,-0.125722,-1.72409,0.888414,0.725267,-0.478027
inverse,0.169,-3.025528,0.518908,-0.573152,1.271987,-0.168382,-1.098731,-0.393433,-0.521518,1.165736,-0.530917,1.130602,-0.050584
step,-0.105311,-2.088737,-0.259801,-0.001891,-0.510778,-1.384747,-1.359102,-2.102925,-0.434233,0.818208,-0.13866,-0.060977,1.188033
independent,-1.091107,-2.345741,1.226226,-0.33525,0.375053,-0.6816,-0.956425,-0.559704,0.007149,0.495423,1.042346,0.112581,1.328696
arithmetic,0.060393,-3.049738,0.351993,-0.647409,0.681965,-1.63544,1.226221,-0.073661,-0.062068,0.366903,-0.152042,0.005945,0.765418
position,-1.349351,-1.974896,0.441246,1.032022,-0.872272,-1.350705,-2.025859,-0.321278,-0.40593,-0.616981,0.621165,0.057725,0.322294
calculus,0.502919,-3.02143,0.072097,-0.109032,1.743421,-1.290018,-0.187165,0.440695,0.741304,-0.369861,-1.991623,0.11133,0.308952
rational,-0.424967,-2.959101,0.45929,-0.464875,0.169378,-0.459491,-0.141277,0.046122,-0.05422,1.777807,0.33367,0.721398,0.112025
law,-0.658068,-2.522586,0.072457,0.006207,0.563733,-0.81878,-0.921515,1.895875,-0.128037,0.443854,-0.730656,-0.263042,1.171441
tree,-0.259852,-1.486593,0.05892,-0.316516,0.035668,-1.226857,-0.027639,-2.71425,1.203695,0.493897,0.861746,0.83302,-0.412584
component,-0.856484,-2.133968,0.240818,-0.301393,0.529454,-0.478381,-2.198412,-0.549825,0.134393,0.330452,1.258913,1.347223,0.098199
