word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
linear,-0.31674,0.374925,0.628594,0.031214,-0.923484,-0.599043,-0.631705,-0.778576,1.080186,-0.56527,-1.946379,1.908967,0.106819,0.197161,-0.050204,-0.796322,1.035925,0.553805,1.593901,0.034702,1.091313,-1.296251,-0.32333,1.429563,0.297115
polynomial,-1.736742,-1.133144,-0.692006,0.528901,-0.172708,1.388644,-0.462401,-1.483908,0.452629,-0.01666,-1.714194,2.567121,-0.59887,-0.595247,0.633812,-1.660069,0.259562,0.083558,0.784455,0.648621,-0.477736,-0.508139,-0.272512,0.968303,-0.408512
algorithm,-1.30209,-0.719401,-0.401532,0.133239,-0.47041,0.046631,-0.387077,-2.018817,1.315703,-0.678887,-2.150712,1.109215,0.030336,-0.719047,-0.43861,-0.924294,0.218074,-0.130204,0.645954,-0.914555,-0.236435,-0.777826,-1.047135,0.694173,-0.402842
mathematician,0.863048,-0.606038,0.393571,1.688511,-1.830605,0.945646,-1.202204,-0.004383,-1.220236,-1.293868,-0.874917,1.013777,-0.636184,0.454034,0.187847,-0.36286,0.989101,-0.067136,-0.182621,-0.205974,-0.428994,2.21533,-0.313391,0.411138,0.173249
definition,-0.451171,-0.081462,0.321829,-0.867087,0.034739,-0.28386,-0.256394,-0.812767,0.874079,-0.882971,-1.115286,1.100182,-0.081709,-0.331367,-1.308779,-0.355207,-0.359225,-0.351496,1.341431,-0.244698,-0.822674,-1.046948,-0.945026,-0.091118,0.861114
product,0.249672,0.942537,0.10875,-0.83986,-0.189885,-0.242185,-0.205347,-0.025418,2.06282,-0.979925,-1.015831,-0.722603,0.427464,-0.067132,-1.691341,-1.445809,-0.390459,-0.927758,-0.250404,0.073057,0.168877,-1.398179,-1.146266,-0.713894,-1.143661
state,0.406178,0.450477,1.383492,0.519234,1.097486,0.147754,0.036559,-0.451881,0.421231,-1.285711,1.083499,-0.222882,-0.023257,0.176622,-0.48702,0.14905,0.609106,-0.441387,0.363215,-0.073451,-0.62217,-1.150798,-0.32603,-0.127634,1.181162
sequence,-0.169161,0.368391,0.282302,-0.56386,0.008344,-1.037009,0.032698,-0.767839,1.778824,-0.351245,-1.068084,1.139735,-0.185962,-1.081451,-0.259452,0.320909,0.271828,0.765964,1.251395,0.013037,-0.323279,-0.247854,-0.229745,0.802196,-0.685108
distribution,-0.116363,1.160282,0.114615,-0.956026,0.518345,-1.282359,-0.44387,-0.991927,0.94646,-0.955379,-1.047287,0.799921,-0.907836,1.036451,-0.49909,-1.212676,0.026054,-0.747727,0.55218,0.077713,0.189414,-1.11463,-0.152097,0.18368,-0.237757
variable,-0.01502,0.282578,0.157196,-0.14901,0.103013,-0.957613,-0.028356,-1.638113,1.555022,-0.02115,-1.951243,1.610611,-0.946335,-0.706325,-0.680973,-1.088865,-0.270297,-0.187376,1.203908,0.126354,0.112493,-1.227823,-0.495623,0.737115,-0.460245
solution,-0.260251,0.096175,0.041544,-0.621597,-0.605697,0.35835,-0.306637,-0.774266,1.932619,-0.834982,-1.214367,-0.609457,-0.135697,-0.134245,-0.874892,-1.329004,0.038243,-0.684638,0.871088,0.116428,-0.24005,-1.483705,-0.429468,-0.093459,0.019121
