word,1,2,3,4
identical,-1.769869,-0.699499,-1.650817,0.953654
vary,-1.242378,0.417454,-2.429327,1.34809
transition,-1.077179,0.281353,-1.450821,1.428763
eight,-2.325877,-0.493686,-1.25528,-0.48981
likelihood,-0.141168,0.884963,-2.174169,2.086049
deviation,-0.541511,0.29646,-2.651561,1.340182
infinitesimal,-1.201189,0.421122,-0.40664,1.526571
straight,-1.679825,-1.064077,-1.976206,0.656694
strongly,-0.928049,-0.174312,-0.908046,2.080031
fractal,-0.692577,0.98302,-0.198767,1.387321
grow,-1.200113,0.663755,-1.899326,0.354793
generating,-1.201732,-0.126162,-0.567571,2.412002
conic,-1.761371,-0.830762,-0.093525,0.984869
independently,-1.722351,1.150285,-0.159553,0.646917
remainder,-2.171122,-1.018879,-1.650613,0.155902
sampling,-0.25206,1.327693,-1.400052,1.620311
Jordan,-1.580208,-0.718017,0.604068,2.082832
rectangle,-1.702001,-1.278706,-2.265553,0.334949
monoid,-1.024167,-0.641994,0.389975,2.639174
derivation,-1.609679,0.236034,-0.496869,1.89979
conformal,-1.282439,0.011703,0.429862,2.382144
exterior,-1.626652,-0.56916,0.068196,1.80233
growth,-0.625526,1.068317,-1.521308,1.277862
inference,-0.325688,2.043036,-0.853712,1.911286
isometry,-1.543598,-0.850708,-0.118048,2.396431
definite,-1.207812,-0.327249,-0.792644,2.785145
fractional,-0.933894,0.130574,-0.518283,1.878834
rotate,-1.318058,-0.609451,-2.085791,0.265473
seven,-2.046963,-0.126855,-1.106834,-0.592513
associative,-1.393235,-0.649833,-0.189965,2.253966
universe,-0.979308,0.669524,-0.524008,1.189703
hierarchy,-0.499206,0.740403,-0.079733,1.905503
subgraph,-0.930188,-1.488912,-1.133084,1.765929
sentence,-0.712216,0.592661,-0.86524,2.062517
pole,-1.420187,-0.918128,-1.441993,0.56782
bayesian,0.138624,2.616907,-0.825813,2.027098
sine,-0.84149,-0.106482,-0.464382,1.427945
simplify,-1.357071,0.949025,-1.240858,1.289053
degenerate,-1.769505,-1.122146,-0.691822,1.591067
fold,-1.660906,-0.972728,-0.908884,0.299342
circular,-1.116168,-0.764124,-1.277398,1.054283
Taylor,-1.803813,0.596053,0.58541,0.73238
minimize,-0.565363,0.434778,-2.512552,1.802015
characterization,-1.550195,0.426372,-0.366497,2.045342
Euclid,-1.582442,0.865091,-0.227804,0.160465
Leibniz,-1.241939,1.489279,0.449617,0.544597
demonstrate,-1.319241,1.271846,-0.725208,0.956455
stability,-0.667336,1.331334,-0.141435,2.09563
skew,-1.53464,-1.775093,-0.043176,1.604383
imaginary,-1.608795,-0.571282,-0.802232,1.625118
plot,-0.317736,0.035803,-1.292774,1.233408
predicate,-0.736095,0.46839,-0.734375,2.311798
resolution,-1.072295,0.531348,-0.549259,1.565103
proportional,-0.808268,0.335444,-2.760128,1.20877
digital,-0.814396,1.487998,-0.599678,0.705287
residue,-2.006124,-1.268822,-0.160822,1.436014
cluster,-0.906901,0.244457,-1.630506,1.028597
Grothendieck,-1.633369,0.582798,1.276272,1.423635
trigonometric,-1.109189,0.477145,-0.60288,1.814728
diameter,-1.944531,-1.402048,-1.934644,0.256844
Bernoulli,-1.07658,0.603699,-0.037653,0.961291
modulus,-1.373977,-0.403515,-0.246367,2.087077
estimation,-0.193823,1.620334,-1.444203,2.096631
hermitian,-1.236419,-0.869925,0.327275,3.298827
ordering,-1.186273,-0.248313,-1.395005,2.13598
eigenvector,-1.083791,-1.111949,-0.941362,2.309998
nine,-2.120334,-0.38454,-1.227349,-0.907061
Erdős,-1.309651,0.939275,0.946992,0.643252
inversion,-1.618364,-0.454474,-0.599608,1.548857
vertical,-1.358692,-1.077512,-1.941673,0.629703
computable,-0.73355,0.606819,-0.643953,2.203261
Church,-1.104901,1.750825,-0.064275,0.052596
continuity,-0.964609,0.130458,-0.404813,2.345358
Cartan,-1.650959,0.420263,1.454931,1.509285
fourth,-2.044715,0.097751,-0.77296,-0.047268
interaction,-0.343041,1.462819,-1.325495,1.634191
embed,-1.479681,-0.442341,0.110043,2.104778
Conway,-2.137787,-0.266062,1.520623,0.453266
valuation,-0.79598,-0.3722,-1.186631,1.673959
chart,-0.583226,0.054822,-0.815279,1.231483
internal,-1.139991,-0.425685,-1.383526,0.645487
separable,-1.395236,-0.655521,0.357719,3.106869
coincide,-1.773546,-0.888484,-0.93819,1.64581
loss,-0.421735,0.859112,-2.403276,1.165102
arrow,-1.378622,-0.478669,-0.783222,0.612402
orient,-1.234776,-0.803077,-0.684518,1.553553
pythagorean,-1.189938,0.087579,-0.776304,0.679275
convolution,-0.795177,0.24232,-0.547303,2.36502
Dirac,-0.898293,1.052279,0.384744,1.748657
Minkowski,-1.42009,0.211163,0.774717,1.8571
denominator,-1.620041,-0.647678,-1.963972,1.134064
centre,-1.989511,0.245577,-0.830474,-0.730071
Lagrange,-1.31546,0.782098,0.702174,1.188926
hull,-1.293353,-0.877079,-0.271685,1.212505
bipartite,-1.045682,-1.165913,-0.643609,1.981187
linearly,-1.381171,-0.843423,-1.521887,2.366805
outer,-1.648938,-1.245576,-0.462553,1.162325
interpolation,-0.597173,0.515096,0.034268,1.960779
dot,-1.443025,-0.550607,-1.466877,0.87175
simulation,-0.490661,2.258107,-0.871917,1.270814
congruence,-1.641708,-0.549556,-0.225811,1.935244
summation,-0.746069,0.379874,-0.559702,1.960358
substitute,-1.747231,-0.277897,-1.29154,0.989792
width,-1.154833,-0.924467,-1.674116,0.674179
Klein,-1.98828,0.244876,1.392819,0.680843
semisimple,-1.781075,-1.357687,0.952769,3.192547
congruent,-2.130834,-1.845401,-1.542692,0.2918
converse,-1.429588,-0.100366,-0.704975,2.152733
torsion,-1.473765,-0.865216,0.403051,2.306097
clique,-0.701571,-0.623684,-1.47656,1.575494
divisible,-2.35784,-1.74188,-1.242473,0.446029
compose,-1.852983,-0.534566,-0.79169,0.191054
honeycombs,-2.972327,-1.338491,1.521617,-0.549164
median,-0.580411,-0.352309,-1.992448,0.950418
predict,-0.785842,1.447822,-2.024375,0.922165
Möbius,-1.660117,-0.802534,0.663111,1.789595
simplicial,-1.346821,-0.832512,0.617673,2.236086
Jacobi,-1.343201,0.298011,0.831123,1.87883
embedding,-1.84412,-0.99543,-0.375042,2.334162
integrate,-1.209535,0.506666,-1.486055,1.513654
decide,-1.323111,0.964214,-1.594626,0.289459
cosine,-0.860113,-0.316171,-0.605837,1.812553
hexagonal,-2.126998,-2.395039,-0.271524,-0.179147
joint,-1.396594,1.321474,-0.808593,0.303937
algebraically,-1.691264,-0.58013,-0.306613,2.864002
convergent,-0.627162,-0.44525,-1.325588,2.462161
propositional,-0.493027,0.668239,-0.118055,2.646129
solvable,-1.141661,-0.553728,-0.013141,2.684693
commute,-1.465075,-1.094385,-0.812007,2.212228
dodecahedron,-1.825925,-1.900563,-0.090218,-0.922406
substitution,-1.218443,-0.052992,-0.837764,1.482792
deterministic,-0.266305,1.340989,-1.071361,2.560382
data,-0.591961,1.472236,-1.327869,0.914688
Hodge,-1.414127,-0.028847,1.295454,1.932229
tessellation,-2.198685,-1.299225,1.100023,0.386486
covariance,-0.183565,0.14957,-1.531793,2.469977
bilinear,-1.333285,-0.762807,-0.004203,2.895982
Fibonacci,-1.288703,-0.032848,-0.430612,0.314775
Frobenius,-1.520249,-0.304268,0.910188,2.100248
Peirce,-1.35243,1.057401,1.399589,-0.305427
Cayley,-1.785549,-0.003529,0.937485,1.418795
evaluation,-0.977938,0.9361,-1.289063,1.429189
irrational,-1.407231,-0.18208,-0.909062,1.387977
composite,-1.300961,-0.582563,-1.077947,1.025113
noise,-0.014331,1.026569,-1.778872,1.454028
Hamilton,-1.309471,0.988568,1.024606,0.491175
walk,-0.895035,0.136532,-1.396728,0.697794
recursion,-0.778183,0.951068,-0.641393,1.581726
likely,-1.370271,1.261139,-2.591738,0.110776
radical,-1.119127,-0.577974,-0.054369,1.644812
slope,-0.924984,-0.699672,-1.499461,1.329092
cylinder,-1.327155,-1.075097,-1.028307,0.887046
multiplicity,-1.621317,-0.714861,-0.815221,1.488783
computing,-1.014023,2.125181,-0.638811,0.339259
expectation,-0.66297,0.31054,-1.704882,2.052777
factorial,-1.165217,-0.069595,-0.782849,1.108472
recurrence,-1.113038,0.091304,-0.563401,1.896214
lambda,-0.609513,0.094826,0.092282,1.38717
neighbor,-1.554722,-0.854277,-2.198743,-0.060282
hyperplane,-2.020558,-1.348664,-0.645214,1.114033
quantifier,-0.369795,0.186668,-0.705714,2.145938
signature,-0.918738,-0.367297,-0.465097,1.3559
mode,-0.44812,0.26147,-1.389503,0.807708
logarithmic,-0.681279,0.427606,-1.097567,1.825689
tuple,-1.892661,-1.292203,-1.318536,1.045221
transfer,-0.776096,1.00346,-0.768958,0.997895
accuracy,-0.822039,1.034902,-2.609173,0.683017
depth,-0.778567,0.246293,-1.521819,1.093145
pyramid,-1.810005,-2.182674,-0.561068,-0.346147
equip,-1.586929,-0.501827,-0.13102,2.31974
Hopf,-1.400624,-0.213783,1.406907,1.676843
noetherian,-1.065313,-0.817059,0.300892,3.05023
continuum,-0.804429,0.758384,-0.187302,2.024162
angular,-0.029045,-0.184341,-1.971997,1.700703
Legendre,-1.215571,0.492718,0.976017,1.513581
probabilistic,-0.548912,1.979724,-0.375739,1.973853
archimedean,-2.057798,-1.098828,0.815199,0.560914
normalize,-0.963176,-0.768688,-1.353335,1.78826
parametric,-0.65652,0.533538,-0.936615,2.11381
facet,-2.460425,-1.918332,-0.321833,-0.849058
completeness,-0.879954,1.089029,0.203428,2.399509
Weil,-1.230491,0.852184,1.568639,1.659522
descent,-0.708047,2.317866,-0.165687,0.168733
ellipse,-1.377174,-1.317239,-1.166307,0.656176
precision,-0.660973,0.719281,-2.344838,0.76459
Ramanujan,-1.324054,0.967376,0.759792,0.221958
icosahedron,-2.194303,-2.075224,-0.311176,-0.785458
Dedekind,-1.421943,0.125271,1.022843,1.645494
hyperbola,-1.123204,-1.258295,-0.925087,0.545582
negation,-0.362421,-0.049579,-0.685363,2.225512
contradiction,-0.978809,0.467201,-1.116142,1.380168
bijection,-1.543249,-0.861555,-0.782047,2.352899
divergence,-0.364895,0.290388,0.046635,2.459936
groupoid,-0.976882,-0.357827,0.903065,1.879204
nilpotent,-1.415345,-1.313495,0.085038,2.531589
similarity,-0.930044,0.531127,-0.870896,1.517504
stationary,-0.488778,0.588123,-1.267416,2.16663
orthonormal,-1.321572,-1.103935,-0.32304,2.51441
spiral,-0.727756,-0.34032,-0.469058,0.798026
reciprocal,-1.334718,-0.676506,-1.044487,1.52493
overlap,-1.469844,-0.47452,-1.717999,0.532224
decompose,-1.527642,-0.641486,-0.91794,1.998646
implicit,-0.78333,0.59761,-0.55807,2.198683
surjective,-1.171857,-1.324602,-0.738251,3.123878
covariant,-0.58661,-0.207202,-0.039025,2.747531
separation,-0.948352,0.149422,-0.395922,1.742148
subalgebra,-1.432668,-1.248917,0.720384,2.795068
parabola,-1.147445,-1.333477,-0.874567,0.561269
Russell,-1.074915,1.36101,0.873864,0.099659
graphic,-0.561557,1.240305,-0.457266,0.865293
laplacian,-0.80108,-0.392956,0.153058,2.49619
subtraction,-1.234157,-0.278648,-1.885788,1.010968
nontrivial,-1.559803,-0.795228,-0.584682,2.324977
Kepler,-1.023378,0.758498,0.107858,-0.430166
exhibit,-0.707997,0.972403,-1.187847,1.330072
weakly,-0.279838,-1.023583,-1.184415,2.756046
consistency,-0.370414,1.270852,-0.655189,2.190676
neighbourhood,-1.360305,-1.258366,-0.839883,1.79498
implication,-0.739795,0.614475,-0.73312,1.879174
Ricci,-0.420007,0.598765,0.686759,2.219678
diophantine,-1.392996,0.660131,0.527591,1.524986
homeomorphism,-1.165295,-0.972689,0.17128,2.745137
Schur,-1.275868,-0.355859,0.710752,1.496733
lagrangian,-0.292581,0.62355,0.416993,2.554095
ZFC,-0.141694,0.697844,-0.236065,2.390252
recursively,-0.82181,0.00206,-0.939053,1.751959
reasoning,-0.706698,2.034661,-0.460784,1.218266
independence,-0.688449,0.961758,-0.75513,1.800858
equilateral,-2.084361,-1.773105,-1.433264,-0.375023
pentagonal,-1.573334,-2.803883,-0.165347,-0.33585
chord,-1.284396,-1.107814,-1.706968,-0.212759
subtract,-1.827899,-0.784592,-2.473145,-0.183556
transcendental,-1.152627,0.36007,0.165154,2.18173
octahedron,-2.609865,-2.103103,-0.323956,-0.99018
transpose,-1.348268,-1.118131,-0.703976,2.251121
covering,-1.431983,-0.867913,0.076729,2.096864
Tarski,-1.122928,1.63191,1.559154,1.320573
maximize,-0.13287,0.552387,-2.904364,1.276114
chromatic,-1.197584,-1.094948,-0.486076,0.908698
postulate,-1.341425,0.391291,-0.488525,0.761251
rectangular,-1.159779,-1.333836,-1.402302,0.641892
trial,-0.556282,0.854978,-1.880857,0.278845
geometrical,-1.213035,1.374558,-0.03602,1.30641
involution,-1.171854,-0.892574,0.211019,1.738371
Weierstrass,-0.961333,0.893617,1.014118,1.452827
symbolic,-1.066209,1.614076,0.07123,0.978867
counterexample,-1.31872,0.451414,-0.246012,1.01456
uniqueness,-1.323863,0.278678,-0.464613,1.940494
proportion,-0.995143,0.040696,-1.699722,0.269184
eliminate,-0.979659,0.41504,-2.03844,0.908872
poset,-1.111821,-0.58764,-0.237789,2.251901
midpoint,-1.474819,-1.24969,-1.713781,-0.017198
Pascal,-1.224845,0.238676,0.057875,-0.004655
countably,-1.001276,-0.919343,-0.76626,2.793185
hexagon,-2.225676,-1.744832,-1.058791,-0.625313
hypergeometric,-0.648765,0.376709,0.866089,2.48927
atomic,-0.4792,0.703701,-0.862508,1.395573
bias,-0.167036,1.210182,-2.186579,1.002447
constructive,-0.644986,1.923956,-0.128115,1.626909
significance,-0.631238,1.509291,-1.511007,0.864209
weighted,-0.489536,-0.090912,-1.561076,1.99848
multivariate,-0.352433,1.249842,-0.445026,2.559026
iterative,-0.089667,1.399611,-0.949448,2.017692
Peano,-0.81818,1.256685,0.29075,1.375423
cryptography,-0.502941,1.870764,-0.291587,0.913318
nonnegative,-1.35615,-1.022439,-0.793601,2.015175
Abel,-1.172774,1.199586,0.915572,0.535552
differentiation,-0.724096,0.689232,-0.268243,2.300586
categorical,-0.629619,0.600142,-0.242618,2.281112
Kolmogorov,-0.591184,1.123796,0.819825,1.415702
minus,-1.517156,-1.065205,-1.621329,0.296392
Hardy,-1.538372,0.278008,1.357797,0.923397
Hadamard,-1.168608,-0.083031,0.49986,1.24113
endomorphism,-1.717407,-1.510811,0.409033,2.865768
nonempty,-1.381728,-1.409899,-1.057752,2.265699
undirected,-0.834821,-1.133465,-0.97853,1.81366
continuously,-0.932636,-0.57779,-1.531443,1.536273
elimination,-0.471575,0.670646,-0.308723,1.811664
Fréchet,-0.77236,-0.138551,0.774984,2.481423
conjunction,-0.417852,0.024329,-0.767713,1.90296
homeomorphic,-1.425156,-1.74355,0.007754,2.309211
discriminant,-1.442583,-1.077827,-0.45617,1.706624
Lorentz,-0.589521,0.57088,0.795372,1.878801
axiomatic,-0.810832,2.110042,0.185043,1.903817
deduce,-1.098019,0.721297,-0.952588,1.57684
jacobian,-1.254977,-0.566688,0.075749,2.233348
supervision,-2.020565,1.862573,1.43804,-1.129121
polyhedral,-1.660397,-1.109759,0.244488,0.633672
inscribe,-2.170363,-1.740507,-1.388295,-0.576032
idempotent,-1.168223,-1.508231,-0.0856,2.069576
Nash,-0.482088,0.76803,-0.307323,0.587969
pentagon,-2.15091,-1.837698,-0.947767,-0.702518
topologically,-1.476663,-1.562252,-0.275438,1.263857
automaton,0.061928,0.396526,-0.608454,1.476029
submanifold,-0.69876,-0.985599,0.289799,2.454972
corollary,-1.4315,0.103139,-0.332163,1.371729
normally,-0.797865,0.556376,-2.235958,1.114403
rigid,-0.338538,-0.079513,-0.973458,1.445192
norme,-1.442024,-0.913702,0.570428,2.744683
confidence,-0.180762,0.332513,-2.311967,0.683134
triangulation,-0.886476,-0.890844,-0.549712,1.155837
monotone,-0.48265,-0.634525,-0.813567,2.530664
diffeomorphism,-1.246193,-0.867424,0.19773,2.41702
cumulative,-0.100963,0.2246,-1.516122,2.091571
coprime,-1.607022,-1.688818,-1.207091,1.332684
dominate,-0.662611,-0.566065,-1.341657,1.265438
deformation,-0.656095,0.482578,0.416592,2.227414
unbounded,-0.749297,-0.43089,-1.00399,1.903365
pointwise,-0.587702,-0.694022,-0.926129,2.812256
spline,-0.118879,-0.281675,0.280984,1.694022
bound,-0.996895,-0.305403,-0.899134,1.703878
analytical,-0.912862,1.957361,-0.119373,1.368554
compass,-0.546088,-0.264878,-0.960144,0.967314
induced,-1.285167,-1.352027,-0.476903,2.378482
Serre,-1.157066,0.583199,1.84412,1.986186
transport,-0.207445,0.749655,-0.586951,1.203079
distributive,-1.026968,-0.739249,0.182463,2.00102
trigonometry,-1.20384,0.942918,0.366497,0.628769
dihedral,-2.031071,-2.106337,-0.132927,0.602445
residual,-0.104285,-0.158653,-1.973581,1.570663
fifth,-1.505422,-0.069063,-0.761218,-0.441669
geometrically,-1.293996,-0.51555,-0.704596,1.729557
Kronecker,-1.024878,0.39109,0.526603,1.232378
monomial,-0.9208,-0.822247,-0.96423,1.748334
posterior,0.403915,0.94868,-2.30247,1.963484
Pearson,-0.734801,0.786759,0.736784,0.476145
fibration,-1.165908,-1.024915,0.813638,1.953071
hundred,-2.103231,0.045425,-2.137875,-1.630201
sparse,-0.198568,0.805152,-1.051679,1.55574
logistic,0.169461,0.910163,-0.827384,2.22549
parabolic,-0.730417,-0.459677,0.131038,1.884434
connected,-1.309939,-1.571455,-0.705585,2.351989
learning,-0.397278,2.390194,-0.588883,0.912834
sequential,-0.126272,0.869136,-0.588009,1.960298
million,-1.566071,-0.411008,-1.808814,-1.80362
parallelogram,-0.973692,-1.255615,-1.632967,0.559939
randomly,-0.977795,-0.017342,-2.405714,0.061169
monoidal,-0.441637,-0.841608,0.60461,2.677574
computability,-0.714708,1.913744,1.110393,1.163263
orthoplex,-2.690437,-2.37863,0.021753,-1.529398
ergodic,-0.714736,1.067165,0.420039,1.932803
noncommutative,-0.989617,0.5236,1.006189,1.929592
commutator,-1.099252,-0.703505,-0.033723,1.896748
constructible,-1.042301,-0.685365,0.203435,1.648719
supremum,-1.29898,-1.365546,-1.1444,1.890941
Archimede,-0.723463,0.985561,-0.434477,-0.140342
formalism,-0.627764,1.515033,0.308704,1.534137
inductive,-0.412341,1.030776,-0.653297,1.912691
Noether,-0.968622,1.370658,0.742045,0.767382
hypergraph,-0.660993,-1.481585,-0.227285,1.58319
identification,-0.669902,0.728193,-0.825801,1.47167
tetrahedral,-2.265991,-2.246016,-0.00275,-0.413135
heuristic,0.013163,1.423549,-1.33288,1.081335
Kleene,-1.131762,0.574621,1.267708,1.018779
membership,-1.0201,0.825847,-0.429277,0.299415
uncountable,-0.736869,-0.617499,-0.535775,2.379395
reflexive,-0.524087,-1.236521,0.264236,2.953981
Chebyshev,-0.866789,0.41997,0.162187,1.552818
antiprism,-1.898744,-2.227776,-0.138142,-0.499267
compactness,-0.554879,0.676386,0.452044,2.659423
revolution,-1.109582,0.394769,-0.421384,-0.446006
spread,-0.526897,0.496477,-1.279978,0.547521
indeterminate,-0.823907,-0.130745,-0.778475,1.888744
perturbation,-0.508953,1.052442,-0.55116,1.722185
numerator,-0.99133,-0.88952,-1.855246,0.905675
pullback,-1.177692,-1.161279,-0.031015,2.530603
brownian,-0.049546,0.484366,-0.481978,1.556197
Shannon,-0.336667,1.449639,0.515131,0.991293
mesh,-0.191999,-0.094788,-0.62406,0.758253
rotational,-1.07995,-1.223564,-0.648129,0.313815
asymptotically,-0.228094,0.081108,-1.859272,2.064805
algorithmic,-0.44792,2.016963,-0.24735,1.384371
invariance,-0.778111,0.376528,-0.061943,1.959624
quadrature,-0.030315,0.758649,0.213071,1.754109
Zermelo,-0.386034,1.473017,0.943206,1.507258
coset,-1.287516,-1.130591,-0.774936,0.835644
intuitionistic,-0.260791,1.425637,0.614292,2.351771
piecewise,-0.685726,-0.762403,-0.395882,2.31367
significantly,-0.652515,1.287059,-2.319755,0.660714
conjugacy,-1.526222,-1.293871,0.005053,1.290383
exponentiation,-0.549428,-0.221006,-1.275472,1.751377
variational,-0.388667,2.465723,0.580258,1.79914
Bayes,0.307364,1.509128,-0.552603,1.912139
orientable,-1.552463,-1.746737,0.553269,2.032951
Scott,-1.337231,0.734195,1.459671,0.330462
replacement,-0.17936,0.608625,-1.293345,1.224427
hypercube,-1.701283,-1.328747,-0.075755,0.033875
Liouville,-1.046265,0.825471,1.252074,1.762721
bijective,-0.924719,-0.564215,-0.215421,2.494738
complementary,-0.6899,-0.738214,-0.995339,1.472703
cotangent,-0.882096,-0.655482,0.624933,2.140292
Schwarz,-1.125339,-0.015126,1.163569,1.071021
conjugation,-1.2964,-0.868531,-0.104289,2.229979
Hermite,-0.834745,0.329105,1.159195,1.594949
hypersurface,-1.241619,-1.194539,0.614248,1.860938
perimeter,-1.297594,-0.882624,-1.556842,-0.109705
homological,-1.162172,0.691309,1.387088,1.938903
threshold,-0.442306,0.202384,-2.029156,0.794479
truncation,-1.69905,-0.513095,0.063192,-0.723549
modal,-0.24602,0.461139,0.685902,1.801307
Zariski,-1.334671,0.041004,1.084744,1.80355
incomplete,-0.464598,0.733885,-0.71811,1.476481
Lipschitz,-0.815776,-0.690858,0.359985,2.140914
moduli,-0.758246,0.119698,0.919263,2.328511
ellipsoid,-0.2654,-0.725238,-0.183649,0.877479
rhombic,-1.482839,-2.111822,-0.462099,-0.680578
Ramsey,-0.853693,0.610674,0.913496,1.184951
acyclic,-0.312336,-1.02599,-0.798807,1.90399
atlas,-0.648536,-0.03795,0.769307,1.540302
adjacency,-0.619574,-0.616344,-1.132687,1.330831
indicator,-0.550348,-0.250954,-0.947638,1.669244
twenty,-1.97831,-0.044447,-1.38508,-1.5302
chaos,-0.357977,1.784062,0.237865,0.983762
concave,-0.301555,-1.287769,-1.320061,1.30316
undecidable,-0.559386,0.890587,0.494558,1.184138
submodule,-0.915183,-2.049551,-0.0698,2.124897
Wilson,-1.508774,0.746234,1.256378,-0.209006
isometric,-0.725539,-0.978442,0.219444,2.541976
automorphic,-0.791537,0.550859,1.032527,1.639552
reciprocity,-0.766736,0.175719,1.237656,1.645756
enumeration,-0.911958,0.122229,-0.011835,1.150258
scaling,-0.359412,0.021893,-1.041642,1.80809
martingale,-0.11644,0.104458,0.325127,1.86443
conversion,-0.586631,-0.207583,-1.201519,0.666606
deduction,-0.273023,0.720466,0.289667,1.506624
invert,-1.060746,-0.797611,-1.012653,0.651374
provable,-0.002447,0.088028,-0.634411,2.256786
Baire,-0.799056,-0.153581,0.897983,2.41656
seminorm,-0.427427,-0.874085,-0.421104,3.210501
Sobolev,-0.696202,0.52564,1.056958,1.664205
diverge,-0.690031,-0.424342,-1.923964,1.352728
reducible,-0.426686,-0.558566,-0.819854,2.045369
Riesz,-0.754379,0.532864,1.523617,2.096301
metrizable,-0.565781,-1.025723,0.681463,3.421966
penrose,-0.754001,0.362928,0.860064,0.452766
centroid,-1.427492,-1.266468,-1.126655,-0.613789
curved,-0.711279,-0.372415,-0.283238,1.244748
forest,-0.706643,-0.795053,-1.01319,0.462759
isolated,-0.950512,-0.671242,-1.390043,1.224028
Schmidt,-0.716999,0.212236,1.354939,1.612877
ultrafilter,-0.284294,-0.361637,-0.165161,2.609028
primality,0.690744,0.812022,-0.019209,1.675922
continuation,-0.750832,0.383024,-0.013452,1.760393
demonstration,-0.755653,1.133485,0.240705,0.366481
ternary,-0.484599,-0.593539,-0.586164,0.965436
compactification,-0.66464,0.060088,0.987928,2.215755
cylindrical,-0.562888,-0.979218,-0.212716,1.192108
randomness,-0.184207,1.203521,-0.499832,1.043273
twelve,-2.131363,-0.844943,-0.364511,-1.569589
arithmetical,-0.144462,0.803652,-0.356387,2.177155
octahedral,-2.103767,-2.12268,0.208283,-0.55517
abstraction,-0.602559,1.391149,-0.838871,1.361699
leaf,-0.845408,-0.977763,-1.163413,0.249713
stabilizer,-1.150943,-1.661574,-0.098268,1.286162
Bourbaki,-0.991771,0.912042,0.873328,-0.02193
disjunction,0.354859,-0.044373,-0.582568,2.09743
trivially,-1.100641,-0.739829,-1.015196,1.678959
codimension,-1.459211,-1.668687,0.066246,1.31199
tangential,-0.481801,-1.754602,-1.580297,0.819109
secant,-0.655976,-0.526571,-0.205349,1.299291
Catalan,-1.29374,-0.535604,1.124229,0.283164
codomain,-0.820195,-0.879784,-1.295845,2.209603
differentiate,-0.895152,0.004278,-1.556213,1.487505
