word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
mathematical,1.728932,1.258701,0.5196,-0.521445,0.02406,-0.418442,-0.367841,-0.685722,0.582338,-0.649581,-0.046304,-1.462827,-1.914992,0.559156,0.533268,-0.229385,1.652278,0.237676,-0.634914,-0.549784,-0.82288,0.075305,-1.033937,0.694349,-0.342944,-0.182229,0.038311,-1.485599,-0.455302,-1.241354,-1.138562,-0.155287,0.470167,-0.230738,-0.191423
method,0.408469,1.512679,-0.462911,-0.094544,-0.187419,-0.337598,1.167086,-0.189341,0.026728,0.54274,0.090684,-1.000655,-1.588037,0.625644,2.010611,-1.064417,0.482026,0.702366,0.05849,-0.525376,-0.302466,0.497086,-0.735895,0.200895,0.285259,-0.490162,-0.121237,-0.674682,-0.062748,-1.156043,-0.303145,-0.598416,0.348051,-0.341874,-0.321828
finite,1.317874,1.307305,-0.063798,0.194373,0.261738,-0.893472,0.492156,-0.060694,0.467186,-1.535399,-0.257002,-0.874979,-1.087112,0.169867,2.160763,0.354895,0.342864,1.500862,-0.079126,-1.124722,0.309647,0.532017,-1.61546,0.680375,-0.867146,-0.306133,-0.329376,-1.458334,0.667568,-0.574434,-1.226863,1.107035,0.471627,0.056094,1.06787
result,0.596434,0.83384,-1.117561,-1.083066,0.661721,0.10939,0.897028,0.094334,0.090949,-0.22091,-0.070689,-1.149372,0.051541,-0.07194,0.97208,-1.010403,-0.878574,0.110238,-0.43299,-0.224038,0.377623,-0.109581,0.469914,1.115252,0.212397,-0.203678,-0.226117,0.292527,0.643918,-0.587045,0.237817,-0.215728,0.401127,-0.720097,0.013723
vertex,0.200667,1.036642,-0.015758,-0.490672,-0.586066,-0.712295,-0.822788,-0.588594,0.093494,-1.511324,0.551401,-0.471339,0.011882,-0.186195,2.14571,1.840404,-0.425194,1.366615,0.549503,-0.042695,0.651599,-0.163327,-1.593974,1.48211,-0.763183,-0.136827,0.981525,-0.470663,0.779853,0.573084,-1.618457,0.986833,-0.1084,-0.916763,0.982376
term,0.346326,1.601691,-0.595127,-0.008684,0.451843,-0.109614,1.076251,-0.063612,0.202153,-0.05703,0.519694,-1.326689,-0.321973,0.352499,0.746171,-0.298578,0.050481,0.255434,-0.313379,-0.421673,0.63158,-0.201949,-0.182466,0.215994,-0.519743,-0.046669,-0.511571,-0.008311,0.08062,-0.401625,0.597644,-0.182349,0.554779,0.147585,-0.176114
line,-0.714456,-0.221879,-0.665183,-0.557445,-0.254648,-0.66986,-0.043467,0.057908,1.295188,-0.405695,0.699055,-1.053246,-0.798,-0.381268,0.870371,-0.05856,-1.198605,-0.042942,-0.056926,0.102085,0.547155,0.102633,0.0068,0.558245,0.468515,0.323967,0.242557,-0.557016,1.038471,0.578125,0.818329,0.888162,-0.230277,0.237377,0.121738
model,0.433771,0.97431,0.298849,-0.630257,-0.983214,-0.319803,0.33295,0.476237,0.325537,-0.071315,0.678608,-0.851096,-1.359337,-0.419321,1.214191,-0.836246,0.087345,0.343174,0.55551,-1.197888,0.08976,-0.023835,-0.413846,0.598016,0.059324,0.119176,-0.448726,0.257787,-0.592329,-0.445064,0.040229,0.974327,-1.218872,0.642097,-0.658033
real,1.144126,0.682726,0.218429,0.007864,0.207021,-0.341119,0.228501,0.17555,-0.46282,-0.159198,0.360431,-0.688804,-0.826884,0.388355,0.804543,-0.966687,0.023383,-0.17533,-0.316751,-0.238516,0.828792,-0.802135,0.382126,-0.310357,-0.080464,0.229505,0.693699,0.065136,1.130888,-0.399619,0.16425,0.697259,-0.341181,0.336473,0.583376
property,-0.061745,1.179846,-0.140275,0.140612,-0.452491,-1.307046,1.351767,0.107164,0.76745,-1.133837,0.44342,-1.147827,-0.445701,-0.175346,0.734307,-0.535104,-0.743584,0.538975,-0.442771,-0.81241,0.307794,-0.417718,-0.390301,-0.070192,-0.74676,-0.793275,1.081786,0.257083,0.376917,-1.176018,0.432869,-0.433671,0.299275,0.358424,0.670993
