word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
problem,-0.211684,-0.82222,0.818191,1.763949,-2.298204,-1.293312,1.372379,0.523463,-0.927787,-0.282135,0.57866,-0.523694,1.014681,-1.051661,-1.263412,1.565924,-0.503253,0.512927,-0.94486,-1.162238,-0.237747,-0.105309,-0.541018,-0.630189,1.258855,-0.543755,1.173975,1.524303,0.085279,-0.602313
mathematic,0.438876,-0.342551,0.607416,3.16162,-0.420849,-0.659334,1.109454,0.203983,0.389476,-1.051584,1.496725,0.229305,0.472456,-0.85476,-0.334087,1.09356,-0.599911,-0.626874,0.556499,0.142818,-0.324664,-0.694681,-0.408073,0.043908,-1.119956,1.118269,1.393053,1.308745,-1.281323,-0.101693
order,-1.232206,-1.028877,-0.087407,1.169661,-1.508026,-1.18451,-0.968708,-0.299037,-0.085317,-0.567838,0.622084,0.872221,0.959416,-0.275667,-0.125376,-0.074931,0.51043,-1.235256,-0.168768,-0.715218,-0.643457,-0.844414,-0.467199,0.197718,0.591912,-1.093427,2.213164,1.955788,-1.172963,-0.040934
equation,-1.791556,-0.772178,-0.969494,0.785998,-1.250857,-1.91026,2.150806,-0.069881,-1.543563,-0.820722,0.194836,-0.268093,0.848705,-1.642607,1.059,1.730699,-0.373117,0.05542,0.60521,0.589952,-1.443722,0.185061,-0.309518,-0.368709,0.692995,-0.530208,1.352043,1.368585,-0.43756,-0.537934
first,-0.400042,-0.286226,-0.335281,1.388195,-1.359663,-0.56242,0.127014,-0.108928,-0.138956,-0.938626,1.459412,0.970626,1.703449,-1.223846,-0.49063,0.738699,0.061749,-0.164113,-0.236429,-0.240986,-0.888419,0.107716,-0.831401,-0.474231,-0.493242,-0.111529,1.473671,1.454621,-1.023835,-0.49433
vector,-1.642008,0.432021,0.38726,0.722803,-1.517677,-0.078282,0.887865,0.667988,-1.476397,0.503029,0.227188,1.496569,1.935298,-0.230431,1.386259,1.16,0.377588,-0.780743,1.727931,-1.201779,-0.54147,-0.162129,-0.605153,0.273088,-0.734108,-1.517309,0.848667,0.183978,-0.975596,-0.763692
algebra,-0.894819,0.35006,-0.048349,2.675548,-0.822955,0.59696,0.715628,1.153241,-0.08449,-1.655839,1.210135,0.494957,0.338638,-1.012078,0.927918,0.412072,0.282647,-1.068751,1.431192,-1.175398,-0.390881,-1.364846,0.514786,0.300759,-0.576083,-1.054132,1.875401,-0.23755,-0.846222,-1.002994
$\mathbb{N}$,-1.172256,-0.275755,-0.10121,0.498841,-2.901142,-1.557026,-1.235757,0.486683,-1.118426,-0.734015,1.176315,1.008244,0.703039,1.000942,-0.239224,0.494486,0.753726,-0.293354,-0.041974,-0.669371,-0.927263,-1.187622,-1.108101,0.336876,-0.429737,-0.675937,0.378371,0.048021,-0.423714,-1.411581
field,-0.78218,-0.718108,0.217188,2.627043,-1.588645,-0.751022,1.034586,1.005842,-0.832418,-0.274549,0.575843,-0.210709,0.358456,-0.712058,1.245179,0.54029,-1.038106,-0.181583,1.694244,-0.89635,-1.130469,-0.697603,-0.366668,-0.077187,-0.99668,-0.980229,0.646693,0.914926,-1.048979,-0.912914
element,-1.510576,-0.033244,0.313713,1.095171,-1.913516,-0.576341,-0.656209,1.219149,-0.352548,-0.792149,0.895015,1.086165,1.237716,-0.367815,0.251137,-0.159,0.67345,0.27964,0.997782,-0.632172,0.061114,-1.51855,-0.097218,-0.325051,-0.199318,-1.619682,1.233553,0.88845,-0.780867,-0.748028
system,-0.764948,-0.624959,0.070404,1.309015,-1.041945,-1.740699,0.912359,0.365211,0.236577,-0.820428,0.315153,0.460764,1.738534,-0.864558,0.1886,0.966309,-1.692032,-0.045878,0.523207,-0.088104,-0.030173,-0.482696,-0.658556,0.402272,0.589383,-1.537534,1.551815,1.235491,-0.785488,0.449532
matrix,-2.054679,0.850947,-0.701824,0.659009,-2.214484,-0.898096,1.510101,-0.111256,-1.287007,-0.885963,0.594035,1.954003,1.020786,0.087001,1.23121,0.399163,0.44087,-0.374284,0.146714,-1.79533,0.344772,-1.529305,1.179285,-0.281296,-0.052177,-0.693499,0.847883,0.701573,-0.201273,-0.539347
mathematical,0.116979,-0.322998,1.091676,2.572556,-0.623376,-0.428033,1.383421,-0.15338,0.051805,-1.330178,1.543792,0.493353,0.630367,-0.946972,-0.00212,0.966668,-1.067374,-0.637719,0.430602,0.751333,0.236733,-0.912357,-1.154974,-0.287909,0.046122,1.021138,1.581714,1.404557,-1.473382,0.534375
method,-0.534787,-1.41223,-0.347803,0.81409,-1.502329,-0.64014,2.46152,0.033246,0.044635,-0.252334,0.006574,0.862406,0.95244,-1.64939,0.456787,1.621535,0.022288,0.103985,-0.85336,-0.376015,0.76678,-0.831936,-0.71977,0.538046,0.146445,-0.695379,1.911938,1.431976,-0.141697,-0.692554
finite,-0.434076,-0.850173,0.785626,1.701722,-2.168319,-1.309451,-0.362774,1.802697,-0.606445,-0.851539,0.798869,0.707424,0.350481,-0.549515,0.623631,-0.267232,0.14253,-0.298584,0.218742,-1.096699,-0.232237,-0.9777,-0.107509,0.258012,0.176116,-1.047895,1.699976,0.407656,-0.122293,-1.037565
result,0.135821,-0.475983,-0.482556,1.706039,-1.506941,-0.68285,0.231143,-0.079979,-1.05041,-0.144584,0.855379,0.522973,1.29475,-0.914957,0.527626,0.759209,0.066938,0.583806,-0.91873,-0.801331,-0.315397,-0.493982,-0.509335,-0.401117,-0.170107,-0.479079,1.709461,0.705379,-0.43108,-0.704249
vertex,-0.953494,-0.382945,-0.213398,1.23328,-1.520209,-1.573798,-0.92219,0.833911,-0.806251,1.671126,0.817496,0.300561,1.004954,1.033301,-1.766514,0.551339,2.269965,-0.649841,-1.23484,-0.314605,0.099179,-1.183026,-0.507073,-0.822808,0.415426,-1.25631,1.184812,0.589525,-1.893197,0.611349
term,-0.822175,-0.479263,-0.067681,0.845734,-1.24915,-0.766346,0.370552,0.137025,-1.246008,-0.755071,0.537269,0.814383,1.260356,-0.359628,0.798169,0.597926,-0.319297,-0.506334,-0.296048,0.180493,-0.940065,-0.500269,-0.247092,-0.178458,-1.032731,-1.038784,1.508508,1.439458,-0.565848,-0.545488
line,-0.188821,-0.54487,0.583653,0.638235,-1.617558,-1.016006,0.237922,0.708718,-0.46094,1.271035,0.573345,0.795408,1.13804,-0.387217,0.263449,1.896715,1.250961,0.074439,0.473319,0.410254,0.13922,0.40095,-0.767609,-0.565313,-0.539651,-1.599403,0.933671,0.122189,-2.28663,-0.713862
model,-0.798227,-0.906149,0.50424,1.337748,-0.28829,-1.407915,0.90144,0.822937,-0.34657,-0.634275,0.260096,-0.612842,2.301748,0.657032,0.49794,0.854139,-1.193486,0.134409,-0.761951,-0.365832,0.378697,-0.435433,-1.378941,1.156559,0.68137,-0.780972,1.786309,0.572535,-0.503891,-0.768529
real,-0.558723,-0.805605,0.782853,1.372749,-2.05335,-0.936762,0.198314,1.024863,-1.295797,-0.379036,0.195681,1.525595,0.718025,-0.47892,0.854218,0.965883,-0.093137,-0.548562,1.339788,-0.387437,-0.750547,-0.634153,-0.090506,-0.300518,-0.56049,-0.522153,1.468148,0.252618,-0.349587,-0.521602
property,-0.30827,-0.655271,0.854603,1.681964,-1.559447,-0.695197,-0.446121,0.57495,-0.867211,-0.405131,0.707453,0.381798,1.234954,-0.097562,1.445099,0.200674,0.163673,0.234979,-0.261232,-0.732939,-0.386426,-0.362285,0.561711,-0.061244,0.064369,-0.740043,2.307991,0.583276,-0.642091,-0.371967
geometry,0.261124,-0.699606,0.3589,2.479044,-0.418612,-0.575278,1.246595,0.838344,-0.630426,-0.727067,1.062931,0.092934,-0.509978,-0.106037,0.011189,2.387034,0.210647,-1.132506,1.006864,-0.558203,-0.005999,0.638856,-0.487113,-0.048063,0.287189,-0.071758,1.856593,0.565406,-1.68645,-0.499776
complex,-0.607807,-0.913316,0.097003,1.667077,-1.802125,-1.182228,0.792814,0.96832,-1.687431,-0.56747,0.308493,1.065865,-0.263274,-0.267348,0.764739,0.607837,0.228926,-1.042747,0.903218,-0.38005,-0.338193,0.131589,-0.11166,0.436815,-0.75187,-0.703503,1.746584,-0.026989,-0.870199,-0.538072
linear,-1.574909,-0.193235,1.034743,1.059937,-1.615729,-1.015616,1.408494,0.345346,-1.152433,-0.248532,-0.37594,0.909068,1.208741,-1.111427,0.760132,0.528118,-0.020411,-1.080755,0.230082,-1.318881,0.048774,-0.880494,0.191016,0.405162,0.412391,-0.662624,1.621638,0.69073,-0.794192,-0.733291
polynomial,-1.005899,-1.772656,0.478671,0.045858,-2.823315,-0.680488,0.729924,0.063846,-1.762961,-1.667583,0.412894,0.336716,-0.043958,-0.939651,-0.006515,0.451339,0.174159,-0.409831,-0.50444,-1.519011,-1.132945,-1.468625,0.640071,0.1238,-0.306502,-0.154894,0.400641,0.949237,-0.680541,-0.993653
algorithm,0.786955,-0.932995,-0.362938,0.15237,-2.764887,-1.267966,1.745795,0.038729,0.40874,-0.626817,0.269341,0.744032,1.044975,-1.23191,-0.899432,1.115721,0.007297,0.442538,-1.815118,-1.927078,0.255462,-1.775756,-0.532048,1.042741,0.555065,-0.881542,0.859743,0.581933,0.135837,-0.564604
mathematician,0.538356,-1.647138,0.288057,1.017849,0.649988,-1.387696,1.702129,0.161508,0.609504,-0.878133,1.484904,1.248251,-0.441129,-1.290137,-1.21133,-0.358115,-1.115206,-1.066892,0.529156,-0.552888,-0.635549,-0.563155,-1.760264,-1.919813,-1.247096,1.57385,1.410143,0.441661,-1.635006,0.012423
definition,0.121441,-0.142713,0.887702,1.330075,-1.41894,-0.343282,-0.034385,0.447988,-0.806501,-1.1154,0.48366,0.722437,1.257021,-0.512913,1.063188,0.790553,0.369027,-0.570807,-0.294261,-0.228414,-0.899476,-0.38397,-0.417333,0.322845,-0.544627,-0.880657,2.180349,0.330619,-0.681352,-0.729538
product,-0.795327,-0.137984,-0.076186,1.307931,-2.18456,0.631375,-0.007196,0.275465,-0.387462,-0.191652,1.269583,1.572164,1.342142,0.56438,0.996863,0.506566,0.407335,-0.278147,0.922748,-1.197455,-0.818606,-0.442594,0.723495,0.776896,-1.370265,-1.236831,1.644212,0.02376,-0.589431,-0.486613
state,-0.756127,0.057895,0.748423,1.242211,-0.228016,-2.555737,0.494475,0.449724,-0.152676,-0.356354,1.89703,0.107251,0.894406,-0.844157,0.709251,-0.254228,-0.189687,0.216911,-0.671211,-0.696254,-1.151528,-0.529287,-1.310431,-0.398901,-0.126745,-0.098168,0.738083,0.72765,-0.538598,-0.445089
sequence,-0.096744,-1.391222,-0.181823,0.555657,-2.705617,-0.460475,-1.125781,1.021209,-1.132683,-0.334995,1.040871,1.911001,0.917377,-0.681422,0.13656,-0.702987,0.181782,-0.654017,-0.85371,0.123614,-0.745462,-0.557158,-0.625378,0.593735,-0.078469,-0.106014,1.233812,-0.000644,-0.404348,-0.364344
distribution,-1.582863,-0.968828,0.27796,0.237145,-0.514774,-1.021106,0.952974,0.601266,-2.052901,-0.445224,0.80569,0.884283,1.999659,1.378577,1.096248,0.175257,-0.63749,0.120901,-1.676325,0.332527,-0.071493,-0.550767,-0.438197,0.381783,-0.804937,0.929919,1.387595,0.118623,-0.219602,-2.473401
variable,-1.709001,-0.171399,0.589602,0.375213,-1.221858,-0.609902,0.506767,0.48125,-2.41402,-0.970861,0.07032,0.850511,2.482805,-0.164604,0.818327,0.264281,-0.287554,-0.122088,-0.290158,0.559728,-0.479498,-1.354183,-1.045157,0.420372,-0.621922,-0.300026,0.966152,1.293564,-0.528245,-0.392137
solution,-1.293998,-1.064405,-0.213084,1.049194,-1.917376,-1.526975,1.044065,0.070922,-1.119604,-0.098938,-0.293319,0.056676,0.989031,-1.403263,0.243916,1.521497,0.097531,0.522169,-0.454835,-0.33277,-0.586991,0.088894,-0.592675,-0.85977,0.520775,-0.400907,1.172291,1.148303,0.026841,-0.49218
square,-1.626747,-1.066764,-0.544106,0.393236,-1.437965,-0.358992,0.283795,0.440168,-0.414922,0.175959,1.268596,1.6408,0.715142,0.720774,-0.173527,2.029183,0.461472,-0.356823,-1.004212,-0.471287,0.202618,-0.876963,0.549829,-1.387022,-0.238053,-1.092361,0.603493,0.944917,-0.651766,-1.615982
map,-0.947943,0.267481,1.195717,0.791133,-1.549422,-1.334627,-0.237944,-0.021055,-0.820014,0.296338,0.605049,1.234306,0.877569,-0.779802,0.760525,-0.363061,0.567273,-0.340839,0.716879,-0.547506,0.059562,1.272147,0.360357,0.91055,-0.391398,-1.241554,2.153045,-0.80289,-1.582849,-0.758175
class,-0.544827,-0.002328,0.885389,1.899707,-2.126345,-1.06323,-0.487552,-0.122602,0.143958,-0.867235,0.406304,-0.247272,0.692854,-0.206092,-0.40686,-0.408136,-0.551831,-0.428983,0.726221,-1.044406,-0.622285,0.435038,-0.655287,0.199164,-0.106262,-0.984923,1.644136,0.604921,-0.734289,-0.693716
integer,-0.55262,-1.27716,0.043128,0.988707,-3.387411,-0.646103,-0.778428,0.251748,-0.786296,-0.945515,0.757835,1.144578,0.358363,-0.242315,0.040419,0.923775,-0.160267,-0.053787,0.310657,-0.256706,-0.953792,-1.587633,0.042326,-0.351833,-0.731462,-0.788505,0.560328,0.659779,-0.381872,-0.866546
mean,-0.637977,-0.268317,0.594881,0.766734,-1.092864,-1.156129,-0.160288,0.140199,-1.100542,-0.092214,0.252854,1.19197,1.395051,0.329334,0.852947,0.580286,-0.39975,-0.130298,-0.439635,-0.112848,-0.275391,-0.755999,-0.545245,-0.698466,-0.836678,-0.843415,1.375027,0.759486,-0.415177,-1.783659
proof,1.285544,-0.203021,0.468424,1.423845,-1.815118,-0.271859,-0.284256,-0.269427,-0.42695,-1.104827,1.236309,0.173112,0.90666,-1.869624,0.575915,1.238311,0.576335,0.443345,-1.07731,-0.346784,-1.012053,-0.536731,-0.315801,-0.399932,0.516023,-0.229345,2.000902,0.17826,-0.586946,-0.61559
three,-0.967836,-0.332557,-0.596873,1.449458,-1.416477,-0.670761,0.172207,0.651076,-0.4739,-0.11262,1.269634,0.408254,1.391196,0.422454,-0.745581,1.304678,0.896613,-0.096127,0.026075,-0.280068,-0.081424,0.3133,-0.615715,-1.003906,-0.316907,-0.801856,1.016343,1.352362,-1.59379,-0.210093
dimensional,-1.435701,-0.418201,-0.156202,2.001246,-1.291925,-0.875064,0.588943,1.517417,-1.588957,0.048674,0.835088,0.536649,0.232758,0.932544,0.299033,1.697188,0.419646,-1.019867,0.416064,-1.043761,-0.06534,0.472054,-0.840262,0.172796,0.049823,-1.431594,1.561065,-0.177215,-0.500467,-0.769924
zero,-0.745057,-0.263588,-0.062954,1.070967,-2.238883,-1.352997,-0.275768,0.844699,-1.294737,0.058374,0.451864,1.460356,0.821233,-0.541222,1.553738,0.513416,0.272086,-0.085627,0.100393,0.11229,-0.840989,-0.553031,-0.156421,-1.066195,-1.239611,-0.700151,0.176119,0.84936,-0.240976,-1.271092
algebraic,0.265637,-0.737896,0.712516,2.364462,-1.593463,-0.488472,0.710097,0.671894,-0.753065,-1.361769,0.312483,-0.36062,-1.132879,-1.429633,0.546876,0.592652,0.244159,-1.362704,0.907322,-0.894348,-0.899138,-0.504747,-0.533644,0.21652,-0.438244,-0.648682,1.743222,0.341068,-1.343599,-0.840615
formula,-0.444158,0.249863,0.251882,-0.277523,-1.771226,-0.876056,0.438338,-0.977436,-0.818869,-1.182361,1.609547,0.529924,0.895313,-0.596773,0.880454,1.044692,0.22599,-0.08633,-0.929258,0.359027,-2.177108,-0.490856,0.613709,-0.527304,-0.014753,-0.811626,1.991768,0.811295,-0.473693,-0.608148
ring,-1.059232,-0.757958,0.464629,1.8357,-1.107218,0.255765,-0.767462,1.804654,-0.429606,-1.669813,1.208929,0.368081,-0.399027,-0.331375,0.986853,-0.461403,0.940509,-0.237359,0.450609,-1.07683,-0.154932,-0.776197,0.941132,0.13627,-1.706909,-1.022441,0.673921,-0.271735,-1.199335,-2.080038
edge,-0.699923,-0.048096,-0.327075,1.138253,-1.522022,-1.66429,-0.622953,0.888449,-1.156332,2.01514,0.600902,0.21942,1.429808,0.663909,-1.33918,0.54802,1.793681,-0.754039,-1.248793,-0.294944,0.145206,-1.087603,-0.036005,-0.749465,0.244976,-1.345285,0.455676,0.225905,-2.054638,0.45012
sum,-0.898046,-0.525242,-0.078583,0.975109,-2.734257,0.077417,-0.34311,0.242043,-1.310466,0.178203,1.171341,1.233627,0.892699,0.079144,0.344613,0.54791,0.486032,-0.274726,-0.263882,-0.116293,-0.989184,-0.995317,0.291634,-0.343494,-0.831406,-0.449975,0.625019,1.175103,-0.185416,-1.142805
plane,-0.833919,-0.991359,0.402508,0.608016,-0.8731,-1.764762,-0.126416,1.171512,-1.121794,0.431629,0.713608,0.861108,0.029593,0.251844,0.021932,2.134436,1.320778,-0.082508,1.098413,-0.007193,-0.055875,0.714422,-0.067363,-0.794179,0.111088,-1.34076,1.852965,0.050231,-1.733284,-0.481356
analysis,-0.034187,-0.901082,0.284211,2.030252,-0.594618,-0.327568,1.965131,0.370312,-0.971988,-0.258898,0.153284,0.610627,0.828108,-1.070831,0.665485,0.992532,-1.077564,-0.571563,-0.166277,-0.121207,0.554861,-1.026272,-0.144779,1.185677,0.195695,0.660234,1.404777,0.962608,-0.470196,-0.647932
dimension,-0.326167,-0.501042,-0.399097,1.716198,-1.484988,-0.758111,-0.141974,0.984025,-1.537423,-0.112896,0.425741,0.362355,0.012557,1.003524,0.503579,1.493107,0.97996,-0.983728,0.451112,-0.800707,-0.170356,0.094284,-0.975112,0.082443,-0.002248,-0.879894,1.4376,0.487013,-0.560739,-0.956288
curve,-0.229782,-1.264135,0.964781,0.310925,-2.178497,-1.978589,1.181595,0.702064,-0.838296,0.194625,0.243986,-0.274137,-0.086281,-0.088088,0.092034,1.507263,0.681078,-0.114187,0.350354,0.049756,-0.597052,1.505608,-0.415032,-0.05552,-0.733524,-0.406221,0.59496,0.01031,-1.742839,-1.157842
type,-0.757766,-0.128359,-0.016109,1.122948,-1.48951,-1.1081,0.127864,0.727202,-0.569807,-1.395135,0.307397,-0.138341,1.414455,0.37461,0.15835,0.194926,-0.352949,-0.235389,-0.483671,0.524038,-0.217881,-0.275551,-0.48738,0.492799,0.309684,-1.106485,1.976413,-0.087054,-0.674718,-0.345546
operator,-1.409008,0.770019,-0.365378,1.437332,-1.065485,-0.898048,0.582834,0.344837,-0.703086,-0.127764,0.288583,0.834284,1.672064,-0.846797,1.299307,0.178518,-0.44816,-1.42111,0.985751,-0.420708,-1.391949,-0.859223,1.463662,0.509492,0.141894,-0.747455,1.864172,-0.007101,0.011038,0.131751
prove,0.93847,-0.865649,-0.041582,1.277256,-1.393477,-0.870899,-0.265838,-0.251243,-0.715327,-0.627951,1.000581,-0.208975,0.838439,-1.32875,0.340842,1.072389,0.371333,0.634478,-0.516648,-1.425586,-1.832135,-0.550582,-0.290017,-0.817507,0.624416,0.302085,2.083037,-0.330715,-0.3964,-0.761789
probability,-0.664525,-0.528333,0.98739,0.663853,-0.377408,-0.818559,0.333584,0.610507,-1.670078,-0.455499,1.07244,0.679849,1.893681,-0.144233,0.957277,-0.327045,-0.599602,0.034588,-1.375152,0.426942,-0.396729,-1.520413,-1.730062,0.030734,-0.430132,0.926391,0.56709,0.945286,-0.473615,-1.653625
structure,-0.277474,0.525259,0.380689,2.16717,-1.373368,-1.005362,0.414966,1.074001,-0.789499,-1.137039,0.213451,-0.127175,1.018266,0.481892,0.291845,0.058721,-0.218795,-0.312095,0.318428,-0.734827,0.371689,0.37314,-0.259169,1.18643,-0.293101,-1.373634,1.759711,0.040479,-0.956409,-0.176797
representation,-0.911506,-0.052686,-0.654854,1.620549,-2.034959,-0.71157,0.877626,0.287432,-1.424027,-1.045027,0.586388,0.507424,-0.21699,-0.255503,0.46359,-0.677467,-0.224144,-0.651799,0.514847,-0.813955,0.054905,-0.324388,0.317656,-0.024204,-0.176375,-1.425636,1.423408,0.05358,-1.194772,-0.570302
series,-0.843127,-1.492089,-0.248643,1.372358,-1.864922,-0.365921,0.144595,0.213042,-1.060335,-0.616975,1.179894,1.61787,0.543836,-1.267369,0.05951,0.472471,-0.645409,-0.267312,-0.13433,1.066851,-0.146057,-0.193128,0.807698,0.305852,-0.302765,1.134931,1.430115,0.704029,-0.414473,-0.860073
prime,-0.239156,-2.430154,-0.023098,1.267236,-2.989417,-0.143325,-1.330122,0.200202,0.233016,-0.892495,1.251904,0.350543,-0.649065,-0.065684,0.062177,0.420657,-0.421997,0.477489,-0.53834,-0.298029,-1.034818,-0.942834,-0.359711,-1.273674,-0.893927,0.135563,-0.048333,-0.031223,-0.454747,-1.523626
measure,0.545529,-0.367699,0.921594,0.884396,-0.612159,-0.731775,0.033581,0.692542,-1.350851,0.917927,0.738237,1.319045,1.701507,0.858583,1.41398,0.459448,-0.900189,-0.183733,0.134191,-0.291776,-0.398907,-0.5093,-0.46889,0.324976,-0.515691,-0.204207,1.325209,0.726861,-0.638062,-1.42952
equal,-0.416386,-0.315234,0.458857,0.651314,-2.01514,-0.891657,-0.850503,-0.086034,-0.986891,0.942039,0.64247,1.120389,1.237148,0.829059,0.212864,0.883912,0.478217,0.055072,0.213184,0.100492,-0.404477,-1.124759,0.168079,-1.159955,-0.666559,-0.643329,0.650142,1.2002,-0.781026,-1.550043
lie,-0.981998,0.580163,-0.254941,2.154049,-0.903806,-0.697305,0.567574,0.99685,-0.903375,-0.102162,0.860575,0.157088,-0.452102,-0.113007,0.930189,0.433364,1.403002,0.281242,1.335575,-0.508901,0.014163,-0.089211,0.350442,-0.48943,-1.012407,-1.135713,1.774007,-0.192695,-0.999934,-1.080268
manifold,0.156901,0.500619,0.177999,2.603529,-2.057078,-1.188874,0.446609,0.993773,-1.45647,-0.198326,0.110242,-0.130738,-0.002429,0.52655,1.090994,1.393387,0.456488,-0.983959,1.175256,-1.801407,-0.592002,2.045814,-1.042167,0.354097,-0.054024,-0.068258,1.043627,-0.96247,-0.614545,-0.349345
degree,-1.310643,-0.591757,0.515478,1.705031,-0.880348,-1.234312,-0.456944,-0.625527,-1.053669,0.266573,0.329069,-0.518495,0.313258,-0.629088,-0.695384,0.696906,0.948799,-1.080637,-0.140303,-0.860174,-0.912432,-0.897902,0.094918,-0.392279,-0.993628,-0.016315,0.170592,2.19153,-1.403889,-1.542955
