word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
prove,-0.136308,0.620665,-0.11473,-1.195271,0.790592,0.542584,0.394393,0.728769,-0.447074,0.356683,-0.030965,0.478387,-0.110105,0.525461,-0.047144,-0.50457,-0.181986,-0.087796,-1.242711,-0.726223,-0.547881,0.780057,0.619673,0.0436,-0.356454,-0.326736,0.085411,1.280681
probability,1.04639,0.419584,0.016284,-0.213498,1.054937,1.709207,0.189586,0.659077,-0.669465,0.2902,-0.954872,0.522152,-1.17873,1.686018,0.71201,-0.104833,0.637324,-1.318685,-1.751754,0.688824,0.008071,0.595583,0.457016,1.386197,0.306993,-0.37104,0.390694,1.08602
structure,0.14421,0.135649,-1.355807,-0.994736,0.237445,1.069883,0.537988,0.815086,0.491731,-0.5375,-0.258746,1.330464,0.380528,0.491411,0.847401,0.385653,1.537304,-0.105401,1.130466,-0.330331,-0.101268,0.141478,-0.555169,0.087734,1.124204,-1.491368,-0.581184,0.613039
representation,0.029485,-0.409367,-0.724479,-1.281076,-0.407345,1.390322,0.756538,-0.337792,0.284508,0.157877,0.027308,1.315566,0.113506,1.486134,0.864982,-0.227696,0.785113,-0.373586,-0.450457,1.168776,0.268344,-0.532772,0.335586,0.330383,0.40663,-0.462006,-0.047325,1.181444
series,-0.261956,0.280188,-0.358555,0.429525,-0.539455,-0.321987,0.415543,-1.142315,0.618357,-0.087104,0.244381,-0.720697,-0.451794,-0.998815,0.364027,-0.093029,1.237986,-0.176044,-0.849518,-0.543231,-1.0001,-0.224015,1.103006,-0.133628,-0.035804,0.380854,-0.045663,1.790864
prime,-0.637514,-1.118006,-0.000528,-0.878622,-0.353024,0.141396,0.556678,-0.334518,0.134953,0.625682,-0.769411,0.526814,0.777267,0.257449,-0.124286,-1.505766,-0.324515,-1.544075,0.131878,0.107656,0.26069,-0.2901,-0.02125,0.037829,-0.970862,0.680595,-0.43161,1.024119
measure,-0.332166,-0.061877,-0.068552,-0.380206,1.745982,0.009465,0.183421,1.034093,0.494577,-0.021751,-0.393929,1.05565,0.201117,1.509605,0.882224,-0.199985,0.792667,-0.709873,0.110046,0.277321,-0.460532,0.573287,-0.184614,1.220249,0.766279,-0.101139,-0.738488,1.290391
equal,0.007779,-0.118933,0.480467,-0.676266,0.818803,0.913033,-0.04558,0.174702,0.657045,0.793775,-0.422334,0.832605,0.914454,0.989095,1.355517,-0.355368,0.646837,-0.623216,-0.412623,0.799235,-0.392639,0.435924,0.30273,0.387355,-0.489316,-0.380668,-0.251064,1.773204
lie,0.336141,0.272345,-0.530567,-1.047905,0.623749,0.514414,0.122166,0.078785,0.594586,-0.237656,-0.203902,0.044505,0.965109,0.53018,0.534809,0.569821,0.368856,-0.877454,0.265709,-1.084642,0.384099,0.265576,0.357954,-0.981471,1.207866,-0.188941,-1.150897,0.242358
manifold,0.846775,1.121257,0.050256,0.708066,-0.497928,1.995034,0.53107,0.249245,0.483548,-0.315469,-0.782168,1.495776,1.195617,1.409712,0.910974,0.230185,0.32859,-1.075704,-1.72452,0.153995,-0.81405,-0.368594,-0.27627,1.131044,1.085013,-1.388901,0.36933,-0.458574
degree,1.149883,0.592531,-0.084697,-0.579564,0.508705,0.744672,-1.38201,-0.21742,-0.194684,-0.989773,-1.023149,0.796293,0.302235,0.784399,0.130626,-0.096773,0.969677,0.188057,0.762348,0.225059,-0.677606,0.091039,-1.079687,0.782699,-0.342256,-0.636412,-0.3479,1.701222
differential,0.772453,0.747017,-0.090239,0.357539,0.16917,1.43741,0.25122,0.800034,-0.515471,-0.083625,-1.541022,1.455152,0.123468,0.818988,0.894161,-0.30773,0.887905,-0.46878,-1.176621,0.634865,-0.855973,0.403001,-0.480283,1.730624,1.073821,-0.760475,0.546079,0.577161
$\mathbb{C}$,0.736211,-0.509997,-0.245979,0.999299,0.747754,0.97267,-0.203146,0.463066,0.758449,-0.05472,-0.795414,-0.271344,0.336261,-1.925165,0.30963,-0.995859,0.963069,-0.933122,-0.321523,0.684662,0.119053,0.386016,-0.177588,0.657499,0.51491,-0.945061,-0.340688,0.879179
regular,0.576748,0.207201,0.212336,-0.616643,0.138859,0.465573,-0.521155,0.615093,0.760806,-0.111358,0.006731,0.222534,-0.20382,-0.4967,0.976255,-0.327506,1.035405,0.418405,0.324529,0.224204,-0.977073,0.130241,0.399759,-0.8132,-0.572078,0.38712,0.501668,1.367437
second,0.341077,-0.331155,0.323452,-0.560472,0.382153,-0.022311,0.141334,-0.070091,0.679644,0.015831,-0.888652,-0.390051,0.474566,-0.667102,0.384742,-0.162331,0.829429,0.006543,0.026644,-0.244074,-0.664281,0.769774,0.212708,-1.014343,-0.57975,0.31095,-0.109587,1.715779
triangle,0.725044,0.490836,-0.378717,0.220402,-0.403428,0.292277,0.541919,-0.312465,1.374266,0.091282,-0.321504,1.228093,0.255321,0.61122,1.091583,0.014955,0.734115,-0.73101,-0.094273,-0.179697,-0.030218,-0.68529,0.306761,-0.592405,0.570009,-0.395323,0.392179,-0.160994
