word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
three,-1.302706,-0.146394,0.921448,-0.647004,-0.772653,0.45841,0.136217,-0.473595,0.449916,-0.668167,-1.921958,0.052067,0.851559,2.155364,-0.39384,-0.061995,-0.617952,-2.447578
dimensional,-0.946023,1.179834,-0.344376,-1.187822,0.399992,1.080545,-0.617353,-1.567759,-0.768124,0.147061,-2.220938,1.012877,0.931698,1.988953,-0.624623,0.295882,0.284854,-1.983578
zero,-0.834741,-0.692051,-0.044477,-1.013058,0.699363,-0.199874,0.902737,-1.867255,-0.018698,-1.969598,-2.238248,0.304769,-0.250734,1.429149,-0.134567,0.687436,-0.259799,-1.084708
algebraic,-0.365748,-0.042399,-0.617564,-0.741066,-0.572826,-0.419819,-0.60615,-0.26196,-1.79576,-0.196272,-3.160765,1.248705,-1.117542,1.08989,-0.387388,-0.374607,1.246193,-1.937228
formula,-0.115498,-0.192129,-1.202696,-0.074554,-0.460331,-0.88492,0.272672,-1.472599,-0.565203,-2.237736,-1.953439,0.042562,-0.448433,0.167866,0.310105,0.000572,-1.716222,-2.379585
ring,-1.347672,0.592526,0.820092,-1.057472,-1.059831,0.307315,-0.133827,-1.552971,-1.0648,-1.093107,-1.802055,0.265369,-2.649212,1.144281,0.171324,0.540554,1.286625,-1.357694
edge,-0.452728,-0.370038,1.634332,-1.608049,-0.363601,1.38602,1.491021,-1.135671,-0.066935,0.276767,-0.467967,0.852172,1.935295,2.646495,0.25745,0.000197,-0.962139,-2.350295
sum,-0.651072,-0.506398,0.53641,-0.686669,0.033103,0.285576,0.504487,-2.249199,-0.215662,-2.195083,-1.925073,0.18256,-0.116484,0.694695,-0.030599,0.152919,-0.353283,-1.616485
plane,-0.702,0.620112,-0.522524,-0.61095,-0.980563,0.684858,-0.093734,-0.887699,-1.069783,-0.310498,-1.554965,1.124238,1.149074,2.832626,-1.129466,1.090409,-0.539165,-1.986063
analysis,0.508569,0.291151,-1.107754,-0.853631,0.440661,0.939608,-0.096227,-0.027718,-0.025437,-0.309302,-3.740965,0.159488,-0.237451,0.351584,-0.404514,-2.130745,0.079242,-0.652206
dimension,-0.82467,0.725186,0.160611,-0.968593,0.013347,0.873903,-0.819128,-1.622513,-0.796537,-0.633732,-2.180112,0.751929,0.808066,2.149016,0.040971,0.110669,0.597315,-1.296294
curve,0.004765,0.249716,-0.627355,0.439334,-0.885175,-0.754631,1.120163,-1.485745,-0.949627,-0.237298,-2.695483,0.975545,0.941449,1.989297,-0.785698,0.808951,0.310926,-0.916378
type,0.333624,1.036589,0.144675,-1.598312,0.396,0.238958,-0.012481,-0.791174,-0.68251,-0.41947,-2.081414,0.086249,-0.133129,0.513897,0.22457,-0.12376,-0.634722,-2.228935
operator,-0.803916,0.000621,-2.251265,-1.288277,1.108646,1.338196,0.464221,-1.242299,-0.589515,-0.900481,-1.637318,0.048921,-1.080839,0.492389,0.477826,-0.063674,-0.31747,-1.997383
prove,-0.925327,0.44503,-0.41626,-0.51223,-0.28345,-1.836926,-0.034317,-0.366243,-0.640512,-1.816415,-1.782484,1.836255,0.097065,0.919236,1.031451,-1.52056,-0.373601,-1.621036
probability,0.16998,0.26256,0.119774,-1.637587,1.134348,0.689162,1.55006,0.294972,0.312647,-2.046592,-2.673488,0.307646,0.732069,-0.231662,0.45487,-0.797862,-1.166302,-0.733012
structure,-0.280045,1.250047,-0.064565,-1.601395,0.241945,0.567386,-0.298945,-0.610088,-0.189376,0.689279,-2.619114,0.29661,-0.7426,1.265224,0.597319,0.226535,0.538427,-1.860273
representation,-1.379854,0.002273,-0.300752,-1.645346,-0.545825,0.264757,-0.389151,-1.61051,-1.327727,0.074499,-2.630094,-0.093777,-0.603816,0.38104,0.107454,0.138324,0.262471,-1.676759
series,-0.306327,0.505595,-0.101463,-0.230275,0.622581,0.213442,-0.049247,-1.216441,-0.009679,-2.203712,-2.524608,-0.300246,-0.574574,0.434524,-1.338373,-1.145128,0.184812,-0.999429
prime,-0.766506,-0.118225,2.402118,-0.395737,-0.241334,-1.347932,-0.015454,-1.902657,-0.850611,-2.273377,-1.609199,0.578324,0.157068,0.194858,-0.178922,-0.56043,0.673093,-1.54603
measure,0.301128,0.888227,-0.267848,-0.823969,0.981775,0.895513,0.836738,-0.328326,0.360899,-1.748872,-2.921982,0.778536,0.496853,0.660094,0.230192,0.576401,-0.536017,-0.632079
equal,-0.088689,-0.548388,0.902754,-0.761899,-0.213131,0.608209,0.876955,-1.549591,-0.060767,-2.098396,-1.840477,0.207245,0.717772,1.760468,0.376966,0.701125,-0.604097,-1.357154
lie,-1.547588,0.279692,-0.497576,-1.130032,-1.079982,0.788124,-0.161976,-0.445469,-1.186825,-0.465355,-2.14857,0.566533,-0.562936,2.074556,0.168024,1.007974,0.545729,-1.29803
manifold,-1.347048,1.648496,-1.284124,-0.406762,0.723712,-0.437898,-0.589923,-1.069538,-0.631142,0.327141,-2.410574,1.372606,0.536282,2.528696,0.381414,0.346501,1.90316,-1.171543
degree,-0.818771,-2.003084,0.424869,-0.515186,0.061692,0.438204,0.71771,-0.946316,-0.213565,-1.314626,-1.977792,-0.143457,0.190031,2.053071,0.273153,-0.850554,0.970541,-1.624377
differential,-0.480784,-0.279264,-2.334878,-0.286288,0.280578,0.256168,0.030484,-0.468244,-0.774896,-0.183441,-3.33001,0.050444,-0.174436,0.829913,-0.26946,-0.678493,0.719411,-1.632627
$\mathbb{C}$,0.279378,0.750455,0.327638,-1.578567,-0.3476,-0.090167,1.614221,-0.77912,-1.79422,-1.341235,-0.900531,-0.568624,-0.523907,1.949803,0.610116,0.608416,-0.227634,-1.437649
regular,-0.582565,2.225071,1.066675,-0.640146,-0.300489,1.836375,-0.873988,-1.098554,-0.45527,-1.296276,-0.276851,1.343494,-0.075809,2.473067,-1.206782,-0.869963,0.27225,-2.072335
second,-0.591846,-0.515044,-0.355356,-0.33162,0.27138,0.081391,0.39791,-0.498234,0.481649,-1.625943,-1.769646,-0.445163,0.170064,1.417907,0.079906,-0.729465,-0.469178,-2.296562
triangle,0.043332,-0.112532,1.082696,0.578476,-2.090885,0.515503,0.031545,-0.811918,-0.411403,-1.420265,-0.988274,0.436929,1.779366,2.097579,-0.465728,1.020137,-1.495827,-2.196716
subset,0.640637,0.559306,0.798752,-1.915092,1.055969,0.816249,1.71699,-0.653618,-1.017651,-1.343489,-1.089185,2.266909,-0.94229,1.500896,0.228619,0.910584,0.252361,-1.84409
circle,-0.018531,0.561364,0.370286,0.536399,-1.670379,0.048673,1.186628,-0.710511,-0.344004,-0.906787,-1.875779,1.09204,1.37751,2.817597,-1.272564,1.429989,-0.576884,-1.300872
relation,0.011872,-0.019777,-0.456241,-1.207048,-0.406289,0.592406,-0.039856,-0.69201,-0.830663,-1.121553,-1.746583,0.011588,-1.00479,0.369824,1.539119,0.687645,-0.816794,-2.551779
positive,-0.684374,-0.782764,-0.171528,-0.971787,0.789337,0.358676,0.45557,-1.735447,-0.165047,-2.190398,-2.005957,0.612043,0.022291,1.490517,0.36096,0.35185,-0.077944,-1.107644
simple,-0.33958,0.076163,0.306617,-1.723932,-0.221826,-0.076507,-0.52007,-1.578898,-0.498683,-0.172675,-2.370211,0.847153,-0.304493,1.192628,0.006842,-0.23419,-0.647353,-1.670674
topology,0.345446,1.661499,-0.524849,-0.811396,0.544825,0.588731,0.236685,0.167588,-0.781855,-0.344237,-2.007261,1.80388,-1.210159,1.797841,-0.170757,-0.440752,1.244787,-1.4619
category,0.061662,2.454357,0.68728,-1.352541,-0.423169,0.229767,0.237556,0.067381,-0.928755,0.19055,-1.832555,0.394139,-2.29342,1.098446,0.61583,1.021547,0.91661,-1.75529
surface,-0.116247,0.759733,-0.754756,0.750648,-0.149015,-0.596267,0.024943,-0.887412,-0.330007,0.12055,-2.598034,0.984704,1.461763,2.27095,-0.722409,1.103382,0.735597,-1.463455
constant,0.056719,-0.192197,-0.822615,-0.23076,0.827165,-0.27144,0.80388,-1.483233,-0.092906,-1.977418,-2.45062,0.218807,0.899045,0.580592,0.21019,0.457757,-0.516658,-1.431905
application,0.473461,0.326424,-0.509803,-1.011817,-0.04953,0.488736,0.057634,-0.387456,-0.142751,0.180486,-3.24385,-0.232759,0.037115,0.776137,-0.304148,-1.351643,-0.072572,-1.375199
integral,-0.300181,-0.268146,-2.233162,0.052781,0.408312,0.023247,0.475302,-1.893212,-0.264309,-1.616253,-2.482965,0.655495,-0.431571,0.694229,-0.670971,-0.087664,-0.292968,-1.273022
coordinate,-0.649107,0.439243,-1.439516,-0.815431,-0.505132,1.201967,0.931902,-1.357116,-0.856449,-0.271126,-1.948852,-0.301049,0.960316,1.278937,-1.362804,1.404991,-1.205331,-1.198508
complete,-0.303656,-0.56231,-0.112361,-0.883157,0.743638,-0.296638,0.318681,-0.431196,-0.017767,-0.268498,-1.084326,1.448153,-0.635374,1.97007,0.521304,-1.184142,0.75813,-2.358841
