word,1,2,3,4,5,6,7,8,9
four,0.885143,0.067527,-0.835685,-0.655753,3.420295,-0.359837,-0.295407,0.112692,-1.18037
rule,0.549832,0.657724,-0.385119,0.621187,2.851873,-0.086077,0.062585,0.980885,1.277434
topological,-1.162534,-2.770736,-0.56251,0.880909,3.066615,-0.476082,-0.817391,0.2064,-0.198481
computer,-0.848439,-0.349137,-1.054414,-1.41315,3.065407,0.02802,1.687203,-0.121334,0.920536
derivative,0.286224,-0.079834,-0.873849,2.966491,2.564446,0.113584,0.566725,-0.099617,0.271189
symmetry,-0.015533,0.264066,0.510933,-0.387036,2.996806,-1.582076,-0.78585,-0.457217,-1.111797
compact,-0.854042,-2.621581,-0.284177,1.725852,2.609891,-0.752551,-1.724971,0.451525,-0.831968
factor,0.467855,0.564953,-0.996999,1.033138,2.768816,-1.093209,-0.118056,0.695653,1.019106
family,0.073187,-0.843699,-1.026593,0.044897,2.548465,-0.170881,-0.425531,0.532111,-1.078949
transform,-0.303221,0.837576,0.050994,2.361772,2.786731,-0.576567,1.092899,-0.62444,0.627984
convex,-0.365959,-1.656873,-0.452414,-0.009903,2.499417,-1.598762,-0.996485,-0.392062,-0.713337
domain,-0.236212,-1.070383,-0.585301,1.343344,2.862381,-1.013482,-0.5391,-0.067477,0.273956
subgroup,-0.723467,-0.994258,0.462113,1.102367,2.337151,-1.96838,-1.693935,0.551386,-0.943189
construct,0.09516,-0.391564,0.048271,0.10991,3.451589,-0.66618,-0.697008,0.18775,-0.084138
axiom,-0.45652,-0.783963,0.238941,0.388944,2.413457,0.389538,-1.580838,2.55818,0.720371
construction,-0.28373,-0.324999,0.571546,-0.155271,3.549156,-0.524897,-0.675976,0.2234,-0.123452
therefore,0.793793,-0.392786,-1.211505,1.243292,2.986642,-0.581768,-0.828587,0.906693,0.202153
compute,0.133801,0.511099,-1.042244,0.830272,3.000834,-0.783799,0.500084,0.691772,1.143513
normal,0.197696,-0.584002,-0.84928,2.023022,2.481888,-0.789868,-0.279961,-0.106931,-0.055619
distance,1.153137,-0.118572,-1.396684,1.233662,2.500417,-0.723766,0.114196,-0.759676,-0.625368
notation,0.213287,1.436774,0.458412,0.282471,3.176739,-0.092554,0.127312,1.002606,0.451782
parameter,0.361483,-0.011585,-1.864598,1.97322,2.495707,-0.926383,0.563559,-0.143575,1.324048
euclidean,-0.183259,-0.821843,0.353157,0.727092,3.598247,-0.655914,-0.657541,-0.286701,-1.099439
symmetric,-0.334021,-0.460358,0.166535,1.554968,2.977044,-1.677778,-0.873461,-0.138204,-0.181541
metric,-0.476015,-1.74253,-0.46309,2.350651,2.331108,0.227276,-0.144444,-0.503017,-0.728905
test,0.135945,0.421562,-1.529848,1.223919,1.704764,0.232605,0.732018,1.386427,1.878445
bundle,-0.322299,-1.898137,-0.262413,2.230324,2.053676,-0.176819,-0.799382,-0.520865,-1.557761
center,0.587045,-0.027311,-0.930758,0.109579,2.875118,-0.871198,0.341777,-1.073513,-1.876237
symbol,0.551474,1.246575,0.230259,0.275937,2.928314,-0.94202,-0.597138,0.846258,0.407799
projective,-0.502975,-1.557915,0.469646,1.206371,2.899335,-0.499735,-1.08785,-0.270733,-1.383368
sphere,0.737789,-0.689033,-0.013702,0.628495,2.895348,-0.435951,-0.820979,-0.781369,-2.014792
interval,0.580212,-0.503947,-1.834775,1.170444,2.195925,-1.388287,-0.390716,0.167134,0.465174
