word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
formula,0.877511,0.331628,0.938925,1.210849,0.247486,0.152303,-0.637502,-1.051775,0.403264,0.679785,-0.607958,-1.353308,-0.602602,0.964859,0.711153,0.828001,-0.010412,-0.217375,1.106109
ring,0.452513,1.162718,-0.324582,-0.10659,0.75835,0.94527,0.306366,-0.573467,-0.572736,0.478114,-0.416073,0.159882,0.46152,0.224709,0.878444,0.237615,0.512939,-0.042269,1.689157
edge,-0.252285,0.37922,-0.33938,0.244792,1.16765,1.239054,0.435372,-1.064817,-0.724577,0.381308,-0.869068,0.373618,0.23161,-0.675989,-0.259306,0.306789,0.907256,0.007931,1.978741
sum,-0.14809,1.112421,1.225762,0.88124,0.483583,-1.412063,-0.123365,-0.440543,-0.945622,0.949393,0.228612,-0.624758,-0.232223,0.385289,0.025002,0.718274,-0.242195,-0.715396,1.382148
plane,-0.33386,0.769345,-0.226717,0.055821,1.362291,0.687771,0.031195,0.373702,-0.369384,0.669103,-0.615734,-0.34141,0.276312,-0.98732,1.323537,0.686692,0.717672,1.334147,1.377192
analysis,-0.450709,-0.626287,0.139594,1.615057,-0.188665,-0.32158,-1.61419,0.37672,-0.678556,0.022522,-0.745894,0.74614,-1.193748,0.372585,0.741751,0.909968,-0.907462,0.82226,1.690086
dimension,-0.214193,0.628519,0.679977,1.202734,0.784189,0.148287,-0.412246,-0.173405,-0.73355,1.454514,-1.039507,0.578897,0.024258,-0.185048,0.571316,0.558384,-0.113437,0.760902,1.446162
curve,-0.766498,0.108689,0.599195,0.974084,1.413969,0.792535,0.234733,-0.506389,-1.335697,0.572199,-1.587821,-0.348008,0.18424,-0.376277,-0.251054,1.656098,0.690698,0.320184,1.285512
type,-1.234947,0.762835,-0.75471,0.914994,-0.093469,0.094517,0.249337,-1.037542,-0.139176,0.339458,-0.664519,0.00872,-0.843834,0.525722,0.948831,0.352012,-0.447443,1.290383,1.983019
operator,-0.65855,0.334167,0.301818,0.171367,-0.131116,0.491104,-0.905858,-0.35822,-0.698608,0.561862,0.264552,-1.320473,-0.783667,-0.77379,1.524097,0.54294,0.274457,0.067302,1.303317
prove,0.061604,1.034584,0.252576,0.371887,0.555622,-0.669209,-1.381058,0.174665,0.339232,-0.065906,0.218681,0.025494,-0.076676,0.084564,0.039401,0.815294,0.967516,0.478522,1.285593
probability,-0.039062,0.235865,0.646711,2.49495,1.075424,-1.120089,-1.011861,0.303407,-0.557745,0.350607,-1.002564,-0.268611,-0.697347,0.502842,0.271722,1.891274,-0.525807,0.263766,1.04929
structure,-2.072406,-0.754669,0.046944,0.056842,0.231061,0.602749,-0.567649,-0.594033,-0.255676,0.486543,-1.065455,0.300241,0.350329,0.510762,0.801873,0.971235,0.065227,-0.115956,2.539262
representation,-1.078635,0.012956,1.188231,1.091101,0.793793,0.043927,-1.383894,0.097769,-0.58714,0.654638,-0.651274,0.332157,-0.80099,0.750253,0.460316,-0.149636,0.103728,-0.900832,1.409905
series,1.487903,0.500663,0.081751,-0.529751,0.190597,0.911704,-0.134258,-0.443128,-0.057298,0.677852,0.070016,0.433249,-0.808438,-0.917333,-0.255351,-1.064438,-0.796456,0.977829,1.454965
prime,0.221744,0.049484,0.896173,-0.383962,0.761052,-0.50161,-0.783957,0.461148,-0.392212,0.199936,1.267337,-0.915601,-0.579527,0.864785,1.346255,-1.03308,0.602571,-0.153577,0.785329
measure,-1.328665,0.130729,0.458727,1.318182,0.303368,-1.052366,-0.274476,-0.334153,-0.598541,-0.274359,-0.399988,-0.298948,-0.388415,-0.047474,-0.04567,1.160637,0.1559,1.317096,2.110269
equal,-0.352535,0.462852,1.395122,1.039343,1.102917,-1.174642,-0.498897,-0.866216,-0.645845,0.170182,-0.262407,-0.522086,-0.222344,0.420601,-0.173212,0.136529,0.462078,0.148368,1.677579
lie,-1.118861,0.244858,-0.046535,-1.15958,1.261772,0.165474,0.357195,-0.113579,-0.748532,0.494399,0.281888,0.516506,0.83632,0.385036,-0.412375,0.439217,0.363451,0.243253,1.601907
manifold,-0.451585,0.743905,0.518999,1.065195,0.138306,0.144931,-0.342182,-0.436223,-2.442228,1.767814,-1.277929,-0.239071,0.633405,0.260698,1.46618,1.987205,0.770947,-0.515519,0.513722
degree,-0.543652,-1.293248,0.654382,0.129573,0.085992,-1.220553,-1.112362,-1.221282,-0.77284,-0.567678,-0.904384,0.660579,0.891259,-0.104825,0.637046,0.236742,-0.709987,0.282162,1.340622
differential,-0.110937,-0.002609,0.628019,1.736827,0.106768,-0.242334,-1.219634,-0.802953,-1.102209,0.347276,-1.535593,-0.428969,-0.034899,0.472597,1.327651,1.972954,0.041556,0.551208,0.964439
$\mathbb{C}$,0.281255,-0.236726,-0.525968,-0.232677,0.889287,0.057199,0.596854,-0.869644,-1.162399,0.341147,-0.60757,-1.340289,-1.165886,0.636687,1.185193,0.297971,-1.114238,0.730533,1.055855
regular,0.296167,0.098209,0.910263,-0.111508,0.916058,0.010542,-0.427012,-1.49803,0.010934,-0.427748,-0.591532,-0.50157,-0.300765,-0.655388,-0.20313,-0.687411,0.105121,0.160381,1.422584
second,0.890248,-0.030645,0.483269,-0.983297,1.246507,-0.345926,-0.17469,-1.084832,0.427089,-0.014344,-0.050564,-0.542293,0.0404,0.046494,-0.061092,-0.597615,-0.123529,0.757974,1.457004
triangle,-0.209455,-0.063975,0.582147,0.506668,1.328665,1.106782,0.413674,0.033761,-0.93614,0.867848,-0.891182,0.141196,0.569907,-0.399311,0.512965,0.052167,0.509052,-0.594206,0.886352
subset,-1.040807,0.823137,0.652573,2.033849,0.968082,-0.16578,-0.355705,-0.620297,-0.98331,0.991566,-0.696778,-0.043374,-0.677602,0.257266,1.104052,1.102589,-0.67598,-1.438302,1.469754
circle,-0.446257,-0.04979,0.610244,-0.276928,0.557,0.843717,-0.340542,-0.052349,-0.395517,0.945481,-0.655585,0.763011,0.628982,-0.115147,-0.059051,-0.239007,0.639138,-0.062453,1.201521
relation,-1.088483,-0.675226,1.140589,0.39888,0.703966,-0.288519,-1.677519,0.810087,-0.332975,-0.120602,0.774645,0.372141,-0.317548,1.038148,0.957398,-0.248368,-0.068982,-0.079568,1.508284
positive,0.737739,0.752229,1.163766,1.687222,0.572337,-0.327712,-0.722375,-0.045973,-0.887047,-0.410367,0.244507,0.586033,-0.134307,0.219801,-0.185099,0.505047,-0.591793,0.378356,2.158188
simple,-0.521563,1.823647,0.358308,0.802245,-0.013132,0.518926,-0.743586,-0.647891,-0.206026,0.898284,-1.020764,0.438358,-0.401433,0.466587,0.206652,0.763732,0.131843,-0.188496,2.362595
topology,-0.633471,0.224219,0.656771,1.476342,0.274142,0.554701,-1.02526,-0.352542,-1.928675,1.527982,-1.460896,0.145796,0.077783,-0.015459,1.552652,1.582955,-0.138894,-1.374003,0.745861
category,-0.297159,-0.290429,0.842469,0.96604,0.133328,0.43235,-0.470294,-1.176694,-0.213596,-0.218889,-0.083671,0.195782,-0.669354,0.382119,-0.002959,-0.507173,-0.875755,0.161018,1.370287
surface,-0.880902,0.387114,-0.713034,0.995961,0.568056,0.833378,0.565344,-0.513934,-0.65937,0.161366,-1.019553,0.008682,0.312621,-0.054679,0.608099,1.628545,0.861136,1.593917,2.603419
constant,-0.122006,0.9022,0.658765,0.769929,0.879129,-0.122514,-0.696638,0.284903,-0.442277,0.265111,-0.445358,-0.322679,0.289308,0.83641,0.543283,1.755847,0.15004,0.878126,1.579378
application,-0.982426,0.233349,0.17181,1.335289,-1.373007,-0.177438,-1.219233,-0.489729,-0.233246,0.353176,-0.400386,-0.509346,-1.31305,-0.833471,1.327542,0.953066,-0.924026,0.432482,2.277385
integral,-0.59342,-0.094473,1.057084,1.110394,0.223837,0.565737,-0.936849,0.023269,-0.816004,0.850882,-0.859474,-0.300757,0.222521,0.464214,1.199852,0.964222,0.320834,-0.357466,1.224603
coordinate,-1.23263,-0.730129,0.648943,1.121375,0.582353,0.377606,-0.819634,0.425243,-0.510766,0.084558,-0.162322,-0.497472,-0.249065,-0.600135,1.671278,0.459608,-0.071227,-0.025643,1.520661
complete,-0.55012,-0.156933,0.38397,-1.327915,0.234563,-0.310472,-0.780347,-0.902206,0.094399,0.444564,-0.464749,-0.140146,0.148279,-0.343432,0.160227,0.139441,-0.666284,0.606184,1.389551
root,-0.424687,0.289736,-0.145741,0.979849,0.628756,0.271871,0.128487,-0.207521,-0.740528,0.296725,-0.2344,1.126464,-0.298567,0.956836,-0.135579,-0.193099,0.388247,-0.505758,1.896161
length,-0.582455,0.772859,-0.053381,0.593815,1.341857,0.08606,0.88517,-1.444461,-0.604238,0.551085,-1.024906,-0.049475,-0.296883,0.266237,-0.475282,0.370192,0.080306,1.200873,1.896806
continuous,-1.355143,0.638245,0.901381,0.920553,0.621203,0.565729,-0.620688,-0.443623,-0.734694,0.195864,-0.589577,-0.274219,0.148419,-0.239387,0.531533,1.339724,0.161154,0.711817,1.786771
logic,-0.181898,0.529766,1.020269,1.403392,-0.026347,-0.18834,-1.93714,0.341601,-0.768589,1.393582,-1.264782,0.80161,-0.863188,-0.093117,1.041581,0.789774,-0.706803,-0.1371,0.277967
