word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
form,0.584355,-0.221718,-0.696685,0.627267,0.247364,-1.087234,0.689663,0.361438,0.101615,-0.831696,-0.899388,-0.051216,-0.40375,0.664023,0.133479,0.302087,0.644693,0.024171,-0.375963,0.49599,0.358206,0.155139,-0.346126,0.114556,1.390099,-0.586568,-0.031183,0.071676,0.629017,0.135506,-0.806083,0.493177,-0.019494
define,1.499538,-0.44319,-0.685257,-0.478745,-0.393187,-0.951237,-0.056043,0.313498,-0.620836,-1.488759,-0.476971,0.5686,-0.631575,-0.092236,-0.088103,0.281624,0.830384,0.307426,-1.188787,0.006829,0.371528,0.262461,-0.60739,1.054573,0.808373,-0.455578,-0.210873,-0.037657,0.108314,0.25686,-0.010973,0.204278,-0.18921
graph,1.521438,0.193722,-0.152899,-1.442033,-1.197492,-0.055692,-0.099176,0.130597,-0.259063,-1.417515,-0.87251,0.799692,-1.14905,-0.205238,-0.226397,0.347574,0.315828,-0.108563,-1.043573,0.054146,0.467728,0.44615,-0.23398,0.664532,-0.494771,1.227307,0.459371,0.203289,1.113764,-0.578128,0.113976,1.452871,-0.018592
value,1.675136,-1.345876,0.01518,-0.334955,-0.249233,-1.300287,-0.408237,0.12853,-0.640958,-1.756042,-0.698706,0.676121,-0.577084,0.26181,-0.85197,-0.191034,0.338186,0.512056,-0.303117,-0.254387,1.306075,0.208831,-0.179912,1.35203,0.640145,0.356222,0.05844,-0.144373,-0.579877,0.330502,-0.322272,-0.216665,-0.120185
problem,1.071839,-0.944262,-0.009732,0.553256,0.262172,0.014708,0.230642,-0.157015,-0.416896,-1.204867,0.237285,0.875452,-0.217959,-0.314018,0.065667,0.373233,0.412176,0.319457,-0.39856,-0.435311,0.614075,-0.34486,-0.435911,1.075987,1.156991,0.394552,0.35676,0.282949,0.699969,-0.407175,0.695724,0.165545,-1.159173
mathematic,2.072399,-0.452128,1.856739,0.185889,-0.894577,-0.146064,0.254581,-0.467001,0.065422,-1.032657,0.007249,0.148714,-1.013399,0.09132,0.281243,-0.570057,0.362722,0.773226,-0.266624,0.103768,0.092714,1.074655,-1.060442,-0.050111,-0.883893,0.17848,-0.108159,0.648865,1.784626,-0.295927,1.022377,-0.651744,0.411684
order,0.447344,-1.251133,-0.655546,0.441147,1.199842,-0.358806,-0.196172,-0.172117,0.27258,-0.763011,0.4995,0.162529,0.323493,0.067386,0.081298,-0.252795,0.783638,0.49817,-0.311734,0.080621,0.139154,0.712785,0.487673,0.412887,1.071791,-0.580597,0.175008,-0.681525,0.329679,0.318042,-0.141574,0.513684,0.452289
equation,2.183214,-0.188701,0.274745,-0.200129,-1.398852,0.145987,-0.304236,-0.336519,-0.685825,-0.378975,-1.49715,1.030851,-1.814,-0.470557,0.093414,-0.942878,0.697893,1.403201,-1.008721,-0.763592,0.938789,0.389609,-0.237019,0.388231,0.741396,1.808305,-0.289121,-0.372435,1.371235,-0.431363,0.023907,1.170048,-0.698536
first,0.296205,-0.665579,-0.105569,0.96207,0.565535,-0.423729,0.171521,-0.39619,0.697609,-0.833099,0.308158,0.661541,0.136585,0.556901,0.401584,-0.212504,0.730027,-0.116534,0.666338,-0.274124,-0.278566,0.267527,0.309201,-0.953893,0.451093,-0.30734,0.000583,0.429641,-0.047747,0.306864,0.041785,0.080526,0.292877
vector,1.114369,-0.111815,-0.710632,-0.80196,-0.828609,0.097125,-0.135584,0.683249,-0.170892,-1.465855,-1.793808,0.802077,-1.097179,-0.554529,0.302278,0.088522,1.165738,0.575193,-0.762019,0.217077,0.442573,0.68982,-0.186966,0.46394,0.470861,1.138184,0.357782,-0.794222,0.42944,-1.114769,0.611261,0.442623,-0.332346
algebra,1.721146,-0.055115,1.387585,-1.295043,-1.58128,0.13412,0.576825,-0.503609,0.104119,-0.645844,-1.273582,0.621423,-1.00316,0.201067,-0.192115,-0.424265,0.587037,0.733425,-1.087542,0.491875,0.977862,0.763164,-0.48751,0.243618,-0.670303,0.593153,-0.575196,-0.270668,1.78872,0.091034,0.768227,0.48316,0.63898
$\mathbb{N}$,-0.299937,0.816614,0.02592,-0.613755,-0.176145,-0.878814,0.4208,-0.04582,0.019832,-0.591099,-1.198714,0.713082,-0.905426,-0.690237,-0.019653,-1.09639,1.443743,0.020262,0.24442,0.89179,0.781036,-0.020318,0.279792,-0.316734,0.680021,0.481608,-0.15173,-0.822154,-0.172086,0.062171,-0.623636,-0.12401,-0.198736
field,0.41553,-0.201298,0.508993,1.141717,0.33575,-0.907716,0.121301,-0.221215,0.029604,-1.185597,-0.31608,0.55283,-0.859648,-0.148523,0.674616,0.51905,0.420673,1.213939,-0.579846,0.177368,-0.252968,0.719367,0.583302,-0.77913,0.226953,-0.048685,0.109708,0.823942,0.558165,0.09717,0.272598,-0.423745,-0.396287
element,0.715433,-0.820678,-0.185573,0.340228,-0.89874,-0.088369,0.833842,0.111645,0.185553,-1.884294,-0.945112,-0.312844,-0.753346,0.012056,0.145124,0.498637,0.336824,0.655273,-0.256691,0.534014,0.235074,-0.048004,0.130776,0.936948,1.389105,-0.688126,-0.059933,-0.175364,0.641157,0.771924,-0.732376,0.44123,0.01525
system,1.015347,-1.064693,0.139978,0.787081,-0.357502,-0.490822,0.164272,1.688952,-0.396165,-1.675638,-0.537236,1.039967,-0.025063,-0.104702,0.066593,0.817958,1.877084,0.253331,-0.760112,-0.244254,0.045991,0.501826,0.32693,0.625711,0.54407,-0.420507,-0.108492,-0.385171,0.635815,-0.221935,0.291982,-0.032239,-0.64565
matrix,0.91424,0.0473,0.279508,-1.152581,-0.875913,0.057627,0.188642,0.597574,-0.095619,-1.146756,-1.546185,0.426525,-1.47227,-0.022362,0.197637,0.284895,0.565603,0.197588,-0.360026,0.726727,0.650315,0.250156,0.503471,0.501284,1.125199,1.265066,0.039424,-0.450367,0.559938,0.369231,0.036919,0.783217,-0.079125
mathematical,2.190986,-0.988506,1.352365,-0.378898,-1.349839,-0.054758,0.102079,-0.25513,-0.004775,-1.468147,-0.361574,0.199943,-1.228968,-0.334199,0.794001,-0.359523,0.232302,0.965812,-0.414127,-0.356808,-0.005795,0.89215,-0.667803,0.439026,-0.470079,0.915144,-0.117515,0.734446,1.89148,-0.110576,0.760301,-0.055856,-0.101629
method,1.010311,-1.343855,0.320788,-0.027949,-0.434355,-0.296227,0.361068,0.296516,-0.275079,-1.837823,-0.521304,0.543272,-1.219748,-0.19768,-0.515552,0.201909,0.383589,0.222727,-0.491687,0.169983,-0.382043,0.413509,-0.524736,1.188047,1.093316,0.339233,0.236804,-0.126075,1.117774,-0.309627,0.244236,-0.055586,-1.120491
finite,1.648105,-0.31909,0.048502,-0.972487,-1.379992,-0.168931,0.39732,-0.17193,-0.514361,-1.166776,-1.456337,0.571637,-1.005442,-0.626673,-0.226238,-0.2449,0.63801,0.696198,-1.580813,0.025812,1.179033,0.308817,-0.318153,0.732024,0.340962,1.166745,0.266581,-0.77511,1.357059,-0.305413,0.12689,0.891978,-0.027954
result,0.933956,-0.458116,-0.605302,0.260631,1.241781,-0.560108,0.156199,0.209856,-0.21132,-1.426801,0.422846,0.945004,-0.389952,0.261199,0.524424,0.082754,0.349977,0.24685,-0.284092,-0.461002,0.499221,-0.429655,-0.11407,-0.673285,1.406558,0.263883,0.545975,0.23251,-0.082702,0.467528,0.23728,0.373246,-1.007692
vertex,1.000962,0.998148,-0.742854,-1.701475,-0.654109,0.340319,-0.387837,0.676642,-0.453538,-0.953106,-1.44046,0.548156,-0.598768,0.444415,-0.488197,0.439264,0.494319,0.704492,-0.645584,0.762704,0.967535,0.323454,0.290052,0.253,-0.303678,1.186962,0.074772,-0.530388,1.126731,0.045444,0.203194,1.505686,1.112211
term,1.464026,-0.674701,-0.42342,0.238894,0.411975,-0.893164,0.303184,-0.072366,-0.165882,-1.022216,0.236121,0.227519,-0.419645,0.475458,0.061061,0.085302,0.432756,0.039359,-0.672908,-0.383286,0.163,0.646104,-0.629897,0.849119,1.124938,-0.210825,0.099607,-0.115478,0.178264,0.262754,-0.446125,0.226848,-0.537057
line,0.284708,0.034201,-1.115721,1.38899,-0.123509,-0.304127,-0.080681,0.700239,0.579241,-0.659552,-0.296852,1.131708,-0.076111,0.114206,-0.341514,0.594567,1.245433,-0.118086,-0.014618,0.352937,0.925778,-0.711315,0.612346,-0.458145,0.468473,-0.456655,0.111538,0.616121,0.59813,-0.22865,-0.929243,0.291349,0.314937
model,0.927939,-0.434826,0.793304,0.488561,-0.95907,-0.036987,-0.256017,0.775114,0.068717,-1.07944,-1.098493,1.567035,0.015418,-0.558271,0.451302,0.547553,0.883868,0.152948,0.499508,-0.25577,0.541284,0.984677,0.071845,0.60865,0.690127,-0.252281,-0.621912,-0.143076,-0.036446,0.149697,0.028724,0.488883,-0.594895
real,1.198074,-0.745781,-0.191886,-0.130699,-0.763165,-0.684686,0.561792,-0.632107,-0.214903,-0.653529,0.121657,0.352524,0.231086,-0.12913,-0.098968,0.533318,0.765194,0.142292,1.078347,-0.225272,0.04269,-0.18366,0.764982,0.334653,0.965085,0.3521,0.383383,0.262662,-0.671427,-0.214926,0.103153,0.067367,-0.29812
property,1.211374,-1.171855,-0.040893,0.199329,0.293253,-1.857104,0.152561,1.210554,-0.292533,0.030313,0.389517,0.382634,-1.091721,0.310516,-0.414564,0.197436,0.173384,0.743404,-0.146483,0.16868,0.653231,0.151853,0.694711,1.207669,1.069469,0.595018,-0.161684,0.341982,0.274643,-0.033718,-0.118344,0.613993,0.381778
geometry,1.423518,0.063684,0.476944,-0.487667,-1.539976,0.298791,-0.307135,0.450943,0.028557,-1.030175,-1.468597,0.396415,-0.932035,-0.486632,0.109827,0.34053,0.170763,1.263569,-0.337468,-0.122861,0.406436,0.117451,-0.290605,0.286539,0.403351,0.437308,-0.661315,0.13275,2.409238,0.177339,0.347795,0.750982,0.146747
complex,0.728397,-0.156726,-0.311481,0.316557,-0.556639,-1.223124,1.216978,1.26964,-0.08305,-1.000754,-0.903335,0.097809,-0.47516,0.195749,-0.05404,0.533117,0.202027,0.665489,0.079583,0.657509,0.439126,-0.109802,0.305386,0.315347,1.287052,-0.228176,0.3795,0.536209,1.064922,0.057652,0.550844,0.222206,0.117773
linear,1.044468,0.931583,-0.340732,-0.634708,-0.960396,-0.000799,-0.679468,1.156358,-0.371604,-1.915385,-1.654082,0.909641,-1.919447,0.023032,-0.272071,0.16728,0.927862,0.938219,-0.280984,-0.706756,0.81779,-0.426824,-0.460003,0.237576,0.208555,0.143234,-0.643094,0.26224,0.631959,-0.642447,0.205288,1.178647,-0.121023
polynomial,2.559983,0.205127,0.029323,-2.024193,-1.307904,0.445486,0.077258,-0.454866,0.035935,-0.116715,-1.655994,1.125266,-1.379376,0.091466,-0.430584,-0.90021,-0.214154,0.589193,-1.159038,0.280444,1.09939,0.879109,0.047673,0.440892,-0.40836,1.65869,0.434041,-0.279795,1.111391,-0.720958,0.178699,0.920728,0.152476
algorithm,1.369707,-0.555303,0.15649,-1.317466,-1.370896,0.753199,0.377373,0.134937,0.042617,-1.879078,-1.037883,1.152323,-1.371586,-0.107337,-0.747145,0.306362,0.64335,-0.461178,-1.377207,-0.226134,-0.068934,0.699548,0.325865,0.76982,-0.22848,1.177761,0.939395,-0.131987,1.107698,-0.803664,0.850981,0.702753,-0.749671
mathematician,1.712927,-0.001684,0.978431,0.187418,-1.027878,0.774252,-0.164485,-0.912792,0.672733,0.609361,0.708499,-0.212507,-2.234127,-1.11772,0.637069,-0.346666,-0.761998,0.298284,0.845955,-0.24699,-0.858908,1.950298,-0.518544,-0.740978,-1.373478,-0.462791,-0.812199,0.237743,0.852026,-0.234154,0.69802,1.083304,-0.492964
definition,1.459504,-1.021393,-0.458178,-0.481646,-0.645627,-0.476837,0.203492,0.304243,-0.654443,-1.590231,-0.507914,0.658621,-0.450232,-0.328166,0.310956,0.106072,0.942296,-0.153633,-1.2171,-0.33493,0.342396,-0.026991,-0.944996,1.235669,0.440951,0.001195,-0.554079,-0.119365,-0.024108,0.243756,-0.103175,-0.049868,-0.17803
product,0.348934,-1.614388,0.91667,0.383396,-0.353436,-1.319098,0.363858,1.806153,-0.614673,-1.199762,-0.935026,0.466987,-0.017904,0.69591,-0.810805,0.533567,0.809392,-0.619108,0.771035,0.411639,-0.036434,0.572342,0.342197,0.985044,0.845402,1.14642,0.062423,-0.432025,-0.342925,-0.215031,-0.344523,-0.134998,-1.265923
state,0.928398,0.31404,-0.141615,1.007541,0.953344,-1.712781,0.586914,-0.207004,0.219817,-0.757415,1.260388,0.052529,-0.28919,0.296251,0.164827,0.443631,0.81347,0.226999,-0.61326,-0.228666,0.353241,0.23337,0.221959,0.694697,0.090947,-0.028746,-0.153305,0.158846,-0.129312,0.692952,0.317089,-0.089409,0.205505
sequence,0.205175,-0.231703,-1.093051,-0.482391,-0.890057,0.337337,1.36942,0.170815,0.55655,-1.786185,-1.59663,1.209421,-0.999607,-0.039223,0.294475,-0.400162,0.406365,-0.129624,-0.292793,0.43357,0.094002,0.13115,-0.110717,0.44736,1.393146,0.503501,0.677891,0.216766,0.231794,0.087264,0.733043,0.403495,0.442174
distribution,0.410585,0.151873,-1.014498,-0.110554,0.05868,-1.700505,-0.817442,1.475453,-0.423384,-1.4489,-1.368118,0.759961,0.112916,0.167448,0.115994,-0.48216,0.676673,-0.269078,-0.1669,-0.3515,-0.02667,0.791346,-0.726274,0.997753,0.271225,0.773547,0.488591,0.338576,-0.170961,-0.679591,-0.483782,0.624384,-0.781235
variable,0.924681,-0.297483,-0.791095,-0.649116,-1.084809,-0.253361,-0.395257,0.640423,-0.567148,-1.662125,-1.695916,1.693932,-0.569831,-0.035964,-0.172687,-0.448031,0.89664,0.93894,-1.042294,-0.168979,0.375159,0.811596,-0.974269,0.616054,1.092064,0.471571,0.009048,-0.645479,0.05283,-0.574696,-0.029337,0.311755,-0.321622
solution,1.294073,-0.927591,0.374511,0.242912,-0.249595,-0.435317,0.17089,1.027368,-1.129909,-1.291002,-0.859318,0.023656,-0.515854,0.350286,-0.556013,0.169948,0.967604,0.57722,-0.146589,0.03567,0.144763,0.054921,0.630067,1.286347,0.618522,0.870016,0.083051,-0.292228,0.248491,-0.339533,0.04509,0.274448,-1.36926
square,0.444657,0.512905,-0.443355,0.425651,0.19855,-1.284419,-1.098052,0.782396,0.484214,-0.57664,-0.619076,0.70631,-0.687433,-0.14026,-0.889562,0.756872,-0.116418,0.295973,0.827396,0.409019,0.917609,-0.83665,0.618951,-0.241539,-0.337274,-0.332371,-0.604883,0.869093,0.216943,0.65272,-0.251847,0.52482,1.695391
map,0.383899,-0.824094,-1.357922,-0.391832,-1.133952,-1.157957,-0.128284,1.164002,0.196408,-1.204838,0.165037,0.269752,-1.018941,-0.971184,0.163714,-0.306944,0.84975,0.018469,-0.668161,0.015324,-0.21022,-0.243999,0.884595,0.42907,-0.270741,-0.466645,0.511908,1.179876,0.688534,-0.148798,-0.133839,0.564857,0.419984
class,0.27413,-0.678561,0.69952,0.706006,0.307702,-0.65771,0.359444,-0.196841,0.438101,-0.859557,-0.024862,1.471643,0.578926,0.010034,0.41468,0.06299,0.812599,0.700552,-0.114728,0.781527,0.964067,0.973669,-0.254828,-0.338364,0.060941,-0.800151,-0.181981,-0.157514,-0.232089,-0.038989,-0.404504,-0.2677,0.270563
integer,1.537845,0.078571,-0.480015,-1.681083,-1.292096,-0.01286,0.499566,-0.202312,0.473596,-1.663184,-1.205065,1.238384,-1.587191,0.213802,-1.093821,-0.829475,0.925858,0.754115,-0.858823,0.028707,1.033723,0.145457,-0.023406,0.425041,-0.559683,1.547187,0.011921,-1.314706,0.450916,-0.426704,-0.130931,0.649865,0.829091
mean,0.50183,-1.054877,-0.95863,0.314783,0.44385,-0.77527,0.244418,-0.502011,-0.816745,-1.230912,-0.550147,0.169755,-0.147895,-0.079501,-0.756721,-0.007858,0.638894,0.064509,-0.263323,-0.223979,0.850203,0.153905,-0.692331,0.232884,1.284294,-0.379548,0.090084,-0.337486,0.250168,-0.339569,-0.519026,-0.006937,0.319739
proof,0.477685,-1.831348,-0.427743,-0.467333,0.124338,-0.103758,-0.093225,-0.491949,-0.220383,-1.086906,0.06473,0.445884,-0.479478,-0.378261,-0.471197,0.173947,-0.195902,0.349652,-0.405988,-0.215338,-0.216469,-0.387069,-0.222128,1.166125,0.3439,1.05852,-0.568387,-0.345406,0.455508,0.423018,0.334609,-0.062217,-0.050577
three,-0.098567,-0.324457,-0.455541,0.763,0.755476,-0.6044,0.001337,-0.405935,0.618224,-1.053139,-0.188534,1.00187,0.13354,0.472526,-0.132365,0.069068,0.495786,0.070044,0.240644,0.070128,0.15379,0.15757,0.246575,-0.715446,0.828053,-0.38404,-0.011278,0.352941,0.294849,0.455601,-0.105688,0.077874,0.755498
dimensional,1.091998,-0.450675,0.075515,-0.667424,-1.615519,0.297043,-0.321723,0.334335,-0.199079,-1.830421,-1.76216,0.149292,-1.002116,-0.738168,0.190919,0.726381,0.28843,1.229379,-0.143488,0.410518,0.153592,0.005692,0.383568,0.87797,1.135086,0.962815,0.146963,0.27774,1.418691,0.269639,0.101528,1.09149,0.373868
zero,0.708396,-0.236037,-0.129425,-0.045235,-0.550407,0.053608,-0.109497,-0.101201,-0.654244,-1.16565,-0.839574,0.846903,-0.509444,-0.663631,0.049501,0.199117,1.011026,0.287025,-0.279418,-0.370611,0.938698,-0.420398,0.601595,0.152548,1.058811,1.21915,0.199903,-0.623735,-0.512688,0.189758,-0.105365,0.532304,0.137549
algebraic,2.391562,-0.02754,0.634783,-1.471707,-1.798753,0.428023,0.2562,-0.103328,0.212912,-0.521006,-0.931046,0.570204,-0.982167,-0.52232,0.404656,0.158845,0.108348,0.332927,-0.612178,0.447792,0.69971,0.402179,-0.895085,0.291578,-0.508597,1.02463,-0.503742,-0.086064,2.223418,-0.113657,0.266352,0.701311,-0.080022
formula,0.959494,-1.066143,0.611807,-0.459583,-0.832005,-0.411928,0.14634,0.013361,0.015747,-0.31515,-1.041375,1.243924,0.053029,0.201685,0.348341,-0.405149,0.116143,-0.021018,0.424881,-0.744082,0.80831,0.392437,-0.313811,-1.310425,1.232651,1.020773,-0.583929,-0.647819,0.046339,1.11654,-0.149552,0.242569,-0.855479
ring,-0.22875,-0.107762,-0.542635,0.127235,0.378884,-0.036713,0.08513,-0.335025,-0.185892,-0.55941,-1.237228,0.149152,-0.289095,0.060904,0.020248,0.52918,0.692877,0.174997,0.381504,0.350936,-0.052335,-0.360816,0.490777,-0.720388,1.320904,0.729812,-0.086953,0.071141,0.884208,-0.115722,-0.311137,0.667323,0.615046
edge,-0.244183,0.693877,-1.116732,0.454941,-0.250782,-0.295497,-0.681266,0.269348,-0.274499,-0.961748,-1.193764,0.18442,-0.362667,0.299871,-0.264361,1.284495,0.493044,0.177994,-0.240743,0.083542,0.405328,-0.446045,0.612512,-0.267462,0.979438,-0.164989,0.046301,1.379376,0.877153,-0.175408,-1.046238,0.174589,0.164093
sum,1.432434,-0.617817,0.174981,-0.458932,0.13896,-0.321058,-0.415912,-0.259826,-0.527576,-0.824835,-0.403979,0.633913,-0.899054,0.246575,-1.186414,-0.933381,0.077318,-0.098691,0.420837,-0.29378,1.407109,0.273516,0.360199,0.605459,0.28377,1.338062,0.554275,-0.47113,-0.191102,0.499294,-0.163087,0.085654,0.667604
plane,0.098667,0.061032,-1.305121,1.513111,-0.051723,0.648341,-0.673946,0.065968,0.036903,-0.77201,-1.007891,1.008805,0.253444,-1.648156,0.062372,0.56296,0.661172,1.52208,-0.252698,0.305247,0.229721,-0.227319,0.794784,0.016398,0.485423,0.375573,0.078056,-0.733396,0.646654,0.113108,-0.134027,0.29448,0.339749
analysis,1.058437,-0.615105,0.006264,-0.41384,-0.532558,-0.548742,0.371345,0.439452,-0.090237,-1.937191,-0.497499,0.451502,-1.157675,-0.569647,0.514594,-0.517881,0.40141,0.103834,-0.610123,-0.275381,-0.066292,0.623213,-0.325841,1.562699,0.65105,0.179204,0.243553,0.902888,0.959428,0.251393,1.176244,-0.311623,-1.40569
dimension,0.399871,-0.455411,0.202812,-0.368303,-0.798042,0.084613,-0.713791,-0.140112,-0.254001,-1.58955,-1.339772,0.185458,-0.463552,-0.399689,0.104852,0.46132,0.511129,0.908972,-0.244328,-0.21255,1.094958,-0.235981,0.00107,0.887924,0.762565,-0.022153,-0.580412,0.246006,0.342464,0.598466,-0.00537,0.418666,0.427855
curve,0.711971,1.049185,-1.024347,0.337471,-1.204667,-0.160737,-1.230837,0.491028,0.075983,-0.730098,-1.1032,1.243643,-0.774753,-0.131652,-0.52267,0.755653,0.288278,0.623865,-0.777501,-0.210213,1.306809,-0.439594,-0.324385,-0.062245,0.683673,0.752795,0.364372,0.665668,1.323897,0.072874,-0.381634,0.072347,-0.113218
type,-0.374939,-1.041213,-0.300047,0.357721,-0.202371,-0.665569,-0.027901,1.066344,0.14085,-1.521923,-1.124875,1.275596,-0.365244,-0.632838,0.1197,0.274053,0.892847,0.111012,-0.197074,0.858788,0.366875,0.808555,-0.912398,0.456379,1.117792,-0.22936,-0.362554,-0.682703,0.591028,-0.364591,-0.433344,0.431803,-0.331486
operator,1.469393,-1.082908,-0.116908,0.720395,-0.073721,-0.261073,0.277664,0.560426,-0.365036,-0.329929,-0.892127,1.92619,0.508522,-1.340219,-0.165272,0.324032,1.185057,0.015141,-0.501174,0.621555,0.108692,0.569518,1.17308,0.369599,-0.529861,0.495199,0.169844,-0.676506,0.133705,-0.354936,-0.369828,0.30246,-0.296575
prove,0.602026,-1.526102,-0.769299,0.558098,0.259541,0.400013,0.536946,-0.541297,0.061447,-0.742973,0.471478,0.623975,0.197757,0.493827,-0.199321,0.086649,-0.46324,0.722523,0.214641,-0.437584,0.716892,0.089961,0.119269,0.636222,0.823961,0.468611,0.296214,0.060749,-0.008146,0.006987,0.127681,0.136906,-0.697246
probability,1.94825,-0.797362,-0.551108,-0.969709,-0.641817,0.139857,-0.264873,-0.349726,-0.62741,-1.440176,-0.581389,1.124472,-1.796826,-0.649942,0.227981,-0.312657,0.175438,0.946856,-1.000195,-0.251776,1.218487,0.543249,-0.776731,0.53718,0.441829,1.561454,0.389734,-0.065395,-0.01217,-0.110735,1.122465,0.179272,-0.55262
structure,1.061641,-0.39612,-0.431038,0.427416,-0.320223,-1.552117,0.551706,1.644991,0.346155,-0.890521,-0.664683,0.016881,-0.729204,0.392239,0.017474,0.358314,0.510421,0.784243,-0.476304,0.662987,0.282732,-0.434912,0.161059,0.308031,1.243294,-0.776823,-0.09155,0.732336,1.906289,0.116493,-0.00727,0.680315,0.133609
representation,2.246218,-0.349932,-0.457607,-1.135843,-0.206134,-0.772888,-0.020318,-0.15276,0.034864,-1.337557,-0.288967,-0.001276,-0.188899,0.042401,0.55864,0.320851,0.432965,0.210354,-0.758612,-0.052727,0.262981,0.177689,-0.3575,1.069371,0.301384,-0.481981,-0.305403,0.263182,0.668511,0.540011,-0.434249,0.5712,0.418106
series,-0.472136,0.05961,0.221843,0.517699,-0.502324,0.179688,0.411572,-0.523936,0.738634,-1.27391,-0.466535,0.757936,0.519058,-0.192203,1.161883,0.349252,1.009158,-0.904361,1.183979,-0.648501,0.325088,-0.00997,0.54101,-0.086521,0.837841,0.578892,0.032577,0.895886,-0.924117,0.528332,-0.609803,0.042541,0.590144
