word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
system,-0.189644,-0.105841,0.171147,-0.269458,-0.127206,-0.57951,1.578859,-1.045366,0.693323,-0.112813,-0.37132,-1.177017,0.492167,0.615783,0.219085,-1.173889,2.148289,-0.201109,0.658023,1.032421,0.428199,1.053667,-0.394076,0.500256,-0.421383,-1.032859,-1.295087,1.173345,-0.307444,-0.596022,-0.263329,0.540055,-1.474885,1.286486,-0.086456,-1.375603,0.964641
matrix,0.431157,2.049014,1.290587,1.574064,-0.25255,-0.667259,0.282657,-1.203988,2.422204,-0.237158,-0.929445,-0.818753,0.593851,1.148741,-0.955219,-0.18767,1.3758,-0.766023,-0.668468,-0.322032,0.358852,-0.92134,1.324471,-0.7138,0.219071,-0.725657,-0.820637,0.234546,-1.645174,0.01936,-0.432373,0.097375,-1.312851,0.914929,-0.913685,-0.460871,0.094706
mathematical,-0.902132,-1.342177,1.841687,0.142653,-0.92093,-0.374538,1.47678,-1.528281,0.520849,-0.419148,0.543452,-1.159086,-0.02045,-0.175772,0.952303,0.821467,0.435448,-0.385902,0.125517,0.027765,0.965633,0.609568,-0.645433,0.269603,-0.012958,-0.545668,-0.92698,0.300006,-1.722912,-0.360131,0.186586,1.076096,-1.281125,1.309687,0.273583,-1.575305,1.470073
method,0.117433,0.924819,0.537505,0.756491,-0.57955,-0.167949,1.086721,-1.067335,0.712728,-1.250319,-0.126631,-1.034615,0.726832,0.635944,0.495631,-0.856558,1.539681,-1.729489,-1.225193,0.895554,0.09893,0.771392,-0.48808,0.247785,-0.841875,-0.243459,-1.178174,0.708596,-1.712904,-0.86428,-0.934936,1.572002,-0.183621,1.059367,0.467282,0.137011,1.382954
finite,-0.421748,-0.34185,0.387227,0.581907,-0.265434,-0.267075,0.989159,-0.82568,1.44491,-0.677015,-0.804876,-0.501345,1.317912,-0.834224,-1.14157,-0.523889,1.830891,-0.407231,1.361694,0.275351,0.188444,-0.620672,0.591433,0.034664,-0.752094,0.008729,-0.177832,0.612703,-0.956737,-0.994252,-2.022175,0.840985,-1.167003,0.656808,-0.056712,-1.126699,0.260035
result,0.540427,0.271166,0.444321,0.568813,0.056141,-0.474791,0.782022,-1.583408,1.175748,-0.891363,-0.598072,-0.358078,0.040909,-0.344119,-0.07581,-0.590228,1.286526,-0.801102,-0.42059,-0.397413,-0.663419,0.576898,-0.166215,0.593963,-0.721195,0.733721,-0.801519,0.24786,-1.24812,-1.026261,-1.11042,0.344203,-0.624522,0.506316,-0.608954,-1.001868,0.896356
vertex,1.018763,0.989094,-0.353368,1.487331,0.78631,-0.594154,-0.567456,-0.444237,2.227192,0.670096,-1.77559,-1.199162,0.477776,-0.761934,0.618185,0.537116,0.181264,0.69021,1.495173,-0.07358,1.510671,1.255345,-0.460417,0.316338,0.404015,1.388287,-0.712755,-0.343094,-0.132218,-0.036016,-2.236646,1.555368,-1.017368,-0.394248,-1.911036,-0.49359,0.897905
term,-0.263895,0.476025,0.664185,0.812521,-0.119505,0.549861,0.62945,-1.209264,1.644272,-0.411652,-0.089574,-0.254532,0.866053,0.438579,-0.21522,-0.305129,1.749184,-0.020606,-0.207486,0.113163,-0.309541,0.763683,-0.345021,0.98669,-0.947551,-0.03818,-0.646921,-0.495197,-0.963862,0.025719,-0.64818,0.483062,-1.226216,0.259711,-0.46347,-1.312227,0.699797
line,-0.045659,0.43063,-1.417744,-0.123048,-0.478733,0.307421,0.263793,-0.571786,1.349546,0.547277,-1.872079,-1.876551,1.375894,-0.887629,0.163512,-0.484743,0.6817,-0.725982,0.291268,0.03573,-0.284667,1.896149,-0.702335,-0.211598,-0.184793,0.579154,0.318398,0.031764,-1.020396,0.320416,-1.082368,0.298003,-1.031204,0.545206,-1.00108,-1.476159,0.73342
model,-0.069021,-1.239219,0.27755,0.099707,-0.928508,-0.506084,1.232699,-0.533921,0.153468,-0.752182,-1.510904,-0.088414,-0.076635,0.01585,0.549696,-2.22893,1.944806,-0.391424,0.189391,0.943584,0.801088,0.237999,-0.651399,1.091742,-0.468152,-0.251618,-0.720156,-0.191313,-0.208385,-0.938326,-1.064859,0.578659,-1.249597,0.952495,-0.840363,-0.592575,1.586963
