word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
parameter,-0.384428,-1.700822,-3.438245,-0.570787,0.13045,-0.951494,-0.367394,1.225309,-0.099489,0.872824,0.732682,0.431658,-0.349174,0.54681,-0.038285,-0.020489
euclidean,0.353938,-2.451334,-2.246508,-1.807878,1.509792,-1.147483,0.711127,-0.488165,0.222354,1.300774,0.903087,0.490231,-0.651806,0.356633,-0.186729,0.676756
symmetric,0.432769,-1.905266,-2.722521,-1.209368,0.833784,-1.033824,0.177557,-0.066435,0.122217,1.204076,1.093951,1.295606,0.061963,0.44308,-0.253229,0.419098
metric,0.114137,-1.05187,-2.626304,-0.87558,-0.01369,-0.29864,-0.117314,1.118514,-0.487175,0.670294,1.110373,-0.334855,0.249115,-0.0524,-0.250105,-0.028407
test,-1.323893,0.10313,-1.730881,-0.027867,-1.148943,-0.610815,0.530166,1.332216,0.684591,-0.623147,0.437807,0.210164,-0.416,0.257406,0.81678,0.011715
bundle,-0.160486,0.047015,-2.365599,-1.193963,1.171984,-0.841107,-0.2457,0.046461,-0.610883,0.744534,0.020334,0.711234,0.670052,-0.217538,0.140939,0.14416
center,-0.574646,-0.609594,0.103232,-0.260011,-1.361262,0.396718,0.051843,0.477401,0.353965,0.523364,-0.215513,0.671441,-1.01143,-2.207063,0.277988,-0.611969
symbol,0.108767,0.30855,-1.600735,-0.555076,0.16536,-0.614844,-0.197453,-1.050394,0.822594,1.119428,-0.194782,0.10773,-0.330178,0.191156,-1.3083,-0.624537
projective,0.722713,-2.31802,-2.12648,-1.40875,1.460445,-0.856212,0.051305,-0.189017,0.025882,1.244565,0.698684,0.772636,-0.540722,0.591229,-0.377357,0.662385
sphere,0.320994,-1.479042,-1.810791,-0.063375,0.178236,-0.729395,0.347167,-0.648353,0.252815,0.603976,-0.432949,0.348063,-0.344121,0.289896,-0.730143,-0.359769
interval,-0.454918,-1.098395,-2.252092,-0.418968,-0.037143,-0.461283,0.649966,-0.199875,0.086654,1.001907,1.543391,-0.076467,-0.088734,0.200812,0.568379,-0.429477
single,-1.953481,0.624502,-0.696784,-0.003569,0.182143,-1.014439,0.601413,0.393924,0.54542,0.812911,0.045269,0.579492,0.565794,-0.772022,0.742181,-1.336357
geometric,0.889389,-1.241873,-2.52444,-1.562902,1.310187,-1.120039,0.92102,-0.44655,0.387854,0.56934,0.130706,-0.194814,-0.747745,0.007521,-1.054178,-0.734127
ideal,0.183151,-0.972489,-1.634968,0.213824,-0.078778,-1.153715,0.191211,-0.781082,-0.235323,0.074882,0.353164,0.383708,-0.493756,-0.219891,-1.327611,-0.488807
dual,-0.516104,-0.118923,-2.039532,-1.142092,-0.345049,-0.024282,0.857129,0.28138,0.899495,0.49423,0.12016,0.748446,0.330291,-0.369863,0.171643,0.663554
module,-0.769866,-0.53148,-3.098669,-1.04224,0.46734,-0.418949,0.158359,0.765759,0.039453,0.652041,-1.124721,0.339267,0.226827,-0.179049,0.396315,1.039206
invariant,0.777297,-2.609193,-2.26088,-1.052621,1.250214,-1.473623,0.202372,0.222058,0.066465,0.962097,0.880639,0.449949,-0.280254,0.902835,-0.265995,1.141041
$\mathbb{Q}$,-0.921187,-0.363232,-0.926847,-0.684361,0.865689,-0.323353,-0.182059,0.69508,0.486892,1.269622,0.285917,0.987802,0.664295,0.247245,0.073181,0.005092
index,-0.109509,-0.456688,-1.82109,-0.718323,-0.501899,-0.04069,-0.637677,1.407601,0.224755,0.726803,0.47525,-0.581123,-0.591213,-0.143967,-0.981898,-0.384675
information,-1.12864,0.042091,-1.701185,-0.106009,-1.412291,-0.747049,-0.656577,0.923197,0.146392,-0.177231,-0.894796,-0.079492,-1.156911,-0.597985,-1.011031,0.230351
transformation,-0.110354,-1.519355,-1.82157,0.004189,0.20794,-1.124493,-0.054419,0.24867,0.015584,0.443163,-0.246962,0.280899,-0.811144,0.024804,-1.136686,-0.02532
extension,-0.102809,-0.700305,-1.704178,-1.457382,-1.084301,-0.508158,0.03574,-0.060748,-0.017996,0.584013,-0.068795,0.300991,-0.37662,-1.14898,0.32746,0.365303
direct,-1.400246,0.082825,0.344052,0.685464,0.263943,-1.680674,0.182726,0.700645,0.017742,-0.219805,-0.995426,0.567429,0.083913,-0.496216,-0.318368,-0.041934
uniform,-0.048488,0.188995,-1.551929,-1.080034,-0.891001,-0.525521,0.687607,-0.383865,0.661329,-0.030872,0.298724,0.360747,-0.018902,0.684326,0.05304,-0.673617
path,-0.400608,-1.095419,-1.54169,-0.01256,-0.463063,-0.674664,0.15552,-1.104222,-0.061309,0.70377,-0.239484,0.630607,-0.921131,-0.794076,0.504947,-0.538972
negative,-1.029989,-0.399579,-2.153117,1.087499,-0.166179,-1.191914,-0.684571,0.543866,-0.239908,0.078851,1.351144,0.708232,-0.658188,0.322157,-0.500571,-0.930697
image,-0.742714,-0.164517,-1.603019,-0.165078,0.415501,-0.973121,0.067417,-0.179589,0.10401,0.590741,-0.976719,-0.469365,-0.755544,-0.373811,-0.57012,-1.263436
member,-0.732296,0.595333,1.111807,0.253716,-1.832619,-0.929094,-0.015849,0.263191,1.005459,-0.249465,-0.09896,0.577408,-0.350605,-0.778545,-0.935703,0.303202
inverse,0.094451,-2.160534,-2.64209,-0.654637,0.836183,-1.05398,-0.338898,0.757978,-0.262084,1.111686,0.95369,0.809051,-0.03229,0.543638,-0.105081,0.362011
step,-1.060939,-0.171043,-1.301515,-0.04044,-0.380602,-1.558716,0.426244,-0.206288,-0.113061,0.029832,0.464775,0.839283,-0.053656,-0.352752,0.274362,0.004607
independent,-0.899592,0.065689,-0.288247,-0.43726,-1.629228,-0.612163,-0.223924,0.227898,0.43116,0.283825,0.028866,0.674404,-0.416932,-0.399974,-0.992876,0.181076
arithmetic,-0.047271,-1.038265,-2.525639,-1.833843,1.358868,-0.834388,0.315452,0.255877,0.081991,0.637946,1.36366,-0.505495,-0.808256,0.50203,-0.978462,1.222036
position,-0.893352,-0.333034,-0.667542,0.006434,-1.752049,-1.135496,0.908399,-0.364765,1.008408,0.120045,0.517568,0.562987,0.046556,0.138316,-0.145216,0.238009
calculus,0.357786,-1.649039,-1.626453,-1.509151,1.125612,-0.746333,0.159182,0.811896,0.295635,0.047166,0.721106,0.112255,-1.067736,0.356765,-1.245204,1.074268
rational,-0.343152,-1.660396,-2.001329,-0.357303,0.479425,-0.967958,-0.310852,-0.106197,-0.656168,0.155724,1.122696,0.497365,-1.208404,0.689767,-1.634427,0.217528
law,-1.027722,-0.251541,0.123947,0.21061,-1.98438,-1.36312,-1.059425,0.169562,-0.101302,-0.246787,0.623048,-0.283651,-1.326622,-0.394937,-1.311574,0.965962
tree,0.942589,0.719752,-0.802875,-0.021962,-0.022814,-1.210093,-0.827695,-0.723632,0.327358,0.720406,-0.206725,0.29892,-0.634275,-0.786953,0.546251,-2.02573
component,0.0034,-0.387104,-3.376362,-0.313559,-0.852357,-0.987323,0.116665,0.940035,0.578969,0.112075,-0.581105,0.528116,-0.166824,-0.424371,0.135261,-0.191174
lattice,1.327717,-2.023472,-2.429738,-1.231076,0.993388,-1.194851,0.657147,0.223271,-0.040115,0.696226,0.365225,0.799987,0.193824,-0.244102,0.511474,0.42829
inequality,0.459764,-1.764692,-1.306722,0.45516,-0.198855,-0.197122,-0.661313,0.760625,-0.698091,-0.240443,2.050198,0.754767,-0.936841,0.325925,-1.636068,0.151442
volume,-0.881463,-0.282714,-0.485217,-0.468285,0.325229,-0.788593,-0.177122,0.92149,0.516831,1.219914,-0.421601,-2.229497,-0.848349,-0.274367,-0.235628,-0.837171
section,-0.457168,-0.292191,-1.079812,-0.554984,-1.288877,-0.395907,0.229852,-0.246048,0.616736,0.917668,0.094112,-0.462676,-0.551099,-1.002031,0.47407,-0.224552
add,-1.200636,0.663569,-1.264386,-0.723125,-0.595727,-1.205078,0.232787,-0.178694,-0.208018,0.390214,0.174872,-0.166764,0.095204,-0.664053,0.297466,-0.75269
$\mathrm{e}$,-0.593355,-0.161124,-0.335814,-0.035161,0.537908,-0.685509,-0.599141,0.904936,0.605968,1.98785,-0.815829,-0.157136,1.153793,-1.220725,-0.455819,0.556367
fundamental,-0.458104,-1.634023,-2.080345,0.010912,-0.32255,-1.004537,0.005171,0.373591,0.169176,0.08026,0.305608,0.204376,-1.502879,0.05764,-1.750837,0.456646
game,-3.057483,0.816525,-0.061606,-0.582854,-0.935272,0.656397,1.10993,-0.131661,0.78983,0.746388,-0.033106,1.144061,0.347973,-0.120599,0.160619,-1.806381
polytope,0.582804,-1.197763,-1.216788,-2.255431,2.189938,0.654476,0.418889,-0.387489,0.873343,1.157623,1.198974,-0.352389,-1.272922,0.785959,0.714111,0.900597
smooth,0.645166,-0.041434,-1.933588,-0.595436,0.736494,-1.271123,0.631693,-0.227098,0.418462,0.360331,0.758455,1.203514,-0.11913,-0.06737,0.623428,-1.854141
partial,-0.075841,-0.768608,-1.332162,-0.040648,-0.270994,-0.714036,-0.02098,0.428863,0.062629,0.530775,0.796836,-0.069323,-0.548474,-0.248927,0.175875,-0.284527
extend,-0.172821,-0.322082,-1.123993,-0.533149,-1.367475,-0.706636,0.113078,-0.774312,0.422682,0.874492,0.349653,0.150098,-0.29041,-0.880688,0.526758,-0.4913
multiplication,0.153761,-1.142946,-2.641455,-1.238145,0.98602,-1.12678,-0.356744,0.032387,-0.110132,1.077028,1.320006,0.55355,0.271451,0.709143,-0.248643,0.899314
boundary,0.998947,-1.347658,-1.163219,-0.999739,-1.694728,-0.784648,-0.484222,-0.987247,0.460835,1.117807,0.461546,0.515059,-1.12022,-0.689023,0.21534,-0.595121
local,-0.173318,0.526988,-0.386165,0.043674,-2.211252,-0.757913,-0.309558,-0.777896,-0.093506,-0.059095,-0.07428,0.211007,-0.44654,-1.544339,-0.300583,-0.192812
node,0.004208,-0.386848,-3.089456,-0.29315,0.411028,-0.353753,-0.411245,0.013569,0.280586,0.692281,0.567324,0.818361,-0.483604,-0.267093,1.062879,0.792807
develop,-0.357882,0.200143,-1.520838,0.129851,-0.772912,-1.065191,0.463058,0.628721,0.408559,-0.766057,-0.842294,0.171938,-0.826268,-0.8277,-0.342905,-0.489189
difference,-0.653106,-0.300504,-2.131371,0.193086,-0.499037,-1.069406,0.04025,0.237645,0.588659,0.458708,1.384534,0.370601,-0.849759,0.035162,-0.752091,-0.820224
statement,-1.862965,-0.43603,-0.932769,0.119454,-1.0351,-0.943966,-0.936731,-0.265559,-0.592868,0.002011,0.576655,0.240123,-0.785581,0.982682,-1.366184,0.474696
tensor,0.85061,-2.423719,-2.425561,-0.78854,1.345798,-1.430508,0.454665,0.594212,-0.17722,0.800145,0.991205,0.728648,0.407709,0.488415,-0.43698,0.985677
discrete,0.093741,-1.763999,-2.877853,-0.972902,0.792138,-0.72708,0.045005,0.790854,0.005706,0.823101,0.363725,0.494731,-0.53022,-0.007506,-0.464881,0.411163
variety,0.203939,0.825789,-1.46348,-0.092116,-0.098229,-1.009772,-0.188631,0.207607,0.172491,-0.074291,-0.348364,0.594469,-0.457703,-0.947062,-0.941561,-1.827683
generalize,0.355124,-1.94223,-2.122993,-0.708974,0.9655,-1.155179,0.018797,0.808688,0.117134,0.215841,1.552415,0.816839,-0.862315,0.742051,-0.47437,0.578812
sample,-0.68138,0.130009,-1.94539,0.23233,0.764484,-1.176804,-0.587464,1.254806,-0.090813,0.429366,0.302387,0.241603,-0.396589,-0.187914,0.581968,-1.244885
statistic,-0.580218,-0.447984,-0.362346,-0.858396,-1.757647,0.864011,0.674832,1.165253,1.176438,0.565332,1.302898,1.029797,-0.108191,-0.401183,-1.065882,-0.166512
axis,0.392105,-1.26928,-2.12563,0.498456,-0.389273,-0.490225,1.001396,-0.81118,1.200335,1.08153,-0.266869,0.311028,0.253806,0.652079,0.752001,-0.632595
hyperbolic,0.643967,-2.281387,-1.946581,-1.537725,1.709527,-0.492666,0.717817,-0.294087,0.181571,0.979419,0.872679,0.415574,-0.553481,0.584521,-0.04332,0.260901
rotation,-0.339953,-1.783251,-2.170944,-0.157406,-0.119859,-0.297973,0.927171,0.383229,0.462753,0.684475,0.745408,0.678906,0.145405,0.549088,0.860242,-0.783328
Hilbert,0.286906,-2.565536,-1.09141,-1.279375,1.208024,-1.417489,0.611436,0.376454,-0.246282,0.544367,1.105211,-0.085647,-0.372296,0.597963,-0.82556,1.06109
digit,-0.692954,0.368127,-2.438663,-1.41426,-0.262785,0.290264,-0.281665,-0.085459,0.647001,1.374495,1.496375,0.261426,0.296947,0.9805,0.406543,0.234661
intersection,-0.027759,-2.126344,-0.596471,-1.198489,-0.575093,0.530166,-0.628404,-1.124315,-0.238489,1.972528,0.344103,-0.03818,-1.581845,-1.672102,1.86898,0.106258
addition,-0.57678,0.348059,-1.13417,-0.097569,-1.065408,-0.994514,0.241665,0.203629,0.250012,0.01632,0.062993,0.055138,-0.287997,-1.139611,-0.163756,-0.473476
expression,-0.611819,-0.302744,-2.354604,0.845825,0.718265,-1.237933,-0.448105,0.090373,0.395485,0.413856,0.910462,0.346311,-1.116734,0.008073,-1.456085,-0.477056
Student,-1.514894,0.282175,0.095747,0.35494,-1.267301,0.033742,0.257528,0.028776,0.005518,-0.416659,0.838295,-0.258696,-1.437184,-2.060411,-0.767602,0.59453
approximation,0.346498,-2.014094,-2.640185,-0.936258,0.829929,-1.0624,0.490387,0.744181,0.025359,0.522772,1.262013,0.071089,-0.465895,0.636324,-0.504388,0.384288
$\mathbb{Z}$,-0.947145,-0.131596,-0.74207,-0.086607,1.215662,-0.417531,-0.060971,0.932652,0.831911,1.437654,-0.363244,-0.124574,0.715869,0.214798,0.203506,0.191008
mathematics,0.39228,-1.249349,0.03828,-1.394788,0.671289,0.493922,0.436705,1.493179,0.94807,-0.075115,-0.166269,-0.113638,-1.696084,-0.859888,-1.786831,1.527533
code,-1.076846,0.44352,-2.0737,-0.811418,-0.904919,-0.170721,-1.13861,0.507102,0.418578,0.87363,-0.540205,-0.146884,-0.390387,0.083466,-0.244376,0.583524
rank,-1.285783,0.290276,0.090396,-0.362455,-1.639889,0.095008,0.405806,0.124463,1.263465,0.634454,0.810581,0.377046,-0.083392,-0.030071,-0.384552,0.106679
characteristic,0.719892,-0.360769,-2.450353,0.307887,-0.009129,-1.290984,0.215053,-0.081415,0.911259,0.204952,0.304493,-0.020716,-0.940175,-0.209622,-0.434484,-1.609168
binary,-0.383711,-0.722905,-2.674241,-0.766295,0.933482,-0.358134,-0.665728,0.710904,0.515727,1.354413,0.153595,0.405331,-0.115125,0.556745,-0.385466,0.071833
closed,0.099819,-0.823875,-2.044692,-0.788386,-0.705144,-0.671382,0.263944,-0.734758,-0.359698,0.601608,0.129635,0.568339,0.376685,-0.477883,0.463662,0.055776
tangent,0.275241,-2.200637,-1.910755,-1.293935,1.226143,-0.261902,0.200771,-0.996467,-0.188252,1.643353,0.365939,1.102915,-0.219317,0.353137,0.515727,0.045835
diagram,0.308596,-1.219801,-2.336758,-1.383793,0.975567,-0.74618,0.398529,0.332801,0.559464,0.682185,-0.029716,0.281778,-0.467628,0.358259,0.07542,0.231019
divide,0.386245,-0.282331,-1.099428,-0.134407,-1.307151,-0.736323,-0.027666,-0.949317,0.981358,1.279795,0.632828,0.092613,-0.414691,-0.666981,-0.049618,-0.334076
functional,0.452142,-0.578563,-2.879867,-0.126609,0.060042,-0.93675,0.22661,1.029269,0.763871,-0.362591,0.331595,0.750556,-1.178322,-0.591394,-0.469477,0.341538
abelian,1.205528,-1.567412,-2.016661,-1.209931,1.526253,-1.238768,-0.395642,-0.144672,-0.124133,0.96115,1.133182,1.311295,0.282932,0.334543,-0.680131,1.31851
odd,-0.70396,0.006371,-0.611105,-0.162455,0.330625,-0.728261,0.660281,-0.232084,-0.192383,0.178275,1.219893,0.197128,0.1949,0.578231,-0.073614,-0.885169
action,-1.632146,-0.057103,-0.935373,0.915693,-1.389538,-1.077094,-0.124172,-0.222382,0.159674,-0.080938,-0.459323,0.473833,-0.349352,0.69747,-0.373683,-0.223626
tiling,1.480111,-1.137497,-1.813258,-2.3679,2.478093,-0.115867,0.766819,-0.876738,0.048999,0.974967,0.936422,0.583499,0.129684,0.047438,0.28859,0.918616
ratio,-0.164175,-0.194688,-2.796078,0.12632,-0.24382,-0.023485,0.250509,1.170359,0.164466,0.792488,1.975297,-0.589627,0.164788,-0.4826,0.796465,-0.104437
program,-1.860628,-0.06046,-1.051392,-0.327982,-1.588028,0.249907,0.046653,1.123965,-0.22305,-0.69068,-0.774529,0.739193,-0.957186,-1.606991,-0.883246,-0.134308
quadratic,0.355332,-1.996405,-2.354798,-1.267805,0.969461,-0.949439,-0.267029,0.385132,-0.359765,1.092055,1.794283,0.689192,-0.183121,0.924266,-0.438208,0.603789
cube,-0.114423,-0.195539,-1.489185,-1.193074,1.450131,-0.172173,0.397704,-0.247157,-0.395058,0.724115,-0.140122,0.867588,0.665027,0.046485,0.300264,-0.493415
cycle,-0.259717,-0.444202,-1.475012,0.350209,-0.320746,-0.475155,0.660324,0.716758,0.249552,0.313111,0.310885,-0.286626,-0.159291,-0.677979,0.039989,-0.856697
figure,-0.568521,0.384765,-0.354367,0.199962,-0.170471,-1.12435,0.535222,-0.675157,0.843577,0.438328,0.405332,-0.195235,-0.216098,-0.047262,-0.938187,-0.961748
argument,-1.238506,-0.977337,-1.170578,-0.019721,-0.209308,-1.620147,-0.575779,-0.596048,-0.593433,0.051514,1.130183,0.118574,-1.204886,1.334849,-1.123046,0.03016
Riemann,0.874923,-2.665852,-1.406402,-0.628195,1.751572,-1.525944,0.631351,0.713793,-0.219794,0.636169,1.136843,-0.430503,-0.086186,0.629209,-0.693422,0.991874
Euler,0.99243,-2.059998,-1.431029,-1.144854,1.092756,-1.299467,0.655807,0.442351,0.042858,0.530077,1.139872,-0.441422,0.029462,1.303273,-0.512669,0.708449
calculate,-0.539119,-0.985714,-2.487695,-0.201849,-0.487612,-0.486428,0.074959,0.885518,-0.385131,0.416354,1.351112,-0.340112,0.047696,0.345862,0.10007,-0.165584
shape,0.82978,0.329815,-2.119822,-0.512659,0.308811,-1.489968,0.924061,-1.034893,1.04719,0.480664,0.058394,0.451897,-0.547267,-0.52024,0.455476,-2.267665
formal,-0.548873,-0.178396,-1.422217,-0.514795,-1.146147,-1.05787,0.215414,-0.752446,-0.078907,-0.010269,0.512925,-0.284059,-0.835185,-0.283981,-1.772623,0.521571
derive,0.783408,0.368567,-1.819043,0.029756,0.233827,-1.403704,-0.662011,-0.105084,0.972633,0.900816,0.148156,-0.078294,-0.491752,-0.147482,-0.744557,-0.639643
statistical,0.292745,-1.537234,-1.064804,-1.184338,-1.112854,0.361306,-0.520341,1.072399,0.576795,0.279011,0.708153,0.267238,-1.81529,-0.308576,-0.741133,-0.098948
network,-1.439411,-0.184917,-1.603974,-0.357319,-1.397585,0.307555,-0.217776,0.670925,-0.382973,-0.076326,-1.333728,1.008192,-0.333469,-1.400861,-0.6051,-0.261607
estimate,-0.109153,0.126164,-1.387955,0.74768,-1.926993,0.100896,-1.041318,0.821643,0.14846,0.635966,1.084,-0.892588,-0.258432,-0.451127,0.487855,-0.746348
norm,-0.633755,-0.734968,-0.845873,-0.63387,-0.254351,-0.663433,-0.294872,0.324404,-0.210503,-0.052476,1.392962,1.128012,-0.780278,0.568065,-1.32597,0.00636
polygon,-0.056722,-1.268154,-1.718854,-1.509656,1.192239,0.094811,0.52546,-0.639864,-0.197483,0.984577,0.200708,0.534366,0.103391,0.97942,0.036219,-0.41593
permutation,0.14298,-1.429517,-2.25954,-1.553209,1.305741,-0.627415,-0.118558,-0.151178,0.021254,1.259314,1.410823,0.360419,-0.014861,1.272161,-0.047153,0.7631
world,-1.474394,0.454137,0.496881,0.477293,-1.361081,-0.077502,0.963486,0.13304,1.098561,0.127544,-0.788229,0.100411,-0.12901,-0.534601,-0.873306,-1.327301
maximum,-0.748417,-0.278619,-2.480763,0.013843,-1.464851,0.046235,0.177516,0.787202,0.185852,0.780077,1.356066,-0.455918,0.518533,-0.009227,1.36084,-1.049559
equivalence,0.163395,-1.700324,-2.365592,-0.763479,0.60525,-0.780954,-0.20333,0.23783,0.095157,0.990437,1.130637,0.306789,-0.329605,0.668793,-0.826902,1.035013
parallel,-0.197644,-1.008623,-1.64311,-0.501123,-0.282465,-0.526146,0.393563,-0.66822,0.766741,1.024576,-0.366369,0.18895,-0.801364,-0.368706,0.376601,-0.476716
numerical,-0.053674,-1.392533,-2.521133,-0.976788,-0.1239,-0.469858,0.203016,0.840343,0.636361,0.164994,0.121616,-0.044125,-0.754482,1.054624,-0.794664,0.345676
orthogonal,0.271928,-2.28597,-2.640602,-1.416031,1.232844,-0.718162,0.375951,-0.367461,0.040091,1.369826,0.826412,1.241809,-0.024604,0.498056,-0.016507,0.671168
isomorphic,0.894329,-1.416814,-2.312394,-1.226812,1.564514,-1.300433,-0.523666,-0.551264,-0.009444,1.421836,0.863612,1.390619,0.416614,0.658471,0.189249,1.459355
connection,-0.585781,-0.423836,-1.245341,-0.084306,-0.793197,-0.736723,0.021548,-0.608909,-0.185408,0.007764,-0.526485,0.132719,-0.64362,-0.798092,-0.039379,0.16949
locally,0.79302,0.331697,-1.307419,-0.69146,-0.948627,-0.54166,-0.605757,-0.586426,-0.409503,0.429394,-0.061054,0.569883,0.03123,-1.158485,0.012053,-0.683131
existence,-0.360524,-0.757215,-1.125409,0.535272,-0.811806,-0.895976,-0.10863,-1.053067,0.277945,0.508017,0.165419,-0.2242,-0.900199,0.305204,-0.825884,-0.331627
complexity,-0.585773,-1.145189,-2.53945,-0.475519,0.342067,-0.462204,-0.007381,0.456212,-0.256928,-0.279711,0.431207,0.217737,-1.321119,0.57989,-0.953306,-0.362083
isomorphism,0.569702,-1.692798,-2.169452,-0.893815,1.609836,-1.187366,-0.649738,-0.473676,-0.472274,1.041904,1.002974,1.423944,-0.24267,0.181671,-0.225901,1.655974
commutative,0.985726,-2.023848,-1.887577,-1.35804,1.578973,-1.254473,-0.27215,0.204139,-0.332421,0.87229,0.705242,1.21557,0.068311,0.410994,-0.945951,1.298788
quotient,0.241044,-1.444537,-2.122353,-0.749756,1.176882,-0.544593,-0.227739,0.277725,-0.125064,0.984686,1.495272,1.247352,0.369772,0.355493,-0.500266,1.026755
half,-0.74394,0.634087,-0.124806,0.068744,-0.901466,-1.068567,0.745563,-0.812624,0.563478,0.613665,1.03653,0.294082,0.513356,-0.566055,0.810454,-0.896935
decomposition,1.379802,-1.644758,-2.371333,-0.093584,0.931922,-1.532634,-0.5623,1.050754,-0.417921,0.26662,0.838193,0.71857,0.112454,0.23681,0.036825,0.28829
density,0.673965,-1.111511,-2.864892,0.419476,-0.228823,0.205658,-0.97604,1.288618,0.137868,1.658441,1.728948,-1.191593,-0.77198,-1.219621,1.58852,-0.66854
affine,1.494046,-2.246769,-1.924749,-1.706951,1.382531,-1.448113,-0.487719,-0.123262,-0.025449,1.2507,0.212936,0.687252,0.209292,1.117615,-0.130742,0.383995
arbitrary,-0.521468,-1.171501,-2.860358,-0.338205,-0.382875,-1.23818,-0.755528,-0.494166,-0.469145,0.935565,0.88052,0.532932,-0.23127,1.366346,-0.657409,0.376508
morphism,0.969579,-1.371966,-2.278786,-1.381714,1.433332,-0.532608,-0.896073,-0.996888,-0.738871,1.543921,0.578462,1.169085,0.289134,0.136022,-0.071683,1.359677
scale,0.038803,-0.31156,-2.123384,-0.06184,-0.868713,-0.61811,0.307442,0.396797,0.536067,0.002707,0.064084,-0.158032,-0.58192,-0.052712,0.181031,-1.469909
suppose,-0.822463,-0.272699,-1.09716,0.566519,-0.201325,-1.52616,-0.426246,-1.140391,-0.219033,0.580895,0.454382,0.270562,-0.177316,0.669648,-0.378537,-0.07163
increase,-0.41047,0.178863,-2.367962,1.226415,-2.371855,-0.516831,-0.128144,0.624364,-0.0274,-0.234871,1.401469,-0.428483,-0.489786,-0.964086,0.57719,-0.710999
projection,0.04528,-1.241149,-2.185331,-0.738624,0.580047,-0.201882,0.906555,-0.080137,0.077974,0.483898,0.113128,0.281727,-0.423674,0.098782,0.055302,-0.917743
partition,0.760945,-0.136012,-2.020105,-0.368204,-0.49992,-0.749364,-0.003491,-1.007288,0.373234,0.644087,0.240527,-0.226199,0.535675,0.018675,-0.426221,1.388933
exponential,0.39448,-1.957985,-2.611769,-0.755133,0.56735,-0.597131,-0.265334,0.580713,-0.697354,0.678887,1.521564,0.585547,-0.22104,0.399996,-0.172431,0.03729
range,0.090473,0.324376,-1.820288,0.02278,-1.223877,-0.349649,0.000592,0.515379,0.913008,0.558485,-0.06581,-0.179633,-0.461466,-0.798902,0.78371,-1.653725
subspace,0.614515,-2.253634,-2.456634,-0.750285,1.284043,-0.847388,-0.082471,-0.457383,-0.097355,1.480992,0.33063,1.019619,0.268741,0.57854,0.215079,1.082079
support,-1.245465,0.55753,-1.150173,0.064741,-1.697259,-1.020469,-0.226489,-0.032382,0.265267,-0.146561,-0.658938,0.464042,-0.194876,-0.366712,-0.451067,0.467729
diagonal,0.515544,-1.256008,-2.099494,-1.486609,0.672144,-0.634109,0.946412,-1.269328,0.251955,1.416483,0.802471,0.874592,0.538817,-0.139366,0.901346,-0.406658
computation,-0.570407,-1.565456,-2.665701,-1.170641,0.629111,-0.42769,0.047405,0.941866,0.056984,0.114726,0.116874,0.108332,-1.20229,0.309843,-0.603495,1.041774
curvature,0.885129,-2.493927,-2.352922,-0.537738,0.999346,-0.873242,0.936095,-0.105592,0.076112,0.716752,1.624185,0.763411,-0.343674,0.180882,0.6503,0.112832
flow,1.005046,-1.376032,-1.888261,0.44546,-0.786345,-0.934049,0.046503,-0.189124,-0.251258,0.300937,-0.005423,0.557659,-0.354531,-1.285077,1.196373,-1.280199
analytic,-0.328528,-1.35745,-1.994707,-1.252987,0.179794,-0.125074,-0.142891,1.045955,-0.318602,-0.369947,-0.112897,0.273186,-1.298582,-0.095555,-1.936556,0.637836
chain,0.002888,0.131709,-1.500952,0.001624,-0.34603,-1.224549,-0.345527,0.330061,-0.141625,0.044238,-0.468182,0.757167,0.103862,-0.84466,0.596159,-0.540637
cohomology,1.143514,-2.279321,-1.799808,-1.408821,1.953201,-0.913699,0.061572,0.160812,-0.806842,0.523942,0.554952,1.034872,0.03454,0.568786,-0.512273,1.338283
trivial,-0.410027,-1.053282,-2.284144,-0.594423,0.971584,-1.056539,-0.396718,-0.368656,-0.779335,0.846806,0.941888,0.738323,0.015858,0.924849,-0.675751,0.314891
converge,0.264162,-1.617853,-1.801581,-0.251107,-0.068003,-0.155682,-0.157453,-0.930795,-0.367414,1.045987,0.362108,1.008665,-0.120977,0.209637,0.522719,-0.072289
lemma,1.077137,-1.379382,-1.42541,-0.904433,1.785261,-0.716669,0.070478,0.450262,-0.366775,0.162905,1.528684,0.502475,-0.079303,0.760139,-0.343249,0.816516
origin,0.412854,0.33165,-0.479762,0.553882,-0.370219,-1.013755,-0.386477,-0.511034,1.23305,0.776894,-0.238826,-0.25023,-0.82914,-0.053891,-1.209291,-0.958549
convergence,0.377786,-2.127813,-1.726516,-0.212767,-0.361359,0.251486,-0.356544,0.31203,-0.306277,0.639676,0.376363,0.823282,-0.217665,0.389055,-0.95598,-0.534841
division,-0.460097,-0.26285,0.160473,-0.537832,-2.649175,0.127312,0.871423,0.205272,1.846089,0.418994,-0.698108,0.814671,0.172218,-0.27148,0.233171,0.335983
union,-0.321665,0.064704,0.632379,0.05871,-2.849235,-0.223932,0.291668,-0.074374,0.946026,-0.144111,-0.326337,0.09686,-0.101879,-0.314935,-0.953141,0.135424
empty,-0.240443,0.073094,-1.251617,0.109991,-0.013572,-0.9439,-0.163543,-0.944685,-0.752927,0.768522,0.411101,0.068527,0.344552,-0.610716,1.370002,-0.793685
