word,1,2,3,4,5,6,7,8,9,10,11,12
coordinate,-0.933234,0.120509,-0.456001,0.039211,1.096,-1.156389,-1.056545,0.87986,0.603634,-0.428857,-0.208414,0.713095
complete,-1.238318,1.010042,0.310001,-0.035773,0.509727,0.022617,-0.141947,-0.837544,0.462728,-0.292153,-1.412875,-0.105933
root,0.382737,-0.2078,-0.469604,-0.532851,0.061756,0.379337,-1.979339,-0.366601,0.079668,0.463655,-0.988079,-0.26838
length,-0.317565,0.600428,-2.212717,0.608646,0.816424,0.487868,-1.478418,-0.90889,-0.19621,-0.551303,-1.265282,-0.817659
continuous,-0.806788,0.005333,-1.846093,-0.445969,1.106573,-0.75301,-1.135247,0.329957,0.534782,-0.249661,-1.180669,0.202369
logic,-1.007616,-1.21691,-0.425983,-0.155751,-1.423267,-1.834942,-1.250842,0.36565,0.549789,-0.836846,-1.08144,-0.314878
external,-1.046522,1.005109,1.514013,0.605076,0.721845,0.726084,-0.946749,-0.260974,0.237307,-0.32419,-0.329485,-1.285021
side,0.004955,1.23185,-1.26872,-0.036364,1.175747,1.179038,0.091754,-0.57683,0.667353,0.765456,-1.526619,-0.50113
unit,-1.333084,1.944212,-0.726158,-0.108931,1.316537,-0.227297,-0.512076,0.40115,-0.417066,-1.436924,-0.560163,0.454409
equivalent,-0.058276,0.506479,-0.689981,0.089034,0.355331,-0.393056,-1.073938,-0.267114,0.260591,-1.737049,-1.213181,0.331251
conjecture,0.516601,-1.905796,-0.888604,-0.375786,-0.882422,-1.720576,-0.255061,-0.431956,-0.130264,-0.220614,-0.142243,0.278011
infinite,-0.205598,-0.894315,-1.56942,0.961668,-1.11637,-0.831142,-0.914911,0.848205,-0.247565,0.307005,-0.997981,-0.595484
operation,-1.389817,2.314762,-0.309189,-0.818476,1.303012,-0.58881,-0.108626,1.266077,0.076969,-0.15225,-0.308174,0.530058
angle,-0.362674,-0.18407,-2.989215,0.48723,1.073669,-0.728808,-0.530883,-0.358547,0.447902,0.217654,-1.003683,-0.896239
random,-0.770285,-0.113966,-1.422555,0.126742,-1.103984,-1.114099,-1.375672,0.287378,-0.072121,-0.016526,-0.564195,-0.828843
basis,-0.458367,0.851223,-0.445328,0.065,0.467935,-0.862781,-1.353515,-0.140838,0.62409,-0.575075,-1.239789,0.716994
natural,-0.843065,-0.031179,0.028255,-0.882121,1.466996,-0.047524,-2.521939,-0.411787,-0.110302,0.555811,-0.743971,0.147769
power,-0.477605,1.983358,-0.754419,-0.274472,0.376412,-0.432888,-0.548673,0.667174,0.114829,-0.005886,-1.304802,0.273223
area,-1.26559,1.309546,-0.29663,-0.435797,2.164336,1.572393,-1.487037,-0.620425,0.009212,0.385781,-0.625492,1.331462
open,-1.123996,1.388909,0.029864,-0.402485,0.986824,1.115242,-0.192454,0.079843,1.025101,0.263298,-0.969556,-0.359352
solve,-0.186369,0.094524,-0.950456,-0.819638,-0.527665,-1.679052,-1.096715,0.809805,0.68049,0.079469,-0.913674,-0.076004
pair,0.748766,0.869324,-1.635906,-0.24838,0.525285,0.176242,-0.420395,-0.444779,0.457038,-0.101459,-1.088922,-1.371291
hold,-0.288284,1.760654,0.530626,0.060066,0.336904,0.397494,-0.016244,-0.297122,1.077,0.314795,-1.40304,0.470827
limit,-0.9412,1.280084,-0.917981,-0.492025,0.565675,-0.235638,-1.304321,0.280766,0.691903,-0.646448,-0.471054,0.609029
special,-0.654109,1.65607,0.242589,-0.272944,-0.238499,0.229757,-0.652397,0.669488,0.70381,-0.061702,-0.703906,-0.588127
generate,-0.801069,0.791223,-1.981674,-0.513103,0.368145,-0.829076,-1.987046,0.923431,0.367577,-0.864559,-0.767338,-0.02514
coefficient,0.595697,-1.022462,-2.16204,0.415311,0.671575,-2.081549,-1.305184,-0.672499,0.986669,-1.410762,-0.280526,-0.274914
standard,-1.180008,0.89859,-0.733357,-0.411115,0.19999,-0.22431,-1.14714,0.570097,0.872198,-1.671809,-1.508911,-0.221563
identity,0.201866,0.300989,0.433784,-0.170779,-0.823655,-0.796334,-1.713391,0.762923,0.325184,0.66076,-1.329419,0.587065
four,-0.345273,1.84052,-0.542237,0.282998,0.682892,0.669379,-0.186512,-0.734416,0.662146,-0.046329,-1.38002,-0.632501
rule,0.558105,1.441148,0.319063,0.306554,-0.114737,-0.830554,-0.448631,-0.271947,0.376715,-0.184614,-1.871144,1.32293
topological,-0.430758,-2.549808,-1.581592,-0.475108,-0.082354,-2.02798,-0.947989,0.237373,0.099518,-1.123137,-0.047703,-0.274707
computer,-1.955407,0.569779,0.116052,-0.968713,-0.80378,-0.543605,-1.133707,1.63004,1.004431,-1.202807,-0.475582,-1.044895
derivative,0.390145,-0.223445,-1.019011,-0.850811,0.085819,-1.078882,-1.248719,0.425702,0.013231,-1.965448,-0.656373,-0.461688
symmetry,0.229704,-1.970923,-1.929325,0.20306,0.677532,-1.669721,-0.856435,-0.022827,0.414667,-0.40612,-0.923733,-0.574844
compact,-0.879078,-0.206185,-1.498702,-0.203461,0.612133,0.06085,-0.485384,0.582753,0.339227,-1.086064,-0.639661,-0.632357
factor,0.154197,0.715121,-1.153009,-0.252835,0.379726,-1.499233,-2.663907,0.297824,0.772658,-0.459899,-0.319668,0.179621
family,0.260764,1.400806,0.943242,-0.312034,-0.030984,0.608824,-0.895602,-1.565157,-0.759086,0.540865,-0.691407,0.274138
transform,-0.195792,-0.099208,-0.527849,-0.84451,0.335796,-0.385641,-0.860437,0.846912,-0.14068,0.546342,-1.076163,-0.148966
convex,0.440867,-2.334356,-2.973263,-0.022138,0.517838,0.14579,-0.819561,-1.304098,0.904879,-0.18901,-0.666379,0.032376
domain,-0.230913,-0.087081,-0.400878,-0.533695,0.632934,-1.216693,-1.071961,0.540411,-0.395918,-1.475931,-1.234896,0.24278
subgroup,0.962957,-1.543018,-0.517533,0.600353,0.833453,-0.006833,-1.239439,-0.095317,-0.500828,-1.024887,-0.035747,0.787485
construct,-1.749382,0.239203,-0.579355,-0.962663,1.134102,0.297355,-0.151242,-0.729326,-0.229104,0.085597,-1.643168,0.478695
axiom,0.076285,-1.731395,-0.798411,0.307216,-0.922247,-1.65688,-0.236872,0.500404,0.39625,-0.775472,-0.204394,0.3467
construction,-1.639612,0.97003,-0.279905,-0.868671,1.468363,0.16563,0.019662,-0.221144,0.148377,-0.361947,-1.16059,0.726514
therefore,0.582191,0.91352,-1.118182,-0.665236,0.525388,-1.05849,-1.429866,-0.051923,0.176222,-0.149755,-1.915766,0.89205
compute,-1.452917,-0.7595,-1.027108,-0.272285,-0.454413,-1.158205,-1.557786,0.898547,0.924738,-1.741864,-0.482451,-0.352954
normal,0.237196,0.565587,-1.518631,-0.302708,0.812714,-0.414624,-1.624227,0.039414,0.632304,-0.243994,-0.477924,-0.07927
distance,-0.357565,0.581329,-1.317419,0.599063,1.231392,-0.047838,-0.783919,-0.070583,0.43479,-0.369814,-0.82565,-0.032279
notation,-0.20189,-1.755355,-0.958234,0.158585,-0.652953,-0.884273,-0.614797,-0.398118,0.45473,-1.78613,-1.613826,-0.679171
parameter,-0.794114,-0.501274,-2.209583,0.128838,0.051839,-2.264496,-1.882715,0.234139,0.492032,-1.215106,-0.914361,-0.254332
euclidean,-0.529699,-2.491357,-2.077939,0.2309,-0.105075,-1.602611,-0.512242,-0.435681,0.437734,-0.950792,-0.830555,-0.041095
symmetric,-0.074849,-1.834216,-2.446596,0.345426,0.542198,-1.389594,-0.483876,0.267766,0.392596,-0.985184,-0.856331,0.088708
metric,-0.653759,-0.457344,-1.450845,-0.135276,-0.199642,-0.730132,-1.293497,-0.012703,0.31452,-1.966531,-0.318478,0.444452
test,-0.343413,1.67255,-1.221351,-0.595943,0.313542,-1.210247,-1.098291,0.147154,1.132294,-0.787047,-0.206139,-0.335428
bundle,-0.428401,-0.435751,-1.867472,-0.657833,-0.67172,0.101542,-0.611953,0.758888,0.00323,-1.333283,-0.871745,-0.869931
center,-1.391054,1.119072,0.585633,0.395181,0.909572,1.009518,-1.377968,-0.117832,1.161237,-0.041298,0.294202,0.095018
symbol,0.068457,-0.750345,-0.29928,0.140693,0.042598,0.463391,-1.183623,0.332615,-0.284471,-0.526356,-2.036057,0.097963
projective,-0.504129,-2.747725,-1.862301,-0.010963,-0.559471,-1.62548,-0.457419,0.107405,-0.061384,-0.669094,-0.019422,-0.127951
sphere,-0.154532,-1.050259,-0.776767,-0.046252,0.685517,-0.744664,-0.970236,0.836934,-0.121588,0.181585,-1.276194,-0.055447
interval,-0.104571,-0.265601,-2.337393,0.854216,0.334579,-0.847734,-0.833706,-0.467962,0.599119,-0.871569,-1.135346,0.032985
