fundamental,0.676614,-2.096331
game,-1.851759,-1.3161
polytope,3.332406,0.689877
smooth,0.91713,-2.0267
partial,-0.043958,-1.502331
extend,-0.818732,-1.770774
multiplication,2.470019,-1.33734
boundary,-0.547016,-1.455796
local,-1.925697,-1.761579
node,1.809657,-2.245467
develop,-0.71015,-2.1511
difference,0.142766,-2.580522
statement,-0.446491,-1.899123
tensor,3.177656,-1.217368
discrete,2.165098,-2.060602
variety,-0.574827,-2.271935
generalize,2.231274,-1.325944
sample,0.258697,-1.929288
statistic,-0.647443,-0.603695
axis,0.932817,-1.909357
hyperbolic,3.034248,-0.676005
rotation,1.072746,-1.795125
Hilbert,2.091523,0.476693
digit,1.297147,-1.468286
intersection,0.425149,0.060169
addition,-1.198277,-2.014927
expression,0.822036,-2.524592
Student,-1.521405,-1.092682
approximation,2.444577,-1.788077
$\mathbb{Z}$,0.25336,-0.12901
mathematics,0.674714,0.765189
code,0.192375,-1.690104
rank,-1.510741,-0.829983
characteristic,0.54542,-2.776063
binary,1.738686,-1.768749
closed,0.362179,-2.026144
tangent,2.200702,-0.480924
diagram,1.653508,-1.463798
divide,-0.627871,-1.686524
functional,1.211211,-2.686503
abelian,3.332576,-0.334884
odd,-0.283939,-0.889114
action,-1.233547,-2.069224
tiling,3.282752,-0.059902
ratio,1.399626,-2.174695
program,-1.19259,-1.833993
quadratic,3.085405,-1.278177
cube,1.049769,-0.70191
cycle,0.044462,-1.791468
figure,-1.252328,-1.210366
argument,0.315182,-1.564581
Riemann,2.564713,0.90239
Euler,2.426015,0.344342
calculate,1.188916,-2.320064
shape,0.394493,-2.538975
formal,-0.430709,-2.009221
derive,0.289505,-1.781428
statistical,0.438731,-1.00464
network,-0.648231,-1.988974
estimate,-0.164072,-1.94587
norm,0.050181,-1.037697
polygon,1.637884,-0.519918
permutation,2.594641,-0.998496
world,-2.267749,-1.267435
maximum,0.528787,-2.436026
equivalence,2.300678,-1.486643
parallel,0.071257,-1.722411
numerical,1.608082,-1.771911
orthogonal,2.805738,-1.583381
isomorphic,3.264379,-0.630003
connection,-0.717573,-1.692882
locally,-0.463547,-1.648453
existence,-0.355137,-1.76084
complexity,1.205137,-2.308527
isomorphism,3.334563,-0.373907
commutative,3.317987,-0.276278
quotient,2.484857,-0.624042
half,-1.505511,-1.377274
decomposition,2.43663,-1.721631
density,1.9516,-1.556067
affine,3.028358,0.147404
arbitrary,1.723259,-2.476154
morphism,3.676893,-0.544287
scale,0.124586,-2.520307
suppose,-0.42509,-1.589745
increase,-0.393325,-3.383306
projection,1.299048,-1.679085
partition,0.645878,-1.007665
exponential,2.700036,-1.811374
range,-0.375761,-2.45898
subspace,3.243107,-0.68778
support,-1.264497,-1.999096
diagonal,1.848361,-1.334509
computation,2.003759,-1.720415
curvature,2.63998,-1.707712
flow,0.330008,-2.405751
analytic,1.31487,-1.466523
chain,-0.282423,-1.97869
cohomology,3.769447,0.224793
trivial,1.57337,-1.587272
converge,0.911592,-1.461041
lemma,2.662837,0.133981
origin,-0.847814,-1.245596
convergence,1.21014,-1.358951
division,-1.827959,-0.777763
union,-2.223146,-0.878511
empty,-0.182139,-1.56598
computational,1.772649,-1.356071
functor,3.602203,-0.135473
fraction,1.436162,-1.983274
source,-1.085968,-1.128665
eigenvalue,3.258654,-1.293734
translation,-0.258312,-0.020054
hypothesis,1.255443,-1.862258
scalar,3.022271,-1.51156
coxeter,3.017253,1.897095
third,-1.994254,-0.97958
Fourier,2.498399,-0.493176
bit,0.726075,-1.728786
exact,0.164733,-2.051818
elementary,-0.997681,0.641183
maximal,2.32488,-1.693839
radius,1.744186,-1.840156
homomorphism,3.642145,-0.291135
identify,-0.535741,-2.03338
distinct,0.357742,-2.589531
minimum,0.374679,-2.454908
development,-1.06829,-2.094481
ordinal,2.688583,-0.463855
homotopy,3.667229,-0.296788
elliptic,2.844959,-1.102757
mapping,1.412333,-1.683107
alternative,-0.453765,-2.132279
rate,-0.054279,-2.532629
character,-1.382513,-1.105291
central,-1.481675,-1.26616
irreducible,3.271252,-0.950159
principal,-1.642137,-0.259764
count,-0.922462,-0.081743
finitely,3.378933,-0.93819
kernel,2.037209,-1.523028
infinity,0.632385,-0.585002
calculation,1.569622,-2.368543
draw,-1.738783,-0.785799
divisor,2.95886,-0.389362
pattern,0.483329,-2.69923
average,-0.193083,-1.479283
knot,1.126622,-0.870204
assumption,0.75405,-1.694502
expansion,-0.546893,-1.937918
frequency,1.192693,-2.448593
dynamic,0.83263,-2.235422
canonical,1.394895,-0.893955
minimal,0.581894,-2.529317
segment,-0.277186,-1.479051
sheaf,2.255157,0.23836
approximate,0.951704,-0.788784
combination,0.082015,-2.217554
relative,-0.094293,-1.927192
programming,-0.151388,-0.954637
optimization,2.243979,-1.888162
variation,0.434264,-1.592064
frame,-0.003079,-1.912991
variance,2.288556,-1.985016
branch,-1.0492,-1.082317
boolean,3.015977,-1.259585
harmonic,1.920035,-1.436683
optimal,1.838288,-2.571958
ordinary,-0.30646,-1.483363
polyhedron,3.158258,0.277591
singular,1.213437,-1.245194
filter,1.703315,-2.482942
automorphism,3.547023,-0.094927
absolute,0.598443,-1.783549
constraint,1.346527,-2.576652
relationship,-1.035758,-1.677988
multiply,1.547802,-1.945259
decision,-1.211799,-1.470969
six,-1.762486,-1.416084
homogeneous,2.131733,-2.23011
cyclic,2.472458,-1.834872
stochastic,2.619559,-1.054104
Banach,2.952999,1.266994
spherical,2.225875,-1.854086
riemannian,3.601447,-0.298196
cardinal,-1.057524,1.132849
generator,1.364912,-1.886327
cubic,2.101445,-0.764484
closure,-0.685614,-1.604007
necessary,-0.29972,-3.268054
inner,-0.098091,-1.646427
complement,0.444503,-1.783812
planar,2.81145,-1.537412
stable,0.071034,-1.933678
induce,1.257041,-2.728574
Hausdorff,3.338751,0.433247
cartesian,2.738641,-0.681627
logical,1.784616,-1.940084
alternate,-0.417286,-1.134386
gaussian,3.113147,-1.423458
composition,-0.52327,-0.847127
ball,-1.237993,-1.090283
triangular,1.641145,-1.573792
Newton,-1.155466,0.55255
classification,0.093763,-1.014731
reflection,0.339492,-1.29157
differentiable,3.342679,-0.857771
loop,0.551315,-1.472894
population,-0.364728,-1.415363
opposite,-0.57125,-0.736202
