word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
geometry,-0.641911,0.092382,1.502463,-0.279202,-0.989138,1.225411,1.656146,1.462144,-1.46871,0.477573,1.100701,-0.03179,0.061313,0.671153,1.044974
complex,-0.013053,-0.241199,0.612105,0.063168,-0.29037,0.677265,0.694009,1.75178,-0.566018,2.141361,0.331084,0.239978,-0.602371,-0.632235,0.146834
linear,-0.543792,-0.872876,2.276064,-0.700842,-1.619125,0.295669,-0.624713,2.141831,-0.907549,0.727822,1.163606,-0.782448,-0.290229,0.383946,0.761636
polynomial,-0.726408,-0.48741,2.024861,0.636873,-2.528584,1.28722,0.763164,0.35243,-0.741631,-0.348093,0.982531,-0.386558,0.083754,1.999386,0.345767
algorithm,-0.03816,0.177853,1.636703,-0.94655,-1.695162,1.54396,1.320663,0.983273,0.491207,0.529086,1.26676,-0.471026,-0.021441,1.070862,-0.043619
mathematician,0.100351,0.020432,-0.339303,0.710345,0.021577,1.887015,0.88827,-1.84004,-2.232659,-0.823559,0.971129,0.093008,0.348078,0.488398,0.621371
definition,-1.287104,0.190145,1.109284,-1.018101,-0.723205,0.985749,-0.10428,0.943057,-0.097381,1.409166,1.313362,-0.949738,0.33929,0.429894,-0.89202
product,1.028241,0.797469,1.435732,-0.98416,0.009343,0.585328,0.206464,0.695368,0.604706,2.339367,-0.28043,-1.964191,-1.103705,-0.147267,-0.227539
state,-0.247222,0.060108,-1.204474,-0.661876,-0.454301,0.724249,-1.00332,0.566362,-0.396628,1.334711,-0.383689,0.295049,0.130813,-1.149712,-1.625022
sequence,-0.169362,0.449232,1.746967,-0.463599,-0.48328,1.020482,-0.51529,1.539657,0.40035,0.894965,1.427807,0.5069,0.092678,0.023866,0.392932
distribution,0.214382,-0.275258,0.802028,-1.318539,-0.012521,0.046932,-0.966544,0.797516,-0.597052,2.164684,0.720654,-0.862924,-0.911421,0.741288,-0.085207
variable,-0.151724,0.021971,2.226852,-0.890456,-1.25049,0.501394,-0.266279,1.860833,-0.534973,1.279043,1.288154,-0.182916,-0.216655,1.175865,-0.188409
solution,0.051713,0.376273,1.736165,-0.695766,-0.268915,1.190038,0.710634,1.145475,0.03126,1.891023,-0.293799,-0.852644,-0.630875,0.663031,-0.932188
square,-0.648387,-0.112474,-0.210722,-0.104318,-1.02218,-1.481523,-0.562742,1.295203,-0.343246,0.453778,-0.205175,-0.174135,-0.570492,-1.311435,0.686935
map,-0.97725,0.27967,-0.095399,-1.030828,-0.297559,-0.088995,0.331513,1.163886,-0.891314,0.882963,0.891672,0.088511,-1.493425,-0.468572,-0.150271
class,0.546449,0.812927,-0.159158,-0.67964,-0.480846,-0.066655,-0.387773,0.828734,-0.67906,0.492557,0.315281,-0.55365,0.313669,-1.063163,-0.579292
integer,-0.697861,-0.158712,2.154726,-0.228963,-2.711377,0.494933,-0.317239,1.10378,-0.198631,-0.276194,1.754383,-0.446226,-0.380006,0.974208,-0.097346
mean,-0.505462,0.743725,0.630628,0.535447,-0.088426,-0.106412,-0.921156,0.999512,0.290266,1.957892,0.7257,0.117246,0.190777,-0.297899,-0.4817
proof,-0.843262,0.940086,1.170078,-0.611779,-0.851484,0.206004,0.127932,-0.027246,0.701429,0.576433,0.389206,-0.17802,0.351345,0.625824,-0.814211
three,0.229882,1.443858,-0.250881,0.162188,-0.382497,-0.109097,-1.106411,1.349316,-0.554675,0.76936,-0.273217,0.143407,0.204083,-1.071994,-0.021732
dimensional,-0.837388,0.533195,1.887802,-0.489807,-0.473097,1.479662,1.198138,2.201222,-0.321523,0.728461,1.194723,0.357899,-0.325128,0.782554,0.933739
zero,-0.095742,0.330803,1.517705,-0.325557,-0.41608,0.77962,-0.571472,1.946209,0.643066,0.102824,-0.051726,0.036272,-0.120531,0.365531,-0.412716
algebraic,-0.958858,-0.367232,1.245616,-0.004644,-1.337221,1.798893,1.760495,0.686534,-1.222932,-0.015994,1.754677,-0.723271,0.392721,1.184208,0.789879
