word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
example,-0.260844,0.102254,-0.106312,0.061564,-0.240667,-0.196196,-0.151431,-0.108938,0.278147,0.124451,-0.055234,0.084515,0.180026,-0.213707,-0.515901,-0.345745,-0.632092,-0.026414,0.00484,-0.593126,-0.080696,-0.297526,-0.148739,-0.011529,0.349561,0.097992,-0.126066,0.453712,-0.188779,0.055225,-0.031119,-0.173288,0.1237,-0.169062,-0.084806,-0.150025,0.38693,-0.167209,0.564944,-0.210078,-0.166643,-0.11567,-0.186405,-0.399545,0.37213,0.010453,-1.162519,0.17311,-0.143385,-0.358884,0.181831,-0.001929,0.575767,-0.438644,0.29137,-0.274615,0.306964,-0.061387,0.138623,-0.108407,1.174986,0.052256,-0.015132,-0.186473,0.044324,0.239735,-0.224711,0.221311,-0.187599,-0.664375,-0.127919,0.306574,-0.290557,0.058555,-0.272515,-0.552821,-0.238451,0.439039,-0.380206,-0.138703,-0.098133,0.562299,-1.041285,0.25662,-0.257266,-0.892982,0.090413,-0.385304,-0.045933,-0.083212,-0.00357,0.063917,0.24833,0.000744,-0.177569,1.202176,0.312002,-0.05314,0.154538,-0.378778
form,-0.356312,0.403785,-0.115029,0.13782,-0.290846,-0.553193,-0.118176,-0.249884,-0.090327,-0.024462,0.082537,-0.121285,0.105543,-0.111241,-0.00706,0.5785,-0.586297,-0.014592,-0.108682,-0.111917,-0.566687,0.002579,-0.320436,0.618887,0.364964,0.248354,0.038293,-0.144383,-0.241,0.1771,0.636899,0.216986,0.42577,0.103981,-0.269241,-0.011201,0.044489,0.428119,0.072362,-0.298912,-0.231277,-0.103828,-0.359946,0.006756,0.330662,0.705259,-0.892498,-0.045388,0.066835,-0.124607,0.645199,0.100012,0.214529,-0.526648,-0.17261,0.244031,0.038438,-0.778902,0.063985,-0.108909,0.787486,0.176651,-0.326018,-0.272363,0.290141,-0.012154,-0.370252,-0.165346,-0.380998,-0.782428,0.583496,0.455713,-0.242689,-0.179804,-0.125107,-0.652473,0.112457,0.172597,-0.243348,-0.484535,0.36503,-0.080911,-0.058843,-0.343605,0.129839,-1.461279,-0.101854,-0.308638,-0.020945,0.342426,0.187022,0.369223,-0.350135,-0.664112,0.470633,0.553787,0.117104,-0.134478,-0.112579,-0.537393
define,0.029138,0.052433,-0.675492,0.04651,-0.389922,0.027033,0.034673,-0.406346,-0.227241,0.032085,-0.218617,-0.490434,-0.093612,-0.457694,-0.608603,-0.176886,-0.756733,0.206475,0.075909,-0.285034,-0.541717,-0.170213,-0.496849,0.275039,0.059526,0.560778,-0.074561,0.067261,-0.056115,-0.1116,0.48642,-0.46092,0.559468,-0.349256,-0.20368,-0.304664,-0.135624,-0.374521,0.004257,-0.51005,0.129091,0.447091,-0.606778,-0.20804,0.200435,0.616914,-1.163791,-0.033158,0.021993,0.557228,0.498454,-0.318782,0.566813,0.033586,0.360381,-0.322751,0.794005,0.938765,0.056726,0.531043,0.787391,0.147112,-0.568541,-0.234244,0.056346,0.059302,0.082674,0.138541,0.061564,-1.085064,0.20501,-0.177267,-0.094999,0.094676,-0.189333,-0.623908,0.335622,0.027374,0.241165,0.16143,0.234634,0.177969,-1.005269,-0.280879,-0.035347,-0.617926,-0.019648,-0.682324,0.163813,0.2365,0.30824,0.212785,0.007233,0.176695,0.040936,1.788372,-0.190048,0.091085,0.314687,-0.24977
graph,-0.271524,-0.640395,0.317966,0.166945,-0.291013,-0.007768,-0.503804,-0.459936,0.295447,-0.927606,-0.710412,-0.135461,-0.178874,-0.776225,-0.901979,-0.582073,-0.712571,0.112335,0.57667,-0.303661,0.190756,-0.552086,-1.475756,0.229557,-0.097226,0.546458,0.404478,-0.008082,-0.542809,0.143062,0.656095,-0.45602,0.070723,-0.192863,0.526233,-0.912694,-0.029663,-0.738551,-0.040644,-1.651309,0.057521,0.07566,-0.747578,-0.097459,-0.773549,-0.917432,-0.020288,0.185175,-0.131492,0.474349,-0.007372,-0.189922,1.559953,0.409704,0.120217,-0.380866,1.075443,-0.488741,-0.285871,-0.341554,0.542698,0.157917,0.391025,-0.799746,0.34892,0.202969,-0.040106,0.279817,0.183141,-0.317058,-0.90192,0.279604,-0.383631,-0.24603,-0.637218,-0.522026,0.066434,0.437632,0.135555,-0.214586,-0.200115,-0.245252,-0.549786,-0.70331,-0.279142,0.73382,0.18428,-0.172177,0.297594,-0.953444,0.446273,-0.426086,0.220817,0.493154,-0.163861,1.985699,-0.487707,0.206605,0.249051,-0.622286
value,0.058664,0.511606,-0.145787,0.482382,-0.805973,-0.039674,0.932632,0.06149,0.371116,-0.001058,-0.240608,-0.390247,0.23918,-0.188478,-0.480653,-0.227082,-0.619034,-0.098437,-0.357468,-0.747783,-0.327673,0.127313,0.168319,0.282743,0.255298,0.837094,-0.150282,-0.147381,-0.263073,0.378977,-0.206196,-0.560636,0.039845,-1.41756,0.090885,-0.126493,-0.2016,-0.586309,0.594532,-0.044556,-0.073134,0.248594,-0.365238,-0.469426,0.383825,-0.070686,-1.207068,-0.285441,0.012364,-0.06643,-0.430861,0.182326,0.067214,0.113243,0.508861,0.157593,0.917847,0.214782,-0.238153,-0.608989,0.579829,-0.054911,-0.509122,-0.465833,-0.152946,-0.199555,-0.091607,0.516386,0.249896,-1.42767,-0.186131,0.355569,0.013418,0.237812,-0.541538,-0.288229,0.039947,-0.065563,-0.178315,0.198594,-0.104486,0.803892,-1.15774,0.020876,-0.800508,-0.519022,0.382981,-0.653529,0.985878,0.095073,0.400034,0.272965,0.573535,0.040257,-0.386262,1.587701,0.367622,-0.113269,0.673139,-0.141566
problem,0.29443,-0.381833,-0.456731,0.253056,-0.257534,0.396383,-0.65997,0.098613,0.121774,0.158089,0.629255,0.731285,0.519726,-0.033144,-0.140616,-0.383991,0.019735,0.103447,0.199727,0.140448,-0.014563,-0.010273,-1.152114,0.305146,-0.342746,0.379918,-0.350297,0.47063,-0.464395,0.130643,-0.933266,0.171052,0.062172,-0.787502,-0.226482,-0.081566,0.012136,-0.19214,0.419803,-0.223977,0.3634,-0.157357,-0.16803,-0.455858,-0.470338,0.148304,-1.655579,0.438237,0.245013,-0.126941,0.025592,-0.166163,-0.127818,0.354719,0.295194,-0.225976,0.292279,0.521164,-0.203378,-0.258912,0.774194,-0.091457,-0.32786,-0.520894,0.637413,-0.276585,-0.131262,-0.093434,0.666254,-0.235176,-0.57841,0.278336,0.308797,0.160938,-0.519496,-0.01742,-0.107195,0.5825,0.229957,0.144693,0.039026,0.176394,-0.186813,-0.305845,-0.189509,-0.321429,-0.088849,0.462277,0.227681,-0.45638,0.152452,0.33465,-0.164134,-0.076976,0.240781,1.573848,0.250087,-0.32896,-0.147649,-0.699879
mathematic,-0.554037,-0.441886,-0.604396,0.616997,-0.619001,-0.748735,-0.647331,-0.221798,0.575234,-0.461102,-1.047084,0.090877,0.102701,0.488106,-1.173877,-0.259224,0.643386,-0.188771,0.757,0.250111,-0.193308,-0.210963,0.26905,-0.454524,-1.72214,0.856409,-0.047715,-1.098691,0.288298,-0.271293,0.025598,-0.361948,0.320644,-0.993209,-0.15925,-0.737699,-0.614085,-0.015022,0.098177,0.315476,-0.558905,0.077139,-0.649204,-0.329614,-0.394463,-0.32432,-0.558807,-0.007178,0.406103,1.029897,-0.576052,0.632571,1.703403,1.096445,0.104229,-0.124591,0.383999,0.224584,-0.800195,-0.862679,1.250253,-0.029365,0.154027,-1.230756,0.660828,0.134232,0.832471,-0.281887,-0.068204,0.631063,-0.333672,0.553164,-0.25218,-0.214462,-0.238069,0.183827,0.44259,0.555967,0.396883,0.067512,0.154581,-0.164176,-0.380845,0.167767,-1.119451,-0.042034,-0.219633,0.010127,-0.427959,-0.437128,0.571127,-0.019552,-0.716753,-0.093062,0.19959,0.646761,-0.286858,-0.064361,0.123869,-0.390629
order,0.180484,0.100523,-0.549152,0.767178,-0.203233,-0.394596,0.190302,-0.316838,-0.136661,-0.412305,0.30434,0.657569,0.487326,-0.400674,-0.007713,0.025253,-0.765688,-0.207097,-0.212072,-0.124423,0.136585,-0.193164,0.739261,0.187513,-0.228174,0.009553,0.06905,-0.009393,-0.306526,0.375462,-0.116395,0.700066,0.08656,-0.29362,-0.002485,-0.219348,0.206292,0.143823,-0.331091,-0.123672,-0.560384,-0.157312,-0.372024,0.072111,-0.377691,0.372419,-0.288873,0.266126,0.612068,-0.559263,0.110124,-0.123668,-0.261777,0.419973,0.245688,-0.690767,0.265603,0.308834,-0.130688,0.008807,0.4206,0.014712,0.09447,0.764842,0.036364,0.003862,-0.442571,0.266547,-0.412337,-0.363514,-0.222607,-0.011188,0.24004,0.598001,-0.107999,-0.161774,-0.011946,-0.40628,-0.266682,-0.343727,0.325105,-0.040982,-0.663869,-0.054727,0.195206,-0.650841,0.356068,-0.836774,0.43533,-0.057593,-0.074426,0.110956,-0.480749,0.217852,-0.129916,0.644599,0.218982,-0.361329,-0.404016,-0.255328
equation,0.091422,0.462408,-1.541872,1.298866,-1.151625,-0.175196,-0.060813,-0.51619,0.467369,0.468183,0.224779,0.427855,0.255986,0.386786,-2.057645,-0.026604,-0.306708,0.248576,0.146834,-0.717538,-0.436207,-0.260013,-1.523771,0.391842,-0.412643,1.065827,0.648245,-0.602962,0.228421,-0.227888,0.463662,-0.127209,-0.394956,-1.175593,0.245279,-0.727029,-0.637681,-1.638742,0.180879,-0.573956,-0.156455,-0.000526,-0.407693,-0.710886,-0.288234,-0.615413,-1.093594,0.122216,0.734787,0.629415,-0.448493,-0.335143,0.750026,0.43127,-0.612261,-0.33948,1.104385,0.303404,0.278041,-0.058643,0.984349,0.551099,0.151344,-0.972791,0.15142,0.970095,0.107051,0.769126,0.246828,-0.080871,0.319473,0.512479,-0.69029,-0.287059,-0.448967,-1.115615,0.325986,-0.901605,-0.594062,0.282344,-0.494772,-0.156277,-0.011764,-1.135912,-0.237162,1.358297,-0.450863,0.350526,0.180818,-0.620981,0.514291,-0.207939,0.494037,-0.14991,0.454102,1.316459,1.070086,-0.104271,0.3814,-0.775133
first,-0.149717,-0.10582,-0.839579,0.07268,-0.29069,-0.1574,0.10084,-0.065666,0.300789,0.014981,-0.219561,0.167442,0.143455,0.082293,-0.276469,-0.186023,-0.144297,0.028184,-0.028817,-0.056126,-0.338611,0.059233,0.21861,0.182258,-0.50929,-0.766204,-0.42765,0.16136,0.032196,-0.065806,-0.09879,0.892675,0.229559,0.374624,-0.131293,-0.463843,0.350661,0.055962,0.188535,0.05256,-0.139254,0.077822,-0.482291,-0.238164,-0.615376,0.193468,-0.165117,-0.00866,0.243102,-0.170471,-0.080762,0.356478,-0.501933,-0.184541,-0.063157,0.144589,-0.17252,-0.135044,-0.363642,-0.114413,0.101289,-0.281076,0.052539,-0.155923,0.124331,0.10853,-0.372101,-0.248936,-0.508306,-0.665116,-0.001718,0.086804,-0.288345,0.045224,-0.373019,-0.183099,0.101222,-0.010703,0.004565,-0.343669,0.574668,0.08496,-0.026062,0.545521,-0.177882,-0.752959,-0.280058,0.054049,0.072687,0.216459,-0.452441,0.105842,-0.17436,-0.448247,0.501838,-0.438559,-0.147616,-0.052113,-0.028286,-0.218076
