word,1,2,3,4,5,6,7,8,9,10,11,12
plane,0.851965,1.162874,-1.471834,-0.35339,-0.018406,0.399248,0.680377,1.15775,0.234107,0.663866,0.846981,-0.283684
analysis,1.23772,0.437533,-0.018601,0.308116,-1.103705,2.211118,0.789238,-1.493321,0.415959,-1.029087,1.29319,-0.862338
dimension,1.309064,1.08588,-0.416263,0.178463,-0.850514,1.333552,1.56974,0.264145,1.091824,0.079278,0.301831,-0.021403
curve,-0.089854,1.064905,-0.607388,-0.370106,-0.724407,0.645682,2.915361,0.718834,0.854296,-0.006718,0.892312,0.192117
type,1.186128,-0.036495,-1.337712,0.573667,-1.209833,1.294396,0.744387,1.123749,0.30418,-0.52521,1.185996,-0.749505
operator,0.206782,0.787424,-0.834689,0.730711,-0.082838,0.829564,0.566828,-0.218212,0.265736,1.075291,1.084709,-1.430719
prove,-0.011058,1.221234,-0.922729,-0.495863,0.225359,1.856122,-0.27786,-0.08949,0.018001,0.368269,0.427136,0.322817
probability,0.326436,1.879988,-0.02694,-0.612963,-0.813038,1.923536,1.270555,-0.643516,1.853775,-0.696683,0.903159,-0.497148
structure,0.413625,0.560093,-0.848588,0.752733,-1.60373,1.464787,1.660005,0.660822,-1.369875,-0.555192,0.89824,-0.351685
representation,0.329594,1.529743,0.469653,0.178978,-0.883235,2.030177,1.258413,-0.658577,0.085405,-0.176389,-0.298554,-0.211306
series,2.012025,-1.078915,0.037694,0.539962,1.568378,1.095277,0.413051,0.397073,0.066759,0.723431,-0.096104,0.196837
prime,0.174038,0.964398,0.516945,-0.233897,0.869335,0.994031,-1.278884,-0.233311,-0.448393,0.190825,-0.27444,-0.923436
measure,-0.049019,0.594562,-1.056821,-0.32553,-0.933987,2.309522,1.136539,0.634619,0.458264,-0.738882,1.007549,-1.212584
equal,-0.172856,1.316482,0.122386,-0.475977,0.028245,2.305918,1.214852,0.859365,0.694713,-0.254076,0.036702,-0.683408
lie,0.313638,0.472307,-1.212316,-0.185032,0.003499,0.643372,0.737114,1.006344,-0.949178,-0.604221,-0.344453,0.479589
manifold,0.113441,2.257662,-0.202453,0.17797,-1.084233,0.161818,2.032154,-0.327513,1.45846,0.079029,1.340273,0.374958
degree,0.202215,0.352313,0.566269,-0.037758,-0.281304,1.461236,1.426896,-0.676897,-0.998195,-0.736805,0.387078,-1.153669
differential,0.41366,1.901567,0.182444,0.191748,-1.042149,1.156995,1.537459,-0.396969,1.120051,0.027916,1.879366,-0.581868
$\mathbb{C}$,0.99481,0.071892,-0.182076,0.40898,0.885814,-0.052207,0.646785,1.052132,0.674776,-1.193561,1.241217,-1.535016
regular,0.23336,0.159679,0.256379,-0.156414,1.196977,1.378083,1.547701,0.703691,-0.269698,0.938263,-0.001066,-0.454729
second,0.723557,0.320992,0.064309,-0.005517,1.763392,1.32317,0.341707,1.371455,-0.797534,0.098179,-0.183842,-0.407942
triangle,0.44509,0.536334,0.210024,-0.501554,-0.361862,0.09251,1.85693,0.600071,0.280989,0.436236,-0.021774,0.417039
subset,0.559424,1.570118,-0.438547,0.186831,-1.531317,1.539339,2.006688,-0.043404,1.950993,-0.147824,-0.316809,-0.635846
circle,0.786159,0.412262,-0.14954,0.196614,-0.218084,0.680901,1.297234,0.283247,-0.757958,0.414869,-0.384342,0.931871
relation,0.149671,1.220733,0.546629,-0.161783,-0.617549,2.282324,-0.343381,-0.687198,-1.008116,-0.702203,-0.084743,-0.79373
positive,1.019195,0.071928,0.340699,-0.936316,0.068455,2.781023,0.422301,-0.171565,1.234832,-0.242758,0.575077,-0.013372
simple,0.92198,0.538725,-1.002292,0.724884,-1.047996,2.148737,1.089853,0.46987,0.869753,0.299265,0.564912,0.974633
topology,0.547633,2.099291,0.043262,0.441198,-1.201201,0.599445,2.094822,-0.973946,1.239169,0.069745,0.736131,0.135574
category,0.794558,-0.264318,0.904612,0.251397,-0.320869,1.673183,1.068817,0.157153,-0.070459,0.171433,0.155341,-0.78428
surface,0.765784,0.316494,-1.570929,-0.319881,-1.383117,1.074216,1.567528,1.67413,0.103307,-0.075772,2.146727,-0.079487
constant,0.262855,1.835528,-0.508769,-0.141165,-0.564002,1.64899,0.22104,0.505334,0.96523,-0.374932,1.361614,0.133833
application,0.665559,-0.260223,-1.091531,1.385804,-1.102328,2.237067,0.512485,-0.881033,0.807159,0.574026,1.529665,-1.720506
integral,0.328151,1.736865,0.499597,0.39072,-1.215812,1.172558,1.31291,-0.181252,0.447127,0.213808,0.95818,-0.193625
coordinate,0.25462,1.053457,-0.05568,-0.21177,-1.128835,1.164262,0.932943,-0.287298,-0.178617,0.237834,0.622658,-1.461144
complete,0.500404,0.397751,-0.764954,1.037205,0.646464,1.109887,0.893173,0.31999,-1.026724,-0.129733,-0.083755,-0.534046
root,0.910276,-0.140354,0.071246,-0.503554,-0.950759,1.516695,0.838572,0.46072,0.133904,-0.904509,0.080738,0.822128
length,1.015562,0.1046,-0.891492,-0.190333,-0.184098,1.143009,1.933209,2.179772,0.629695,-0.413067,0.332661,-0.149605
continuous,0.295906,1.129526,-0.990737,-0.071808,-1.202951,1.687555,1.616782,0.550474,0.257539,0.331294,0.953656,-0.564593
logic,1.114823,1.382443,0.013483,0.778257,-0.799372,1.371827,1.007706,-1.827549,1.386805,0.188433,0.149735,-0.023778
external,1.504422,-0.949581,0.689994,1.173981,0.769345,0.381349,0.515126,0.263135,-1.359402,-0.664667,0.20349,-0.80239
side,0.467346,0.036326,-0.682908,-0.341139,0.600979,1.005307,1.045446,1.998199,-1.165332,0.736028,0.091979,0.536882
unit,0.499102,0.086573,-1.589322,0.279312,-0.167134,0.956067,0.47405,0.938043,-0.556715,0.236198,0.451021,-2.409614
equivalent,0.14649,0.841102,-0.338649,0.536482,-0.782382,1.532088,0.79603,0.822377,0.696537,-0.223049,-0.019838,-1.264982
conjecture,-0.035331,2.343542,0.468194,-0.3656,-0.521751,0.119781,0.978912,-1.265443,1.427148,-0.463323,0.58388,0.932633
infinite,1.546766,1.55296,-0.114574,-0.105105,-0.35991,1.174791,1.329887,-0.139143,1.63763,0.451033,-0.341421,0.522859
operation,0.192073,0.056043,-1.753693,0.231473,0.196276,1.211508,-0.247583,0.299615,-1.129996,1.057242,0.818569,-1.883809
angle,0.917301,1.304297,-0.970511,-0.732283,-0.42277,0.745209,2.049808,1.508239,0.765099,0.582432,0.981064,0.236474
random,1.096538,0.556782,-0.585984,0.084311,-0.197395,1.519784,0.960982,-0.45675,1.597223,0.008809,0.47717,0.261515
basis,0.224675,0.720487,-0.433213,0.088001,-0.31448,2.103691,0.660667,0.112629,-0.159176,-0.246474,0.157445,-1.192971
natural,0.478372,-0.449841,-0.480207,0.208753,-1.36173,1.653232,1.020159,0.275311,-1.123765,-1.451489,0.888053,0.062791
power,0.553322,0.157626,-1.532428,0.150934,0.292549,1.970616,-0.217148,0.690364,-0.28178,0.719342,0.219253,-0.946321
area,-0.337746,-1.124091,-1.390822,-0.313632,-0.649563,1.096488,1.362214,1.297903,-2.365128,-0.678731,-0.057708,-0.939341
open,0.325232,-0.853735,-0.535441,0.74567,0.592977,1.150377,0.813002,0.82899,-1.491229,0.784044,0.218748,-0.293449
solve,0.624093,1.169212,-0.727199,-0.328632,-0.554287,1.841128,0.234803,-0.968931,0.727575,0.537037,0.675729,0.049813
pair,1.161141,0.54386,-0.483883,-0.451045,0.343275,0.838801,0.710181,1.598322,0.313038,0.45324,0.881121,0.468466
hold,0.047173,0.119525,-0.213763,0.265574,1.054678,1.646058,0.075325,0.58706,-1.581344,0.359172,-0.436945,-0.492122
limit,0.024751,-0.364401,-0.977789,0.081889,-0.197523,1.929423,0.791229,0.283165,-0.182734,0.180968,0.830701,-1.236262
special,0.972139,-0.684342,-0.382734,0.443316,0.715446,1.558448,0.132674,-0.100524,-0.441196,0.660363,0.137531,-0.536606
generate,0.436165,0.035096,-0.983804,0.096139,-0.989234,2.200537,0.855182,0.472163,1.096053,0.252251,1.157392,-0.802351
coefficient,-0.012082,2.202007,0.5161,-0.469041,-0.95914,1.435365,1.466688,0.4323,1.919455,-0.336257,1.520073,-0.790022
standard,0.675705,-0.024248,-0.736104,1.188579,-0.543322,2.020595,0.877797,0.243945,0.270942,0.657384,0.339236,-1.454232
identity,0.741687,0.661086,0.060393,-0.290679,-0.433971,2.258373,-0.016308,-0.785006,0.054463,-0.280169,-0.516156,0.234868
four,0.874358,-0.015357,-0.635386,0.1162,1.09765,1.233891,0.803443,1.433156,-0.94663,0.222789,0.00058,-0.209536
rule,-0.065203,1.253147,-0.501322,-0.219087,0.331651,2.207898,-0.422818,0.088305,-0.656422,-0.114664,-1.052682,-0.794203
topological,0.562648,2.512046,-0.058492,0.296811,-1.448566,0.62166,2.179296,-0.786798,1.642062,0.131383,0.634784,0.218171
computer,1.596464,-0.86887,-0.614903,1.423492,-0.211926,1.399623,0.43805,-1.701657,0.352031,1.163334,0.956664,-1.003551
derivative,0.179537,0.905143,-0.073733,0.777835,-1.397833,1.365719,0.25495,0.456414,1.644348,-0.29258,1.198271,-0.591776
symmetry,0.819144,2.251509,0.348913,-0.082718,-1.489635,0.560298,1.705968,0.363954,1.464677,0.053741,0.834137,0.291235
compact,0.420643,0.609292,-0.334471,0.77131,-0.747225,0.805449,1.610492,0.671118,1.005432,0.7504,0.828198,-0.448564
factor,0.51307,0.359343,-0.308235,-0.970608,-0.881369,2.682013,0.430831,-0.007484,0.722081,-0.661979,1.45944,-0.919085
family,0.099082,-0.568225,-0.826364,-0.096561,0.701923,0.855035,-0.241508,0.544517,-1.111364,-2.102987,-0.582284,0.187803
transform,0.597206,0.626197,-0.536321,0.065238,-0.918745,1.184478,0.258107,0.025134,-0.005046,0.355275,0.376125,0.429982
convex,-0.196967,1.99937,0.099661,-0.789606,-1.247709,0.622835,3.168008,0.625677,1.28594,0.112287,0.599517,0.990721
domain,0.5215,1.067385,-0.750715,0.625478,-1.522761,1.110809,0.083899,-0.091244,0.519528,-0.247024,0.340784,-1.02106
subgroup,0.260726,1.460688,0.652121,-0.653033,-1.951367,0.098868,1.46329,0.47374,0.939741,-0.783419,-0.304819,-0.42809
construct,-0.136303,0.495517,-1.75081,0.947006,-0.605962,0.738372,1.504541,0.516909,-1.163451,0.02701,0.151994,-0.016072
axiom,-0.10011,2.476801,0.266824,0.316886,-0.829514,0.893745,0.919845,-0.795814,1.972981,0.281196,-0.042222,-0.009882
construction,-0.494318,0.189396,-1.441681,1.204152,-0.41723,0.991146,0.926893,0.564913,-1.346033,0.181304,0.265404,-0.874441
therefore,0.103653,1.23546,-1.084031,-0.51343,-0.959637,2.59967,-0.083356,0.751168,0.063232,-0.198633,0.185771,-0.318669
compute,0.995834,0.609733,-0.383761,0.792647,-1.196807,1.281952,1.624747,-1.37203,1.443287,0.566944,0.878097,-1.154682
normal,0.50765,0.153768,-0.474284,-0.821847,-0.741762,1.707957,0.945622,0.708207,0.344025,0.030539,1.060341,-0.362139
distance,0.735128,0.469178,-0.365835,-0.529028,-0.244291,0.981336,1.357931,1.302793,-0.249334,0.288821,0.419824,-0.825819
notation,0.871412,1.996006,0.504747,1.075585,-1.085814,0.909943,1.557099,-0.172941,1.596565,0.081396,-0.098888,0.075738
parameter,0.828003,1.446992,-0.593414,-0.068041,-1.478646,1.904761,1.476892,-0.234739,1.991829,-0.195278,1.379372,-1.085133
euclidean,0.532815,2.861524,0.032088,0.267583,-1.031433,0.66518,2.660433,-0.16965,1.473842,0.029046,0.468587,0.398781
symmetric,0.41414,2.518772,0.110038,0.021499,-1.36579,0.950177,2.073184,0.154142,1.739019,0.388064,0.550169,0.040706
metric,-0.323258,1.111352,-0.027137,0.566588,-1.006033,1.238357,1.642842,-0.161331,1.688818,-0.083816,0.876234,-0.956486
test,0.729501,0.13596,-0.892148,-0.459812,0.326407,1.753667,0.362019,-0.02833,0.363731,0.464647,1.525407,-1.414934
bundle,0.478856,0.611106,-0.61208,0.753957,-0.866971,0.705079,1.39828,0.233698,1.976935,0.713988,0.570643,0.129643
center,0.467751,-1.358496,0.424988,0.019552,0.42819,0.876661,1.368116,0.097599,-1.398885,-0.120029,0.467887,-1.261639
symbol,1.110812,0.633169,-0.016672,0.407137,-1.423711,1.294982,0.74232,0.662234,0.157233,-0.016642,-0.914915,0.353245
projective,0.083471,2.468864,0.08474,0.10408,-1.286468,0.282265,2.250269,-0.267288,1.857787,-0.103637,0.401914,0.499668
sphere,0.891852,1.449579,-0.064689,0.059981,-1.49188,1.043453,1.026685,0.14086,0.016859,0.170007,0.260169,0.235764
interval,0.313109,1.461946,-0.326991,-0.431345,-0.551153,1.526815,1.678486,0.91363,1.359239,0.151569,0.492766,-0.42627
single,1.733826,-0.771809,-0.298557,0.257928,1.188618,1.359741,0.551087,1.658053,0.590572,0.4833,0.552852,0.208234
geometric,0.845947,1.512592,0.100696,0.931922,-2.116417,0.916278,2.320812,-0.120187,0.508106,0.158146,0.560509,1.161869
ideal,0.278229,0.961395,0.034111,-0.059322,-1.28063,1.868967,0.61973,-0.071481,-0.109057,0.090303,0.198607,0.759684
dual,0.741708,0.699272,-0.156971,0.29686,-0.400463,0.804932,1.289692,0.319891,0.454955,1.215585,0.42671,-1.014587
module,1.235639,0.635805,-1.205412,1.193485,-0.954756,0.766939,0.890455,-0.371409,1.553633,1.312605,0.827695,-1.269718
invariant,0.313929,3.062019,0.025535,0.242448,-1.119169,0.553219,1.728441,-0.352995,1.593378,-0.267946,0.81611,0.196879
$\mathbb{Q}$,1.175162,0.28232,0.704849,-0.077182,0.402602,0.356699,0.724055,0.399407,1.623403,0.158342,0.222934,-0.623083
index,0.346094,0.180646,0.13382,0.788629,-0.870638,1.445532,1.146125,-0.508794,0.744077,-0.956463,0.455973,-1.254126
information,0.701806,-0.445965,-0.789447,0.636422,-0.567676,2.268916,0.148265,-1.239096,-0.500167,0.11261,0.426099,-1.305156
transformation,0.822441,1.131715,0.12974,0.487109,-1.253259,1.51301,0.639073,-0.705231,0.320222,-0.15648,0.808013,-0.052121
extension,-0.120328,0.223459,-0.799759,0.769434,-0.520966,1.044042,1.757389,0.09802,-0.044933,0.486484,0.088273,-1.04711
direct,1.404146,-0.605248,0.040408,0.240626,1.059882,1.039421,-1.143331,-0.210172,-0.155362,0.075561,0.750204,0.537265
uniform,-0.042847,0.928528,-0.621621,0.190867,-0.404172,1.033104,1.294708,0.551941,-0.044582,1.070749,0.319629,0.090779
path,0.709332,0.368889,-0.988635,-0.494288,-0.684021,1.210559,1.350591,0.384602,-0.138229,0.418736,-0.214699,0.171853
negative,0.643951,0.402972,-0.25403,-0.903227,-0.539082,2.841281,0.10274,0.104203,1.273833,-0.584201,0.823971,0.039827
image,1.650284,-0.293947,-0.586211,0.937082,-0.819451,1.359869,0.831089,-0.055722,0.225404,-0.080849,0.268089,0.535176
member,0.3202,-0.29343,0.326986,-0.062147,1.224035,1.355009,-0.605987,-0.342991,-2.10352,-0.298764,-0.127469,-0.617217
inverse,0.438436,2.191644,0.017989,0.050458,-1.179047,1.036965,1.545595,-0.357203,2.055232,-0.258171,1.121606,-0.391012
step,0.51636,0.26627,-0.747666,-0.238938,0.402439,1.805948,0.27222,0.408593,0.32064,0.467856,0.645125,0.158864
independent,0.219435,-0.025787,0.234639,0.115973,0.462492,1.834852,0.359836,-0.404027,-1.103796,0.21326,-0.088564,-1.006072
arithmetic,0.463138,2.19332,0.028585,0.814832,-1.224512,0.988649,1.728495,-1.100298,1.641591,-0.151279,-0.09743,-0.412581
position,0.208947,1.223442,-0.141418,-0.333923,0.662937,1.909937,0.251735,0.493819,-1.101337,0.494239,0.268818,-0.668191
