word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
field,-0.723426,0.22159,0.077717,0.777471,-0.645522,0.383117,-0.350395,1.748813,0.250396,0.37757,0.436261,0.226649,-0.367426,-0.270657,-0.390082,0.367008,0.015354,-0.284593,-0.485064,-0.232589,-0.480449,0.81391,-0.566197,0.634848,0.592097,-0.694332,-0.435704,0.406087,0.488666,0.389512,0.750408,0.208159,0.388353,0.50045,-0.426323,-0.192453,-0.757383,0.585712,-0.192094,-0.870339,0.467982,-0.417176
element,0.293252,0.332188,0.727369,0.412282,1.204221,0.031915,0.168103,0.793201,-0.61832,-0.710251,0.469168,0.84104,0.457216,-1.143092,0.356616,0.215586,0.059543,0.428119,-0.681378,-0.370907,-0.041716,-0.628284,-0.746047,1.058105,1.045641,-0.312591,0.084126,0.146332,-0.03323,0.833535,-0.013076,0.170063,-0.403475,-0.825613,-0.208697,0.122681,-1.16138,0.035694,-0.595242,-0.878947,0.488112,0.276848
system,-0.358399,-0.280873,0.171986,1.125819,1.313085,0.504302,-0.270383,1.687874,-0.043785,-0.82153,-0.167214,0.372128,0.603278,-0.211826,0.580275,-0.107625,1.231327,0.394325,0.103227,-0.252722,0.12941,0.351549,-0.544043,0.167067,0.741499,0.341954,0.155947,0.961542,0.635142,0.610536,0.341478,0.122419,0.457165,0.68985,-0.337896,0.500946,-0.416358,0.14614,-0.559552,-1.88868,-0.109394,0.480618
matrix,0.093905,0.210117,0.354955,0.731865,0.780584,-0.214906,-0.235512,-0.983349,-0.467835,-1.230247,0.363728,1.103242,0.127458,0.203751,-0.017146,0.069252,0.968102,0.361388,-0.740957,-0.139243,-0.396737,-0.442684,-0.993081,-0.31498,0.596488,-0.718484,-0.049152,0.663932,0.116721,1.448759,0.898502,-0.310402,-0.795032,-0.151658,-0.865892,-0.113063,-0.976276,0.763518,-0.140803,-0.944424,-0.132027,-0.484299
mathematical,-0.57231,-0.484396,0.650034,1.202649,1.355359,-0.185339,-1.226041,-0.170708,0.287046,-0.418519,0.838418,0.693981,-0.454834,-1.036991,-0.632765,0.341251,0.112518,-0.624034,-0.71892,0.140441,-1.099263,-0.178431,-0.107946,0.438178,-0.041492,-0.571832,0.105398,0.526554,1.602108,0.941439,1.083366,-0.430388,0.491695,0.04115,-0.353066,0.292184,-0.041232,1.058179,-1.807388,-0.435127,-0.323238,-0.834089
method,0.036371,0.300935,1.146728,0.485421,1.661796,0.020788,-0.212805,0.658677,0.313637,-0.02167,0.484939,0.628217,0.093052,-0.576014,0.59593,-0.184806,0.923843,0.182894,-0.975157,-0.23112,-0.477051,-0.029164,-0.563169,-0.32804,0.32481,-0.613434,-0.072653,0.815527,0.781552,0.75498,0.472691,-0.204604,0.118168,0.182282,-0.203634,1.439473,-0.751125,0.735413,-1.202675,-1.160632,0.493781,-0.240056
finite,0.054269,-0.796137,1.009231,0.574195,1.358198,0.397933,-0.932926,-0.787687,0.56376,-1.22711,0.408526,0.822298,0.283487,-0.663826,-0.816836,-0.693078,0.581727,0.245463,-0.644395,0.370791,-0.513872,0.03715,-0.799277,0.051679,0.145054,-0.264426,0.178307,0.993834,0.450839,1.258689,0.754099,-0.111987,-1.217232,0.3296,-1.137779,-0.56717,-1.228463,1.28372,-1.08371,-1.154805,-0.545355,-0.378302
result,0.204214,-0.486876,0.202771,0.322528,0.32204,0.141718,0.116984,1.75931,-0.863319,0.665379,-0.659633,-0.316068,-0.089633,0.213697,0.29442,-0.802491,0.437853,-0.423528,-0.076322,-0.44946,0.034024,0.095627,-0.901431,-0.294807,-0.211802,-1.363125,0.123251,0.11681,0.11952,0.685688,0.806537,0.502433,-0.254644,-0.600045,-0.158628,0.490191,-0.314425,0.572387,0.103948,-0.995851,0.364669,0.07177
vertex,-0.432468,-0.177409,-0.568181,0.862826,1.11546,-1.072789,0.606304,-1.190673,-0.531704,-1.387449,0.384543,0.73864,0.3544,-0.184957,-0.970239,0.10992,0.474352,-0.115299,-0.172892,0.078849,-0.505421,-0.162468,-0.142169,-0.644225,-0.15421,-0.464986,-0.025644,0.49748,-0.606432,0.696691,0.318045,-0.681663,-1.780178,0.430791,-1.270827,-1.18515,-0.715509,0.805075,-0.361468,-1.248658,-0.774626,-0.303275
term,0.205678,-0.338368,0.367224,0.03006,1.08292,0.049201,-0.134631,1.014244,0.049641,0.040223,-0.261077,0.377439,0.487009,0.186201,-0.044712,-0.424119,0.225189,-0.606501,-0.190025,-0.497113,-0.25957,0.122397,-0.655212,0.418546,-0.043096,0.07758,0.36484,0.219976,0.082796,0.142535,0.419484,0.683072,0.175519,-1.07584,-0.237782,0.584235,-0.542482,0.504801,-0.792317,-1.14656,0.251308,-0.099157
line,-0.25452,-0.436674,-0.334341,0.737283,-0.282077,0.378014,0.458239,1.309764,-0.564919,-0.303968,0.459653,-0.316455,0.309151,-0.589383,0.509825,-0.220475,0.063443,0.271283,-0.420498,-0.084117,-0.276711,0.269447,0.523582,0.307468,-0.003274,0.149532,0.508856,0.313998,-0.056613,0.316203,-0.646429,0.174134,-0.723223,-0.350146,-0.823438,-0.289459,-0.188258,-0.242676,0.908707,-2.040908,-0.259632,0.357077
model,0.05425,-0.914973,0.478364,1.425878,0.555193,0.004277,-0.024363,0.632996,0.057389,-0.757124,-0.362451,0.540059,0.058176,-0.067576,0.763296,0.262128,0.681967,-0.027269,-0.337946,-0.174648,-0.490127,0.07006,-0.652133,-0.059506,1.433087,0.557173,-0.20567,-0.343916,0.185719,1.248958,0.057378,-0.697621,0.541697,0.081563,-0.916053,0.708839,-0.352237,0.158555,-0.350915,-1.005998,-0.226223,0.450159
real,0.51536,-0.616566,0.183231,0.104319,-0.017807,0.186895,-0.39829,1.128408,-0.331194,-1.084507,-0.547583,1.038319,-0.054268,0.417688,0.437289,-0.31605,-0.280702,0.459969,-0.397557,0.33793,-0.730803,0.950031,-0.216677,-0.335284,0.720474,-0.298543,0.900729,0.106612,0.411165,0.361183,0.266866,0.236581,-0.135341,-0.774102,0.034632,-0.245159,-0.237365,-0.491165,-0.598306,-0.157343,-0.045449,-0.554774
property,0.825335,0.392905,-0.463888,-0.897527,0.849833,0.040986,-0.867715,1.108506,0.124315,-0.43314,-0.533425,0.499854,0.588783,0.280151,0.121161,-0.537347,0.980114,-0.173395,-0.83962,-0.846443,-0.97177,0.225294,-0.12614,0.535436,0.282048,-0.481113,-0.047647,0.095093,0.117192,0.078305,0.120177,-0.616642,-0.076541,-0.474595,-0.10016,0.101396,-0.481458,-0.374816,-0.292608,-1.929392,-0.206772,-0.886894
geometry,-0.578545,-0.544731,0.470771,0.836759,1.281297,-0.123754,-0.300215,-0.903201,0.170496,-0.819118,1.062862,0.495552,-0.398097,-1.545385,0.019623,0.761228,0.549798,-0.465767,-0.529144,-0.127901,-0.657697,-0.081368,0.126687,0.428948,0.375101,-0.467153,-0.579949,0.736618,0.515389,1.581471,0.568126,-0.944155,-0.569572,-0.017289,-0.950303,0.010109,-0.403528,0.631185,-1.354682,-1.222232,0.139964,-0.208241
complex,-0.001476,0.463118,-0.262069,0.028193,1.003623,-0.197845,-0.115141,0.853891,-0.726485,-0.452696,-0.712583,0.690837,0.003338,-0.956669,0.50104,0.214844,0.498742,0.403053,-0.581158,-0.236634,-1.158596,0.044801,0.651638,0.87576,1.021978,-0.63295,-0.337457,0.216346,-0.184444,0.58949,0.171461,0.211776,-0.327491,-0.18411,0.18599,-0.030391,-1.000132,0.637948,-0.139568,-1.535505,0.134511,0.383936
linear,-1.422369,-1.086105,0.280451,1.148236,1.388913,-0.279851,0.092571,-0.813249,-0.128859,-0.378998,0.288728,0.993713,-0.359237,0.021786,0.114784,-0.303616,0.824572,-0.755857,-0.702281,0.715078,-0.45615,-0.626094,-0.154473,0.057491,0.424723,-0.678278,0.415686,0.655504,0.03613,1.775368,0.261644,-0.106368,-0.897051,0.473162,-0.731286,-0.600815,-1.00152,-0.228956,0.015006,-2.221128,-0.014739,-0.174486
polynomial,-0.250377,-0.755276,0.581286,-0.001129,0.907719,-0.314226,-0.892813,-2.120372,0.564176,-1.199332,0.198308,0.47712,-0.166129,-0.517584,-1.419205,-0.249727,0.454655,0.090047,-0.897535,0.856869,-1.690176,-0.113379,-1.323147,-0.886102,-0.406205,-0.562795,0.419778,0.233164,0.095915,1.256656,0.493424,-0.648459,-1.044482,0.045324,-1.679477,-0.261793,-1.53295,2.115059,-0.639254,-0.590063,-0.844313,-0.409202
algorithm,-0.148666,-0.189874,0.568351,1.201243,1.772412,-0.384113,-0.004397,-0.491885,-0.075756,-0.579074,0.100025,0.2889,-0.178751,-0.611695,-0.172419,-0.274558,1.115251,0.605463,-1.239607,0.711899,-0.76477,0.420434,-0.884004,-1.282906,0.223403,-0.322231,0.997707,1.63535,0.653532,0.863315,0.331031,-0.108765,-0.141742,1.040286,-1.390802,0.77046,-1.170063,1.579045,-0.882835,-0.491171,-0.624452,-0.772796
