word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
algorithm,1.484044,-0.200857,0.80681,2.797733,-0.611167,-0.564469,-1.034433,-1.460353,-1.540812,0.474334,0.324087,0.023922,0.516419,0.833814,1.331574,-0.218971,2.651136,0.983554,-1.693189,0.954219,-0.330722,-0.177472,0.040401,0.716087,0.168289
mathematician,0.898811,-0.286697,-1.356469,1.314068,-1.884303,-2.365914,0.050078,0.774486,0.779398,1.757034,-1.029341,-0.173374,1.320493,0.683797,-0.528696,2.380301,0.232819,1.561061,0.169435,-0.143084,2.194705,0.878691,-0.806172,0.074042,1.002925
definition,0.694326,0.972953,-0.351988,1.056999,0.096565,-0.248413,-1.828258,-0.753833,-0.563867,0.117239,0.860208,0.339716,0.182939,2.070316,-0.129534,0.39382,-0.097174,0.519284,-0.29523,1.414093,0.519489,-0.769242,-0.201887,-0.946091,1.263874
product,0.563686,0.870691,-0.491074,-0.262843,-0.692169,0.318349,-2.552857,-0.5634,-0.255015,0.20578,0.659786,0.584879,-0.055181,2.372977,-1.166383,-0.332048,0.93855,1.342829,-0.607475,0.639542,0.656422,-0.736686,0.150558,-0.862323,0.729034
state,1.560867,-0.78753,-0.63354,0.950733,-0.399469,-1.267691,-0.079206,-0.834193,-0.669399,0.679192,-0.213323,0.07726,-0.797347,1.647611,0.134083,0.948192,1.162031,0.140762,0.892084,0.95187,1.568338,-0.508373,0.344666,-1.110296,1.271955
sequence,1.215982,-0.412194,0.424362,0.403182,0.675129,-0.178657,-1.080117,-0.316517,-0.688639,0.574071,-0.044833,0.945048,0.803585,1.824521,-0.299599,-0.619733,0.833658,0.797227,-1.998539,1.899392,0.470114,-1.137665,-0.570293,-1.49099,0.912271
distribution,0.127983,0.09852,-0.895671,0.685798,0.307595,-2.042992,-1.500871,-1.492391,0.260912,-0.956109,-0.56072,-0.802369,0.730535,1.55481,0.333508,1.085991,0.964509,-0.06937,-1.91374,0.123073,0.148409,-1.73745,0.827898,-2.856147,0.32205
variable,0.646935,0.080857,-1.095564,0.494226,0.123978,-1.399241,-2.172862,-1.830939,-1.153373,-0.151946,-0.516711,-0.059157,-0.343409,0.871064,0.959585,0.158459,0.41157,0.372727,-1.12044,0.920486,0.889578,-0.056603,0.347265,-2.52181,0.285622
solution,1.311673,-0.479219,-0.948274,1.280668,-0.601011,-0.047615,-0.990839,-1.235452,-2.353647,0.454575,0.279673,-0.514182,0.661786,1.250482,0.98544,0.692996,0.906286,-0.042517,-0.530126,0.93524,-0.416586,0.614478,0.154428,-1.035079,1.222136
square,-0.218951,-0.059545,-0.898486,0.236044,-0.494787,-0.353674,-1.097261,0.1176,-2.420879,-0.15338,0.746367,-0.355681,1.722618,1.373985,-1.02022,0.533223,1.662579,0.975791,-1.553679,0.765569,0.048816,-0.23223,0.713076,-1.283932,-0.155946
map,0.479634,1.370934,-0.029814,-0.976772,-0.280504,0.601022,-1.951077,-1.396102,-0.694971,-0.268152,-0.295617,-0.469332,0.195353,2.139653,-0.813561,0.003202,0.931503,0.3993,0.089163,1.300479,0.092754,-0.892198,-0.258245,-0.316009,2.271005
class,0.443322,0.515612,0.748494,0.081367,-1.242504,0.360879,-0.729187,-0.959204,-0.902908,0.686,0.799352,1.063001,-0.684892,2.047324,-0.083232,0.958133,0.491961,0.866955,0.115705,0.819473,0.180194,-0.345182,-0.775186,-0.793217,2.178269
integer,1.055353,0.231223,0.109493,0.971607,-0.299275,-0.045901,-1.592482,-0.381564,-1.722111,1.261682,1.416617,0.516252,-0.05921,1.633181,-0.719285,0.39942,1.307579,0.767872,-1.498501,0.519262,0.046225,0.437487,-0.853482,-2.196836,0.454361
mean,0.358214,0.643414,-0.585909,0.751609,0.211737,-1.033327,-0.933627,-1.566579,-0.934699,-0.311406,0.420745,-0.020493,0.939552,1.668905,-0.908282,0.132074,0.750331,0.205714,-1.078402,0.397704,0.766813,-0.250047,0.236447,-1.834283,0.896582
proof,1.62122,0.537976,0.615184,2.726301,-0.372275,-0.195836,-1.181847,0.043133,-1.565294,-0.033809,1.377816,-0.106558,0.537002,1.755604,0.068922,0.494762,-0.435637,0.044003,0.130323,1.230011,0.648867,-0.781473,-0.241899,-0.343436,0.878715
three,0.034721,0.020204,-0.477265,0.142942,-0.541042,-0.29325,-0.880311,0.418265,-2.533569,0.392839,0.420909,0.019736,0.573537,1.706184,-0.021217,1.152897,1.062062,1.13252,-0.279563,0.512431,1.146657,0.126837,1.587729,-0.850533,1.224262
dimensional,-0.310333,-0.391906,-0.445234,-0.592691,0.239292,0.471431,-1.671879,-0.880553,-0.772411,1.042978,1.220949,-0.80429,0.347984,1.923171,0.516197,1.192907,0.752718,1.229585,-0.538527,1.69844,-0.113268,-0.661034,1.293372,-0.752525,1.80903
zero,1.665626,-0.087167,-1.06261,0.469428,0.526118,-0.234754,-1.64447,-0.92076,-0.969168,0.439643,1.1693,-0.410747,-0.244219,1.855998,-1.325684,0.21203,1.22084,0.212628,-0.867553,-0.052692,0.613502,0.600918,0.3635,-1.737248,0.78797
algebraic,0.245124,0.29599,-0.706205,1.126206,-0.95528,0.631104,-1.393998,-0.856636,0.135501,1.401333,1.473522,-0.071031,-0.020687,2.073319,-0.078422,1.471514,0.107125,0.683738,-0.201431,1.305125,0.965986,0.341756,-1.430866,0.219921,1.700031
formula,1.13148,0.586112,-0.283468,1.465136,-0.274608,-0.017793,-2.145002,0.178143,-1.786661,-0.069645,0.154395,0.134862,0.989609,2.354645,0.286068,0.207375,0.395109,-0.263023,0.187034,0.954199,0.175259,-0.431264,-0.70297,-1.786238,-0.429339
ring,0.007199,1.039619,0.493151,0.285633,-0.237804,1.018403,-1.790159,0.583127,0.960005,-0.044306,1.840614,0.490153,-1.512148,2.244885,-1.300244,1.195786,1.436643,0.566068,-1.152875,1.25759,0.818447,0.210377,-0.892842,-0.818723,1.238697
edge,-1.141019,-0.04974,-0.39958,0.066364,1.130814,-1.056742,-0.248496,-0.010449,-3.455233,0.883208,0.26824,0.369924,-0.317171,1.215912,-0.504708,-0.623362,1.961127,1.394925,-0.718664,0.845236,0.193842,-0.434514,1.394089,0.333764,1.746117
sum,1.144116,-0.33872,-0.664126,0.182155,-0.017411,-0.008371,-1.68364,-0.314096,-1.649655,0.011963,0.854804,0.395684,0.419771,1.923552,-1.077156,-0.140254,0.985406,0.623141,-1.505458,0.265907,0.342722,-0.251891,-0.356201,-1.735209,0.482097
plane,-0.664278,0.66671,-1.130138,-0.404841,0.411261,0.203235,-1.357574,0.072036,-1.596228,1.142883,0.988981,-1.351614,1.385749,1.51675,-0.537285,1.298377,1.396962,-0.225659,0.47792,1.579534,0.662901,-0.207878,1.206888,-0.584083,1.471614
