word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
method,-0.483259,-0.888911,0.085965,1.275969,0.435638,-0.625948,-0.330107,0.998884,1.91206,-0.135644,-0.263485,0.622904,-0.128276,1.464322,-0.647097,0.008633,1.454886,-0.926084,0.183687,0.310365,-0.391445,0.564624,1.055971,-0.386451,0.487358,-1.112389,0.485927,0.293578,-0.464744,-0.037593,0.530466,-1.788944,0.278039,-0.913596,1.636255,-0.086666,0.244114,-1.828174,-1.02723
finite,-0.266082,0.508922,-0.162409,0.350953,-0.087467,-0.079602,0.242857,1.254778,3.108137,0.072794,0.394117,0.076078,0.989828,1.12029,-0.87804,0.516869,0.126048,0.53519,-1.089301,1.445327,-0.834587,0.151968,1.122133,0.025481,0.323064,-1.127756,0.11536,0.319318,0.47048,-1.128317,0.110476,-0.350188,0.682351,0.08692,0.730489,-0.610911,0.033488,-0.06899,1.291817
result,0.195152,-0.103968,0.13346,0.127994,0.938596,-1.275482,-0.339695,0.487591,2.772925,-0.556837,0.115685,-0.478275,0.82399,0.810047,-1.541166,0.198496,0.786889,0.384766,-0.068538,0.415297,0.169686,-0.064509,0.824511,-0.134403,0.427161,-0.666454,0.401234,0.30937,0.062602,-0.208773,0.35231,-1.078082,0.050583,-0.421464,0.488899,-0.206001,0.034126,-1.107985,0.096354
vertex,0.835954,-0.057356,-0.707277,-1.121153,0.351216,0.803753,0.070674,0.587824,2.986855,-2.091649,-0.311538,0.356366,-1.571947,-0.615837,-1.791123,0.341856,0.331873,0.539272,-1.027024,0.885573,1.138318,-1.205242,1.131771,-0.298659,0.25389,0.105023,-0.195637,-0.00069,-0.850243,-2.194969,1.928263,0.294756,0.813305,-0.58297,0.1336,0.313073,-0.501321,-0.325779,-0.551931
term,-0.022499,-0.405219,-0.294872,0.000617,0.633207,-0.318651,0.022046,1.009379,2.613851,0.530238,0.538842,0.433735,0.842603,0.365213,-1.463649,-0.168209,0.532252,-0.164614,-0.110312,0.224358,0.103778,0.986736,0.187803,-0.583026,0.647049,-0.645773,0.064508,-0.186215,0.760792,-1.08876,0.58068,-0.813827,0.242467,-0.245306,-0.324915,-0.480933,0.762411,-1.252841,-0.150637
line,1.189068,0.304764,-0.235874,0.228267,-0.694251,0.124854,-1.014967,0.731049,3.278663,-0.855129,-1.048976,0.320833,0.158648,0.792064,-0.183612,0.310487,0.031674,0.552315,0.405371,0.287999,0.642475,-0.323228,1.210671,-0.53115,0.3317,0.269832,0.031686,-0.653195,-1.220881,-0.712955,0.762687,-0.632106,0.678239,-0.42437,-0.886028,0.223411,0.861485,-1.140937,0.053169
model,-0.520332,-1.431465,-0.886786,0.374193,0.545295,-1.491918,0.468966,1.716128,1.957198,0.845761,0.035259,-0.523801,0.979614,0.583191,-0.644701,0.312358,0.626655,-0.072437,0.500772,1.538693,0.304167,0.430777,0.860541,1.002141,-0.246447,-0.473808,-0.68935,-0.546563,-0.693881,-0.538265,0.78752,-1.568559,1.688372,-0.307903,0.6437,-0.210512,0.25533,-0.07308,-0.056197
real,0.466461,-0.001021,-0.518803,0.507649,-0.251495,-0.341328,-0.5327,0.458085,2.66131,0.135882,0.082933,0.486297,0.831216,1.701395,-0.538527,0.012597,-0.818588,0.419067,-0.700452,0.762233,0.287477,0.208969,1.421914,-0.902788,0.568019,-0.546328,-0.742746,-0.210056,0.81446,-0.728947,-0.253069,-0.501819,0.549792,0.360096,-0.20923,-0.471198,0.496531,-1.589229,0.378553
property,-0.281933,0.541944,-0.303981,0.329556,0.443209,-0.339364,-0.157836,0.720677,2.855757,-0.210058,0.146942,0.124468,1.251832,0.040773,-1.35032,0.298065,0.712788,0.417125,-0.910185,1.518521,-0.03316,-0.444997,0.081562,-0.019953,1.026954,-0.86592,-0.163663,0.097709,-0.134102,-0.502382,-0.048801,-0.682122,0.747228,0.289256,-0.106107,-0.404422,0.34642,-1.429333,0.751969
geometry,0.035065,0.654828,0.624014,0.267921,0.193362,-0.781987,-0.864915,0.552039,2.354641,-0.82636,-0.043677,-0.025385,0.519011,2.389013,0.056491,1.243125,-0.485579,-0.305283,-0.030513,0.997333,0.359033,0.913171,-0.206855,0.494838,0.598213,-0.837008,-1.328576,0.943814,-0.690426,-0.521387,0.827418,-1.014994,1.125786,0.372479,-0.650232,1.107165,0.049944,-1.235456,-0.728584
complex,-0.640412,0.567751,-1.015418,0.51118,-0.118082,-0.582085,-0.093497,1.156993,2.814155,-0.132855,-0.119228,0.442788,0.483104,2.169849,-0.279665,0.544217,-0.734684,-0.300032,-0.811577,0.892149,-0.279648,0.940143,0.773305,-0.653942,0.571844,-0.725494,-0.369635,0.21331,0.446713,-0.433157,0.301347,0.062421,0.237324,0.026916,-0.84514,0.088563,0.027955,-1.649683,0.538723
linear,-0.996944,-0.752823,-0.030334,0.054853,-0.133513,-0.4829,-0.193229,1.425045,2.425234,0.249237,-0.547923,0.506413,0.325683,1.383255,-0.948688,0.286939,0.495821,-0.104722,-0.439629,1.802131,-0.419436,0.010322,1.048001,-0.406612,0.748497,-0.573593,-0.529172,0.424438,0.223613,-1.169672,-0.783846,0.246388,0.540411,-0.613222,0.347394,0.015318,1.005586,-1.494691,-0.610669
polynomial,-0.478636,-1.065086,-0.998161,-0.141824,-1.16361,-0.549232,-0.97464,0.249973,2.351531,-0.216302,0.952869,0.402776,0.667679,0.683015,-1.808675,-0.080568,0.142509,1.111295,-1.351916,0.805386,-0.936814,1.519645,0.56825,-1.456769,0.202024,-1.700962,-0.639817,0.594477,-0.331377,-1.223601,-0.672072,-0.043871,-0.973711,-0.712052,0.735444,0.031219,0.20706,-1.292222,-0.106193
algorithm,-0.748152,-1.673779,0.013428,0.420478,0.010089,-0.460121,-0.365513,0.126607,1.324879,-1.142023,0.193904,0.301899,-0.544449,1.43188,-1.560225,0.523195,2.060991,-0.039047,-1.140444,0.286723,-0.81739,0.127076,1.973748,-0.523674,0.599321,-1.745097,1.080308,-0.210231,-0.961737,-0.752729,-0.453794,-1.422425,0.369826,-1.324533,1.108053,-0.135262,-1.072511,-0.676207,-0.63911
mathematician,0.34375,-0.811053,1.206478,0.217493,0.589071,-1.233734,0.249442,-0.039441,2.339061,0.256577,1.093886,0.085757,0.201396,3.129079,-0.283244,0.463392,-0.964982,-1.741314,-0.313201,-0.841807,1.353073,0.024077,-0.126832,0.942083,1.063147,-1.895417,-0.085532,0.495906,0.351398,0.763583,0.935036,0.737112,-1.196536,0.094013,0.180304,-0.172118,0.123406,0.604264,-1.680498
definition,-0.159242,0.467874,-0.14816,0.648445,0.09485,-0.438931,0.206486,0.929025,2.503341,-0.305772,0.748952,0.031736,0.92579,0.527027,-1.332996,0.457722,0.480656,0.350198,-0.677706,0.72029,-0.046126,0.291924,0.53333,-0.367938,0.904155,-0.586881,-0.048664,-0.200584,0.559557,-0.426405,0.270107,-0.622076,0.949617,0.344495,-0.481572,0.030073,0.803953,-1.021545,0.223886
product,-0.005023,1.339468,-0.069417,0.12586,0.502997,-0.168992,-0.565658,0.841596,2.809024,0.411517,0.822554,0.341649,0.342439,0.028253,-1.265019,0.889394,0.133833,0.094281,-1.211348,0.847905,-1.336081,-0.183932,0.764987,-0.667465,-0.05513,0.120411,-0.370456,-1.201884,0.641976,-0.492203,-0.051605,-0.506164,0.174754,0.474234,-0.980243,-0.481724,0.109888,-1.834944,-0.223223
state,0.636446,-0.527807,-0.861524,1.373021,0.170332,-0.688378,0.374579,1.238822,3.054191,0.15382,0.045839,-0.703251,1.351608,0.668282,-0.994254,0.153212,0.20387,0.219357,-0.128781,-0.093736,0.607032,-0.276038,-0.081026,1.250731,0.847431,-0.941615,0.472136,-0.115178,0.637394,-1.140125,-0.290577,0.581947,0.021736,-0.679645,0.545365,-0.180436,-0.647527,0.725482,-0.527298
sequence,-0.294266,0.239859,-1.477748,-0.082935,-0.036712,0.551015,-0.00727,-0.23566,2.531482,-0.074009,0.681675,-0.175679,0.894321,0.634691,-1.489363,-0.491836,0.872943,-0.093278,-1.567482,0.108146,-0.901775,-0.040331,2.062141,-0.498455,0.882124,-0.705584,0.525486,0.209042,0.795602,-0.27396,1.509525,-0.458146,0.090903,0.419017,-0.293514,-0.660072,-0.529532,-1.101931,0.366871
