word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
relation,-2.058887,0.620464,0.216273,1.818815,0.92575,0.589047,-0.213643,0.530722,0.66155,-0.173575,-0.130624,-0.739274,-2.625314,0.032497
positive,-2.830267,0.075923,-0.426331,1.820692,0.344011,0.34011,-0.960745,-1.181369,0.598016,-1.061577,-0.983752,-0.07564,-1.572432,-0.781255
simple,-2.855905,0.159298,-0.229069,1.347861,-0.722113,1.057928,0.024339,-0.443288,0.642291,0.884092,-0.386848,-0.601298,-1.731169,0.136661
topology,-2.277729,-1.38226,-0.706248,1.568704,-0.008795,0.289768,1.32174,-0.293329,-1.113801,-0.300429,0.984491,0.159604,-2.227495,1.834449
category,-1.945894,-0.202114,-0.04722,1.681205,-0.461552,-0.357103,0.933457,0.605699,0.068925,0.00942,2.12894,-0.378758,-2.221745,1.592866
surface,-3.08135,-1.079266,-1.516239,1.547969,-0.599356,1.272306,1.617066,-0.398849,-0.494499,-0.764028,-0.207031,0.036065,0.175394,-0.234218
constant,-2.197311,-0.206746,-0.320944,1.696871,0.314943,1.139604,-0.287553,-1.235094,0.067179,-0.564096,-0.296489,-0.13839,-1.536686,-1.564008
application,-1.908295,0.105818,0.252186,1.145521,-0.620939,1.661266,0.649226,-0.769478,-0.838552,1.140436,-0.158869,1.324187,-2.014787,0.275567
integral,-2.208646,-1.170944,0.02807,2.035771,0.194558,1.595243,-0.400615,-0.480689,0.33837,0.009367,0.040875,0.543326,-1.618528,-1.531379
coordinate,-2.485828,0.880925,-0.312231,1.953466,-0.141386,1.033249,1.08913,0.394827,-0.325228,-0.94764,0.260574,0.227161,-0.79654,-1.915661
complete,-2.119035,-0.831373,-0.053346,0.479478,-0.38179,0.216826,0.485583,-1.358463,0.433479,-0.520021,-0.168418,-0.108996,-2.298608,1.498317
root,-2.642499,0.151412,-0.75593,0.427641,-0.590655,0.151132,-1.127921,-0.281274,1.200114,0.041002,-0.682738,0.299329,-2.035247,-1.137177
length,-2.527487,1.000305,-1.493475,0.214558,-0.492293,0.715895,0.733136,-1.305601,0.086685,-0.807568,-0.117204,-0.615014,-1.67996,-1.518358
continuous,-2.237803,-0.740645,0.107199,2.051517,0.091528,1.139468,-0.536583,-1.269758,-0.557139,-0.960216,1.32423,-0.499922,-1.893513,-0.11175
logic,-0.215622,0.919771,0.736709,1.603543,1.275515,0.132077,0.628493,0.372404,0.108287,1.498702,-0.154122,0.301913,-3.636092,1.414198
external,-1.420183,-0.257285,-0.47291,-0.199248,-0.308833,1.223243,1.66082,0.270313,-1.235169,0.207889,-0.558914,1.926712,-2.694513,0.250784
side,-2.262058,1.161327,-1.900159,0.463234,0.459642,0.44272,1.201233,-0.869901,1.49157,-0.985283,-0.522724,-0.471136,-1.350494,-1.879176
unit,-2.553966,0.941377,-0.680685,1.388464,-0.679332,0.334798,0.527302,-0.654941,0.013793,-0.834906,0.249539,0.921004,-1.174213,-1.317316
equivalent,-2.33232,-0.001294,-0.115435,1.648295,0.132814,0.535452,0.015132,-0.328337,0.903954,0.102928,-0.21731,-1.50148,-1.961115,0.072158
conjecture,-1.977414,-2.91565,-0.570963,0.246974,-0.058475,1.30686,0.610936,-0.646075,0.776986,0.396453,-1.842,-0.873255,-1.292743,0.765512
infinite,-2.862638,0.082753,-1.199389,0.544408,0.055693,0.62981,-0.371563,-0.220184,0.340253,-0.134426,0.082409,-0.260912,-2.190059,0.47747
operation,-1.881616,1.346377,0.404876,0.780236,-0.732753,0.268097,-0.287649,0.045193,1.072258,0.423317,0.97519,0.345696,-2.778882,0.010421
angle,-2.14527,1.553791,-2.479919,1.279261,0.869287,0.446217,1.655833,-0.542278,0.292233,-0.498166,-0.47711,-0.283633,-0.541696,-2.379765
random,-1.630452,1.268859,0.505939,0.621755,0.30988,1.724913,-0.834807,-1.813255,-0.480834,-0.373717,-0.254616,-0.398795,-2.232192,-0.062163
basis,-2.469402,0.409804,0.544779,1.19434,-0.35073,0.821799,-0.547123,0.157334,0.572957,-0.57476,0.162016,-0.139937,-1.962513,-0.290692
natural,-1.905155,0.458536,-0.067849,1.676129,0.39511,0.166735,0.091542,-0.668324,0.501432,0.247795,0.641793,0.249727,-2.553425,0.432551
power,-2.29982,0.485105,-0.129467,0.849794,-0.613115,0.628821,-0.870812,-0.684128,0.692593,0.193723,-0.468325,0.718002,-1.780293,-0.905882
area,-2.380557,0.565822,-1.8328,0.697712,0.18036,1.252602,1.156316,-1.237795,-0.156774,-0.056849,-0.235898,1.126043,-0.889324,-0.306356
open,-2.112699,-0.168386,-1.027949,0.577695,-0.71267,-0.166244,1.21891,-1.774825,-0.181645,-0.574068,1.301835,-0.137613,-2.139069,1.096652
solve,-2.01878,-0.490781,0.579591,0.560839,-0.889684,1.992666,-0.249506,-1.11363,0.947467,1.152812,-1.27048,-0.004513,-1.425896,-0.208423
pair,-2.620856,1.13864,-0.430621,0.3742,-0.376048,0.277639,0.32201,-0.416109,1.141215,-1.366964,-0.163586,-0.779855,-1.856661,-0.376301
hold,-1.574812,-0.388761,0.296801,1.26363,0.266195,-0.05608,0.312587,-1.56341,1.059009,-0.728323,-0.328528,0.799364,-2.077832,0.554763
limit,-1.922855,-0.284773,-0.476282,1.498255,0.331036,0.906916,-0.218676,-1.697923,-0.08353,-0.067271,0.514777,-0.285213,-1.713234,-0.461614
special,-2.555716,-0.191378,-0.141101,1.545169,-0.196987,1.082255,0.6034,-0.225735,0.309985,0.121701,-0.4026,0.533848,-1.468087,0.252281
generate,-2.788721,0.40251,-0.133328,1.066429,-0.92473,0.283664,-0.025635,0.017719,0.267607,-0.268447,0.245193,-0.598334,-1.923318,0.079425
coefficient,-2.407236,0.016117,0.369393,1.625465,-0.103086,0.78907,-1.64662,-0.698983,0.427388,-0.068742,-0.950371,0.388982,-1.524034,-1.642323
standard,-1.745093,0.924711,0.015186,1.194976,-0.401764,0.793535,-0.020957,-0.505942,-0.403937,0.843182,0.268407,0.649512,-2.211135,-0.450742
identity,-2.0424,-0.208978,-0.053526,1.810297,0.539496,0.201699,0.051389,1.127806,1.753593,-0.306324,-0.035221,-0.201141,-2.137332,-1.236851
four,-2.590345,1.151825,-0.719346,0.314609,-0.43142,0.572235,1.461041,-0.415253,1.241733,-0.656428,-1.349586,0.481539,-1.049873,-0.079276
rule,-1.026942,1.190037,0.325143,0.833303,0.43667,1.3807,0.159136,-0.250626,1.232885,0.668333,-0.609838,-0.694268,-2.246037,-0.934871
