word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
mathematician,0.130775,-1.041648,1.457393,-0.252871,-0.469609,0.295281,-1.727192,-1.711086,2.039343,0.615268,-0.296868,-1.528604,0.299169,0.965717,0.636188,-1.430691,-0.00464,0.557633,-0.136374,0.277869,0.545678,-0.551759,-0.844259,0.665395,0.034264,-0.288821,-2.062269
definition,0.654493,1.522672,0.250704,-0.923196,0.511528,0.483928,0.013438,0.296901,0.659252,-0.561471,0.760341,-0.408703,0.823841,0.565992,-0.680839,-0.007833,0.753781,0.48195,0.427644,-2.279904,0.34339,-0.392655,-0.314117,-0.692115,-0.540983,0.019599,-0.601803
product,-0.433762,1.057584,0.557903,-0.997813,1.648289,0.210202,-0.280708,-0.308824,-0.059997,-0.96583,0.568951,0.742154,0.125544,-1.439204,-0.40967,-0.467059,0.814695,0.883136,-0.554404,-1.932746,1.724492,0.045616,0.540824,-0.80937,0.37792,-0.171882,0.712823
state,-0.307638,1.023598,-0.407397,-0.39491,0.264717,-0.755265,-1.551908,-0.132266,0.261639,-0.211638,-0.8075,0.675837,1.277037,1.015975,-0.495316,0.263964,0.335497,-0.516593,0.420948,-0.909246,-0.172979,-0.419291,-0.144829,-0.228102,0.414291,-0.509472,0.724535
sequence,-0.156762,0.613964,-0.397444,-0.222816,1.066685,1.222054,0.398334,-0.072768,0.068838,-0.520549,1.590707,-1.308689,0.111642,0.569608,0.478979,0.05094,0.070036,-0.021719,1.161781,-1.680953,0.957854,0.764166,-0.592682,-0.896272,-0.415404,-1.058404,-0.061071
distribution,-0.125635,0.898831,-0.454974,-1.208384,0.760227,0.47261,0.783126,0.378462,0.869274,-0.672498,-0.188517,-0.535463,1.555643,-0.660257,0.507229,0.003607,1.313162,1.025578,0.05249,-1.661056,0.72837,-0.351536,0.436138,-0.499192,-0.722007,-0.818207,0.52919
variable,0.666522,0.664961,-0.138581,-1.207841,0.354389,1.558894,0.331156,0.364386,0.6904,0.100396,1.017832,-1.234941,0.560551,-0.25328,-0.102081,-0.091287,0.824676,1.147718,1.133328,-2.594574,0.388111,0.396459,0.412328,-0.792566,-1.249776,-0.607737,0.241728
solution,0.565443,0.836557,0.359533,-0.744742,0.885078,0.14066,-0.55671,0.123051,0.214123,-0.536484,0.572916,0.009534,-0.080252,0.104851,-0.161145,-0.266381,1.182007,0.656071,-0.297996,-2.504153,1.327751,0.501136,0.632918,-0.033767,-0.230242,0.283393,0.305936
square,0.255525,0.61745,0.9853,0.679473,-0.159679,-0.135747,-0.216977,-1.005947,-0.513777,-0.125022,-1.035134,-0.951209,0.919743,-0.040841,-0.002111,0.659225,0.859177,0.180868,-0.23774,-0.900327,-1.320745,0.482496,0.047368,-1.450093,0.844114,-1.569841,0.075431
map,0.77155,0.760058,-0.38166,0.946171,0.272746,0.213743,0.212411,0.10495,0.576158,-0.052083,0.223394,-0.711486,2.160641,-0.281118,0.400501,0.929031,0.645326,0.40787,-0.005494,-1.388809,0.653398,0.407746,-0.709074,-0.674801,-0.423044,-0.671732,-0.38499
