word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
subset,-2.203753,0.98882,-0.382053,0.009116,1.287567,-2.715715,0.925602,-0.277846,-0.446498,-1.829173,-1.305095,-0.123837,-1.421448,-0.85924,1.869928,-0.546869
circle,-0.980189,0.476127,-0.61286,-1.107985,1.080139,-0.897289,-0.920711,-0.185823,0.634827,-2.674425,-0.49111,1.638829,-1.769778,-0.867999,-0.571779,1.885046
relation,-0.531594,0.946195,0.347317,-1.024466,1.986912,-1.085212,1.350885,-0.719753,-1.001367,-0.362522,-2.063183,0.297292,-1.222578,0.296918,0.599279,-0.086276
positive,-0.662582,1.306468,-0.31828,-0.827022,2.502837,-2.503009,0.135282,0.41745,0.598872,-0.348217,-1.279579,0.283217,-1.086139,0.031589,-0.300068,0.144771
simple,-0.229215,0.566231,0.141432,0.093884,1.421797,-1.736539,0.051553,-1.337727,-0.273579,-0.518467,-1.535892,0.288762,-2.445314,0.348007,-0.575241,0.299155
topology,-1.137873,1.25745,0.114864,1.467299,0.481723,-1.699887,-0.208207,-0.12176,-2.201442,-1.389978,-1.303482,0.747353,-1.28102,-0.557052,0.975652,0.817719
category,-0.090775,0.900732,-0.408162,0.93395,0.193097,-0.967225,2.015111,-0.689504,-1.61014,-1.510203,-2.156848,1.091819,-1.043374,-0.308639,1.541489,0.852134
surface,-1.109269,1.621477,-0.47465,0.056902,0.699832,-1.40776,-1.50829,-0.518018,-0.133575,-1.402655,-0.654487,1.105234,-1.419145,-0.454432,-1.302974,2.403831
constant,-1.001366,0.880139,-0.470315,-1.360324,1.929637,-2.17028,-0.289721,0.54017,-0.025917,-0.223797,-0.936156,0.577636,-1.194086,0.748348,-0.812936,0.575545
application,0.318152,0.502756,-1.056209,0.327995,1.210062,-1.174302,-0.73098,-0.215509,-2.10821,-0.144645,-1.242294,0.412758,-2.132456,0.245185,-0.849228,-0.144806
integral,-0.325577,1.299705,0.159465,-0.842597,1.856698,-2.010491,-0.119019,0.862131,-0.807498,0.42751,-0.164178,1.208605,-2.359996,0.714223,-0.522555,0.846155
coordinate,-0.903148,1.488672,-1.082343,-1.234952,1.610825,0.369646,0.384018,0.140945,-0.108593,-0.745459,-0.914487,0.974786,-2.450197,0.032219,-0.996957,1.339234
complete,-0.812681,0.780325,0.863137,0.969185,0.890874,-2.151526,-0.909514,-0.032677,-0.559679,-0.59078,-1.666837,-0.653989,-1.615731,-1.002805,0.693025,-0.468613
root,0.583011,0.159449,-0.706424,-1.223959,1.83378,-2.268947,0.134474,-1.021173,0.997388,-0.023734,-0.785269,-0.12766,-1.923558,-0.130042,0.477924,1.050979
length,-0.720169,-0.168886,-1.405702,-1.192764,1.727143,-1.226345,-0.202452,-0.635593,0.865075,-1.913069,-1.173076,0.221211,-1.524908,0.094341,-0.437797,0.500862
continuous,-1.695079,1.888728,0.187054,0.357231,1.351383,-2.167375,0.678024,1.542573,-0.980111,-0.664642,-0.612865,0.706498,-2.124054,0.407837,0.24186,-0.382494
