word,1,2,3,4,5,6,7,8,9,10
measure,2.080221,-0.67767,2.480056,-0.069463,-0.531899,-0.906797,-0.418654,0.451278,-0.7447,-1.216909
equal,2.616842,0.917024,2.820042,-0.74477,0.934365,-0.918656,-0.810379,-0.162413,0.583464,-0.808685
lie,-0.146662,0.095858,2.346998,-0.494584,1.034378,-2.481756,-0.791135,1.113954,-0.076276,-1.533249
manifold,-0.80701,-0.197899,2.534676,-0.662102,0.244023,-2.426838,-1.049168,2.005844,-0.774642,-1.392151
degree,1.398685,0.837213,2.302492,0.765746,0.795498,-1.79131,0.196476,0.041249,-0.123686,-1.022628
differential,0.369791,-1.121736,2.541584,0.723655,-0.525601,-1.587872,0.852645,1.670032,-0.272569,-2.088056
$\mathbb{C}$,1.665755,0.240739,1.838378,-0.515197,1.86789,-2.184687,0.09209,-0.625962,-0.160639,-0.8598
regular,-1.03052,0.746893,2.96297,-0.664944,1.266528,-1.651184,-0.457879,0.256597,2.204045,-1.373883
second,1.442243,0.692392,2.481751,0.676747,0.33395,-0.928961,0.091925,0.060673,0.377549,-1.746141
triangle,0.837607,1.267074,3.484165,-1.111541,0.366026,-0.370714,-1.20714,0.767102,2.152625,0.087017
subset,1.103425,-0.38885,2.681183,-1.187037,0.926316,-2.275895,-1.092217,-2.069248,-1.078959,-1.213893
circle,0.804166,1.097968,3.487953,-0.575359,0.076359,-1.084122,-1.480117,1.200606,1.141761,0.313128
relation,1.047259,-0.756832,1.854206,-0.855783,0.597068,-1.101505,-0.228183,-0.162408,-0.148513,-2.475135
positive,2.358468,0.476696,2.443946,-1.102758,0.711153,-0.891208,-0.395988,0.486214,-0.219776,-1.575447
simple,0.969819,-0.178979,2.126413,-0.510002,0.467724,-0.91419,-1.068596,0.186332,0.682507,-2.816646
topology,-0.625254,-0.942037,2.373093,-0.168484,0.12583,-2.458172,-0.220285,-0.158182,-1.041748,-1.938906
category,-0.714863,-1.139086,1.451234,-0.237468,0.637771,-2.668512,-1.005398,-0.344086,-0.839275,-2.156347
surface,-0.073662,-0.029647,2.99009,-0.6454,-0.034903,-1.495539,-1.347156,1.988502,0.444231,-0.691175
constant,2.436473,0.160553,2.737253,-0.856351,-0.038272,-0.475546,0.109138,0.921747,-0.278965,-1.12155
application,0.889136,-1.121307,2.046251,1.408633,-0.491907,-0.939756,0.068916,0.473143,0.622769,-2.52898
integral,1.573049,-0.338817,2.606934,-0.734026,-0.30153,-0.605174,0.545705,1.781827,-0.311923,-1.966246
coordinate,1.836738,-0.802187,2.317286,-0.115066,0.690854,-1.531945,-0.657621,1.931708,1.118824,-0.583357
complete,0.033609,0.559272,2.556051,-0.00337,0.163962,-1.443785,-0.339649,-1.286752,-0.678606,-2.046799
root,1.563814,0.869202,1.866378,-1.027315,1.242559,-0.438078,-0.026001,0.010995,1.033442,-2.074951
length,2.369473,0.603223,2.833162,-0.576047,0.686529,-0.752357,-0.950203,-0.268123,1.381381,-0.488549
continuous,1.633749,-1.200796,2.539991,-0.896323,0.006121,-1.771703,-0.219771,0.068343,-1.450042,-1.372184
logic,-0.562442,-0.703326,0.850156,0.633137,-0.060265,-0.59648,1.016874,-1.407349,-0.495779,-3.738655
external,-0.437658,-0.584004,2.51317,1.707184,-0.077369,-1.095271,1.190778,-0.010959,1.746129,-1.547531
side,1.763683,1.705147,2.951836,-0.737102,0.766203,-0.437076,-1.499722,0.334373,1.175469,-0.155
unit,2.025338,-0.327293,2.159183,0.272882,0.71488,-1.593576,-0.995728,0.658474,0.785365,-0.598019
equivalent,0.980331,0.200692,2.140654,-1.275865,0.549444,-1.022958,-0.941822,-0.208221,-0.300276,-2.325079
conjecture,-0.867466,1.179625,2.848485,-1.224333,-0.590486,0.075051,0.530657,0.290958,-0.297105,-2.146565
infinite,0.745458,-0.074886,2.565891,-1.129645,0.469995,-0.980162,-0.734311,-0.769755,0.457584,-2.076023
operation,1.058026,-0.729623,1.222043,0.432445,0.9358,-1.391494,-0.525246,-1.059828,0.486499,-2.567422
angle,2.069322,1.171413,2.647144,-0.725834,0.604642,-0.57659,-1.360472,1.591519,1.570477,0.225664
random,2.730935,-1.102602,2.024876,0.156538,-0.460947,-0.375094,-0.182417,-0.75946,-0.051963,-1.488477
basis,1.294382,-0.913722,2.026332,-0.686157,0.607817,-1.294844,-0.119214,0.343284,0.26494,-1.811885
natural,0.891649,-0.365742,2.007471,0.163163,0.430773,-1.465348,-0.601411,-0.620959,-0.549793,-2.535736
power,1.904545,0.144044,1.645485,-0.138599,0.554286,-0.541994,-0.229005,0.209115,0.678577,-1.839091
area,1.195864,0.334548,2.722378,0.79559,-0.453212,-0.735864,-1.325447,0.987573,1.120563,-0.933057
open,0.45817,-0.312316,2.123337,0.562378,0.432172,-2.28722,-1.136758,-0.873812,-0.485274,-1.077868
solve,1.518129,0.137069,1.87112,0.111019,-0.61543,0.389505,-0.030316,0.276794,0.427649,-2.71085
pair,1.328485,0.30639,2.444334,-0.793745,0.931584,-1.205964,-1.219856,-0.64547,0.526158,-0.926208
hold,0.924671,0.938987,2.132021,0.73326,0.223113,-1.389013,-0.10193,-0.502544,-1.173293,-1.539889
limit,1.88154,-0.152463,2.188451,-0.420925,-0.064333,-0.946178,-0.428017,-0.006697,-0.860755,-1.600033
special,0.655669,-0.259365,2.262462,0.190887,0.035632,-1.174831,-0.552387,0.755574,0.334504,-2.214061
generate,0.880074,-0.553767,1.985753,-0.761556,0.973493,-1.587006,-0.753427,-0.164276,0.390533,-2.003032
coefficient,2.502987,-0.209534,1.764343,-0.884439,0.512568,-0.393916,0.508652,1.158652,0.106466,-1.827571
standard,1.488495,-0.842746,1.636343,0.830041,0.180856,-0.984106,-0.17164,-0.156262,0.638558,-2.042006
identity,0.772396,0.362812,1.86278,-1.458604,0.871058,-1.103976,0.03007,0.947608,0.062124,-2.145645
four,0.730235,1.099233,2.721995,0.723352,0.263014,-0.975884,-1.244791,0.213494,1.461928,-1.016612
rule,1.534479,0.250362,1.569719,-0.408662,-0.084648,0.181218,-0.355722,-0.337246,0.391377,-2.346277
topological,-0.602318,-1.034426,2.539585,-0.569354,0.097776,-2.300213,-1.009292,-0.129676,-0.813821,-2.092967
computer,0.477743,-0.537,1.431167,2.447436,-0.65799,-0.641746,0.203052,-0.598382,0.66322,-2.547244
derivative,2.385749,-0.716585,2.212971,-0.679119,-0.077528,-0.952845,0.080384,1.529882,-0.937247,-1.35972
symmetry,-0.191452,-0.064302,1.626666,0.012785,1.252682,-1.602614,-1.386833,1.093496,2.207708,-1.307001
compact,-0.256028,-0.272699,2.738239,-1.601332,0.650981,-2.30171,-0.971071,0.022069,-1.031686,-1.441872
factor,2.243569,0.120506,0.93852,-0.224876,1.066123,-0.461233,-0.356111,0.477052,0.6502,-2.34016
family,0.21014,0.541159,2.592017,0.028031,-0.000828,-1.37056,-0.65657,-0.68241,0.00588,-0.672849
transform,1.94382,-1.242747,1.905555,-0.713183,-0.102275,-0.367511,0.706862,1.94734,0.649061,-1.422991
convex,-0.219284,-0.599104,3.181834,-1.246219,-0.008335,-1.186327,-0.938639,-0.984124,1.009649,-0.487743
domain,1.031557,-0.82846,2.065237,-0.850265,0.169594,-1.298851,-0.806856,0.1508,-0.037176,-1.766749
subgroup,-0.323532,-0.620816,1.469313,-1.611558,1.862333,-2.369592,-0.590673,-0.344038,0.332104,-1.79312
construct,0.412067,0.146157,2.384323,-0.631674,0.283171,-0.766367,-0.95184,-0.014522,1.074146,-1.812841
axiom,-0.14578,0.898204,1.333702,-0.985144,0.511835,-0.557183,0.010623,-1.407889,-1.106651,-2.903577
construction,-0.146893,0.054376,2.216843,-0.416693,0.271452,-0.817369,-0.916425,0.414984,1.155597,-2.11285
therefore,1.868865,0.650093,2.208231,-0.558472,0.618676,-1.003844,-0.99621,-0.039552,-0.251589,-1.814465
compute,2.235217,-0.050196,1.637864,0.244105,0.34224,-0.249634,0.157145,0.030391,0.439472,-2.281484
normal,1.65653,-0.773487,2.425851,-1.079221,0.203005,-1.208152,-0.392961,0.013335,-0.351977,-1.000248
distance,2.063961,-0.181209,2.929115,-0.307921,-0.422421,-0.766467,-0.916508,0.391067,0.617788,0.35159
notation,0.873402,0.214945,1.311429,0.028825,0.847159,-0.241404,0.233878,0.240826,1.022628,-2.555673
parameter,3.152204,-0.800213,1.688557,-0.092513,0.144388,-0.488527,-0.415836,0.362991,-0.086356,-1.568634
euclidean,-0.04744,0.01147,2.801379,-0.565654,0.265128,-1.404572,-0.957489,0.930853,0.869858,-1.489708
symmetric,0.77965,-0.963621,2.080124,-1.29372,0.972972,-1.44169,-0.207638,0.40538,0.770963,-1.801678
metric,0.55391,-1.017111,2.647664,-0.962468,-0.426824,-1.610395,-0.550644,1.058951,-1.024204,-0.822573
test,2.625302,0.36902,1.337109,0.15979,-0.643838,0.929099,0.737083,-0.485777,-0.29672,-1.899758
bundle,0.291843,-0.737723,1.465608,-0.752445,0.8667,-2.811561,-1.041037,1.829957,-1.514441,-0.721621
center,0.895068,-0.124438,2.677237,1.039216,0.459928,-1.74019,-0.862561,0.816002,1.373514,0.364174
symbol,1.003679,-0.119537,1.228304,-0.159608,1.210742,-0.57554,-0.220423,-0.893891,1.551033,-2.027549
projective,-0.676479,-0.321451,2.115003,-0.866179,0.720022,-2.245069,-1.071315,1.433378,-0.113314,-1.463046
sphere,0.103057,0.478695,2.84131,-0.70169,0.263044,-1.55595,-1.56794,1.296339,0.85696,-0.121364
interval,2.251514,-0.297858,2.142859,-0.517344,0.403091,-0.871384,-0.611406,-0.658023,0.089139,-0.855428
single,2.010075,-0.149334,1.814865,0.416691,0.371611,-0.836054,-1.625011,-0.79809,0.883165,-1.432196
geometric,0.150441,-0.886255,2.157414,0.231222,-0.150103,-1.018533,-0.331567,0.812309,0.79915,-2.408441
ideal,0.050969,-0.007893,1.529088,-1.53683,1.237757,-1.616321,-0.589908,-0.220158,-0.45046,-1.651497
dual,-0.327666,-0.767084,2.619912,-1.250895,0.613372,-1.436933,-0.966673,-0.225338,1.517711,-1.089268
module,-0.295252,-0.727324,0.643921,-0.998263,1.698725,-2.35912,-0.60269,0.050794,-0.693347,-2.279376
invariant,0.428553,-0.651121,2.097126,-0.835367,0.377334,-1.709447,-0.253838,1.456102,-0.311245,-1.502978
$\mathbb{Q}$,1.592194,0.096089,1.538204,-1.38744,1.913846,-1.299868,0.66816,-0.018759,0.564352,-1.227923
index,1.393878,-0.464925,1.731948,-0.23058,0.919764,-1.136321,-0.035097,-0.355145,0.763884,-1.357682
information,1.706009,-0.835949,1.067919,1.760174,-0.642929,-0.425324,-0.410113,-0.454853,-0.012541,-2.353051
transformation,0.980077,-0.95214,1.91359,-0.425949,0.447753,-1.674474,-0.291678,1.750654,0.172678,-1.493815
extension,0.278865,-0.353459,1.930423,-0.944397,0.567396,-1.536809,0.139051,0.070433,-0.73615,-2.478074
direct,0.723513,-0.77002,2.062984,-0.227177,0.115863,-1.354447,-0.999638,-0.69623,0.076675,-1.456124
uniform,-0.279927,-0.301369,2.556835,-0.350962,0.673743,-1.218395,-0.125638,-0.506342,2.172097,-0.579145
path,1.640804,-0.33351,2.538638,-0.285452,-0.174946,-0.903315,-1.137736,-1.215341,0.081801,-0.344124
negative,2.494663,0.566102,2.109557,-0.812171,0.424187,-0.428728,-0.452388,0.585537,0.016678,-1.412665
image,1.148172,-1.47028,1.212417,0.526742,0.918545,-1.793194,-1.00555,0.449716,1.48629,-0.965565
member,-0.183138,0.073528,2.224128,2.49582,-0.131961,-1.926288,0.012494,-2.169099,-0.221132,-0.720041
inverse,1.79272,-0.891341,1.859338,-1.219756,0.531582,-1.009371,0.132923,1.256267,0.050171,-1.643998
step,2.641294,0.679568,1.413669,0.385997,0.451237,0.027117,-0.429987,-0.394948,0.480979,-1.715016
independent,2.313591,-0.396608,2.126581,0.006827,-0.032329,-0.868341,-0.552883,-0.698168,-0.476233,-1.372818
arithmetic,0.323594,0.317838,1.583948,0.016309,0.181883,-0.26812,0.340914,-0.575405,0.390361,-3.198965
position,1.862268,0.754363,2.087566,1.783234,0.113642,-1.343688,-1.029439,-0.230186,0.064256,-0.32679
calculus,0.202896,-0.774437,1.552369,0.621707,-0.734368,-0.491543,0.874488,0.939732,-0.401275,-2.992331
rational,1.107326,0.445278,2.062882,-1.407431,0.664079,-0.674135,-0.163994,0.632459,-0.019207,-1.962978
law,0.962262,0.11499,2.019627,0.083014,-1.053176,-0.066877,-0.103763,0.813512,-0.446329,-1.521794
tree,0.815255,-0.744936,1.952789,-0.633824,0.17424,-0.346143,-0.501344,-2.308727,1.098326,-1.032605
component,1.970243,-1.225187,1.737396,-0.234114,0.523084,-1.552017,-1.283662,0.306679,0.635974,-0.846467
lattice,-0.560978,-0.544821,1.910623,-1.1669,0.977624,-1.440611,-0.655978,-0.638296,1.160698,-1.245148
inequality,0.95306,0.386498,2.767745,-1.564646,-0.776926,0.445683,1.352118,0.49491,-0.48581,-1.089459
volume,0.267766,0.163332,1.952263,1.263006,0.700261,-1.270018,0.4092,0.815486,1.568594,-0.95732
section,0.382191,0.219622,1.663716,0.882352,0.74907,-1.673411,-0.448076,1.129525,0.466857,-1.222995
add,1.826841,0.955612,1.424007,0.307657,0.943805,-0.616996,-0.984895,-0.310682,0.965871,-1.543339
$\mathrm{e}$,0.887678,-0.078572,1.794684,-0.576208,1.531793,-2.243561,0.471427,-0.586141,-0.523507,-0.433748
fundamental,0.203546,-0.377825,2.241557,-0.010985,0.139322,-1.382542,-0.662345,0.862364,0.231729,-2.208667
game,0.419735,0.143583,1.184756,0.762018,-0.57153,0.045132,-0.322398,-1.917387,0.253812,-1.842149
polytope,-1.549518,-0.080292,2.233429,-0.173178,1.178228,-1.496336,-0.087644,-0.166377,2.759885,-0.873868
smooth,0.61279,-0.507268,2.239825,-1.119368,0.424575,-2.218117,-0.901763,1.226116,-1.156203,-1.162076
partial,1.217175,-0.789839,2.074868,-0.316829,0.080043,-0.889277,0.306734,-0.123274,0.063524,-1.827019
extend,0.758056,0.11891,2.072378,-0.56901,0.236996,-0.879826,-0.467427,0.382917,-0.222009,-1.851229
multiplication,1.436485,-0.023806,0.935859,-0.671468,1.453407,-0.89467,-0.221018,0.464886,0.524202,-2.676228
boundary,0.983557,-0.465742,2.420582,-0.528919,0.010791,-1.245952,-1.08803,0.643908,-0.092053,-0.436361
local,0.701676,-0.972791,1.878351,-0.332845,-0.243883,-1.27902,-0.855218,0.185062,-1.065739,-1.441326
node,1.679041,0.298988,1.780675,0.689089,0.529031,-0.843163,-1.323877,-2.102791,0.841315,-0.02831
develop,0.234025,0.172371,1.887545,1.379612,-1.28451,0.01271,0.174091,0.550578,-0.024324,-2.519999
difference,2.139702,-0.107607,1.632265,0.038029,0.01745,-0.204354,-0.28702,0.566712,0.184472,-1.812379
statement,0.627034,1.042873,1.726283,-0.788265,0.088728,-0.511281,-0.358488,-0.195375,-1.150869,-2.927995
tensor,0.870742,-1.578951,1.454522,-0.569631,0.324874,-1.588626,-0.530136,1.717879,-0.174144,-1.214085
discrete,1.012428,-1.603363,1.940347,0.043947,-0.111234,-1.185305,0.230387,0.32732,0.22369,-1.942829
variety,-0.651057,-0.303557,1.534774,-0.589779,0.484681,-1.998885,-0.648141,1.261962,-0.834467,-2.302834
generalize,0.677886,-0.464092,2.457717,-1.054765,-0.120786,-0.356016,0.260855,0.855084,0.355622,-2.191774
sample,3.677997,-0.436015,1.398973,0.564865,-0.284184,0.190162,-0.297805,-0.407624,0.200804,-1.173783
statistic,1.83475,-0.994465,1.361068,2.114846,-1.082231,-0.277586,1.026354,0.160992,-0.353839,-1.705986
axis,1.823899,0.30394,1.924066,0.100512,1.128795,-1.817969,-2.208163,2.248134,1.095856,0.235618
hyperbolic,-0.545602,-0.424704,2.560779,-0.736703,0.215742,-1.12372,-0.294085,1.725454,1.894932,-0.775377
rotation,1.512227,0.043739,1.341621,0.088061,1.295333,-1.563877,-1.670849,2.470616,1.186118,-0.823843
Hilbert,-0.537876,0.112175,2.260153,-0.613761,-0.205748,-1.036624,0.314919,0.567236,-0.776908,-2.082014
digit,2.162716,1.941354,0.909684,0.406266,1.489136,0.452115,-0.576017,-0.76963,2.294249,-1.691653
intersection,0.317154,-0.1612,2.594469,-0.979803,0.668575,-1.720154,-1.268089,-0.183537,0.075706,-0.652606
addition,1.329501,0.02767,1.307861,0.254509,0.722283,-1.028943,-0.405177,0.189487,-0.0053,-2.198454
expression,1.81683,0.140847,0.97238,-0.490846,0.755475,-0.183018,-0.337048,0.557211,0.211605,-2.794736
Student,0.567811,1.592251,1.330519,2.908677,-0.622831,-0.830412,-0.185368,0.010256,-0.851401,-1.393246
approximation,1.972292,-0.243164,1.716364,-0.16353,-0.411418,0.424365,0.395651,0.214961,0.232987,-2.120806
$\mathbb{Z}$,2.209175,0.208936,1.154925,-0.492803,2.153548,-2.258165,0.502833,0.671801,-0.573857,-0.672494
mathematics,-1.011801,-0.34046,1.729954,3.208371,-0.354217,-1.723598,1.259122,-0.449492,0.297625,-0.814114
code,1.280935,-0.759771,0.996674,0.594742,0.331951,0.058753,0.219732,-1.030393,1.732592,-1.873667
rank,1.284234,-0.290282,1.624019,-0.223776,0.761799,-1.074396,0.00766,-1.073738,0.067122,-1.220999
characteristic,0.995492,-0.325329,1.66622,-0.791732,0.479729,-1.172258,-0.324167,0.787342,-0.354296,-2.017739
binary,1.536732,-0.575954,0.897191,-0.371198,1.154809,-0.585153,-0.309347,-1.14629,1.604422,-2.202248
closed,0.600997,-0.547258,2.999764,-1.385164,0.356216,-2.145113,-1.561414,-0.213268,-0.617933,-0.481849
tangent,1.129187,0.088851,2.780508,-0.79889,0.39765,-1.780412,-1.331179,1.95262,0.080953,0.180161
diagram,0.075034,-0.241414,1.905924,-0.454403,0.327348,-0.991033,-0.990986,0.169531,1.341608,-1.056562
divide,1.891291,1.67984,1.880173,-0.305868,1.343975,-0.425986,-0.661064,-0.2266,0.88782,-1.298354
functional,0.692172,-1.502397,1.991025,0.084866,-0.623833,-1.185599,0.844687,0.169184,-0.723753,-2.015849
abelian,-0.954999,-0.422994,1.497981,-1.403492,1.148222,-2.316632,-0.319535,0.205366,-0.697935,-2.432825
odd,1.820296,0.990995,1.818638,-1.151016,1.181952,-0.384011,-0.400055,-0.453325,0.732686,-1.267734
action,0.779569,-1.017936,1.33685,-0.19523,0.610678,-1.969081,-1.094296,0.433131,-0.77946,-1.367151
tiling,-1.493414,0.375017,2.019369,-1.131573,0.819181,-0.383405,-1.189031,-0.327163,3.494136,-0.802016
ratio,2.323744,0.287379,1.794341,-0.048189,-0.182912,0.326912,-0.427288,0.442175,1.111301,-0.606321
program,0.664843,-0.262282,0.714915,2.124255,-0.268481,-0.827851,-0.185945,-0.690361,-0.257843,-2.194124
quadratic,1.112574,-0.240356,1.613745,-1.344109,0.729166,-0.348321,0.239709,1.099373,0.609838,-2.329074
cube,0.299477,0.642787,2.135339,-0.161846,0.94585,-0.450212,-0.754275,0.124342,2.899302,-0.538268
