word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
formula,1.416961,0.864732,1.305581,0.032794,1.762156,-0.210368,0.340771,0.395201,1.173785,0.571647,0.482163,-0.43667,0.423357,-1.19131,0.948304,-0.320594,0.453091,0.175922,-0.206769,-0.764732,-0.958301,0.618544,0.568796,0.239951,-0.808698,-0.294154,-0.179007,-0.531328,0.78259,-0.753405,-0.212389,0.341253,0.717034,-0.064007
ring,0.565365,0.848076,0.403989,-0.012876,-0.630199,-0.003851,0.729357,1.159489,0.122457,0.050346,-0.119629,-0.561697,0.246418,-0.691483,-0.055459,1.013043,0.146929,-0.338568,-0.062948,-0.092689,-1.047706,0.192666,0.84032,0.338193,-0.167916,-0.18737,-0.538905,-0.329806,0.644465,-0.265321,0.138069,-0.899429,-0.312386,0.936665
edge,0.908857,0.746689,0.064715,0.042093,-1.319513,0.632004,-0.305372,0.290341,0.189939,0.282683,0.500651,-0.450221,0.140376,-0.699904,0.054115,1.803226,0.205696,-0.454068,-0.385248,0.114029,-0.002425,-0.057547,0.576332,0.80329,-0.878799,0.320116,-0.042014,-0.019526,0.435903,0.322648,-0.645566,-1.224544,-0.681211,0.532006
sum,0.154546,1.592752,0.290011,1.495898,1.343315,-1.054694,-0.450906,0.248084,0.895584,0.294765,0.968045,-1.457141,-0.765779,-1.170372,0.364237,0.819558,0.021345,-0.212796,-0.249652,-0.470867,-0.02944,0.210986,0.029635,0.240751,0.441756,-0.193979,-0.740652,0.025966,-0.380732,-0.725057,0.298926,-0.257747,-0.321437,0.363395
plane,0.538705,-0.078507,0.250061,-0.159489,0.069509,-0.684067,0.049136,1.885119,-0.060057,-0.280931,0.724995,0.124328,-0.266585,-0.030126,-0.345292,0.737951,0.265082,-0.495323,-1.142787,-0.64091,-0.045861,0.136454,1.213254,1.37161,-0.239996,0.312668,0.652494,0.300905,0.0178,-0.703059,-0.651282,-1.507331,-0.459347,1.461401
analysis,-0.551135,1.700888,0.244013,-0.423172,1.209121,-0.296018,-0.535208,-0.311126,-0.974737,0.134563,0.366443,-0.311335,-0.876596,-1.764354,0.265888,-0.15152,-0.612681,0.26546,-1.318244,0.11914,0.29411,-0.152176,-0.002141,0.443066,-0.96615,0.439867,0.462804,0.79344,0.90994,0.264302,-0.722771,-0.559465,0.879658,-0.066865
dimension,0.476339,1.47964,0.145362,-0.189814,0.382805,-0.253615,-0.645378,0.914739,0.476866,-0.376232,0.577748,-0.271597,-1.103562,-1.001442,-0.193921,1.066158,0.138587,0.380277,-0.587379,0.18289,-0.123769,0.607675,0.463972,1.290025,-1.169749,0.589927,-0.34414,0.246078,0.280156,-0.741441,0.016234,-0.508913,0.098067,0.867699
curve,0.677166,0.879409,0.806914,0.579935,0.007691,0.645952,-0.744511,0.744106,0.649389,1.066109,0.916683,-0.798589,-0.036167,-1.052363,0.134131,0.916744,0.43338,0.158899,-0.973968,-0.376109,0.564703,-0.394219,1.039253,0.928916,-1.348751,0.899304,-0.031376,0.049969,-0.218408,-0.239308,-1.205777,-0.890552,-0.795568,1.352895
type,1.65526,0.669305,-0.339375,-1.014536,0.654431,-0.600495,-0.463396,0.99819,-1.022621,-0.217677,-0.306907,-0.654384,0.182983,-0.507837,0.598195,0.536963,-0.559621,0.486943,-0.275965,-0.419196,-0.362992,0.455087,0.962239,-0.137088,-1.386105,0.151234,-0.205681,1.271078,0.062824,0.115927,-0.699367,-0.757029,0.262649,0.69105
operator,1.220957,-0.053544,0.145499,0.860638,1.168995,-1.570106,0.753243,1.277368,-0.412046,-0.38768,-0.083292,-0.319049,0.465034,-1.099501,0.165884,-0.137781,-0.317124,-0.46685,-0.730703,0.218644,1.000545,0.126051,1.114401,1.073372,-0.333953,0.544014,0.035261,-0.186898,-0.623554,-0.825954,-0.592867,-1.4119,0.459136,0.19265
prove,0.038335,0.726386,1.228119,-0.891364,0.923317,-1.084177,0.202453,0.310199,0.195413,0.187444,0.454394,-0.375495,-0.054201,-0.829867,0.487323,0.733112,-0.14444,-0.130412,-0.221512,-0.491452,0.251165,0.227601,-0.592983,0.502086,0.849769,-0.003165,0.416569,0.033551,-0.01354,-0.018025,-0.503516,-0.145385,0.41149,0.714115
probability,0.124845,1.731844,1.245511,0.755719,2.047571,-0.897948,-0.784182,0.289463,0.265815,-0.512984,0.307101,-0.998839,-0.565906,-1.633173,-0.182151,0.351619,0.16171,0.239504,-1.823546,-0.588201,0.684767,-1.079157,0.742732,0.413592,-0.249361,0.27467,-0.155525,0.387683,0.418308,0.001441,-0.163908,0.20248,0.463609,0.938678
structure,-0.082907,1.245515,0.185095,-0.86686,-0.770599,-0.588656,-0.054896,0.852922,-0.454516,0.710977,-0.251196,-0.576034,-0.413973,-0.96581,1.051827,0.830023,0.130962,0.170667,-0.429347,0.310101,0.141657,0.057228,-0.060799,-0.24711,-2.396552,0.537753,0.001785,-0.470671,-0.204253,0.513926,0.008013,-1.518859,0.488602,0.573258
