word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
edge,-2.655513,1.246763,-0.117377,1.213778,1.451283,0.60577,0.296824,0.6617,0.548054,0.574797,2.149408,0.252654,-0.94408,-1.972746,0.693588,0.513161,1.723183,0.254223,-0.44587,-0.122458,1.525715,-0.296378,-1.361809,-0.957526
sum,-1.393234,1.244125,0.941119,2.739707,-0.419809,-0.431513,1.418182,0.523544,0.296408,0.435833,0.147237,0.166173,0.004266,0.194747,0.393654,-0.750608,0.288711,0.232725,-0.012385,-0.455467,1.245278,-0.413718,-1.121074,-1.417697
plane,-2.825711,0.282695,-0.411215,1.676464,1.38474,-0.590095,-1.034519,-0.393267,-0.941004,-1.402768,0.260271,0.249543,-0.775429,-1.072388,0.274717,-1.082499,0.517644,-0.00794,-0.221908,-1.525857,1.58519,-0.554164,-1.340499,-0.268162
analysis,-0.786603,-0.025256,-0.040476,2.000831,-0.006162,0.255347,0.695204,0.252905,0.762838,0.056867,-2.13343,-1.121022,-1.952555,0.041769,-1.354174,1.095583,-0.77123,-0.190824,-0.344181,-1.601993,0.559781,0.341161,-1.14486,-0.524707
dimension,-2.328173,0.370276,-0.754856,2.258917,0.560648,0.473894,0.544884,-0.346389,0.72595,-0.750885,-0.667612,1.163243,-1.047095,-0.236707,0.075384,-0.655219,0.489144,0.660122,-0.455828,-0.956703,1.369286,-1.143785,-0.783752,-0.512177
curve,-2.131638,0.271017,-0.893932,1.447229,0.352643,-0.43308,0.662871,-0.09761,-1.42535,-1.484288,-0.543997,0.221645,-0.533869,-0.829894,0.678806,-0.666741,-1.177937,0.718327,-0.519178,-0.943441,1.423514,0.313441,-1.650076,-0.168967
type,-0.728615,0.376273,-0.384579,2.402595,0.618479,-0.312989,0.243778,0.470504,-0.083127,0.234902,0.064755,0.646449,-0.356225,-0.351254,-1.150758,0.882002,0.273837,0.368928,0.275485,-1.486808,1.248601,-0.483083,-1.191374,0.274697
operator,-0.841334,-0.143108,1.371855,2.009652,-0.588201,-1.329302,-0.122205,-0.897127,0.856502,-0.371016,0.130291,0.499335,-1.404166,1.092679,-1.258311,0.42016,0.302972,0.038754,-0.644114,-1.762492,1.084639,0.44673,-1.046695,-1.55278
prove,-2.182829,-1.621423,0.539546,1.700352,-0.268139,0.668786,1.005395,0.938846,-0.977731,0.250624,0.572659,-0.647581,-0.170621,0.437796,-1.144669,-0.020494,-0.570829,1.415472,-0.290278,-1.254049,0.429325,-0.944546,-0.837379,-0.698871
probability,-0.790115,1.512205,1.228018,2.107157,0.701901,0.684594,1.867392,0.848713,0.951163,-0.27007,-0.428765,-1.086953,0.331781,0.391986,-1.1994,1.149062,-0.124528,0.333198,-0.293645,-0.985794,-0.261102,-0.10386,-1.755434,0.162089
structure,-1.355638,0.464702,-0.641559,1.892369,0.901688,-0.276443,0.009357,-0.825382,0.659124,0.508793,-0.599169,1.19008,-0.666448,-0.250189,-1.030349,1.180816,-0.089903,1.210894,0.182685,-1.687616,1.535916,0.232611,-0.812224,-0.146559
representation,-1.445571,0.422909,0.695968,1.605455,0.115296,-0.393698,-0.124206,-0.220487,0.043622,1.076453,-0.762213,0.958875,-0.943859,0.113505,-1.138319,-0.560143,-0.261737,0.805251,-0.471672,-0.838979,2.544908,0.019397,-0.522612,-0.737008
series,-0.657864,0.520571,0.782939,2.465889,-0.506475,-0.116827,0.323822,0.349304,0.241297,0.135296,-0.849324,-1.754868,-1.106288,0.574034,-0.417703,-0.977907,-0.38613,-0.261468,0.324837,-1.120756,0.899016,-0.029472,-1.224697,-0.790306
prime,-0.804994,0.349702,-0.608767,2.508555,-1.524936,0.667383,1.137367,1.32427,-0.596674,0.73681,0.361557,-0.050503,0.418411,0.607934,0.022093,-1.448381,-0.127373,1.348216,1.0627,0.112217,1.549172,-0.961378,-1.451217,-0.734053
measure,-2.132758,0.388569,0.343927,1.904116,0.973226,-0.088896,0.896521,0.167177,0.961358,-0.690599,-0.352287,-0.521257,0.275906,1.195852,-0.803847,0.746911,-0.271787,-0.4633,-0.036402,-0.385987,0.905274,0.162809,-1.732078,-0.736738
equal,-1.936364,1.362075,0.161818,2.143772,0.704595,-0.619128,1.239374,0.621954,0.249653,-0.037927,0.776102,-0.17093,0.305488,-0.050686,0.082895,-0.59196,0.124216,-0.132998,0.015934,0.200818,1.183689,-0.696502,-1.423085,-1.548021
lie,-1.939153,0.390866,0.26784,1.065523,1.311033,-0.842995,-0.376101,-1.092792,0.008797,0.006505,-0.166052,0.798865,-0.824094,0.146524,-0.520276,-1.233197,-0.60398,1.687741,0.088276,-1.162302,1.745814,-0.758535,-0.469004,-1.230901
manifold,-2.323226,-0.369717,-1.276201,1.972986,0.452803,1.17295,0.51568,-1.654425,0.474258,-1.407682,-0.261968,1.459215,-0.98822,-0.057063,-0.254914,-0.351928,-0.520793,2.065782,-1.075817,-1.45013,0.916823,0.44982,-0.179309,-0.366304
degree,-1.240296,1.273184,-0.247996,1.457313,-0.115095,-0.755696,-0.09642,0.313326,0.150741,0.653216,0.187638,-0.896103,-1.065113,-0.299975,-0.163137,-0.342658,-0.375574,0.96617,-1.968613,-0.115576,1.009579,-2.412237,-2.02837,-0.951987
