word,1,2,3,4,5,6,7,8
derivative,0.117409,1.549476,1.381579,-0.178062,0.979393,0.47115,-0.779736,-1.055067
symmetry,-0.548723,1.745642,0.777081,0.186859,1.589448,0.384937,-0.697106,-1.776817
compact,0.505009,1.741391,1.436192,-0.1386,0.245022,-0.7836,-0.298492,-0.300732
factor,0.708195,1.99232,0.817417,-0.493901,0.240617,1.566921,-1.541572,-0.68538
family,1.632089,0.023211,-1.246482,0.088127,-1.082985,0.610359,0.257942,-0.257122
transform,0.541902,1.528107,-0.139291,0.307579,0.575567,0.302812,-0.323751,0.023841
convex,-0.232776,2.198646,-0.16795,-0.554951,2.021703,-1.67197,-0.711258,-1.677406
domain,0.928571,0.981135,1.097041,0.120211,1.071387,0.870497,-0.735571,-0.820327
subgroup,0.453814,0.044011,0.579056,0.514629,2.267066,-0.341358,-0.008476,-0.827077
construct,2.0301,1.156074,-0.437204,-0.722186,0.384185,-0.048415,0.767254,-0.300343
axiom,-1.534641,0.503877,1.051772,0.079632,1.432955,0.782861,-0.978172,-0.783693
construction,2.437208,0.666641,0.198687,-0.829839,0.081857,0.327929,0.556681,0.004864
therefore,1.609052,1.58571,-0.501693,-0.043928,0.645373,1.064326,-1.730302,-0.447145
compute,-0.331946,1.928226,2.650654,-0.019088,0.694204,0.8974,-0.570839,-0.189463
normal,0.991453,1.86717,0.370897,-0.612687,0.143382,0.261498,-0.927559,-0.383102
distance,1.539891,1.107612,0.568554,-0.230534,-0.260524,-0.434786,-0.656935,-0.566944
notation,-0.430101,1.406267,1.236699,1.221842,1.030768,0.260791,-0.469954,-1.483438
parameter,0.126464,2.279788,1.830737,-0.15402,1.161698,1.071228,-1.695486,-1.537851
euclidean,-0.953523,1.325287,1.176685,-0.111472,2.213657,-0.011501,-0.379705,-1.73051
symmetric,-0.515741,1.651525,1.143236,0.030136,1.947065,-0.346391,-1.339542,-1.194714
metric,0.222977,1.116011,1.808255,-0.387533,0.940109,0.498829,-1.062802,-1.114737
test,0.704753,1.490703,1.032091,-0.938055,-0.912634,0.854483,-1.216427,-0.112175
bundle,-0.160098,1.980985,1.180345,-0.012502,0.470143,-0.863731,-0.789396,-0.28309
center,1.66747,0.576687,1.111728,-0.515638,-1.057736,0.434371,0.912913,0.710228
symbol,1.036207,1.301957,0.045098,1.380472,1.008034,0.001553,-0.307708,-0.298226
projective,-1.579337,1.429097,1.061592,0.028006,2.193197,0.129554,-0.274163,-1.468044
sphere,0.558105,1.633492,0.146427,0.772655,1.195377,0.429744,-0.491871,-0.543047
interval,0.655414,1.4463,0.703576,-0.142893,0.391729,-0.29211,-1.485365,-1.417507
single,0.734567,1.963727,0.371152,0.599746,-2.182247,-0.901419,-0.77018,-0.296321
geometric,0.043368,2.501146,0.414635,0.858134,2.122239,-0.106321,0.59441,-1.139875
ideal,0.57419,1.772406,-0.359758,0.628713,0.93263,0.887464,-0.440567,0.054528
dual,0.624584,1.038399,1.61723,-0.276695,-0.002337,-0.328275,-0.737848,-0.007232
module,0.1398,1.78471,2.335245,-0.265042,0.381388,-0.308465,-1.033212,-0.201335
invariant,-0.854581,1.179118,0.869502,-0.021488,1.987348,0.761884,-1.039372,-1.932588
$\mathbb{Q}$,-0.478267,0.487461,1.097677,0.460601,-0.850592,-0.524209,-0.829935,-0.757862
index,0.799352,0.942271,1.728884,0.05879,0.351994,1.149962,-0.140561,-0.872377
information,1.268219,1.425115,1.234643,0.103283,-0.229354,1.853724,-0.455409,0.701642
transformation,0.158623,1.604429,0.633918,0.609351,0.852529,1.388053,-0.363442,-0.394188
extension,1.263808,1.083289,1.294023,-0.7279,0.286073,0.11207,0.080937,0.229151
direct,-0.130066,0.852194,-0.213315,0.973247,-1.651742,0.587862,-0.273868,0.577255
uniform,1.023469,1.2687,0.057334,-0.402765,0.213244,-0.186166,-0.615645,0.035802
path,1.032989,1.684398,-0.042067,-0.104328,0.262442,-0.133059,-0.35578,0.002299
negative,0.213787,2.161171,0.179775,0.177949,0.081943,1.38482,-2.005382,-0.579985
image,0.670778,2.439244,0.490278,1.072695,-0.094301,0.338786,0.147664,-0.428531
member,1.51999,-0.388851,-0.273944,0.250492,-1.498661,1.445372,0.345826,1.0442
inverse,-0.77145,1.506164,1.342726,-0.080487,1.439113,0.568709,-1.375077,-1.854728
step,0.527974,1.527511,-0.143703,-0.187961,-0.705862,0.355135,-0.9674,3.1e-05
independent,1.318405,0.406033,0.468049,0.092504,-0.678846,1.399157,-0.183408,0.856825
arithmetic,-0.813891,1.142081,1.468678,0.52443,1.487563,0.838017,-0.656367,-1.417281
position,1.560693,0.455428,-0.173175,-0.227391,-0.746136,0.898325,-1.025812,0.169644
calculus,-1.395038,0.678364,1.33952,0.093738,1.630874,1.528325,0.031988,-1.029957
rational,-0.71108,1.54688,0.223869,0.716284,1.451721,2.26102,-0.995768,-0.053077
law,1.357825,-0.170912,-0.442931,-0.132218,-0.606533,2.772793,-0.399714,0.585804
tree,1.418931,2.112161,-0.831394,-0.00226,0.109297,-0.848822,0.759153,-0.374642
component,1.440176,2.48363,1.968009,-0.620364,0.669548,0.442237,-0.775292,-0.416838
lattice,-0.33991,1.971549,0.92931,-0.721601,1.755548,-0.451196,-0.143371,-1.578865
inequality,-0.293357,0.583742,0.62376,-0.143719,1.507455,2.23078,-1.228952,-0.022079
volume,0.758447,0.908599,0.697389,0.860597,-0.763574,0.677508,0.668833,-1.845407
section,2.049218,0.795969,0.598075,-0.4026,-0.361299,0.123499,0.228773,-0.400996
add,1.181418,1.778516,0.178644,-0.070961,-0.893932,-0.053171,-0.50387,-0.145559
$\mathrm{e}$,0.834172,-0.09207,0.963777,1.526847,-0.718751,-0.693998,0.079439,-0.519678
fundamental,0.363552,1.546041,0.854404,0.635861,0.824043,2.511861,-0.661683,-0.321723
game,0.948061,1.221425,0.820897,0.454801,-2.810293,-0.815073,-1.112558,0.983764
polytope,-1.800266,0.284369,1.37822,-0.23155,2.225604,-0.961284,0.670048,-1.722875
