word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
line,-0.068415,-0.052669,0.23504,-0.428335,0.656917,1.077043,-0.197217,0.343433,-0.347062,0.062594,0.110049,0.73382,-0.391801,0.407304,0.279702,0.578072,0.101217,-0.303507,0.7408,-1.556241,-0.33177,0.560701,-0.075943,0.56686,-0.105635,0.235339,0.627822,-0.577104,-0.105632,-0.00379,-0.337417,0.481526,-0.673518,-0.94985,-0.88085,-0.429764,-0.477607,-1.016601,1.038239,0.049752,-0.095956,0.320271,-0.096455,0.497664
model,-0.047681,-0.015209,0.239899,-0.402341,0.072929,-0.656351,-0.792826,0.631595,-0.91974,0.429419,0.113624,0.333919,-0.062357,0.551884,-0.056443,-0.698181,-0.425939,0.888137,-0.208227,-1.578183,-0.687829,-0.05248,-0.325417,0.425207,0.535777,0.338638,-0.836196,0.027567,-0.130705,0.2413,-0.270438,-0.569901,1.005877,-0.577523,-0.847762,-0.422958,-0.203387,-0.647934,0.436381,-0.177293,0.653501,0.898338,-0.357582,-0.855452
real,0.019,-0.21595,-0.037946,-0.408361,0.337173,0.004145,0.063907,0.484257,-0.697745,-0.007245,-0.464042,0.790468,-0.554374,0.332558,-0.112199,-0.053314,0.064981,0.035084,0.685135,-0.183768,-1.75603,0.499363,-0.33912,0.1699,0.656666,-0.656677,-0.124102,-0.521339,0.198074,0.461339,0.219336,-1.186747,0.361129,-0.138375,0.149058,0.060252,0.131077,0.348404,0.273692,-0.32686,0.569869,0.141442,0.805788,0.111107
property,0.009798,-0.609037,0.017947,-0.417866,0.583276,0.399308,-0.019692,0.342491,0.052019,-0.623254,-0.573314,0.414835,-0.480421,1.505013,-0.347926,0.534066,-0.480241,0.907011,0.514611,-0.415044,0.100096,0.178244,-0.080804,0.535207,0.749933,-0.372701,0.483684,-0.194251,0.599657,-0.531578,0.305251,-1.142705,0.305032,0.335417,-1.857011,-0.150829,0.257034,0.631714,0.358428,0.065253,1.115291,0.18683,-0.00769,0.613936
geometry,0.901174,-0.654309,0.988841,0.312256,-0.111692,-0.541552,-0.150806,0.226271,-0.929944,0.024735,-0.76304,-0.161423,-0.505752,0.307777,-0.758994,0.065585,0.464321,0.768443,-0.968604,-1.504204,-0.19642,0.370881,-0.338584,1.117325,0.234624,0.332268,-0.054357,-0.949879,-0.207821,-0.756976,-0.359875,0.927353,1.622924,-0.057145,-0.547111,0.062731,-0.248695,0.210405,0.690959,-0.919617,1.009609,-0.325844,-1.277236,-0.984629
complex,0.150843,-0.444492,0.3167,-0.099216,0.023882,-0.252115,0.65322,0.650215,0.297062,0.361524,-1.096809,0.587098,0.309896,1.057392,-1.167773,0.105783,-0.186264,0.165567,0.571502,-1.471844,0.079923,-0.18952,-0.000787,1.227467,0.71228,-0.196114,0.249252,-0.491586,-0.379214,0.202139,-0.070508,-0.227569,0.579026,-0.826699,-1.134676,0.144385,-0.035468,-0.112649,0.463595,-0.374007,0.602857,-0.361829,0.030619,0.416816
linear,-0.557771,-0.821608,0.514925,1.144586,-0.262838,-0.645302,-0.008773,0.531784,-1.312681,0.52183,-0.275438,0.845564,-0.543776,0.501456,-0.020663,0.319351,0.283234,0.088369,0.01419,-1.938733,-0.336182,0.238724,-0.829751,-0.224548,0.238468,-0.4823,-0.199581,-0.865961,0.773417,-0.867608,-0.068607,0.866994,1.12267,-0.425599,-0.731854,-0.291949,-0.317865,0.411886,1.255709,-1.121954,1.205764,0.051843,-2.109591,-0.056164
polynomial,-0.372047,-1.990704,0.678458,0.360003,-1.473931,-1.150119,-0.684104,0.332204,-1.299628,-1.262547,-0.10217,0.061859,-0.833191,-0.342484,0.151275,0.801004,1.066187,0.794856,-0.083017,-0.214755,0.01238,0.6745,-1.163519,0.420139,1.469599,-0.776804,-0.905072,-1.340793,-0.320943,-0.680734,0.659579,0.929578,1.792719,-0.309638,-0.819998,-0.785179,0.576809,0.996498,-0.57848,-0.74812,-0.245922,-0.850978,-0.878243,-0.780348
algorithm,0.459318,0.012581,0.010407,0.78986,-0.864532,-0.873011,-0.540626,0.106905,-1.253755,0.034982,0.309079,1.467751,-0.603412,0.815896,0.065656,0.798064,0.252,0.833687,-0.050741,-0.991342,-0.155741,0.351765,-1.398279,0.534611,1.107724,-0.809515,-1.045279,-1.675549,-0.709411,-0.378384,0.565333,0.401485,1.495898,0.823147,-0.983812,-0.696228,0.67859,0.555256,0.343426,-1.567679,-0.531937,-1.003606,-0.318575,-1.32192
mathematician,0.64919,0.393711,1.045984,0.877406,0.291675,0.022304,-0.966919,0.225836,-0.413436,-0.202383,-0.937456,-0.648564,-0.655883,-0.189136,-0.564938,-0.327923,-0.584736,-0.097736,-1.864915,2.076203,0.070955,1.147874,-0.305102,1.019952,0.594578,0.211904,-1.996733,0.875708,0.739102,-0.239438,0.176143,0.641389,1.640065,-0.26082,0.145291,-0.360905,0.447538,0.752873,1.038879,0.176087,-0.069497,-0.463224,-0.598134,-0.956492
