word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
state,0.364849,-1.695502,-0.233888,-0.786415,-0.32228,-0.546638,0.373099,0.39002,0.134079,-0.799732,-0.754001,-1.600433,-0.45497,0.00484,0.191411,0.257042,0.022452,-1.109323,-0.327373,-0.380053,-0.669307,0.835859,-0.123145,-0.049018
sequence,-0.151339,-1.201162,-0.9974,-0.017997,0.188565,2.187572,-0.189967,-0.746591,-0.214104,-0.842755,0.523298,0.203999,0.289666,-0.847274,-0.223393,1.004707,-1.115137,0.451637,-0.731329,-0.176947,0.722774,0.058655,-0.592066,0.107812
distribution,0.023215,-1.686204,0.815533,-0.218042,1.692818,1.756549,-0.533115,0.004429,0.971541,-0.625586,0.621279,-0.710979,0.089857,-1.119986,-0.525045,0.16692,0.185062,-0.088971,-0.650508,-0.040105,0.18026,0.048943,0.317808,0.884863
variable,0.413238,-1.383068,-0.2381,0.264163,1.301774,2.689998,-0.362762,-0.204361,-0.193221,-0.544429,1.402562,-0.004323,0.550613,-1.271576,0.196972,0.785119,-0.227322,-0.156919,-1.162235,0.039976,1.153455,0.085158,-0.65024,0.107968
solution,-0.174622,-1.376352,0.115021,-0.01992,0.045978,1.508736,-0.210164,-0.336076,0.660391,-1.41708,1.010384,-0.64624,-0.014399,-0.915778,0.296062,1.275291,1.129521,-0.264428,-0.787069,0.757649,0.149964,-0.093946,0.110528,-0.416628
square,-0.70406,-0.260878,-0.021552,-0.588642,1.016377,0.143681,0.160618,-0.983026,-0.816233,0.455094,0.157212,-0.538548,-1.714942,-0.507795,0.055833,0.607986,-0.068793,-1.179159,-0.43839,-1.860578,-0.261839,0.763407,0.469734,0.199229
map,-0.553551,-0.497348,0.2246,-0.95014,0.939865,0.973868,-0.287174,-0.797799,-0.75532,-0.396878,0.54949,-0.864864,0.249931,-1.281923,-1.039498,0.125533,-0.375056,-0.06866,-1.812573,-0.177673,-1.153517,0.54342,-0.007644,0.215669
class,0.399761,-0.941057,-0.101576,0.21879,0.356429,-0.042474,0.119436,0.129992,-1.398719,-0.400072,-0.3407,-1.466396,0.393177,0.402303,0.505502,0.382539,0.657632,-0.17734,-0.135178,-0.605416,1.330892,0.897026,-0.446534,-0.249887
integer,-0.982313,-1.556913,-0.179666,1.26765,0.127896,1.768604,0.407402,-0.503125,-0.647547,-0.636531,1.633629,1.195836,-0.474684,-2.36109,0.680501,0.57299,-0.431342,-0.449115,-2.107551,-0.719146,1.321995,1.46165,-0.217853,0.265889
mean,0.243777,-1.331259,-0.712014,-0.045503,0.399593,0.919351,-0.180137,0.233314,-0.467219,-0.84021,0.598978,0.030875,0.307865,0.325192,-0.714569,1.243308,0.335971,-0.394178,-0.308449,-0.538041,0.28375,0.530087,0.239441,1.170685
