word,1,2,3,4,5,6,7,8,9,10
game,-1.651337,0.177389,0.842506,0.614525,-1.378291,-1.127757,0.269065,-0.50091,2.431345,-0.105921
polytope,1.729271,-1.130859,1.198979,-0.156745,1.825327,-0.431848,1.756538,0.897311,-1.611908,1.876926
smooth,0.531276,-1.161609,-0.245992,-1.641452,1.014042,-0.19202,1.39145,-0.809371,1.870935,-0.336274
partial,0.307225,0.192421,-0.471787,-0.009573,0.59835,0.731233,1.192338,-0.697134,0.75263,0.310615
extend,0.861098,0.779801,0.090943,-0.053666,0.365266,0.107083,0.133098,-0.832575,1.887968,0.13637
multiplication,1.147315,-0.838255,0.593453,0.281809,0.523095,0.568515,2.578597,-0.701274,-0.483064,0.840282
boundary,1.540871,0.851242,-0.363137,-0.360233,1.118386,1.282587,-0.222412,-0.463854,1.456849,0.24476
local,0.326182,1.529793,0.271272,-0.096679,-0.221206,1.104868,-0.970067,-0.584135,1.771705,-0.60954
node,1.219394,-0.393449,0.528918,-0.317535,-0.013268,0.842365,2.280808,-0.789071,0.984583,1.064471
develop,-0.831092,1.040244,0.413462,-1.009092,0.271033,1.128572,0.889319,-0.763749,1.44279,-0.032491
difference,0.119192,0.532318,-0.401185,0.032987,0.021283,1.311806,2.223626,-0.770434,1.205137,-0.483734
statement,-0.7537,0.487311,0.607533,1.60229,-0.725466,2.011819,1.096338,-0.791086,0.301202,-1.026132
tensor,1.089915,-0.828672,0.127885,-0.265355,1.554617,0.718712,2.761963,-1.001171,-1.170965,0.923584
discrete,0.605786,-0.049285,0.74341,-0.348332,1.136318,1.121104,2.94127,-0.575776,0.196593,1.137318
variety,-0.398035,0.718681,0.178137,-1.520972,0.342025,0.596082,1.037404,0.264207,2.087237,-0.794121
generalize,0.447028,-0.885664,-0.299866,-0.118445,0.85197,1.61613,2.480729,-0.356823,-0.519063,0.680681
sample,-0.604262,-0.601319,-0.282779,-0.392782,0.54366,0.286831,2.195215,-0.556397,1.549806,0.077781
statistic,-0.672699,1.159531,-0.404617,0.325214,-1.173538,0.607199,-0.024948,0.011946,0.891229,1.608847
axis,1.506005,0.303318,0.128244,-1.033829,0.112082,-0.346827,1.570284,-1.83088,0.283828,0.211768
hyperbolic,1.261999,-1.376747,0.787443,-0.525948,1.493681,0.58728,2.3362,-0.112333,-1.07139,0.867699
rotation,0.356802,-0.585599,-0.111962,-0.500247,0.201897,0.085206,1.749174,-1.550543,0.651856,0.943173
Hilbert,0.015999,-0.812245,0.20663,0.069715,1.522362,0.810695,1.280533,-0.001708,-1.489068,0.898294
digit,1.415229,-0.401782,0.506682,0.907401,-0.216864,-0.170366,2.083939,-0.744544,0.932941,0.931508
intersection,1.825542,-0.025344,-0.372111,1.105551,1.284451,-0.268962,-0.441385,0.667008,2.030644,1.354087
addition,-0.307388,1.08461,0.238137,-0.298402,0.155504,0.682043,0.46006,-0.792678,1.658508,-0.140009
expression,-0.031506,0.586034,-0.047497,-0.247003,0.134696,1.369863,2.931387,-0.298082,0.496859,-1.093317
Student,-0.702121,1.494211,0.087389,0.951375,-0.425618,1.180882,-0.296806,0.530222,1.154811,-0.15839
approximation,0.798685,-0.651481,0.18614,-0.038462,1.45988,1.130033,2.762379,-1.043838,-0.510567,0.831762
$\mathbb{Z}$,-0.435638,0.129255,-0.118317,0.653966,0.099634,-1.419064,1.724752,-0.105151,0.12359,0.476313
mathematics,-0.777306,1.288275,-0.089046,0.06998,0.739194,1.352014,0.372791,2.012701,-0.929864,1.499091
code,0.330368,1.058985,1.032682,0.912136,-0.182149,0.6479,1.462054,-0.399879,1.191669,0.883153
rank,-0.421577,1.258988,-0.177217,1.078743,-1.065794,0.019648,-0.329316,-0.633091,1.036429,0.159127
characteristic,0.795759,0.628167,-0.366382,-1.50576,1.051431,0.931078,2.169294,-0.701431,1.363766,-0.666046
binary,0.45059,-0.01097,0.599113,0.066036,0.219085,0.420126,3.002923,0.053118,0.319568,0.714496
closed,1.015103,0.039795,0.840732,-0.640357,0.264095,0.432709,0.645428,-1.168974,1.177613,0.509443
tangent,1.373943,-1.580251,0.645755,-0.265488,1.20256,-0.376549,1.490163,0.406599,-0.064102,0.78335
diagram,0.478874,-0.214769,0.737681,-0.437893,1.313967,0.28757,2.039535,-0.494985,0.208679,0.976799
divide,1.307573,1.410994,-0.412137,-0.104355,0.266423,0.380774,0.361304,-0.550368,1.311362,-0.513585
functional,0.055318,0.71853,0.168005,-1.112869,0.568046,1.78477,2.213365,-0.754618,0.706724,0.844195
abelian,1.469203,-1.239944,0.87419,-0.603656,0.909407,0.984975,1.779016,0.472416,-1.325698,1.349582
odd,-0.284409,-0.643515,0.299298,0.146731,-0.007306,-0.147986,0.88533,-0.67236,0.54538,-0.68542
action,-0.76565,0.587416,0.326426,0.509831,-0.875911,1.019434,0.702322,-1.375382,0.968794,-1.043725
tiling,1.872176,-1.30461,1.876312,-1.254477,1.764525,-0.628685,0.966789,0.16789,-0.996232,0.815205
ratio,1.382117,-0.178973,-0.390017,0.396013,-0.139213,0.636315,2.31428,-1.053067,1.417815,1.499445
program,-1.790648,1.379516,1.087175,0.001477,-0.823281,1.520241,0.446733,0.00049,1.820269,0.81325
quadratic,1.188932,-1.173599,0.278421,0.268349,1.063904,1.244401,2.673395,-0.3016,-0.706965,1.222025
cube,-0.123834,-0.952236,1.178075,-0.76819,0.135213,-0.656487,1.340717,0.007878,0.649132,0.290765
cycle,-0.091013,0.652382,-0.121944,-0.661877,0.373196,0.246639,1.469558,-0.91269,1.023568,0.356524
figure,-0.284766,0.886064,0.079352,-0.064473,0.306703,-0.119352,0.643639,-0.325587,0.780322,-1.563465
argument,-0.193047,-0.270228,0.262333,1.277128,0.529426,1.991359,1.625863,-0.75728,-0.115032,-1.41054
Riemann,0.105528,-0.758574,-0.039527,-0.450699,1.835093,0.195948,1.831369,-0.073392,-2.235359,0.815206
