word,1,2,3,4,5,6,7,8,9,10,11
vector,-0.911974,-0.725876,-0.700869,1.907964,-0.909417,-0.562644,-0.464163,-1.693115,-0.336163,-1.65043,1.088576
algebra,-1.29341,-0.685265,-1.751984,1.528645,-1.017286,-0.212384,-0.403718,-1.803576,-0.879686,0.086288,1.360938
$\mathbb{N}$,-0.487747,-0.513718,0.764792,0.090957,-0.383439,-1.766794,0.58667,-0.51407,0.135993,-0.919099,1.0009
field,-0.513378,0.878705,-0.714005,-0.260506,-0.185088,-0.722402,0.464576,0.052963,-0.651399,-1.884467,-0.696184
element,-0.133825,-1.331968,0.057993,0.566572,-0.771623,0.258088,0.429879,-1.59592,-0.614063,-1.748388,-0.80555
system,-0.081422,-0.624036,-1.326855,0.182208,0.226885,-0.133602,0.07515,-0.676058,-0.644638,-3.252828,-0.066527
matrix,-0.810913,-0.566961,-0.275518,1.461158,-1.164491,-0.482298,-0.132148,-1.536537,-0.345464,-1.43053,0.936647
mathematical,-1.020297,-0.343065,-2.287332,0.30939,-0.701693,-0.102719,-0.124659,-2.472752,-1.089926,-0.334524,0.336391
method,-0.913778,-0.322327,-1.015316,0.75939,-0.4681,0.600705,0.238424,-2.18789,-0.29695,-2.397203,-0.184591
finite,-1.290027,-1.127592,-1.081675,2.195596,-0.900191,-0.219413,-0.379761,-1.746539,-0.438972,-0.946846,0.726342
result,-1.071869,-0.404505,-0.338119,-0.082358,-0.138103,-0.518829,-0.461518,0.390216,0.48006,-2.370054,-1.393462
vertex,0.002762,-0.94608,-0.176522,2.848404,-0.869489,-0.489107,-0.438256,-0.607561,-0.533697,-0.297436,0.928464
term,-0.960826,-0.650536,-1.037961,0.017321,0.100719,0.352465,0.409204,-0.733133,0.393285,-1.48362,-1.462085
line,0.412424,-0.527072,0.423772,0.241017,-0.066104,-0.552376,0.857239,1.101258,-1.107079,-1.939886,-0.727836
model,-0.207823,-0.287398,-0.714023,0.010555,-0.754286,-0.381325,0.282692,-0.928503,-0.374781,-2.135383,0.499866
real,0.052775,-0.476866,-0.37827,-0.755217,-1.326752,-0.036054,0.183545,-0.185342,0.482807,-1.178486,-0.946111
property,-0.879615,0.169307,-0.848081,0.747555,0.764664,0.57636,0.987054,-0.215015,-0.545661,-1.745322,-0.872446
geometry,-0.574973,-0.352755,-0.9374,1.637101,-0.999258,-0.558906,-0.439787,-1.88689,-1.533017,-0.687061,0.526891
complex,0.367788,-0.286371,-0.394218,0.728959,0.278208,-0.530004,0.321856,-1.176459,-0.689282,-1.774192,-0.952425
linear,-0.749081,-1.335264,-0.578463,2.329751,-0.712247,-1.864799,0.594414,-1.033,-0.132872,-1.569382,0.742446
polynomial,-1.911751,-0.605859,-0.775888,2.355505,-1.390726,0.364303,-0.854131,-1.38989,-0.073587,0.349898,1.288899
algorithm,-0.571377,-0.36832,-1.394225,1.545354,-1.138198,0.768592,-0.163896,-1.520348,-0.050993,-1.438444,1.312162
mathematician,-1.376252,0.814971,-0.731955,-1.1945,0.379484,0.064839,-0.709986,-1.452055,-0.87278,1.824393,0.331003
definition,-0.803841,-1.428645,-1.630928,0.921338,-0.514552,0.124685,0.508475,-1.536907,0.210117,-1.607988,-0.267738
product,0.969213,0.018795,-0.794836,0.013573,0.02084,0.097448,0.442405,-1.171117,-0.030244,-3.061722,0.227569
state,-0.874972,-0.052796,-0.965375,-0.925965,0.674894,-0.090485,1.123794,0.543446,0.647851,-1.394552,-1.324359
sequence,-0.475742,-0.955644,0.305525,0.948947,-1.208211,-0.550229,0.701533,-1.586462,0.296548,-1.735875,0.183918
distribution,-0.038216,-0.206411,-0.900973,1.08224,0.434252,-1.274444,0.620466,-1.104848,0.142602,-1.815691,-0.398306
variable,-0.92853,-0.979416,-0.541567,2.224051,-0.747596,-0.76937,0.091949,-1.42852,-0.146922,-2.160365,0.550682
solution,-0.349119,-0.226014,-1.054754,0.668423,-0.175496,0.520532,-0.358048,-1.516333,-0.017242,-2.566167,0.16347
square,0.556902,-0.79703,0.169626,0.911824,0.16211,-0.922068,1.634197,1.122691,-0.88238,-0.62915,-0.306178
map,-0.162829,-0.63234,-0.65384,0.642764,0.391931,-0.44052,0.972096,-0.46824,-1.555625,-1.050033,-0.368897
class,-0.381394,-0.439955,-0.497064,-0.44616,0.220115,-0.482368,0.57455,0.485354,-0.337384,-1.577787,-0.149968
integer,-1.487361,-1.756846,-0.537341,2.170229,-1.077819,-0.160607,0.244988,-0.778427,0.082717,-0.741234,1.688759
mean,-0.170487,-1.259639,0.523778,0.644521,0.005706,0.191018,0.584021,-0.73119,0.402181,-1.50599,-1.34741
proof,-0.802595,-0.609725,-0.400518,0.833073,-0.613424,1.300978,0.506453,-0.721754,0.276114,-1.025614,0.164654
three,-0.202116,-0.473957,0.669899,-0.531407,-0.355924,-0.407221,0.855021,0.76059,-0.368336,-1.652179,-1.177387
dimensional,-0.304749,-0.710712,-0.254587,1.670155,-1.544442,-0.16571,-0.430468,-2.108358,-1.130179,-1.465526,0.343179
zero,-0.433683,-0.924567,0.369118,0.550484,-1.18908,-0.422832,-0.235117,-0.338589,0.684865,-1.819968,0.402161
algebraic,-0.888268,-0.602282,-1.708297,1.598123,-1.054666,-0.120081,-0.676194,-2.304928,-1.091425,0.251008,0.897114
formula,-0.474536,-0.66227,-0.255519,0.160392,-1.144491,-0.784314,-0.957983,-0.186337,-0.137297,-1.194906,0.532757
ring,0.279076,-0.100204,1.474045,0.281663,-0.835483,-0.490662,0.124772,-0.179585,-0.196844,-1.420543,-0.387063
edge,0.735873,0.352354,0.835914,1.474254,-0.99036,-0.845907,0.716047,0.150623,-0.791747,-1.47356,-1.117841
sum,-0.617615,-1.055415,-0.287443,0.793068,-0.331024,0.558267,0.611337,-0.069473,0.974028,-0.818981,0.383964
plane,-0.590574,-0.286475,1.212077,0.826087,-0.505183,0.096943,-0.491921,0.43833,-0.579603,-1.988549,-0.032776
analysis,-1.40264,-0.254743,-1.828147,0.28521,-0.393685,-0.335131,0.520642,-2.345438,0.115989,-1.811215,-0.135356
dimension,-0.488313,-1.208982,-0.023962,1.165801,-1.183933,-0.203196,0.427939,-1.114878,-0.239702,-1.306445,0.035132
curve,-0.521974,0.002348,-0.272058,2.769397,-0.981359,-1.102324,0.335591,0.226869,-0.784514,-1.192936,-0.245592
type,-0.335223,-0.772284,0.483311,0.848252,0.406616,-0.60703,0.670685,-1.145931,-0.657722,-2.651827,0.059102
operator,-0.015608,-0.193752,-0.759422,0.037299,-0.223748,0.440806,-0.436371,0.225345,-0.739355,-2.079966,0.867504
prove,-0.826823,-0.269955,0.169697,0.273903,-0.599764,1.388875,-0.193145,0.00019,0.407175,-1.448498,-1.08313
probability,-2.082387,-0.953065,-1.311099,1.84964,-0.892907,-0.226286,-0.305219,-1.278584,0.739375,-1.107955,0.190905
structure,-0.169997,-0.471662,-0.587885,1.038806,0.616027,-0.584569,0.564729,-0.830032,-1.874889,-1.862795,-1.310217
representation,-0.727884,-1.292284,-1.628549,0.552386,-0.389606,0.247024,0.32345,-1.011452,-0.365943,-0.560414,-0.966914
series,0.694571,-0.484641,0.665134,-1.451626,-1.805124,-0.707964,1.212234,0.092698,0.21374,-1.286158,0.055625
prime,-0.836129,-0.602187,-0.250457,-1.726968,0.227959,0.450642,-0.872856,0.620351,0.693146,-0.422497,-0.499936
measure,-1.224954,-0.673672,-0.745891,1.551611,0.228837,-0.388689,0.363087,-0.383278,0.124125,-2.433943,-0.67775
equal,-0.973263,-1.105789,-0.849428,0.960201,-0.54239,-0.186738,0.18535,0.27677,0.610773,-1.410222,-0.813527
lie,-0.166952,-0.15919,0.993165,0.396692,0.641574,0.031657,1.038271,0.286905,-0.532799,-0.77359,-1.43452
manifold,-0.414859,0.189368,-0.360264,2.287786,-0.797896,0.270624,-0.584453,-1.11452,-0.926939,-0.595924,1.135848
degree,-0.672812,-0.042018,-1.939373,-0.106699,0.440426,-0.839514,0.465706,-0.43329,-0.340658,-0.952019,-0.806877
differential,-1.315257,-0.131107,-1.083737,1.759535,-0.903152,-0.44409,-0.921246,-1.066605,-0.505957,-1.773879,0.708137
$\mathbb{C}$,-1.160713,-0.014695,0.448946,-0.222374,0.248732,-1.752236,0.621279,-0.005436,-0.160297,-1.42927,1.261681
regular,0.211396,-0.334028,-0.466347,-0.325553,-0.948052,-0.516539,0.305194,1.224854,0.008817,-1.563335,-0.673775
second,-0.706978,-0.645756,0.64867,-0.973719,-0.631641,-0.596464,0.525326,1.289873,-0.031288,-1.190807,-0.809628
triangle,0.677675,0.038354,0.207865,1.068757,-0.672587,-0.788367,-0.055251,0.087296,-0.392593,-0.253914,-0.43251
subset,-0.212356,-1.544243,-0.989884,1.861859,-0.357788,-0.180017,-0.036053,-1.398539,0.150828,-1.175414,0.689384
circle,0.576593,-0.297254,0.034178,0.040032,-0.488831,0.031838,0.634466,-0.289965,-0.62145,-0.396746,-1.075601
relation,-1.106282,-0.87396,-1.481325,-0.871732,0.592655,0.333046,-0.27273,-0.796847,0.130616,-0.804128,-1.682907
positive,-0.732627,-0.580035,-0.720462,0.257757,-1.308219,-0.278431,0.192346,-1.174865,1.616063,-1.701663,-0.870683
simple,0.045665,-0.925823,0.261366,1.318136,-1.405794,0.585102,0.785351,-1.449985,-0.637655,-1.879298,-0.620196
topology,-0.145031,-0.333847,-1.012659,1.855644,-0.717302,-0.04485,-0.833669,-1.635207,-0.847474,-0.606915,1.089801
category,0.352015,-0.947909,-1.100505,-0.331947,-0.37913,-1.158848,0.169354,-0.519554,0.18344,-1.372808,-0.536845
surface,-0.34019,0.286345,0.88851,2.09621,-0.118834,-1.008472,-0.029517,-0.868225,-0.83211,-3.01404,-0.674533
constant,-1.777655,-0.430994,0.169065,1.259464,-0.782223,0.129556,-0.697147,-0.858954,-0.060053,-1.593391,-0.464392
application,-0.149246,-0.70928,-1.783166,0.222976,-0.239284,0.391951,0.217654,-1.301577,-0.450687,-3.219265,1.037437
integral,-0.307749,-0.704733,-0.900886,0.877178,-0.516948,-0.261817,-0.884432,-1.222278,-0.984679,-0.909145,-0.181119
coordinate,-0.432323,-0.539421,-1.45228,0.646935,0.411196,-0.325956,-0.763533,-0.499648,-0.419332,-1.592502,-0.166295
complete,-0.613113,-0.573038,-0.198214,-0.705968,0.191456,-0.057143,1.086614,0.599517,-1.219129,-1.271949,-0.568865
root,0.197282,-0.219671,0.30224,0.609182,-0.170512,-0.416826,0.945355,-1.475832,0.485371,-0.751685,-1.298496
length,-0.233942,-0.947981,0.908452,1.489807,-0.593493,-1.460743,1.086991,0.102245,-0.296752,-1.863594,-0.418714
continuous,-0.365076,-0.620413,-0.459944,1.568628,-0.296091,-0.153801,-0.376511,-0.494481,-0.822216,-2.267172,-0.560445
logic,-0.883811,-0.976682,-1.504437,0.710296,-1.347801,0.731915,0.319666,-2.063008,-0.265506,-0.576417,0.927911
external,0.176002,-0.2285,-0.21089,-1.870877,0.156671,-1.526541,1.110926,-0.143806,-0.851923,-0.813756,-0.178061
side,0.432627,-0.260517,1.162668,0.172741,-0.540578,-0.448981,0.343851,1.161324,-0.712473,-1.554798,-1.581195
unit,-0.349716,-0.874604,-0.225547,-0.049027,1.238265,-0.396362,0.406001,0.88096,-0.618285,-2.785462,0.459097
equivalent,-0.491816,-1.522455,-0.614808,0.619117,0.467776,-0.351779,0.351312,-0.338791,-0.129211,-1.503648,0.248974
conjecture,-1.050286,-0.021746,-0.502819,1.659159,-0.355254,0.987112,-0.643058,-1.420729,0.032336,0.985233,0.524794
infinite,-0.049684,-1.153394,0.136818,1.084261,-1.741528,0.071887,0.137505,-1.1065,0.377466,-0.567307,0.305436
operation,-0.19877,-0.119349,-0.299728,-0.756544,0.844722,0.547777,-0.337938,0.898172,-0.445869,-2.793531,-0.216966
angle,-0.767494,-0.383671,0.815874,2.285714,-1.498388,-0.81331,-0.402547,-0.013984,-0.755988,-1.722498,-0.457792
random,-0.507406,-0.40267,-0.156879,0.92252,-1.491175,0.26211,0.529462,-1.138409,0.425869,-1.210607,0.379288
basis,-0.938615,-0.934094,-0.909761,0.209005,0.200072,-0.013772,0.423478,-0.27491,0.05631,-1.805221,-0.698369
natural,-0.179743,0.251404,-0.556034,0.55008,0.827891,-0.736661,0.954496,-1.548231,-0.599441,-1.418422,-1.681151
power,-0.338563,-0.828462,0.151191,-0.305631,-0.06417,0.54495,0.302258,0.427792,0.144099,-2.410512,-0.606542
area,0.598997,0.114922,-0.317617,0.568912,1.891319,-0.769134,1.290819,0.767557,-0.802814,-1.887941,-2.04775
open,0.753367,-0.064857,-0.099934,-0.782689,-0.188645,-0.376592,0.712332,0.815654,-1.058478,-1.664064,-1.02368
solve,-0.724212,-0.276919,-0.717223,0.524267,-1.111012,1.124926,-0.28805,-1.277305,0.358477,-1.485313,-0.212983
pair,-0.096113,-0.263524,1.401577,0.529039,-1.038983,-0.710091,0.072677,0.035817,-0.105247,-1.68698,-0.453135
hold,-0.149793,-0.543984,-0.302343,-1.181766,0.071227,0.225185,0.445882,1.199916,-0.271779,-1.195601,-1.41154
limit,-0.234858,-0.28706,-0.939184,0.358572,0.301616,-0.044118,0.488045,0.189218,0.151304,-2.473483,-0.397955
special,0.327204,-0.275642,-0.297105,-1.211386,-0.50384,0.033625,0.690625,0.120172,0.061549,-1.72096,-0.279163
generate,-0.194593,-0.821138,-0.754884,1.188213,-0.345011,-0.076679,0.311802,-0.957773,0.249122,-2.858409,0.047596
coefficient,-1.732746,-0.658872,-0.703678,2.243168,-0.952092,-1.148098,-1.202085,-0.920097,0.217454,-1.225162,0.527966
standard,0.127182,-1.317221,-1.121334,0.132624,-0.251914,0.013176,0.620608,-0.265461,-0.554648,-2.58297,0.374571
identity,-0.39173,-1.008934,-0.676126,-0.417061,-0.430436,0.839119,0.388883,-1.301634,0.892358,-0.673589,-1.396283
four,-0.167338,-0.536151,0.662616,-0.519359,-0.408862,-0.559281,0.930214,0.9933,-0.515894,-1.688098,-0.832548
rule,-1.140939,-1.555251,-0.50184,-0.420913,0.37645,1.000783,0.274756,0.572003,0.47993,-1.040072,-1.234629
topological,-0.583964,-0.182404,-1.001259,2.164952,-0.665017,0.276576,-0.86416,-2.057808,-0.728413,-0.239868,1.182558
computer,0.684545,-0.240944,-1.573444,-0.987748,-1.019253,0.420744,0.561432,-1.360221,-0.388278,-2.288836,1.169176
derivative,-0.494984,-0.637106,-0.077656,0.956006,0.306291,-0.116801,-0.359293,-1.706339,0.24837,-1.649321,0.900911
symmetry,-0.980502,-0.621793,-0.280132,2.241316,-1.189845,-0.55514,-1.040734,-1.841302,-0.834988,-0.419688,0.13725
compact,0.478005,-0.579195,-0.154615,0.971516,-0.595089,-0.359983,-0.02891,-0.306028,-0.751101,-1.735321,0.686011
factor,-1.273548,-0.287334,-0.946272,0.85539,-0.146971,-0.590702,-0.223954,-1.450566,1.166627,-2.400387,-0.773623
family,-0.665923,0.125427,0.647505,-0.795358,0.969785,-0.029225,1.792866,0.149572,0.296775,-0.320102,-1.275783
transform,0.226149,-0.427323,0.12153,0.457333,-0.340064,0.640881,-0.129189,-1.103497,-0.356299,-1.146618,-0.681089
convex,-0.002072,-0.338442,0.044775,3.782013,-1.468736,-1.039411,-0.465179,-0.658644,-0.62666,-0.233098,-0.699618
domain,-0.589902,-1.276731,-0.35913,0.440328,0.667763,0.243236,-0.191643,-1.370478,-0.468741,-1.437242,0.383656
subgroup,0.00835,-0.931024,-0.262823,1.690174,0.996836,-1.129341,-0.464685,-1.222908,0.321851,0.429172,-0.142509
construct,0.095633,-0.190619,-0.036089,0.776973,0.628493,0.533865,1.132985,0.158617,-2.035641,-1.425298,-0.913036
axiom,-0.581961,-0.829618,-1.339621,1.323278,-1.11111,0.525652,-0.934665,-1.110053,0.088316,0.225922,1.058331
construction,-0.05116,-0.313499,-0.448773,0.131406,0.957824,0.367948,0.625665,0.653101,-1.683642,-1.836219,-0.676188
therefore,-1.12745,-1.117101,0.00122,0.853733,0.267458,0.904051,-0.002629,-0.650594,0.435646,-2.014491,-1.264729
compute,-0.062253,-0.719765,-1.906905,0.800015,-0.914214,0.075782,0.141419,-1.506232,-0.485904,-1.780554,1.383464
normal,-0.449521,-0.208009,-0.074654,1.087645,-0.30225,-0.601183,-0.104533,-0.645966,0.406922,-2.035818,-0.594064
distance,-0.13714,-0.641441,0.030932,0.766663,-0.125837,-1.04964,-0.171048,0.364454,-0.455043,-1.6786,-0.639042
notation,-0.597113,-1.501838,-0.5812,1.351318,-1.077248,0.008445,0.082133,-1.443775,-0.815456,-0.265282,0.901596
parameter,-1.293209,-1.131376,-1.144908,2.054833,-0.943496,-0.205632,-0.37172,-1.509776,-0.195104,-2.169288,0.759551
euclidean,-0.623401,-0.75424,-1.024949,2.79861,-0.942301,0.019626,-0.707835,-1.285491,-1.054121,0.119601,0.743241
symmetric,-0.584229,-0.99513,-0.547253,2.529056,-1.007497,-0.245803,-1.081579,-1.020213,-0.754168,-0.8874,0.685713
metric,-0.468015,-0.843671,-1.361109,1.652835,-0.224373,-0.426219,0.097916,-0.782456,0.006653,-1.391352,0.946592
test,-0.913399,0.187175,-0.603608,0.067159,-0.494048,-0.109681,-0.039539,-0.085394,0.498918,-2.758781,0.25635
bundle,0.811647,-0.763868,0.193179,1.28524,-0.842469,0.30272,0.363065,-0.806085,0.028542,-1.471841,1.032172
center,0.682004,0.463341,-1.245243,-0.765449,0.397142,-1.512493,0.85963,0.381298,-0.192986,-1.319549,-0.763799
symbol,0.650229,-1.779197,0.11678,0.700164,0.030669,0.088175,0.479643,-1.100104,-0.381431,-0.469876,-0.771283
projective,-0.702409,-0.335878,-0.99203,2.766172,-1.30327,0.150029,-0.646195,-1.640604,-0.785679,0.151791,1.165214
sphere,-0.023609,-0.95627,-0.231679,0.958087,-0.403543,0.200467,-0.492175,-1.483104,-0.618111,-0.740602,-0.802398
interval,-0.882781,-1.078555,-0.168801,1.967683,-0.896395,-0.546826,-0.133922,-0.06042,-0.168663,-1.338062,-0.130352
single,0.210113,-0.595356,1.16164,-0.555066,-1.768367,-1.078181,0.779133,0.301004,0.275117,-2.025049,-0.154988
geometric,0.250204,-0.959039,-0.589092,2.180309,-1.208083,-0.117825,0.154981,-2.056767,-2.084822,-0.331778,-0.367237
ideal,-0.032074,-0.66401,-0.534984,0.74787,-0.53774,0.53958,-0.024375,-1.307509,-0.292184,-0.839312,-1.409028
dual,0.274635,-0.720028,-0.568222,0.387149,-0.451611,-0.328295,-0.282942,0.137769,-0.544976,-1.862179,0.751347
module,0.263115,-1.003736,-0.647959,0.577015,-0.553572,0.451483,-0.077796,-0.912326,-0.641184,-2.377834,1.886521
invariant,-1.659325,-0.943656,-0.676508,2.497037,-0.826811,0.28481,-0.849987,-1.249092,-0.830972,-0.236074,0.862599
$\mathbb{Q}$,-0.121139,-0.589586,0.362428,0.054345,-0.873806,-1.02833,-0.067978,-0.1439,0.642648,-0.587813,1.015704
index,-0.770818,-0.874594,-1.519239,0.506164,0.20532,-0.822544,0.711812,-1.071452,-0.164631,-1.189879,0.486286
information,-0.366532,-0.612689,-1.723568,-0.642194,0.141975,0.530788,0.601086,-1.033215,0.031167,-2.208153,-0.366757
transformation,-0.515243,-0.725287,-0.887949,0.545128,-0.49898,0.295817,-0.268759,-1.809756,-0.407743,-0.912932,-0.290739
extension,0.214924,-0.513036,-1.33591,0.888071,0.068746,-0.228897,0.709331,0.409233,-1.103154,-1.622491,0.00229
direct,-0.247029,0.21294,0.554555,-1.772725,-1.160362,-0.029591,0.14256,-0.678655,0.466394,-0.747644,-0.400455
uniform,0.165438,-0.332895,-0.112469,0.691917,-0.375863,0.465409,-0.116327,0.197491,-0.688236,-1.681754,-0.684282
path,0.299229,-0.630174,-0.05037,1.08111,-0.341878,0.096912,0.499912,-0.214074,-0.437196,-1.299917,-0.900552
negative,-1.135143,-0.69955,-0.367618,0.876841,-0.88698,0.03948,0.013642,-1.46958,1.656652,-1.810058,-0.861968
image,0.222843,-0.890243,0.027218,0.253385,-1.133491,-0.183369,0.964595,-1.430264,-0.74524,-1.319344,-0.539288
member,-0.435244,0.218484,-0.737837,-2.090525,0.534803,-0.027862,0.332438,0.550036,0.058193,-0.692447,-1.315682
inverse,-1.24998,-0.830879,-0.829964,2.224691,-0.947686,-0.341163,-0.915725,-1.378341,-0.127798,-0.804106,0.933273
step,-0.397498,-0.246519,0.214012,0.119324,-0.873602,0.452648,0.33791,-0.137122,0.30231,-1.630578,-0.611773
independent,-0.177627,-0.350829,-1.33642,-1.077387,0.061371,0.063357,0.445133,0.2502,0.129967,-1.2545,-1.045249
arithmetic,-0.839554,-1.294119,-1.244738,1.830441,-0.969794,0.538396,0.222506,-1.422701,-0.668323,-0.2435,1.193186
position,-1.083965,-0.622229,-0.384897,-0.365908,-0.203041,0.195813,-0.326267,0.694177,-0.213963,-1.591861,-1.339919
calculus,-0.981627,-0.073764,-1.786637,1.247079,-0.739063,0.19746,-0.438893,-1.794736,-0.623215,0.08032,1.130938
rational,-0.886427,-0.830028,-1.767979,1.039112,-1.068155,1.120795,-0.151111,-1.853901,0.408116,-0.322837,-0.516592
law,-1.673364,-0.24355,-1.767394,-1.212307,0.779992,0.954193,0.944555,-0.024538,0.538151,-0.666173,-1.221151
tree,0.613187,0.211937,1.14698,1.029312,0.428672,-0.608653,1.685253,-0.841868,-0.272494,-1.080137,-1.485855
component,0.003615,-0.76118,-0.674293,1.00195,0.031497,-0.258666,-0.358172,-1.408987,-0.848652,-3.219895,0.33521
lattice,-0.466921,-0.111056,-0.213441,2.634086,-0.635,-0.476915,-0.868085,-1.270632,-1.482105,-0.976741,0.537535
inequality,-1.057187,-0.252859,-2.217915,1.201212,0.166552,0.080939,-0.716504,-1.489276,1.3425,-0.27179,-0.988884
volume,-1.111666,-0.963665,-0.047028,-0.323474,-0.155126,-0.745752,1.898878,-1.090761,-0.961994,-0.618356,0.656199
section,-0.202338,-0.683887,-0.380769,0.375243,0.353923,-0.508753,1.047189,0.503683,-0.844902,-1.599086,-0.535114
add,0.019266,-0.702444,0.084126,0.242793,-0.910072,0.155031,1.174984,0.127119,-0.203901,-1.920085,-0.328152
$\mathrm{e}$,-0.148718,-1.349894,0.410696,-0.840011,-0.0921,-1.588805,0.353582,-0.228779,-0.114748,-0.111258,0.410438
fundamental,-1.24824,-0.961999,-1.951607,0.276973,-0.485498,0.510291,-0.167094,-1.95397,-0.098174,-1.164517,-0.650186
game,0.834699,-0.851596,0.046624,-1.265456,-1.927659,-1.147756,0.68525,1.629772,0.851511,-1.767897,-0.351847
polytope,-0.051714,-0.529185,-0.767158,2.529415,-0.799815,-0.366508,-0.587455,-0.917399,-1.284298,1.161363,2.012264
smooth,0.483434,0.418091,0.965108,2.043322,-1.320938,-1.083805,0.230159,-0.837064,-0.324472,-1.370033,-1.029024
partial,-1.008607,-0.208339,-0.381882,0.887385,-0.130064,-0.492049,0.279403,-0.608481,0.00394,-1.117501,-0.407193
extend,-0.090078,-0.532467,-0.142337,0.818937,0.27996,-0.546773,0.813764,0.665202,-0.720008,-1.574581,-0.978527
multiplication,-0.921174,-1.170684,-0.620724,2.304571,-0.825823,0.130374,-0.687037,-0.986646,-0.03576,-0.600185,1.191961
boundary,-0.312019,0.022718,-1.026058,1.588148,0.744429,-0.61457,0.750173,0.266359,-0.90708,-0.85788,-1.647888
local,0.383958,-0.225953,-0.701625,-0.573503,0.897831,0.416356,0.832296,0.663546,-0.311566,-1.575399,-1.853596
node,-0.174255,-1.111732,-0.460227,2.129739,-0.252659,-0.018728,-0.258131,-0.837308,0.206541,-1.859603,0.647316
develop,0.113779,0.126128,-0.570907,-0.429333,-0.172022,0.135273,0.29294,-1.22055,-0.529483,-2.260295,-0.703192
difference,-0.927931,-1.025823,-0.634915,0.885816,-0.670743,-0.53435,0.246441,-1.133848,0.635326,-1.655421,-1.097527
statement,-1.233792,-1.186297,-1.441925,-0.424474,-0.774622,1.524848,0.370748,-0.180977,1.481492,-0.962439,-0.652036
tensor,-1.746257,-0.460883,-0.545051,2.599795,-1.358176,-0.168664,-1.303307,-1.465945,-0.990005,-0.201911,0.867111
discrete,-0.742391,-1.0811,-0.986747,1.893214,-0.912587,-0.177454,-0.242948,-1.709476,-0.780642,-1.378866,0.83423
variety,1.165594,-0.165151,-0.123913,0.135137,-0.343167,-0.557524,1.060856,-1.514548,-0.018536,-1.643132,-1.333667
generalize,-1.449328,-0.302664,-1.133355,1.98525,-0.786572,-0.08716,-0.655292,-1.782897,0.310748,-0.45216,0.291077
sample,-0.381288,-0.044131,0.447635,0.767463,-0.99211,-0.565964,0.942586,-1.485674,0.703109,-1.879232,0.396753
statistic,-0.299268,-0.530331,-2.109232,-0.623283,-0.055385,-1.739426,-0.499777,0.90079,0.221457,-0.890645,-0.341667
axis,-0.452925,-1.147698,0.812754,1.356628,-0.053446,-0.530157,-1.332768,-0.255864,-0.950511,-1.503476,-0.544011
hyperbolic,-0.673524,-0.373763,-0.502075,2.824978,-1.283294,-0.153151,-1.042406,-1.385283,-0.844337,0.265805,0.896641
