word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
term,0.057003,-0.637689,0.081022,-0.192115,-0.082033,0.277156,0.142212,0.2249,0.320949,-0.597833,0.229582,-0.150833,-0.342556,0.249585,0.777788,-0.168865,0.102779,-0.444289,-0.660561,-0.20269,0.070607,0.194305,-0.720468,-0.235022,-0.787887,0.32827,0.976206,-0.75059,0.076635,0.737078,-0.691397,0.405088,0.320125,-0.070104,0.647342,-0.201043,0.107575,0.093,0.327594,-0.828097,-1.399047,-0.031815,0.088244,0.418274,-0.063866
line,-0.268949,0.414533,-0.295855,-0.089834,1.078703,-0.025851,-0.194344,-0.19143,0.551046,0.517964,-0.104481,-0.762792,0.370429,-0.241627,-0.249212,0.265287,0.105818,-0.777787,0.106212,0.874054,0.108919,-0.720847,-0.740375,-0.913435,-0.604303,0.300411,-0.457925,-0.039144,-0.326925,0.811731,-0.20604,-0.926025,0.360777,0.206129,0.257807,0.228383,-0.009399,0.06395,-0.073279,0.220901,-1.908628,0.300548,-0.716706,-0.747349,-0.118859
model,0.518084,-0.951408,-0.886359,-1.147132,0.20852,0.657856,1.032151,-0.609028,0.398907,0.883797,0.201122,-0.846307,-0.2349,0.192904,0.854161,-0.336093,0.437951,0.327944,-0.097939,0.669501,0.253165,-0.380021,-0.35705,-0.750524,-1.339875,0.584422,-0.006372,0.161843,-0.248184,-0.841922,-0.236476,-0.259996,0.545132,0.297765,0.375337,0.374587,0.43148,-0.485666,0.50684,-0.435179,-0.90362,-0.327577,-0.060463,0.673328,0.53934
real,-0.341583,-0.920021,-1.029727,0.00635,0.513304,-0.349752,0.331749,-0.560911,-0.132614,0.050713,-0.025645,0.228494,0.32606,0.020547,0.751457,-0.17271,-0.124132,0.242183,0.655123,-0.394881,-0.027559,-0.872482,-0.549955,-0.121746,-0.311073,0.067746,0.67309,0.001372,-0.084326,0.256877,-0.574556,-0.486965,-0.708042,-0.033583,0.808473,0.787366,-0.203428,-0.507678,-0.52071,-0.546552,-0.943837,-0.748763,0.441666,0.26565,0.224546
property,0.195659,-0.72017,0.220677,-0.364513,-0.4115,-0.512027,0.303932,-0.052545,0.269677,-0.784503,0.320979,-0.071809,0.581265,0.687069,-0.389253,-0.001628,0.590077,-0.721134,0.268915,0.205222,0.136542,-0.046128,-1.346388,-0.99846,-0.38292,-0.053103,-0.116427,-1.265741,-0.364503,0.353334,-0.252669,-0.44309,0.249836,-0.48076,0.45365,-0.301123,0.148007,-0.550401,-0.466831,-1.068569,-1.669317,-0.516458,1.496861,0.475422,0.649454
geometry,0.170764,-0.36622,-1.537315,-0.623258,-0.151351,0.184263,-0.615067,0.270853,1.092542,0.957873,0.699061,-1.392445,0.345156,0.787351,0.849285,0.12742,0.457215,-0.155505,-1.151261,0.766897,0.402899,1.112002,-0.888294,-0.149662,-1.122444,-0.397209,-0.814018,-0.709512,-0.860666,-0.353827,-0.112896,0.2059,0.3651,0.166664,0.948817,0.736867,0.49714,-0.369496,0.518089,0.350189,0.380771,-0.829808,0.681857,-0.222566,0.46556
complex,1.308658,-0.004425,-0.982635,-0.95285,-0.117977,-0.058572,-0.138745,0.270867,0.60396,0.22651,0.159186,-0.54559,-0.246113,0.194766,0.003638,0.354409,0.068143,-0.111253,0.504774,-0.04516,0.022929,0.183467,-1.145146,-0.936253,-0.255585,0.259425,0.154841,-1.084902,-0.653917,-0.018309,0.07746,-0.161223,0.253605,0.458803,0.917884,-0.082215,-0.375367,-0.476277,0.627198,-0.386949,-1.336048,-0.602173,0.903655,-0.712088,0.181164
linear,-0.506166,-0.605004,-1.684327,-1.159789,0.723478,-0.395518,-0.169478,-0.384662,0.597728,0.73774,0.444475,-1.881303,0.391867,0.877007,0.704407,0.468055,0.385561,-0.850273,-0.621358,0.373194,-0.432859,-0.081168,-1.439558,-0.231223,-0.751443,0.343913,-1.132287,-1.120324,-0.550948,-0.26098,-0.630653,-0.042397,0.826843,0.082499,1.056577,-0.567034,0.360463,-1.069062,0.425011,0.664935,0.314188,-0.146368,-0.20002,0.585287,-1.444762
polynomial,-0.606084,-0.780985,-1.525891,0.539147,-0.608353,0.160206,-0.484181,0.281061,0.537152,1.147196,-0.717714,-0.696863,0.086418,0.532973,0.790913,-0.364238,1.145288,-1.064734,0.382346,1.422779,1.445008,0.933597,-1.558068,-0.289923,-0.460894,-0.080818,0.888557,-1.198755,-0.112761,-0.392486,-0.801625,-0.355188,0.115595,0.310847,0.464556,-0.212065,0.937288,-0.959094,1.262642,0.268981,2.084831,-1.105906,1.026961,0.785159,-0.937115
algorithm,-0.543001,-1.681164,-2.229678,-0.630513,0.082588,0.483015,-0.174027,-0.726334,0.460395,-0.166263,-0.772901,-0.276408,0.37445,0.188261,0.797809,0.259735,0.883269,-0.49876,0.449086,1.007496,1.266302,1.21533,-0.507601,-0.332796,-1.600953,0.297626,0.839246,-1.154012,-1.10071,0.473098,0.491331,-0.414466,0.615042,0.17189,0.571682,0.246074,0.408216,-0.697662,1.606725,0.646751,1.189138,-0.516814,0.81363,0.770044,-0.774544
mathematician,-0.913071,0.020836,0.005865,0.205852,0.89536,0.158188,-0.047405,0.506851,0.603843,0.745965,0.322599,0.949817,-0.460548,1.203975,1.257996,-0.084935,-0.089667,0.187108,-0.806615,-0.095399,0.869273,1.948551,0.292878,0.611046,-0.655203,-1.5022,-1.25085,1.318914,-0.641707,-0.910538,-0.674257,0.661746,-0.354409,0.119428,0.127155,0.042869,-0.78193,-1.073819,1.147349,-0.132126,0.391059,-0.123082,1.585305,1.866532,0.111138
definition,0.669441,-0.883038,-0.580529,-1.127852,-0.18761,0.3418,-0.173532,-0.50397,0.675108,-0.917235,0.000283,-0.898721,0.232252,0.237222,1.122046,0.18054,-0.283817,-0.88991,-0.855064,0.74893,-0.056023,0.087742,-0.407045,-0.091695,-1.260335,0.420982,0.679075,-0.590692,0.113546,0.335501,-0.590096,0.348866,-0.007734,-0.094187,0.481201,-0.046582,0.758068,-0.266609,0.355998,-0.192828,-0.575406,-0.615935,0.134857,0.946032,-0.088465
