word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
cycle,-0.770145,-0.04969,0.295735,0.656145,0.157145,0.296594,-0.157104,0.648818,-0.406278,0.062669,0.398513,0.000602,-1.064733,-0.096112,-0.132829,0.142375,-0.419431,0.235454,0.012786,0.337961,-0.613111,0.943402,-0.431431,0.461978,0.060063,0.681807,0.311907,0.605324,0.870921,0.435957,-0.996667,-0.334482
figure,-0.430052,0.411561,-0.26938,-0.72272,-0.199979,-0.078977,0.792755,1.216199,0.789595,0.127728,0.517431,0.122785,-0.455914,-1.076137,-0.580438,-0.323278,0.217775,0.972815,0.203093,-0.253431,0.184942,-0.09807,-0.073235,-0.142443,-0.048659,0.830789,-0.243187,-0.777283,0.645213,-0.163884,0.19666,0.027895
argument,0.118786,1.266958,-1.050101,-0.069889,0.411375,0.401167,0.515794,-0.172817,0.357342,0.459854,-0.053619,-0.46066,-0.787141,-1.38075,-0.513987,0.290043,0.671932,0.096376,-0.613977,0.916861,-1.129203,1.176335,0.382832,-0.557254,-0.189604,0.637847,1.317439,-0.394156,-0.041018,-0.971294,1.086518,0.133649
Riemann,-0.056743,1.866947,-0.060436,1.011629,-0.39577,0.979255,0.725455,-1.265615,-0.435827,0.494658,-0.474388,1.140688,-1.067456,1.336339,-0.683359,-1.011813,-0.354722,1.106111,0.640102,1.271152,0.345151,0.487039,-0.82639,-0.13719,1.160699,0.090028,0.749752,-0.163715,0.36612,-0.152886,1.041024,-0.139397
Euler,0.182877,1.495465,0.094862,1.22881,-0.66006,1.243939,0.426376,-0.869051,-0.552616,0.351684,0.180681,0.372728,-1.217692,1.165804,-0.467801,-1.154035,0.708079,0.618457,0.263568,0.480006,0.106598,0.578514,-1.640246,-0.543689,0.784697,-0.609788,0.54246,-0.069347,0.588328,-0.091706,0.91591,-0.630563
calculate,-0.337804,-0.032274,-0.737806,1.108002,-0.013421,1.14598,0.823805,0.214481,0.08215,1.41251,1.124732,-0.539232,-1.473751,-0.655452,-0.262846,-0.770045,0.386769,-0.239662,0.302464,0.448348,-0.523296,1.323033,-1.329061,0.605242,0.029474,-0.445231,0.426466,-0.609684,0.815844,-0.488098,-0.303244,-0.416772
shape,-0.917112,0.997586,-0.593445,-0.849785,0.191952,-0.473593,-0.149534,1.035532,1.587881,-1.492105,0.947234,0.66984,-1.069468,0.25407,-0.99181,-0.250247,0.546545,0.649184,0.356172,-0.262204,0.67728,1.422473,-0.442253,0.290322,-0.715768,0.404502,-0.293175,0.331849,1.546196,-0.138558,-0.199949,-0.706094
formal,0.263036,0.029219,-0.346954,0.162175,0.177471,-0.443186,0.023945,0.133858,0.817909,-0.469937,0.205766,0.12278,-1.133169,-1.934492,-0.712646,0.172344,-0.170626,-0.261066,0.073873,0.561249,-0.624344,0.206711,-0.834482,-1.31678,0.03116,0.962295,0.875985,0.182309,0.330846,-0.305062,-0.01094,0.144236
derive,-0.957324,-0.401099,-0.194293,-0.22681,-0.412101,0.09811,-0.312343,0.728309,0.855462,0.006441,0.149255,0.209033,-1.582518,0.047225,-0.348408,-0.026062,0.279418,-0.390763,0.318536,-0.503886,-0.341512,1.347254,-0.153376,-0.012957,0.645165,1.193676,0.638733,-0.094722,0.825783,0.113719,1.259161,-0.463518
statistical,-0.495325,-0.064293,-0.189919,2.460508,-0.433019,1.303781,-0.504617,-0.270195,0.752021,1.141177,-0.290715,0.179915,-0.623972,-1.817703,0.91357,-0.415111,-0.252705,-0.487225,-0.361116,0.439618,0.976096,0.665241,-0.081812,0.252671,0.181726,0.167244,1.191192,-0.143279,0.957583,-0.926088,0.477205,-0.068337
network,0.145717,-0.244395,-0.889947,1.042464,-0.146592,-0.190399,0.05386,0.000822,1.601815,-0.21999,-0.875272,0.239478,-1.109184,-1.166184,0.776226,-0.006937,-1.218117,-0.852531,0.826151,0.664781,-0.675619,0.204487,0.504289,1.341902,-0.848071,0.088968,0.037334,0.397382,-0.633614,0.899636,-0.568026,-0.578355
estimate,-1.069432,-1.106241,-0.465488,0.956795,0.194153,-0.074677,0.011682,1.256261,0.191411,1.860588,1.610291,-0.061533,-1.09983,-0.996883,0.457981,-0.481948,-0.129307,0.072336,0.520687,0.387876,-0.081094,1.13158,0.184832,0.049769,-0.619225,-0.903036,-1.095671,-0.605584,0.053181,-0.342386,-0.592646,0.032738
norm,0.138424,0.997561,-0.964181,0.656512,-0.075118,-0.190168,0.518769,0.181493,0.645742,0.634852,0.409052,-0.046552,0.224887,-0.814181,-0.274765,0.291457,0.064796,-0.21331,-0.652482,-0.017528,-0.173286,0.874736,-0.348488,0.143068,0.448263,0.80321,1.313499,0.163927,-0.379341,0.123936,0.571569,0.458202
polygon,-0.190323,1.035401,-0.995756,-0.307298,-0.895172,0.649757,0.342618,-1.256342,0.837993,0.220888,-0.481694,0.853722,-0.802521,-0.053187,0.284032,-0.703084,0.074933,0.689027,-0.293439,0.184478,0.834647,0.253671,-1.309522,1.104081,-0.205812,-0.509591,-0.319991,-0.761783,0.641759,-1.046265,-0.318093,-0.339803
permutation,-0.514066,1.137033,-0.731557,0.040737,-0.075686,0.916022,0.627184,-0.805557,-0.214953,1.179318,-0.557502,0.857157,-1.123095,0.3377,-0.921888,0.058247,-0.973183,-0.085079,-0.254357,0.657613,0.275057,0.638606,-1.859858,0.649765,0.926853,-0.09468,1.073211,-0.286829,1.071797,-1.55249,0.150087,-0.678924
world,-0.702256,0.391772,0.573556,0.4879,-0.783561,-0.178856,0.280612,1.802269,0.787953,0.0864,-0.434549,-0.597597,0.335766,-1.021677,-0.336618,0.593123,-0.30051,0.543806,0.244679,-0.246065,-0.654051,-0.821836,0.282585,0.376139,-0.777428,0.333791,-0.232513,-0.02453,0.492708,0.855072,-0.468187,0.412492
maximum,-1.313466,-0.259041,-0.166112,0.967541,0.751785,0.088561,-0.161454,0.489946,0.257924,0.840303,2.150841,-0.49804,-1.092203,-0.437113,-0.38227,-0.397,0.496072,-0.38566,0.131738,0.330149,-0.564227,1.093869,-1.459256,1.006418,-0.814895,-0.660133,-0.016249,-0.127848,0.415334,0.428814,-0.84368,-0.111474
equivalence,-0.602484,0.668308,-0.190224,0.872995,-0.406122,0.626013,0.881144,-0.409947,-0.197472,0.741271,0.143451,-0.135165,-1.502176,-0.117088,-0.674774,-0.507185,0.084747,-0.331297,-0.158164,0.76195,-0.100153,1.212884,-1.703923,-0.277824,0.731304,-0.11301,1.618675,0.078243,0.263668,-0.215489,0.858185,0.270986
parallel,-0.740384,0.732556,-0.628657,0.021856,0.253863,0.422103,-0.923287,0.454607,0.942357,-0.524222,-0.183193,1.02948,-1.374898,-0.618773,-0.333046,-0.232778,0.037807,0.044383,-0.263566,0.774879,0.229933,0.34966,-0.369081,0.733129,-0.528155,0.058273,0.158628,0.018951,0.228003,0.133611,0.293333,-0.673164
numerical,0.322689,0.932164,0.024022,1.309054,-0.865137,0.760542,-0.350889,-0.148446,0.133985,0.899754,0.131857,0.086757,-2.223221,-0.898232,-0.051637,-0.256184,0.504886,-0.462125,-0.071919,0.356381,0.516828,0.852447,-1.438074,0.305734,-0.199224,-0.192697,1.155868,-0.610066,0.804642,-0.381013,0.173628,-0.686821
orthogonal,0.089976,0.868642,-0.637697,0.454794,-0.253383,1.184316,0.276572,-1.018642,0.338044,-0.682859,0.120498,1.646409,-1.552073,-0.315824,-0.886606,-0.871628,-0.090529,-0.153312,-0.081658,0.263916,0.676044,0.993125,-2.17474,1.048955,-0.129057,-0.656596,0.791375,0.110667,-0.190734,-0.598808,0.625155,-0.721353
isomorphic,-0.505167,0.492878,-0.928283,0.019381,-0.009584,0.476304,0.613167,-1.319822,-0.122548,0.336091,-0.446356,1.585448,-0.703328,1.131686,-0.334698,-0.224314,-0.624583,-0.216431,-0.091357,-0.301376,-0.12629,1.19447,-2.431554,-0.319605,1.119091,-0.140374,0.867443,0.238533,0.33142,-0.792618,0.705362,-0.129267
connection,-0.248583,-0.35483,-0.933617,0.417895,0.456997,-0.197604,-0.419313,0.062556,0.831249,-0.585027,-0.736722,0.141701,-1.112032,-0.88323,-0.280366,0.028278,-0.136803,-0.006783,-0.143414,0.767424,-0.677024,0.324988,0.321791,0.472573,-0.07198,0.334995,-0.15705,-0.192641,-0.250372,0.462523,0.248887,-0.277205
locally,-0.428892,-1.298499,-0.786608,-0.044394,0.387717,-0.241096,-0.594653,0.754636,1.003788,-0.315446,0.047134,0.320865,-0.236416,-0.104137,0.596283,-0.087097,-0.328439,-0.365632,0.137301,-0.127804,0.008105,0.727833,-0.561811,-0.358759,-0.142506,0.087034,-0.327516,0.310104,0.518655,0.099954,0.140583,-0.601308
existence,-0.663939,-0.080933,0.24974,0.044006,-0.400619,0.530366,-0.106572,0.925977,0.392165,-0.074595,-0.790384,-0.123865,-1.060018,-0.955381,-0.814123,-0.077842,-0.113902,0.434502,-0.69194,0.380981,-1.199458,0.98246,0.208163,-0.373588,-0.082239,0.413214,0.40995,-0.071118,0.075935,-0.363551,0.458501,0.224867
complexity,0.102804,1.281547,-1.337435,1.025837,-0.596571,0.326255,0.24557,-0.029345,0.093777,0.954137,-0.360477,0.41864,-2.075927,-0.607233,0.054098,-0.278121,0.25402,-0.300572,-0.792817,0.040662,-0.108334,1.353835,-0.640183,0.053888,-0.615797,0.73452,1.027702,-0.19137,0.914193,0.153217,-0.435536,0.042627
isomorphism,-0.728384,0.247579,-0.763701,1.042454,-0.075371,0.582377,0.679167,-1.725887,-0.268235,0.714327,-1.046535,2.082181,-0.050243,0.565583,-1.138001,-0.506082,-0.956207,-0.169095,-1.083289,0.374067,0.46196,1.406173,-1.300958,-0.590747,0.974901,-0.309871,1.557418,-0.471141,0.301412,-0.865624,0.872997,0.804574
commutative,0.527551,0.351433,-0.934979,1.46326,0.256018,0.288717,1.060057,-1.554521,0.220475,0.484186,-1.347911,0.572729,-0.602793,0.571653,-1.292742,-0.567732,-0.843765,0.116741,-0.576165,0.114184,0.765959,0.462695,-1.780749,0.308751,1.503037,0.08891,1.551148,0.289454,0.617952,-1.163142,1.356129,0.108553
quotient,-0.195605,0.397404,-0.485869,0.796409,-0.535466,1.439176,0.759045,-1.678368,0.387799,1.130022,-0.147813,0.426041,-0.611312,0.09292,-0.486345,0.242129,0.069305,0.468146,-0.152335,-0.348873,0.636669,1.202718,-1.949425,0.884636,0.565571,0.057291,0.841915,-0.131853,0.072913,-0.292582,-0.120926,0.544555
half,-0.703347,-0.054001,-0.04061,-0.499039,0.941189,0.600331,0.006007,1.002167,0.557498,0.035197,0.746868,0.020181,0.147195,-0.702377,-0.449894,0.384642,0.182278,0.473668,-0.236528,-0.309109,-0.66691,-0.055701,-0.133099,0.447373,0.003687,0.382368,-1.001323,-0.500793,0.648979,-0.196038,-0.559602,-0.701755
decomposition,-0.209622,0.594161,-0.633529,1.524842,-0.019305,0.783566,0.770952,-0.549818,-1.047278,0.32903,0.279855,0.532996,-1.684559,1.039932,-0.570031,-0.142059,-0.207614,-0.415507,-0.28906,-0.327933,0.211435,1.682215,-0.399686,0.018901,-0.009868,0.118988,0.419697,0.444737,1.323009,-1.369784,0.249928,-0.691928
density,-1.499897,-0.745063,-0.476212,1.193807,0.576458,0.778038,-0.545439,0.090388,0.728661,1.930503,1.612503,0.599987,-2.078799,0.639012,-0.411202,-1.143699,0.189462,0.223696,-0.271263,0.096131,1.188974,1.914525,-0.140886,1.380744,-0.539121,-0.468728,-0.150152,-0.057388,0.731248,0.083732,0.235273,0.36787
affine,-0.91786,0.893728,-0.410413,0.537986,-1.231274,0.60085,0.330325,-2.120733,0.054456,-0.380357,-0.250635,1.091225,-0.416412,0.880845,-0.399775,-0.85476,0.559327,0.143102,0.191024,0.410821,0.030966,1.263794,-1.354522,-0.341393,0.376336,-0.961606,1.031483,0.471261,0.937047,-0.800286,1.620457,-0.165243
arbitrary,-0.339821,0.381558,-0.877335,0.319174,0.030671,-0.1508,0.587773,-0.918455,0.393989,0.48691,0.180183,-0.142038,-1.814005,-1.270016,-1.008606,-0.083568,0.145284,-0.036635,-0.074204,0.525324,-0.280451,1.308559,-1.173371,0.43086,-0.843204,-0.100444,0.891591,-0.859945,-0.075932,-1.691245,1.12782,-0.482008
morphism,-1.340912,-0.09876,-0.590543,-0.18597,-0.388461,0.602253,0.893515,-1.871636,0.290398,-0.548531,-0.670928,1.58658,0.494239,1.526427,-1.04423,-1.035962,-0.909739,-0.146502,0.425553,1.022579,-0.168513,1.039498,-2.715108,-0.508871,0.926257,-0.529488,1.601658,0.369918,0.785911,-0.851662,0.514366,0.52654
scale,-0.287138,0.206033,-0.316164,0.375704,-0.595007,-0.316043,-0.270819,0.789465,0.699049,0.181734,1.16736,0.580276,-1.685172,-0.437784,0.001436,-0.304563,0.071428,0.304098,-0.067321,-0.135805,0.021929,1.03306,-0.400772,0.45175,-0.791006,-0.09151,-0.395615,0.187447,1.007862,-0.015915,-0.832374,-0.312607
suppose,-0.353033,-0.010743,-0.388036,-0.495638,0.007241,0.212064,0.445737,0.454101,0.122077,-0.023002,-0.299891,-0.2435,-0.585311,-0.678494,-0.868421,0.261274,0.316059,0.213518,-0.119336,0.250869,-1.164856,0.842026,0.060003,-0.020925,-0.281395,0.264569,0.170109,-1.11444,0.091506,-0.585615,0.417908,0.024624
increase,-0.151763,-1.159249,-0.266512,1.218977,0.626536,-0.534492,-0.232006,0.732439,0.71002,1.114256,1.967061,-0.257924,-1.529094,-0.703203,-0.315725,0.213043,-0.060924,0.470422,-0.890757,0.250796,-0.72658,1.712907,0.101561,0.35998,-0.784422,0.281992,-0.563513,0.350047,-0.104443,0.839128,-1.029303,-0.338718
projection,-0.136008,1.166705,-0.663641,0.193742,-0.683069,-0.084695,0.312025,-0.270447,0.743552,-0.466246,0.88787,0.999492,-1.40157,0.035361,0.041682,-0.546398,-0.031953,0.752965,0.420256,1.15685,0.526025,1.025063,-0.897421,0.847157,-0.286789,-0.280798,0.171274,-0.072156,0.269197,-0.073189,-0.893945,0.110213
partition,-0.307659,0.200148,-0.785347,0.116078,0.231687,-0.055509,-0.06629,-0.597173,0.199944,-0.075608,-0.493578,0.252689,-2.078315,-0.524367,-1.266386,-0.387975,-0.399998,0.407566,0.038252,-0.113909,-0.05676,0.174869,-0.902653,-0.381145,0.050803,0.09554,-1.120542,0.407199,-0.379453,-1.029206,0.535529,-0.977658
exponential,-0.280293,0.210578,-0.575266,1.158176,-0.593291,1.643279,0.485517,-0.996058,-0.271032,1.508463,0.024088,0.899023,-1.231141,0.334341,-0.429535,-0.546183,-0.277289,0.07761,-0.347762,0.815675,0.155206,2.158893,-1.31454,0.166761,-0.338128,0.147751,0.674943,0.452003,0.543636,0.079936,0.17884,-1.457132
range,-0.837138,-0.667086,-0.394691,0.342723,0.022963,-0.575347,-0.886337,1.362043,0.990729,0.105192,1.105951,0.33391,-1.083034,-0.29866,0.526431,-0.435138,0.315272,-0.206529,0.418705,-0.404501,0.011805,1.066987,-0.703006,0.956161,-0.781121,-0.315366,-0.212036,-0.042123,0.909594,0.714699,-0.394904,0.077143
subspace,-0.461038,0.891166,-0.81576,0.807905,-0.46889,0.738835,0.277888,-0.823084,-0.56354,0.193056,-1.220549,1.678343,-0.802418,0.982548,-0.880523,-1.027291,-0.721266,-0.281116,-0.308633,0.299075,0.111514,1.141952,-1.795583,0.745594,-0.038552,-0.902098,0.730315,-0.516606,0.167988,-1.252873,0.204474,0.047479
support,0.828064,0.358498,-0.577007,0.304321,0.308086,-1.152177,-0.197398,0.359674,1.042635,-0.507809,0.532272,0.189843,-1.095481,-1.337336,-0.231745,-0.230363,-0.153557,-0.594653,0.232269,-0.425584,-0.913098,0.177002,0.15734,0.009838,-0.728707,-0.08781,-0.408499,-0.313947,-1.028657,0.4462,-0.349001,-0.274538
diagonal,-1.131564,1.267184,-0.713457,-0.203373,0.513957,0.406589,-0.029886,-0.859001,1.138925,-1.156802,0.719138,1.154132,-0.59126,0.486005,-0.96637,-0.513054,0.183868,0.710629,-0.716062,0.567519,0.684911,0.411608,-1.734982,1.085657,-0.328119,0.030499,0.056806,-0.081303,0.069063,-0.511244,0.297154,-0.432803
computation,0.154367,1.265254,-0.590441,1.66599,0.035315,1.139362,-0.014229,-0.654891,-0.271506,0.770938,-0.985243,0.287618,-2.112101,-0.677154,-0.235552,-0.639285,-0.090872,-0.897636,-0.039891,0.631046,0.455592,0.97957,-0.70481,-0.133087,-0.227573,-0.081994,1.118441,-0.008845,1.175078,-0.161953,-0.352711,-0.760284
curvature,-1.125058,0.993342,-0.839656,0.807327,-0.06564,1.407758,0.668521,-0.921782,-0.025137,-0.482669,1.042932,1.022267,-1.031041,0.450538,-1.249167,-0.476569,0.81501,0.837614,-0.498968,0.924582,0.452428,1.877519,-1.246234,0.501067,0.053082,-0.490079,0.612438,0.445315,0.679317,-0.098558,0.353276,-0.039494
flow,-0.874228,-0.921709,-1.639828,1.224045,-0.259219,1.261063,-0.985048,0.477499,0.267841,-0.874968,1.072309,0.469536,-1.345969,0.423821,0.023677,0.247163,0.374345,-0.293366,-0.463295,0.405096,-0.253708,1.209117,-0.062222,1.138413,-0.872995,0.038063,-0.223535,0.599722,0.902443,-0.300269,0.131492,-0.755313
analytic,0.899078,1.103971,-0.97398,1.662815,-0.255374,0.426985,0.554726,-0.828536,1.055946,0.674917,-1.182091,-0.473306,-1.814471,-0.693303,0.743693,-0.39545,0.192178,-0.681335,-0.01339,0.733216,0.889202,0.752383,-0.065094,-0.387151,-0.331767,0.20145,1.061586,-0.006786,0.464063,0.897294,0.063291,0.169871
chain,-0.40143,-0.586681,-0.315511,0.386894,0.266428,-0.511507,0.478502,0.093227,1.073456,-0.352616,0.140156,0.154225,-0.559558,0.63782,-0.833396,0.152414,-0.574332,-0.604124,-0.307801,-0.187252,-0.346332,0.788057,0.473015,0.619089,-0.324264,0.053154,-0.018847,0.170411,0.892304,0.142747,0.004674,-0.869527
cohomology,-0.705618,0.262109,-0.694539,0.491386,-0.947682,1.423842,0.372241,-1.926545,0.232618,-0.082227,-1.589514,1.154597,-0.660945,0.983532,0.0909,0.095702,-0.398053,-0.101367,-1.857211,-0.013915,0.532244,0.591469,-1.845086,0.082583,2.136996,-0.772612,1.107633,0.631392,0.786308,-0.266962,0.325775,0.644615
trivial,0.052645,0.156923,-0.633162,-0.22383,-0.145468,0.470568,0.881028,-1.215217,0.423337,1.112382,-0.923474,-0.021977,-1.080638,-0.451738,-0.492118,0.241766,0.048159,0.312232,-0.400985,0.210356,-0.520831,1.152808,-1.261706,0.21405,-0.30605,0.193255,0.940213,-0.374336,0.774267,-1.115142,0.409928,-0.019711
converge,0.054333,0.239938,-0.883345,0.292236,0.018132,0.926363,-1.116541,-0.048364,0.766459,-0.441581,-0.333583,1.052387,-1.003793,0.2463,-0.399878,0.061657,0.056799,0.145363,-0.294218,0.624498,0.277165,0.92483,-0.744304,0.744527,-0.742855,-0.499313,-0.1999,-0.042448,-0.551074,-0.095522,-0.087299,-0.400197
lemma,-0.383576,1.451741,-0.924216,0.042861,-0.068324,1.022523,0.642366,-1.440715,-0.175092,0.553622,0.465228,0.938261,-0.372679,0.873643,-0.115782,0.637655,0.095052,0.181246,0.832238,0.825059,1.069942,1.373733,-1.17359,-0.881382,0.882787,-0.365056,0.869223,0.552095,0.347831,-0.900581,0.745085,-0.080029
origin,-0.90932,-0.27806,0.226793,-0.270549,-0.915552,0.007966,-0.359421,1.311993,0.538166,0.076839,-0.387329,0.066523,-1.167488,-0.758456,-0.019831,0.217035,0.154268,0.241093,0.467464,-0.514795,0.017518,0.619183,0.761788,-0.11308,0.305089,1.14572,0.024472,-0.335885,0.167831,0.097521,1.116051,-0.2335
convergence,-0.131184,0.632718,-0.30706,1.110009,-1.215839,1.100685,-0.156193,-0.438039,0.285587,0.021522,-0.036647,0.420847,-1.17215,-0.247266,0.577159,-0.198248,-0.077356,0.461973,-0.088125,0.639337,0.034288,1.300743,-0.470544,0.334748,-0.85647,-0.050961,0.28924,1.127881,-0.626314,0.013339,0.054266,-0.258176
division,-0.102967,-0.17195,1.514757,1.333789,-0.432674,0.318737,-1.173713,0.546174,1.50321,-0.458948,0.11173,-0.031217,-0.088725,-1.636889,-0.383692,1.124976,-0.488958,-0.706842,-0.866264,-0.929317,-0.494994,-1.291781,-0.166205,0.702397,0.30918,-0.655638,-0.311358,0.134507,0.222271,0.092498,-0.386926,-0.131686
union,0.377002,-0.459907,0.129062,1.277478,-0.344147,-0.590785,-0.387102,0.974848,1.139888,-0.305622,0.320146,-0.750314,0.322291,-1.725966,-0.728808,0.27757,-0.494558,0.417313,-0.247569,-0.338033,-0.627956,-1.065911,0.172597,-0.163941,-0.089494,-0.154792,-0.42208,0.819024,-0.463197,-0.3055,0.816465,0.006884
empty,-1.085061,-0.327424,-1.357786,-0.148391,1.248574,0.201057,-0.276672,0.266191,0.17181,-0.343703,0.10142,-0.122075,-0.237568,0.614219,-1.163731,-0.190677,0.232616,-0.125242,-0.135718,0.349299,-0.429224,0.389966,-0.332547,0.604382,-0.912982,0.068282,-0.476104,-0.256919,0.730653,-0.75067,-0.093137,-0.125911
computational,0.741374,1.303496,-0.429111,2.523935,-0.377609,0.825662,0.663532,-0.305872,-0.151234,0.467355,-1.095582,0.703453,-2.351805,-1.043455,0.388838,-0.23531,-0.196507,-0.70151,0.038759,0.233052,1.225104,0.898709,0.393474,0.077866,0.123238,-0.01436,1.29982,0.002496,1.461109,0.55063,-0.148187,-0.389617
functor,-0.919061,-0.109894,-0.067868,-0.006848,-0.664405,1.194679,0.677492,-1.949458,-0.06445,-0.479861,-0.967503,0.500529,-0.169187,0.939457,-0.836419,-0.545864,-0.128414,-0.8847,-0.357376,-0.350203,0.467647,1.426265,-2.267771,-0.526682,1.210084,-0.084401,1.1493,-0.093608,-0.505589,-0.862757,0.917089,0.412666
fraction,-0.027035,-0.445682,-0.221232,0.447473,0.186515,0.9204,0.663582,0.134274,0.370856,0.976735,1.182452,-0.166971,-1.59194,0.320719,-0.568067,-0.157817,-0.291135,-0.070414,-0.261327,-0.211772,0.307328,1.442684,-0.889597,0.550801,0.273929,0.145312,0.049169,0.065749,0.32008,-1.002971,0.111288,-0.562354
source,-0.70895,0.063301,0.151308,0.333084,-0.219113,-0.040635,-0.383413,0.527198,0.395189,0.269591,-0.055511,-0.718487,-1.607513,-0.541208,0.549469,-0.255528,0.146153,-0.210598,0.749957,0.07302,-0.348198,-0.035868,0.866631,0.187837,0.239921,0.907303,-0.153047,-0.229741,0.490468,-0.468437,0.384933,-0.241748
eigenvalue,-0.158015,0.284094,-0.940105,1.11157,-0.298852,2.296739,0.736685,-1.164332,0.141449,1.280306,0.020192,1.668677,-0.806255,0.608456,-1.477676,-1.027413,-1.060879,0.098913,0.050776,0.433163,0.011039,1.375967,-1.952689,0.439431,0.580225,-0.235653,0.970053,0.144375,0.073732,-1.543694,0.782884,-0.539874
translation,-0.142576,0.450869,0.104818,-1.082757,-0.295698,0.504794,-0.374503,-0.221335,-0.566415,0.302386,-0.624477,-0.072325,-2.077864,-0.831074,-0.01442,-0.150087,0.204978,-0.097228,1.151336,0.408281,-0.170491,-0.744165,0.886854,-0.39,0.385511,1.480596,0.961943,0.15636,0.758986,-0.16963,0.881951,0.203277
hypothesis,-0.821446,0.838337,-0.221614,0.984241,-0.680562,0.474816,0.427433,0.555964,-0.305754,0.510859,-0.235554,0.605991,-1.552152,-0.237624,0.154397,0.649183,0.306973,0.382839,0.001761,0.587915,-0.566113,2.58226,0.568374,-0.213773,0.595613,0.229204,0.99927,-0.375949,0.545666,-0.048596,0.676256,0.139026
scalar,-0.038296,1.221772,-0.72135,0.81555,-0.112135,1.423918,0.814029,-0.376988,-0.234518,0.555067,-0.106957,0.60833,-1.40405,0.526613,-1.121528,-1.659379,-0.048265,-0.41418,-0.576181,0.235684,0.212518,1.564517,-1.904004,0.858027,0.533354,-0.282568,1.139261,0.546642,0.191331,-0.937707,1.099952,-1.205157
coxeter,0.21838,2.239877,1.065266,-1.202716,-1.028461,0.105069,0.104635,-2.222746,0.073789,0.239043,-0.42568,0.41591,0.158835,0.718232,-0.448801,-0.101942,0.410809,0.300085,-0.144322,0.726602,2.435883,0.38319,-1.451338,0.034707,1.357992,-1.29631,1.04232,0.33297,0.922789,-0.865653,-0.420055,-0.431678
third,-0.862607,0.527394,0.69181,-0.224656,0.504774,0.52515,0.002637,0.677228,0.688181,0.027165,0.633591,-0.193548,0.351898,-1.277993,-0.188872,0.38061,-0.038587,0.027599,0.085236,-0.123051,-1.049773,-0.544252,-0.042264,0.312381,-0.044834,0.443713,-0.559666,-0.220738,0.065114,0.173814,-0.846494,-0.601404
Fourier,1.110363,0.526375,-0.220088,0.991403,-0.923716,2.035393,0.151359,-1.218321,-0.031471,-0.172257,0.082137,0.337578,-1.965061,0.442301,-0.217211,-1.292357,0.515262,0.340342,0.117044,1.062187,0.358008,0.628467,-0.917829,0.708952,0.683045,0.301634,0.892808,-0.231212,0.351371,-0.39121,0.554691,-0.467084
bit,0.428269,0.467849,-1.075334,-1.24468,0.994962,0.606263,-0.149773,-0.812161,0.804074,1.095437,-0.584044,-0.420451,-1.147315,-0.040669,-0.121578,-0.43807,0.387631,-0.793564,0.180829,0.004981,-0.463386,0.514749,-1.00911,1.706079,-0.823768,0.667029,0.313679,-0.72556,0.65911,0.194724,-0.504051,-1.208143
exact,-0.785858,-0.17903,-0.180723,0.060548,-0.073498,0.483489,0.141005,0.277614,-0.009081,0.271709,0.077073,0.070477,-1.536778,-0.971954,-0.423678,-0.034874,0.157802,-0.011442,0.061872,0.494187,-0.763567,1.15672,-0.55021,-0.068975,0.237617,0.281707,0.377143,-0.953306,0.913891,-0.72908,0.199415,-0.309965
elementary,0.078625,-0.546168,-0.346734,1.119159,0.645287,0.889941,-1.142262,0.37651,0.217363,-0.381327,-0.061424,1.428759,1.377863,-0.375496,-0.126091,-1.688634,-0.216517,-1.089236,-0.702468,0.164902,0.599272,-0.065567,0.339168,-0.271013,0.329253,0.09112,0.966686,0.300706,0.476131,-0.050899,0.168834,0.576338
maximal,-0.192567,0.113521,-0.465629,0.595636,0.051317,0.758228,-0.206098,-0.556498,-0.500516,0.732014,0.889468,0.675657,-1.182579,0.672646,-1.11579,-0.109043,-0.145847,0.094066,-0.472732,-0.029116,0.149506,1.753657,-1.720587,0.764435,0.044181,-0.17036,0.73274,0.301692,0.012973,-0.300423,-0.786345,0.619478
radius,-1.143045,0.42703,-0.328722,0.674625,0.639019,1.013156,0.03049,0.407498,0.172801,-0.227103,1.145862,0.389355,-1.291175,0.690824,-0.788752,-1.107716,0.408819,0.286854,0.183895,0.850739,0.484357,1.449366,-1.185501,1.457875,-0.274917,-1.069837,-0.173506,-0.107779,0.154808,-0.056258,-0.106108,-0.187908
homomorphism,-0.699933,-0.471235,-0.508239,1.022506,-0.096323,0.923682,-0.454877,-1.24464,-0.639787,-0.503555,-0.939581,1.369916,0.054993,1.169077,-0.578659,-0.566545,-1.003828,-0.62313,-0.216987,0.607402,-0.150018,1.317695,-2.069807,0.296325,1.487818,-0.348751,1.214144,-0.190957,-0.08576,-1.484025,0.423953,0.408263
identify,-0.338719,-0.041273,-0.346923,0.23223,0.442862,-0.803062,0.015299,0.84167,0.407385,0.163625,0.27057,0.446739,-1.231769,-1.071725,0.039347,0.114493,0.040755,-0.113169,0.79763,-0.153275,-0.15883,1.645287,0.86326,0.134444,0.057928,0.165167,0.347065,-1.032686,0.294409,-0.242911,0.50914,0.212206
