word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
form,-0.525248,-0.054657,0.074453,-0.786406,-0.252135,-0.710492,-0.91105,0.21117,-0.180372,-0.13487,-0.571517,0.536698,-0.110784,-0.727607,0.557514,0.031573,0.16563,0.356934,-0.15651,-0.798746,1.203592,-0.464869,2.710056,-0.129986,0.163028,0.266427,-1.277078,0.664702,0.455846,0.787779,-0.113051,-0.981709,0.184517,0.951508,-0.694049,-1.089939,0.384065,0.789721,0.481331,-0.549014,-0.264805,0.097053,0.632474,-0.216622,0.038776,1.185447,0.163712,0.309877,-1.139906
define,-0.106454,-0.354079,-0.488613,-1.023766,-0.482983,-1.477457,0.508879,0.473517,0.413812,0.465441,-0.615842,0.017619,-0.07367,-0.351311,0.466151,-0.021015,0.689114,-0.102206,0.281236,-1.226857,0.860733,-0.311046,2.743467,0.117942,0.041242,0.823504,-0.966158,-0.103931,0.068701,0.659087,-0.039144,-1.216082,0.108525,0.600963,-0.17689,-0.941854,-0.147463,0.67842,0.024048,-0.460318,-0.788098,0.286069,0.402504,-0.311365,0.215011,1.611925,-0.294961,0.508563,-0.937033
graph,-0.62624,-0.098505,1.619988,-0.649939,-0.13873,0.152744,0.316171,-0.1822,-0.591127,0.087192,1.454763,0.148954,-0.17242,-1.238643,-0.816938,1.67432,-1.508281,-0.277759,0.553904,-1.527463,0.436618,1.258386,2.281511,0.73385,-0.487671,1.056439,0.341597,-0.60724,-0.177975,0.092916,0.503639,-1.504594,-0.15474,1.430935,-1.537618,-0.812457,1.199106,0.018294,0.864909,0.507233,-0.405245,1.29348,0.243233,-0.678036,0.083316,1.92617,-0.700479,-0.358152,-1.698593
value,0.194524,-0.937738,-0.942972,-0.063322,0.381191,-0.63256,0.621519,0.379777,-0.84602,0.362792,-0.656243,-0.426563,-0.522001,-1.220338,1.238107,0.136431,-0.121662,0.104993,-0.043589,-1.372885,0.123876,-0.247309,2.236198,-0.106845,-0.527745,-0.550967,-1.640511,-0.641873,0.651711,1.197912,0.223936,-0.680089,0.030213,0.775514,-0.163949,-1.06322,-0.979973,1.19276,-0.360777,0.226614,0.270887,-0.006508,0.094932,-0.533842,-0.405711,1.875923,-0.353166,0.605211,-0.804436
problem,-0.518978,-1.035866,-0.464698,0.254886,-0.143493,0.703222,0.594984,-0.017785,-0.288732,0.911887,0.655321,-0.292389,-0.073418,-1.401871,0.0236,0.136251,-0.856505,0.526503,-0.247222,-2.096607,0.725688,-0.592154,1.65244,0.776734,-0.190151,0.161806,-0.101642,1.144423,-0.930682,0.117011,0.018883,-0.523981,0.058648,1.813724,0.046914,-1.492452,1.024283,-0.470055,0.255554,1.141401,0.490808,-0.450301,1.598397,-0.096784,-0.890773,1.712158,-0.496298,-0.197159,-1.220089
mathematic,-0.355613,-0.576707,0.8938,0.121865,-0.925519,0.631486,-0.195287,-0.558423,-0.7786,-0.095414,-1.012158,0.574219,0.972368,-1.30064,-0.408224,-0.944195,-0.152194,0.436028,0.855518,-1.580704,0.7029,-0.677997,1.517639,-0.336364,0.422244,0.434218,0.716199,-0.137919,0.388902,-0.102672,0.957539,-1.208092,1.251463,0.718256,0.927476,-1.423531,-0.156571,1.030217,0.074022,0.057126,0.883529,-0.148192,0.733531,0.97229,0.062638,0.644465,-0.457093,-0.161634,-0.939598
order,-0.711379,-0.058574,0.323349,-0.850961,-0.462538,-1.080147,0.078847,-0.00474,0.372172,-0.206248,-0.753378,0.795849,-0.534306,-0.895498,0.578236,-0.17174,0.929622,-0.278166,0.231301,-0.829127,0.808603,0.740023,2.23612,1.132156,0.350193,-0.418262,-0.268728,-0.248511,0.373717,-0.267892,-0.814789,-1.728513,-0.595218,1.161903,-0.254356,-1.02528,-0.65366,1.006714,0.75803,0.948545,1.038369,0.540903,1.159311,-0.459038,-0.117269,1.195492,-0.617318,-0.634305,-0.95574
equation,-0.885033,-0.921723,-0.854884,-1.421805,-0.007955,-0.921791,-0.738601,0.29661,1.150194,0.398241,0.302662,0.087371,-0.418084,-1.736135,1.211809,-0.750575,0.261057,0.503679,-0.38132,-1.140773,0.926772,-0.350404,0.794004,-0.017841,-0.448868,-0.995354,-0.921206,1.699503,0.917734,1.079835,0.212921,-0.425715,0.32512,0.405175,1.093923,-2.144925,1.641356,1.072461,0.003323,0.002774,0.438908,-0.146467,0.929359,0.712079,-0.575248,2.172452,-0.331974,0.026467,-0.920857
first,-0.531314,-0.561171,-0.01683,-0.125194,-0.260343,-0.317443,-0.589691,-0.302804,0.034859,0.363543,-0.815941,0.048566,0.137008,-1.492313,0.312177,0.178145,0.193756,0.594469,-0.001302,-1.416788,0.44748,-0.2732,1.572707,0.31799,0.199933,-0.18764,0.237136,-0.251537,0.233533,0.452925,-0.464413,-1.314155,-0.465863,1.081161,0.474494,-1.54367,-0.601486,1.224806,0.775752,-0.426028,0.813077,-0.420552,0.813511,0.013808,-0.872515,1.141608,0.258124,0.550292,-0.823118
vector,0.245065,-0.4166,-0.713256,-1.017376,-0.28661,-1.437952,-0.062855,1.363829,0.619742,0.158844,-0.430369,-0.009483,-0.228347,-0.274227,-0.033312,-1.086817,-0.564206,-0.087542,0.474521,-0.776704,0.889969,-0.147756,3.108228,-0.659156,-0.875835,0.012671,-0.806047,0.601542,1.077897,0.95265,-0.167011,-0.248777,0.279614,-0.197839,-0.904647,-1.055978,-1.012087,0.745542,0.311562,-1.520486,-0.892247,-0.16695,0.565588,-0.229052,-0.777549,1.311307,-0.333541,-0.132031,-1.514818
algebra,0.296805,-0.482456,1.216602,-0.368934,-0.773033,-0.197705,-1.017059,0.512196,0.372111,-0.334463,-1.078397,1.049472,0.564305,-0.682119,0.243545,-0.942603,-0.158395,-1.01015,0.807019,-0.202602,-0.585885,-0.36668,2.770683,-0.175587,1.251945,0.767846,0.022534,1.504668,0.349165,-0.195585,1.049473,-0.666602,0.407695,0.022355,0.869724,-1.450736,-0.23082,0.54211,0.719062,-0.450651,-0.480515,-0.81285,0.533873,-0.671641,-0.030806,1.572535,-0.934713,0.859399,-1.704529
$\mathbb{N}$,0.409336,0.63897,-0.20094,-0.603413,0.118151,-0.972136,1.223615,0.77023,0.735849,0.049262,-0.579184,-0.278098,0.382242,-0.492298,-0.057843,1.276795,-0.262195,0.14996,0.007717,-0.687481,0.202693,-0.444795,2.47011,-0.344203,0.976593,0.078725,-0.919963,-0.195774,1.195471,0.542966,0.062289,-1.67941,-0.063093,1.663136,-0.782136,-0.514227,-0.776962,0.524323,0.419248,0.965364,-0.017503,-0.203536,-0.129192,-0.984214,-0.244578,1.215134,0.870108,-0.155365,-1.57477
field,-0.702438,-0.558801,0.106805,-1.242937,-0.70463,-0.941253,-0.963164,-0.111603,0.250753,0.4734,-1.030657,-0.537119,-0.027399,-0.360547,-0.649742,-1.590504,-0.705386,0.476952,-0.424381,-0.006502,0.471859,-0.486517,2.069195,-0.525102,0.165585,0.481014,-0.396848,0.337402,1.211835,0.503863,0.340272,-1.288424,1.393047,-0.151638,-0.309201,-2.190302,-0.513139,0.334031,0.102733,0.246071,0.08793,-0.481929,0.543041,-0.286812,0.425678,1.650884,-1.085888,-0.271002,-1.094738
element,0.516643,-0.302343,-0.175783,-0.99976,-0.720907,-0.716626,-0.271072,0.991076,0.252096,-0.342483,-0.626398,0.252971,-0.514814,0.01173,0.376776,0.566648,0.383139,0.141357,0.142338,-0.121166,0.577727,0.155092,2.52022,0.830291,0.654655,0.773821,-0.080652,0.572356,1.158557,-0.128739,-0.565686,-1.263125,-0.282301,1.165566,-0.321779,-1.174246,-1.049278,0.440891,-0.439184,0.264451,0.327892,-0.697061,0.181889,-0.663193,-0.554618,1.551113,-0.239256,0.126753,-1.335699
system,-0.496905,-0.215952,-0.903609,0.002639,-0.096395,-0.037336,-1.059211,0.762625,-0.11969,-0.235237,0.401123,0.493717,-0.199597,-0.788502,0.019309,-0.816595,0.461203,0.13336,-0.484484,-1.409944,1.572368,0.228585,2.231834,0.673776,-0.323906,-0.300033,0.095977,-0.709674,0.588885,0.168399,0.09264,0.270787,-0.010238,-0.391575,0.70051,-2.543998,0.076884,0.337884,0.164837,0.114397,0.592875,-0.299599,0.617164,0.184955,-0.036362,2.307778,0.089615,-0.530391,-0.685416
matrix,0.142329,-0.774659,-0.259162,-0.653005,-0.424013,-0.581665,0.243031,0.108897,0.247181,-0.868641,-0.277151,1.706579,-1.355197,0.520845,-0.287464,0.715968,-0.622215,-1.343764,0.067017,-1.320873,-0.26517,0.389494,2.519019,-0.355791,-0.520783,-0.364552,-1.085579,0.886065,1.103801,0.774326,0.851791,-0.922082,-0.37608,0.327182,-0.085263,-1.204631,-0.422487,0.969758,-0.356419,-0.457891,-0.677537,-0.962155,0.034848,-0.471925,-0.75466,2.0835,1.438217,-0.128873,-2.185609
mathematical,-1.010694,-1.057925,0.33965,0.876483,-1.217228,0.929242,-0.01745,-0.449179,-0.751756,-0.081791,-0.873893,0.60866,0.624603,-1.462603,-0.070173,-0.841159,-0.227008,1.596418,0.170431,-1.777176,0.958304,0.559348,1.135187,0.552667,0.572657,0.401131,0.226181,0.013218,0.920518,0.350185,0.473823,-0.523681,1.005714,0.60659,1.21631,-1.651522,-0.362972,1.119339,0.154382,-0.019796,0.434636,-0.379583,1.123146,0.996758,-0.188212,0.627729,-0.618048,-0.32161,-1.006288
