word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
finite,1.09257,-1.483021,0.833517,-0.287936,-0.860342,-0.154728,-1.324095,1.162295,-0.380537,-0.442707,-0.019639,-1.084144,-0.925858,0.491202,0.700038,0.999362,-1.43706,-0.558714,-0.606535,-0.513299,0.721989,0.768806,1.192889,-0.829465,0.578924,-0.929915,-0.179012,0.289756,0.279324
result,-0.240277,-0.532801,0.482594,-0.715391,-0.007049,-0.675511,-0.13186,-0.581571,-0.445555,-1.649808,0.17405,-0.056671,0.007499,0.271921,-0.612885,0.332112,-0.37858,-0.164296,-1.866331,0.209222,0.691923,0.981108,-0.438141,-0.316062,0.403409,0.906395,0.269615,-0.338424,-0.929555
vertex,1.146172,0.426802,-0.180792,0.140247,-0.9937,0.031876,-0.93333,1.573816,-1.644542,-0.028019,-0.550784,-1.138346,-1.506218,0.589959,0.585665,0.514621,-0.366355,0.073615,-0.422413,-0.847812,1.152572,0.997602,1.355844,-0.755409,-0.184447,-0.627961,-0.167486,-0.90864,0.193998
term,-0.398165,-1.298639,0.143112,-0.094993,0.133132,0.337986,0.168959,-0.453717,-0.154257,-0.82826,0.110278,-0.42357,-0.209552,0.252818,-0.085691,0.517216,-0.180678,-0.687996,-2.046929,0.003755,0.662394,0.060333,-0.048569,-0.1249,0.113033,-0.458981,-0.178489,0.320383,-0.311338
line,0.407505,-0.185194,0.412058,0.071637,-0.451712,-1.972742,0.09383,-1.130928,-0.618957,0.16726,-0.199708,0.250294,-0.330166,0.265715,-0.405309,0.790423,-0.129766,-0.989982,-0.694723,-0.128297,0.668998,0.417051,0.529825,-0.268195,-1.063112,0.099069,0.461684,-0.325062,-0.239655
model,0.250982,-1.333507,0.189677,0.537469,-1.149726,-0.502963,-0.598852,-0.45566,0.449113,-0.595858,-0.290958,-0.31854,-0.439088,0.564996,0.798051,0.317588,-0.105522,-1.123846,-0.778222,-0.520298,0.333121,-0.766287,1.2048,-0.578426,0.719664,0.662798,0.246977,-0.789157,-0.468239
real,-0.214441,-1.202243,0.034249,0.242542,-0.524451,-0.527497,-0.04312,-0.342584,0.681278,-0.787913,-0.545085,0.014201,0.786377,0.072637,0.434246,0.003519,0.253514,-0.000265,-1.170338,-1.08533,-0.028629,0.669276,-0.118318,-0.424926,-0.267657,0.555915,-0.469886,0.066118,0.33208
property,-0.277708,-0.462108,0.193614,-0.367796,0.20632,-0.289163,0.256757,-0.741383,0.690739,-0.245815,-0.015343,-0.025132,-0.649968,0.610132,0.1071,-0.577787,-0.30195,-1.468638,-2.058007,0.04237,0.595151,0.838662,0.735051,-1.026727,-0.104841,-0.88607,-0.233923,-0.562488,0.390106
geometry,0.503128,-0.831548,0.531489,-0.330175,-0.36989,-0.774213,-1.654141,0.901664,-0.24332,-0.799071,0.10355,-0.838835,-1.76703,0.641398,1.388008,0.719906,0.190841,-0.795743,-0.058322,-0.199663,0.031792,-0.133638,1.092012,-1.281938,0.521991,-0.764772,0.160657,-0.089923,-0.029861
complex,-0.805265,-1.134197,0.337005,-0.574351,-0.05716,-0.762786,-0.047126,0.033116,-0.790679,-0.539337,0.52006,-0.390035,-0.637479,0.079884,0.564983,0.125279,-0.296994,-1.255947,-0.906756,-0.760879,-0.360344,0.312838,0.940879,-0.978398,-0.821309,-0.392479,0.480782,-0.606263,-0.351776
